;FFMETADATA1
album=MacBreak Weekly April 2008
artist=Leo Laporte, Andy Ihnatko, Alex Lindsay, and Merlin Mann
comment=http://twit.tv/mbw87
genre=Podcast
title=MacBreak Weekly 87: Enter the Cylon
size=
date=2008

[00:00:00.000 --> 00:00:04.000]   [ Sound Effects ]
[00:06:53.000 --> 00:06:59.000]   There is a starbuck in B.A. Battlestar Galactica.
[00:06:59.000 --> 00:07:01.000]   Is there a starbuck also in the Flash Gordon?
[00:07:01.000 --> 00:07:06.000]   No, no, it's a very valid palic little robot.
[00:07:06.000 --> 00:07:08.000]   It's a very disturbing robot.
[00:07:08.000 --> 00:07:09.000]   Yeah, you got me.
[00:07:09.000 --> 00:07:10.000]   I remember him.
[00:07:10.000 --> 00:07:11.000]   That's an air sprayer.
[00:07:11.000 --> 00:07:13.000]   There's starbucks everywhere, Merlin.
[00:07:13.000 --> 00:07:14.000]   I don't know.
[00:07:14.000 --> 00:07:15.000]   Same thing around.
[00:07:15.000 --> 00:07:17.000]   I learned there's seven starbucks in Petaluma.
[00:07:17.000 --> 00:07:18.000]   I just learned.
[00:07:18.000 --> 00:07:20.000]   We got to do something about you, Andy, before we go forward.
[00:07:20.000 --> 00:07:22.000]   I'm doing this thing again.
[00:07:22.000 --> 00:07:23.000]   I'm getting swapped.
[00:07:23.000 --> 00:07:25.000]   Let's listen to Matlock for a little bit though.
[00:07:25.000 --> 00:07:27.000]   I'm just a simple country, Lord.
[00:07:27.000 --> 00:07:29.000]   Jay, Andy.
[00:07:29.000 --> 00:07:35.000]   The guy who was in here doing our lighting yesterday, I was really thrilled to hear, did Angela
[00:07:35.000 --> 00:07:38.000]   Lansbury's lighting for murder, she wrote.
[00:07:38.000 --> 00:07:44.000]   Since Angela and I have the same neck, he was really good to hear how he handled Angela's
[00:07:44.000 --> 00:07:45.000]   neck.
[00:07:45.000 --> 00:07:49.000]   Basically, all the light comes from above.
[00:07:49.000 --> 00:07:51.000]   I love you in Sweeney Todd, too, Leo.
[00:07:51.000 --> 00:07:52.000]   [laughter]
[00:07:52.000 --> 00:07:53.000]   Is that better?
[00:07:53.000 --> 00:07:56.000]   That's so much better.
[00:07:56.000 --> 00:07:57.000]   You know what?
[00:07:57.000 --> 00:07:58.000]   This is going to happen periodically.
[00:07:58.000 --> 00:08:02.000]   I'll just tell you, the keyword will be "silon."
[00:08:02.000 --> 00:08:08.000]   Believe it or not, I've now taken my Nikon camera and basically anchored it in front of the
[00:08:08.000 --> 00:08:13.000]   cable just in case I'm wiggling it or dislodging it or something like that.
[00:08:13.000 --> 00:08:14.000]   Yeah, it might be something like that.
[00:08:14.000 --> 00:08:17.000]   It sounds like a USB garbage.
[00:08:17.000 --> 00:08:18.000]   Okay.
[00:08:18.000 --> 00:08:23.400]   Good news for our friends in Canada, Ted Rogers, who is about 100 years old and runs Rogers
[00:08:23.400 --> 00:08:28.600]   communications, which pretty much owns everything in Canada, including all the cell phones,
[00:08:28.600 --> 00:08:34.400]   has announced in a weird announcement that iPhones come into Canada.
[00:08:34.400 --> 00:08:38.320]   We're thrilled to announce that we have a deal with Apple to bring the iPhone.
[00:08:38.320 --> 00:08:41.320]   I can say that now that I no longer work for him.
[00:08:41.320 --> 00:08:47.600]   No longer to bring the iPhone to Canada later this year.
[00:08:47.600 --> 00:08:52.440]   Unaccountably, the unofficial Apple web blog has a picture of Mr. Rogers next to this.
[00:08:52.440 --> 00:08:53.800]   It's not Mr. Rogers.
[00:08:53.800 --> 00:08:56.360]   It's Ted Rogers.
[00:08:56.360 --> 00:09:00.480]   We can't tell you any more about it now, but stay tuned.
[00:09:00.480 --> 00:09:01.880]   They mistook Fred for Ted.
[00:09:01.880 --> 00:09:03.800]   That's easy, Mr. Steve.
[00:09:03.800 --> 00:09:10.480]   Now it says that the plan, I guess, that suggested, I guess, that people are expecting
[00:09:10.480 --> 00:09:20.400]   is 25 megabytes of data, additional fee for texts and $97 a month, Canadian.
[00:09:20.400 --> 00:09:21.800]   That comes from the National Post.
[00:09:21.800 --> 00:09:25.040]   The problem really in Canada, I think the thing that held it up is they didn't have any flat
[00:09:25.040 --> 00:09:26.360]   rate data plans.
[00:09:26.360 --> 00:09:31.640]   The iPhone eats data like I'm eating a chocolate cookie right now.
[00:09:31.640 --> 00:09:34.200]   So they need to do something.
[00:09:34.200 --> 00:09:35.200]   Is that a good deal?
[00:09:35.200 --> 00:09:36.200]   25 megabytes?
[00:09:36.200 --> 00:09:38.400]   How long would it take you to go through 25 megabytes?
[00:09:38.400 --> 00:09:41.200]   A couple of days.
[00:09:41.200 --> 00:09:44.840]   I just don't understand it.
[00:09:44.840 --> 00:09:48.880]   Yeah I don't understand why they can't get over it and just flat rate.
[00:09:48.880 --> 00:09:49.880]   Move to the future.
[00:09:49.880 --> 00:09:52.560]   You're going to make a lot of money on this thing.
[00:09:52.560 --> 00:09:56.920]   Might as well accept that and not try to be extra greedy.
[00:09:56.920 --> 00:09:57.920]   Right.
[00:09:57.920 --> 00:10:00.520]   Do they say how much after you go past 25 megabytes?
[00:10:00.520 --> 00:10:01.520]   Well, I mean, they don't know.
[00:10:01.520 --> 00:10:02.520]   I mean, it's not.
[00:10:02.520 --> 00:10:03.520]   Rogers hasn't said a word.
[00:10:03.520 --> 00:10:04.760]   Rogers may well do a flat rate plan.
[00:10:04.760 --> 00:10:07.120]   They have to.
[00:10:07.120 --> 00:10:09.880]   I think that that isn't what happened in the UK is really they just realized they had
[00:10:09.880 --> 00:10:10.880]   to move that direction.
[00:10:10.880 --> 00:10:11.880]   Yeah.
[00:10:11.880 --> 00:10:12.880]   Yeah.
[00:10:12.880 --> 00:10:16.000]   So really, Rogers has said merely we'll have it before the end of the year and we don't
[00:10:16.000 --> 00:10:18.000]   know anything else.
[00:10:18.000 --> 00:10:19.000]   Right.
[00:10:19.000 --> 00:10:21.840]   I hear Matt Locke.
[00:10:21.840 --> 00:10:25.680]   So, please you hear that people.
[00:10:25.680 --> 00:10:27.320]   Here's Sylons and Matt.
[00:10:27.320 --> 00:10:31.520]   Now do we think that AT&T is really going to drop the price of the iPhone?
[00:10:31.520 --> 00:10:32.760]   That's the other rumor, right?
[00:10:32.760 --> 00:10:33.760]   Right.
[00:10:33.760 --> 00:10:34.760]   Yeah.
[00:10:34.760 --> 00:10:35.760]   So tell us about that.
[00:10:35.760 --> 00:10:36.760]   What is the deal?
[00:10:36.760 --> 00:10:40.080]   Well, the rumor is that of course the rumor is now building that we're going to have in
[00:10:40.080 --> 00:10:42.440]   June, we're going to see a 3G iPhone.
[00:10:42.440 --> 00:10:45.880]   I mean, that seems to be what a lot of people think is coming.
[00:10:45.880 --> 00:10:49.760]   And the rumor is that AT&T is going to cut by as much as $200.
[00:10:49.760 --> 00:10:52.400]   So basically they're doing what they're doing with all the other phones.
[00:10:52.400 --> 00:10:53.400]   Subsidize it.
[00:10:53.400 --> 00:10:54.400]   Which is sub-sidizing.
[00:10:54.400 --> 00:10:56.000]   So you'd be able to buy a phone.
[00:10:56.000 --> 00:11:01.720]   If that was true, you'd be able to buy a phone theoretically for $199 for the 8G and a 16G
[00:11:01.720 --> 00:11:02.960]   for $299.
[00:11:02.960 --> 00:11:06.000]   But maybe that's for the non-3G version, right?
[00:11:06.000 --> 00:11:09.640]   And then they go back to the price for the 3G version.
[00:11:09.640 --> 00:11:14.200]   I think they're going to want the non-3G version once it comes out.
[00:11:14.200 --> 00:11:19.520]   I think that what they're trying to do is just go for the...
[00:11:19.520 --> 00:11:22.040]   They realized to expand that market to the next level.
[00:11:22.040 --> 00:11:24.560]   I think that they have to lower that price.
[00:11:24.560 --> 00:11:27.560]   And AT&T has a vested interest in expanding that market.
[00:11:27.560 --> 00:11:28.560]   You bet.
[00:11:28.560 --> 00:11:29.560]   So it looks like...
[00:11:29.560 --> 00:11:30.560]   Now the question...
[00:11:30.560 --> 00:11:31.800]   Now they have to get around Apple's...
[00:11:31.800 --> 00:11:34.400]   Whatever the Apple's covenants with them are though, right?
[00:11:34.400 --> 00:11:35.400]   Right.
[00:11:35.400 --> 00:11:36.960]   I think that...
[00:11:36.960 --> 00:11:39.000]   But I think it's an Apple's best interest too.
[00:11:39.000 --> 00:11:42.200]   So you think Apple maybe said we'll take a smaller cut as well as you?
[00:11:42.200 --> 00:11:44.560]   Or do you think AT&T says, "Look, we've got to sell this phone.
[00:11:44.560 --> 00:11:45.720]   We're just going to cut our half."
[00:11:45.720 --> 00:11:48.880]   I mean, they're making $100 a month from you.
[00:11:48.880 --> 00:11:52.440]   So giving you $200 off is not that big of a...
[00:11:52.440 --> 00:11:55.480]   How much does Apple get at the iPhone?
[00:11:55.480 --> 00:11:56.480]   How much of Apple...
[00:11:56.480 --> 00:11:58.880]   They say 9 to 25 percent.
[00:11:58.880 --> 00:11:59.880]   Of the monthly...
[00:11:59.880 --> 00:12:00.880]   Of the AT&T's.
[00:12:00.880 --> 00:12:04.120]   But I thought they were getting 100 percent of the iPhone profit.
[00:12:04.120 --> 00:12:05.120]   Is that not the case?
[00:12:05.120 --> 00:12:07.080]   No, I believe they are.
[00:12:07.080 --> 00:12:08.840]   So that's my question is...
[00:12:08.840 --> 00:12:09.840]   But AT&T's...
[00:12:09.840 --> 00:12:12.000]   So Apple wants to be involved in this.
[00:12:12.000 --> 00:12:13.480]   But AT&T could take the loss.
[00:12:13.480 --> 00:12:16.240]   I mean, Apple's probably going to have to be involved as far as agreeing to it.
[00:12:16.240 --> 00:12:18.000]   But AT&T could take the loss.
[00:12:18.000 --> 00:12:23.480]   They could just say, "We're going to pay Apple the same amount we were paying for the phone."
[00:12:23.480 --> 00:12:24.480]   But if they were...
[00:12:24.480 --> 00:12:25.480]   Well, that's the thing I'm saying.
[00:12:25.480 --> 00:12:29.680]   If Apple was making $500 a phone, and AT&T cuts at $200...
[00:12:29.680 --> 00:12:30.680]   Cost of $200?
[00:12:30.680 --> 00:12:31.680]   Cost of $200?
[00:12:31.680 --> 00:12:32.680]   But that's...
[00:12:32.680 --> 00:12:33.680]   Cost Apple $300.
[00:12:33.680 --> 00:12:35.680]   But it costs Apple the money though, not AT&T.
[00:12:35.680 --> 00:12:37.320]   Because Apple gets the same...
[00:12:37.320 --> 00:12:41.000]   AT&T could make an agreement that just said, "We're going to pay Apple the same amount per
[00:12:41.000 --> 00:12:42.000]   phone.
[00:12:42.000 --> 00:12:43.000]   We're going to sell the phones at a loss."
[00:12:43.000 --> 00:12:46.200]   But that's my question is, if they were paying them 100% before...
[00:12:46.200 --> 00:12:47.200]   Right.
[00:12:47.200 --> 00:12:49.560]   And then they can still pay...
[00:12:49.560 --> 00:12:51.240]   The thing is, is if they're paying them 500 bucks...
[00:12:51.240 --> 00:12:53.400]   Let's say they're paying them 500 bucks a phone right now.
[00:12:53.400 --> 00:12:54.720]   They could pay them 500 bucks a phone...
[00:12:54.720 --> 00:12:55.720]   Oh, just pay...
[00:12:55.720 --> 00:12:56.720]   Oh, out of pocket.
[00:12:56.720 --> 00:12:57.720]   Oh, I seriously...
[00:12:57.720 --> 00:12:58.720]   And just take it out of pocket.
[00:12:58.720 --> 00:12:59.720]   Because they're going to get it right back.
[00:12:59.720 --> 00:13:00.720]   I mean, you know, it's...
[00:13:00.720 --> 00:13:02.560]   You know, in a couple months, it's even itself out.
[00:13:02.560 --> 00:13:03.560]   So they can do it...
[00:13:03.560 --> 00:13:04.560]   They could do it at a loss.
[00:13:04.560 --> 00:13:06.040]   I mean, that's what they're doing when you buy a phone.
[00:13:06.040 --> 00:13:09.080]   When you get a phone for free, they're giving it to you at $100 loss.
[00:13:09.080 --> 00:13:12.960]   Or $50 loss or $200 loss or whatever it is knowing that they're going to get it right
[00:13:12.960 --> 00:13:15.960]   back within the first quarter.
[00:13:15.960 --> 00:13:16.960]   Flimsy rumor time.
[00:13:16.960 --> 00:13:19.320]   This is a flimsy rumor portion of the show.
[00:13:19.320 --> 00:13:20.320]   Yes.
[00:13:20.320 --> 00:13:21.320]   Yes.
[00:13:21.320 --> 00:13:22.320]   But it would be exciting.
[00:13:22.320 --> 00:13:23.320]   I'm waiting.
[00:13:23.320 --> 00:13:26.080]   Other flimsy rumor from the Apple Insider that Foxconn Electronics, which builds the
[00:13:26.080 --> 00:13:28.640]   phones, has been selected...
[00:13:28.640 --> 00:13:32.000]   Or builds actually, I think they build iPods, has been selected to assemble the company's
[00:13:32.000 --> 00:13:37.720]   upcoming 3G handset volume shipments beginning this June.
[00:13:37.720 --> 00:13:43.360]   They're the Apple Insider, 24 to 25 million phones.
[00:13:43.360 --> 00:13:44.360]   I think that's pretty flimsy.
[00:13:44.360 --> 00:13:47.040]   Well, you know, this is that same source.
[00:13:47.040 --> 00:13:48.800]   This is that commercial times report.
[00:13:48.800 --> 00:13:50.520]   That's a lot of phones, 24 to 25 million.
[00:13:50.520 --> 00:13:52.520]   I can't believe that.
[00:13:52.520 --> 00:13:54.520]   Yeah, 3 million, yes.
[00:13:54.520 --> 00:13:56.640]   I mean, the 3 million for June, there was another rumor.
[00:13:56.640 --> 00:14:00.880]   I don't know where that showed up, but 3 million for June, I believe, 24 to 25 million,
[00:14:00.880 --> 00:14:01.880]   I guess maybe over a year...
[00:14:01.880 --> 00:14:02.880]   Oh, but that's the life cycle.
[00:14:02.880 --> 00:14:04.720]   Yeah, it doesn't mean we want them all now.
[00:14:04.720 --> 00:14:05.720]   Right.
[00:14:05.720 --> 00:14:08.040]   I guarantee you will this many.
[00:14:08.040 --> 00:14:09.040]   Right.
[00:14:09.040 --> 00:14:10.040]   That's believable.
[00:14:10.040 --> 00:14:12.640]   I think they missed their 10 million...
[00:14:12.640 --> 00:14:16.600]   Did they miss their 10 million goal?
[00:14:16.600 --> 00:14:19.840]   They still have months left because the thing is they have to...
[00:14:19.840 --> 00:14:21.480]   They said by the end of 2008.
[00:14:21.480 --> 00:14:22.480]   Okay.
[00:14:22.480 --> 00:14:23.480]   Are they on track?
[00:14:23.480 --> 00:14:26.200]   Yeah, I think they're on track, especially if they're going to release a 3G phone in
[00:14:26.200 --> 00:14:28.120]   June, they'll be way on track.
[00:14:28.120 --> 00:14:29.920]   They'll be, you know, they'll surpass it.
[00:14:29.920 --> 00:14:30.920]   Merlin's not saying anything.
[00:14:30.920 --> 00:14:31.920]   I mean, because they're bitter about our...
[00:14:31.920 --> 00:14:32.920]   Half a...
[00:14:32.920 --> 00:14:34.520]   Our rivalry, Marilyn, is that his relief?
[00:14:34.520 --> 00:14:35.520]   Is that...
[00:14:35.520 --> 00:14:38.040]   I don't know anything Leo, but yeah, I'm carrying around a little bit of a...
[00:14:38.040 --> 00:14:39.040]   Yeah.
[00:14:39.040 --> 00:14:42.480]   I mean, it felt like you've got the money to really get fixed up, but I'm sitting here,
[00:14:42.480 --> 00:14:43.480]   you know.
[00:14:43.480 --> 00:14:44.480]   You can come here.
