;FFMETADATA1
album=MacBreak Weekly April 2008
artist=Alex Lindsay, Andy Ihnatko, Merlin Mann, and Scott Bourne
comment=http://twit.tv/mbw83
genre=Podcast
title=MacBreak Weekly 83: Internet Pants
date=2008

[00:00:00.000 --> 00:00:04.000]   [ Sound Effects ]
[00:07:25.360 --> 00:07:26.960]   I don't really know whether it'll survive or not.
[00:07:26.960 --> 00:07:31.240]   And I dropped it on soft surfaces, hard surfaces, the pavement.
[00:07:31.240 --> 00:07:33.840]   And I had a different shirt on it.
[00:07:33.840 --> 00:07:36.600]   I put it in my front pocket and it doesn't have a little flap on it.
[00:07:36.600 --> 00:07:41.400]   And it turns out when you bend over it, you know, it just shoots right out.
[00:07:41.400 --> 00:07:42.880]   It's smooth.
[00:07:42.880 --> 00:07:45.040]   It slides right out like I like a bullet out of a gun.
[00:07:45.040 --> 00:07:46.320]   It really does.
[00:07:46.320 --> 00:07:48.120]   And it's surprising how many times it'll bounce.
[00:07:48.120 --> 00:07:52.520]   You know, I was I was I thought that there might be a little rubber in there given the
[00:07:52.520 --> 00:07:53.520]   number.
[00:07:53.520 --> 00:07:54.520]   So I just broke my first case.
[00:07:54.520 --> 00:07:58.800]   This case that I liked a lot that just, you know, the fatigue of taking it in and out of
[00:07:58.800 --> 00:08:01.160]   the pocket for the kind of work down.
[00:08:01.160 --> 00:08:05.040]   And I'm very nervous now walking around with it kind of nude like that.
[00:08:05.040 --> 00:08:06.040]   I have it now.
[00:08:06.040 --> 00:08:11.280]   I gotta say, you got to put something like, you know, one of those film transfer things
[00:08:11.280 --> 00:08:13.320]   on it like invisible shield or there's two.
[00:08:13.320 --> 00:08:14.320]   I got that on the front.
[00:08:14.320 --> 00:08:15.320]   I've got that on.
[00:08:15.320 --> 00:08:16.320]   I've got that on the glass.
[00:08:16.320 --> 00:08:19.320]   I just I feel like I don't want to Alex's bounce theory.
[00:08:19.320 --> 00:08:23.760]   Like I'm surprised that maybe I just take better care of my toys and you guys do, but
[00:08:23.760 --> 00:08:28.600]   I don't have I actually have it encased in a in a chassis case with those clear acrylic
[00:08:28.600 --> 00:08:30.600]   like plastic cases really cool.
[00:08:30.600 --> 00:08:34.360]   But I did not put the film on the front of it because every time I put every time I tried
[00:08:34.360 --> 00:08:37.640]   putting film on one of these devices, it looks great for a couple days.
[00:08:37.640 --> 00:08:40.760]   And then there's some sort of like a bubble or a wet spot on it.
[00:08:40.760 --> 00:08:42.760]   And then there's some sort of piece of dust underneath it.
[00:08:42.760 --> 00:08:46.400]   And I'm looking at essentially like a fridge photo that my mom put on her fridge 12 years
[00:08:46.400 --> 00:08:51.600]   ago, you know, I'm much I'm still using my original iPhone from, you know, six months
[00:08:51.600 --> 00:08:52.600]   ago.
[00:08:52.600 --> 00:08:54.960]   And it's still looks, you know, salon perfect.
[00:08:54.960 --> 00:08:58.160]   Well mine mine's not any kind of case at all, but I did use I guess, rad tech.
[00:08:58.160 --> 00:09:02.480]   I think ships with some of the stuff I was testing, rad tech ships, some of one of those
[00:09:02.480 --> 00:09:07.120]   films and it worked remarkably well, except now it looks like I keep on looking at going,
[00:09:07.120 --> 00:09:08.440]   Oh my gosh, look what I did to the glass.
[00:09:08.440 --> 00:09:13.200]   And then I realized, yeah, how did we turn into like our grandparents?
[00:09:13.200 --> 00:09:16.400]   Remember that you'd spend your Sunday, your grandparents house and if she let you sit
[00:09:16.400 --> 00:09:18.600]   on the sofa, it would be covered in plastic.
[00:09:18.600 --> 00:09:22.440]   Your tough skins got on the actual original upholstery.
[00:09:22.440 --> 00:09:23.440]   Exactly.
[00:09:23.440 --> 00:09:24.720]   Everybody everybody at my church had that.
[00:09:24.720 --> 00:09:26.680]   So I assumed it was a sacrament of some kind.
[00:09:26.680 --> 00:09:28.920]   I never understood like you had to have the plastic.
[00:09:28.920 --> 00:09:33.160]   I am the thing that I'm curious about not to get on a rat hole, but did you guys see
[00:09:33.160 --> 00:09:37.760]   the thing that came out that gives you like a when you're using the phone, you get like
[00:09:37.760 --> 00:09:40.000]   tactile kind of feedback from it?
[00:09:40.000 --> 00:09:41.360]   Did you see that the case?
[00:09:41.360 --> 00:09:42.360]   It vibrates.
[00:09:42.360 --> 00:09:46.320]   Oh man, I should really read things before I get on the show.
[00:09:46.320 --> 00:09:47.320]   No, it's case.
[00:09:47.320 --> 00:09:51.000]   And it's got a very slight I think it's got a very slight like rubbery.
[00:09:51.000 --> 00:09:54.760]   So like when you're when you're typing numbers on it, for example, you get kind of feedback
[00:09:54.760 --> 00:09:55.760]   from it.
[00:09:55.760 --> 00:09:58.360]   I will go that feedback.
[00:09:58.360 --> 00:09:59.360]   It's not like a we.
[00:09:59.360 --> 00:10:03.960]   That sounds like a grad student who's been overthinking the problem.
[00:10:03.960 --> 00:10:08.200]   But if there's a one kind of buzz when there's numbers, another kind of buzz when there's
[00:10:08.200 --> 00:10:12.200]   letters, that means that we could train the brain to just keep going on.
[00:10:12.200 --> 00:10:14.800]   So you get the grant money and now now, you know, congratulations.
[00:10:14.800 --> 00:10:18.400]   You got $30,000 from the National Endowment of the Arts and Sciences, but you actually
[00:10:18.400 --> 00:10:21.400]   produce a really wonderfully unmarketable product.
[00:10:21.400 --> 00:10:25.200]   Now it now it does turn out though, that's important though, because most iPhone users,
[00:10:25.200 --> 00:10:29.760]   according to a new study, they're young and rich.
[00:10:29.760 --> 00:10:31.600]   That appears halfway there.
[00:10:31.600 --> 00:10:35.360]   I've got the other half relatively speaking, Scott.
[00:10:35.360 --> 00:10:36.840]   So we're covered.
[00:10:36.840 --> 00:10:38.400]   I don't think I have either.
[00:10:38.400 --> 00:10:45.200]   So they sampled 460 iPhone users and they said that that half are under 30.
[00:10:45.200 --> 00:10:49.080]   So there's still another half there for the rest of us.
[00:10:49.080 --> 00:10:50.080]   And that's the price.
[00:10:50.080 --> 00:10:51.560]   See, that seems high to me.
[00:10:51.560 --> 00:10:52.560]   That half are under 30?
[00:10:52.560 --> 00:10:55.600]   Yeah, doesn't that seem like a lot of dough for somebody under 30?
[00:10:55.600 --> 00:10:59.240]   Oh, everyone's had a Christmas and most of them have had a birthday since the last two.
[00:10:59.240 --> 00:11:00.240]   You're right.
[00:11:00.240 --> 00:11:01.240]   Right.
[00:11:01.240 --> 00:11:02.240]   You're going to have a sing.
[00:11:02.240 --> 00:11:03.240]   Yeah, yeah, yeah, I guess I could see that.
[00:11:03.240 --> 00:11:04.240]   My son is asking for one.
[00:11:04.240 --> 00:11:05.240]   I just don't know.
[00:11:05.240 --> 00:11:06.240]   He's 10 years old.
[00:11:06.240 --> 00:11:12.240]   I'm like, you know, I was like, we'll see.
[00:11:12.240 --> 00:11:19.160]   But so half are under 30, tech savvy and besides telephony primarily use the device for email,
[00:11:19.160 --> 00:11:21.520]   texting and web browsing.
[00:11:21.520 --> 00:11:25.440]   So that's the, but it seems that they're much more sophisticated.
[00:11:25.440 --> 00:11:29.920]   And I guess this is in some ways, maybe this is the cross where rim, where iPhone different
[00:11:29.920 --> 00:11:34.280]   is itself from rim because I bet you rim has a much higher percentage of users that are
[00:11:34.280 --> 00:11:36.040]   older than 30.
[00:11:36.040 --> 00:11:38.320]   What do you think?
[00:11:38.320 --> 00:11:39.320]   I would say definitely.
[00:11:39.320 --> 00:11:40.320]   Yeah.
[00:11:40.320 --> 00:11:42.920]   I would say that's a very much a business device in my mind.
[00:11:42.920 --> 00:11:43.920]   Yeah.
[00:11:43.920 --> 00:11:46.760]   The difference between the blackberry and the iPhone is that the iPhones would you buy for
[00:11:46.760 --> 00:11:50.720]   yourself and the blackberry is what people buy what company buys for you.
[00:11:50.720 --> 00:11:51.960]   Yeah, exactly.
[00:11:51.960 --> 00:11:53.440]   This is what you're going to use.
[00:11:53.440 --> 00:11:56.160]   So now do you guys use blackberries?
[00:11:56.160 --> 00:12:00.040]   I have one in my test bed system and I use it when I have to test something, but I don't
[00:12:00.040 --> 00:12:04.640]   want to have a voluntary choice of what phone is never the blackberry.
[00:12:04.640 --> 00:12:05.640]   I see it.
[00:12:05.640 --> 00:12:07.440]   I think about using it.
[00:12:07.440 --> 00:12:08.440]   It's cool.
[00:12:08.440 --> 00:12:13.480]   What it does is really if all you're about is keeping on top of email, I do think it's
[00:12:13.480 --> 00:12:16.600]   better than the iPhone probably just because of its enterprise features.
[00:12:16.600 --> 00:12:19.760]   But in terms of the one device that can rule them all, I mean, that's not the thing that
[00:12:19.760 --> 00:12:21.080]   I'm putting in my pocket.
[00:12:21.080 --> 00:12:22.920]   What are we going to say?
[00:12:22.920 --> 00:12:25.440]   Yeah, you're just going to say, I mean, it's something where it's very interesting to me
[00:12:25.440 --> 00:12:30.280]   because the somebody who's a little bit of an observer of how people use email, I'm interested
[00:12:30.280 --> 00:12:33.440]   in the patterns for how people use these different devices.
[00:12:33.440 --> 00:12:38.400]   And I mean, I think it's not a completely unfair stereotype that blackberry people
[00:12:38.400 --> 00:12:42.880]   are on it for a very high heavy usage of email.
[00:12:42.880 --> 00:12:46.560]   And for that, really, as that kind of, I only spend more time with this than I have, but
[00:12:46.560 --> 00:12:49.720]   it strikes me that it's a device that's very well suited for that purpose.
[00:12:49.720 --> 00:12:53.200]   When I watch people use blackberries, they're very adept at it.
[00:12:53.200 --> 00:12:55.200]   You know what I mean?
[00:12:55.200 --> 00:12:57.440]   They use it a lot and they get really good at it.
[00:12:57.440 --> 00:12:58.440]   It's part of...
[00:12:58.440 --> 00:12:59.960]   Yes, it is.
[00:12:59.960 --> 00:13:00.960]   It's very much...
[00:13:00.960 --> 00:13:04.040]   You see people who it's just like their default thing to be doing.
[00:13:04.040 --> 00:13:08.920]   You know, if there's any spare moment, they're not required to pretend to be looking at something
[00:13:08.920 --> 00:13:09.920]   else.
[00:13:09.920 --> 00:13:10.920]   No, I have a question.
[00:13:10.920 --> 00:13:13.160]   How long do you guys keep your iPhone on Wi-Fi?
[00:13:13.160 --> 00:13:15.480]   Do you guys use the Wi-Fi feature that much?
[00:13:15.480 --> 00:13:16.680]   I use it every day.
[00:13:16.680 --> 00:13:17.680]   Every day.
[00:13:17.680 --> 00:13:23.840]   I've gotten really parsimonious about which, for example, I've deleted the AP called LinkSIS
[00:13:23.840 --> 00:13:26.720]   because I so often get nothing out of that.
[00:13:26.720 --> 00:13:30.480]   And I do ask for approval before I join networks.
[00:13:30.480 --> 00:13:34.960]   But since I'm at home so much, yeah, I'm on a network a lot.
[00:13:34.960 --> 00:13:35.960]   But when I go out, not much.
[00:13:35.960 --> 00:13:38.000]   In fact, it really gets in my way to play the truth.
[00:13:38.000 --> 00:13:40.680]   I almost wish I could say, stop asking me.
[00:13:40.680 --> 00:13:45.440]   Sometimes I have done this, shut off the wireless because when you've only got a second at
[00:13:45.440 --> 00:13:47.240]   Castro Station, you know what I mean?
[00:13:47.240 --> 00:13:51.280]   In your underground, you've got a second to check something and you get an AP popping
[00:13:51.280 --> 00:13:52.280]   up.
[00:13:52.280 --> 00:13:53.280]   Well, that's...
[00:13:53.280 --> 00:13:54.280]   I leave mine off most of the time.
[00:13:54.280 --> 00:13:56.600]   Andy, Andy, do you leave it on?
[00:13:56.600 --> 00:14:00.120]   Actually, I try to remember to turn it off whenever I leave the house or whenever I'm
[00:14:00.120 --> 00:14:02.040]   not in a really good trusted location.
[00:14:02.040 --> 00:14:05.920]   I mean, I was just going to say that the bane of my existence is Brookline, Massachusetts,
[00:14:05.920 --> 00:14:08.320]   which is a wonderful, wonderful little town.
[00:14:08.320 --> 00:14:12.440]   And they had this half-hearted attempt a year ago to wire up the entire town with free
[00:14:12.440 --> 00:14:13.440]   Wi-Fi for everybody.
[00:14:13.440 --> 00:14:17.240]   Then they realized that, oh, wait, if we charge people like 80 bucks per month for it, we
[00:14:17.240 --> 00:14:18.520]   would get 80 bucks a month.
[00:14:18.520 --> 00:14:21.760]   So as a result, every time I'm back in Brookline, it keeps...
[00:14:21.760 --> 00:14:24.120]   I try to get my email, sort of getting my email.
[00:14:24.120 --> 00:14:27.960]   It says, "Hi, we'd like to join Brookline free Wi-Fi only $80 a month.
[00:14:27.960 --> 00:14:29.680]   It's like, no, I want my email.
[00:14:29.680 --> 00:14:32.120]   Please just keep it on the edge connection."
[00:14:32.120 --> 00:14:34.840]   So yeah, I'm with you.
[00:14:34.840 --> 00:14:36.800]   Wi-Fi is great.
[00:14:36.800 --> 00:14:40.840]   I've trained myself to only turn it on for a specific purpose, then turn it off later.
[00:14:40.840 --> 00:14:46.000]   Well, I've also found that when it's looking for Wi-Fi and when the Wi-Fi is on, my battery
[00:14:46.000 --> 00:14:48.760]   life is probably half of what it is.
[00:14:48.760 --> 00:14:50.960]   Yeah, that's one thing to point out.
[00:14:50.960 --> 00:14:55.800]   If you're connected to Wi-Fi versus looking for Wi-Fi, you have...
[00:14:55.800 --> 00:14:56.800]   Oh, really?
[00:14:56.800 --> 00:14:57.800]   Yeah.
[00:14:57.800 --> 00:14:58.800]   ...and battery results.
[00:14:58.800 --> 00:15:05.720]   Now, I'm mostly at home or at the office where I have Wi-Fi networks that are secure.
[00:15:05.720 --> 00:15:08.920]   I connect to those and stay connected and I get all day battery life.
[00:15:08.920 --> 00:15:13.920]   But if I'm out driving around and forget to turn the Wi-Fi off, then I do experience
[00:15:13.920 --> 00:15:17.360]   heavy battery usage because it's constantly seeking.
[00:15:17.360 --> 00:15:19.360]   Andy is reading Andy's columns.
[00:15:19.360 --> 00:15:24.120]   It's taught me to be a little bit more nervous about where I Wi-Fi.
[00:15:24.120 --> 00:15:29.440]   So I try to be a little more careful than I used to in the old days, but I don't store
[00:15:29.440 --> 00:15:34.440]   anything on my iPhone that I wouldn't want the world to see anyway.
[00:15:34.440 --> 00:15:40.720]   So, Netarathol, do you guys have the locking on?
[00:15:40.720 --> 00:15:41.720]   Yeah.
[00:15:41.720 --> 00:15:42.720]   Yeah.
[00:15:42.720 --> 00:15:43.720]   I do.
[00:15:43.720 --> 00:15:44.720]   Yeah.
[00:15:44.720 --> 00:15:47.080]   You mean to type in a password or open it?
[00:15:47.080 --> 00:15:48.920]   Yeah, the four-digit, the four-digit lock.
[00:15:48.920 --> 00:15:49.920]   Absolutely.
[00:15:49.920 --> 00:15:50.920]   Me too.
[00:15:50.920 --> 00:15:51.920]   I know so many people who don't.
[00:15:51.920 --> 00:15:57.320]   You thought for one second about all the stuff you're automatically logged into on your iPhone.
[00:15:57.320 --> 00:15:58.320]   It's mind-blowing.
[00:15:58.320 --> 00:15:59.320]   Yeah, I've not so much that.
[00:15:59.320 --> 00:16:01.640]   I just want to deny the thief the right to use the phone.
[00:16:01.640 --> 00:16:05.880]   I would lose the phone in a heartbeat rather than losing all my stuff that's on there,
[00:16:05.880 --> 00:16:06.880]   like this access that gives.
[00:16:06.880 --> 00:16:07.880]   I don't know.
