
[00:00:00.000 --> 00:00:04.000]   [ Sound Effects ]
[00:07:20.440 --> 00:07:28.560]   Now Steve is the most interesting CEO around because you have to figure that Apple PR cringes
[00:07:28.560 --> 00:07:34.560]   every time he sends email, but at the same time, he's the only voice that will actually
[00:07:34.560 --> 00:07:37.320]   respond reliably with an Apple.
[00:07:37.320 --> 00:07:39.120]   But you can always- But does you think he made it that way?
[00:07:39.120 --> 00:07:40.360]   I mean, isn't it his creation?
[00:07:40.360 --> 00:07:43.320]   Yeah, but he didn't used to do it that much.
[00:07:43.320 --> 00:07:47.600]   I mean, the whole one-line email thing has really picked up over the last couple of years.
[00:07:47.600 --> 00:07:48.600]   Yeah.
[00:07:48.600 --> 00:07:49.600]   A couple of years, a couple of months?
[00:07:49.600 --> 00:07:51.600]   Well, a couple of months, even more so.
[00:07:51.600 --> 00:07:56.800]   But there's an old guy who lives fairly near me and Lansing, about 10-15 miles away, who
[00:07:56.800 --> 00:08:00.920]   sent email to Steve a couple of years ago and got response back.
[00:08:00.920 --> 00:08:03.280]   And man, he's on fire now.
[00:08:03.280 --> 00:08:04.840]   He sends Steve mail probably once a week.
[00:08:04.840 --> 00:08:06.720]   And I don't think he's ever heard back again.
[00:08:06.720 --> 00:08:08.960]   But- You know, you'll need to get one answer.
[00:08:08.960 --> 00:08:14.120]   See, I get all these emails from people saying, "Steve answers his email, "How come you don't?"
[00:08:14.120 --> 00:08:16.640]   Steve doesn't answer all his email.
[00:08:16.640 --> 00:08:18.800]   I'm just saying that, right?
[00:08:18.800 --> 00:08:19.800]   We answer all our email.
[00:08:19.800 --> 00:08:21.400]   If I can answer one-
[00:08:21.400 --> 00:08:22.400]   I'd stop.
[00:08:22.400 --> 00:08:24.200]   130,000, I'd be happy with that.
[00:08:24.200 --> 00:08:25.920]   Yeah, one line, it gets published.
[00:08:25.920 --> 00:08:32.160]   So one email to Steve asked him what he thought of Gizmodo saying Google had leapfrogged
[00:08:32.160 --> 00:08:38.160]   Apple with Android 2.2, Steve's response, three words, not a chance.
[00:08:38.160 --> 00:08:39.160]   Yeah.
[00:08:39.160 --> 00:08:40.160]   Should have really done it this way.
[00:08:40.160 --> 00:08:41.160]   Not a chance.
[00:08:41.160 --> 00:08:42.160]   Yeah.
[00:08:42.160 --> 00:08:45.120]   And don't want those after it.
[00:08:45.120 --> 00:08:49.040]   If I could do it with my head, I would.
[00:08:49.040 --> 00:08:54.000]   Another emailer via MacRumors asked if Google was showing up Apple with its developer conference.
[00:08:54.000 --> 00:08:59.840]   And if Apple had big announcements for WWDC, four words this time, you won't be disappointed.
[00:08:59.840 --> 00:09:06.720]   But if you cut all these together into a virtual YouTube press conference, wouldn't
[00:09:06.720 --> 00:09:12.840]   it seem like the most reporters talking to the Soviet premier about how well the 1980
[00:09:12.840 --> 00:09:13.840]   Olympic Games are going to go?
[00:09:13.840 --> 00:09:15.840]   Premier, is it going to be full of excitement?
[00:09:15.840 --> 00:09:16.840]   You open, comrade?
[00:09:16.840 --> 00:09:20.440]   And we're going to have a opportunity over our technology.
[00:09:20.440 --> 00:09:21.440]   Absolutely.
[00:09:21.440 --> 00:09:22.440]   You know what?
[00:09:22.440 --> 00:09:23.920]   It almost feels like a Turing test.
[00:09:23.920 --> 00:09:26.560]   Like, is it really Steve?
[00:09:26.560 --> 00:09:27.560]   Is it a robot?
[00:09:27.560 --> 00:09:28.560]   Because it could be.
[00:09:28.560 --> 00:09:29.560]   Steve or Eliza?
[00:09:29.560 --> 00:09:30.560]   Yeah.
[00:09:30.560 --> 00:09:35.280]   You know, of course, the Joy Attack comic, NitroZak and Snaggy made this great Steve Jobs
[00:09:35.280 --> 00:09:38.720]   email responder, which basically had all of those.
[00:09:38.720 --> 00:09:39.720]   Yep.
[00:09:39.720 --> 00:09:40.720]   Nope.
[00:09:40.720 --> 00:09:41.720]   They're going to have to add a few.
[00:09:41.720 --> 00:09:42.720]   You won't be disappointed.
[00:09:42.720 --> 00:09:47.200]   You feel when you say, "When is printing coming to the iPad?"
[00:09:47.200 --> 00:09:48.800]   I feel good.
[00:09:48.800 --> 00:09:52.680]   So what do you think you won't be disappointed means, Andy?
[00:09:52.680 --> 00:09:55.600]   Do you have any insight into what we'll see at WWDC?
[00:09:55.600 --> 00:09:59.440]   I can tell you that I don't have any specific insight information on what's going on at
[00:09:59.440 --> 00:10:00.440]   WWDC.
[00:10:00.440 --> 00:10:03.840]   I did not even know that for a fact there was going to be a Steve Jobs keynote on Monday.
[00:10:03.840 --> 00:10:09.960]   I had to do one of those leap of faith bookings of airfare to get over to WWDC.
[00:10:09.960 --> 00:10:16.040]   I do think that as soon as we weren't 10 minutes into that Google I/O keynote on day
[00:10:16.040 --> 00:10:17.520]   two, the first one was a real chance of--
[00:10:17.520 --> 00:10:18.520]   First one was a dud.
[00:10:18.520 --> 00:10:19.520]   Yeah.
[00:10:19.520 --> 00:10:20.520]   First one was a dud, the second one.
[00:10:20.520 --> 00:10:25.200]   Oh, it was also Google saying, "Well, in the future, nobody will be using local apps.
[00:10:25.200 --> 00:10:28.800]   We're all going to be using cloud-based apps because there's so much better than anything
[00:10:28.800 --> 00:10:29.800]   else."
[00:10:29.800 --> 00:10:30.800]   Very nice, very nice.
[00:10:30.800 --> 00:10:35.160]   But yeah, we weren't 10 minutes into the day two conference when you know that a lot
[00:10:35.160 --> 00:10:40.840]   of whiteboards at Cupertino were at least partially or completely erasing, "Okay, where's what
[00:10:40.840 --> 00:10:43.480]   the keynote now has to be about at WWDC?"
[00:10:43.480 --> 00:10:49.400]   It really has to be about not directly responding to the points that they were making, but
[00:10:49.400 --> 00:10:51.880]   at least to make sure that there is at least a nod towards it.
[00:10:51.880 --> 00:10:57.760]   And then anybody who is examining this keynote to get the answer that everything that Google
[00:10:57.760 --> 00:11:00.680]   said was rubbish is going to find those answers in that keynote.
[00:11:00.680 --> 00:11:02.320]   That'll be a direct response, you think.
[00:11:02.320 --> 00:11:06.960]   Well, the thing is, is this the key job really far from those keynotes for a long time.
[00:11:06.960 --> 00:11:13.160]   But at the same time, there's always a spot at the start, which is more or less open for
[00:11:13.160 --> 00:11:15.960]   ad hoc comments that need to be relevant.
[00:11:15.960 --> 00:11:19.840]   But most of that stuff, he's been just going over and over and over again for probably,
[00:11:19.840 --> 00:11:21.600]   you know, two weeks or a month already.
[00:11:21.600 --> 00:11:24.280]   I was told that a lot of changes in the last minute.
[00:11:24.280 --> 00:11:28.200]   I was told that the way it works is all the product managers are supposed to come up with,
[00:11:28.200 --> 00:11:30.360]   "This is what we want you to do at the keynote."
[00:11:30.360 --> 00:11:35.080]   And they line up and Steve sits down and says, "Yes, no, yes, no, yes, yes, no."
[00:11:35.080 --> 00:11:39.560]   And if you've got to have a complete demo and he figures out which ones now, presumably
[00:11:39.560 --> 00:11:40.760]   that's already happened.
[00:11:40.760 --> 00:11:43.360]   Or you think Andy, it hasn't, that they're doing that now?
[00:11:43.360 --> 00:11:44.880]   No, I think I definitely think it's happened.
[00:11:44.880 --> 00:11:50.320]   But I do know that the roadmap for the keynote is a little bit, is certainly fluid enough
[00:11:50.320 --> 00:11:55.640]   that if a week beforehand they decide that they need to make a substitution or change
[00:11:55.640 --> 00:11:59.760]   the tone of the intro or make sure that a certain point that it needs to be made, they're
[00:11:59.760 --> 00:12:00.760]   going to make it.
[00:12:00.760 --> 00:12:04.960]   You know, Steve says that even if it's 12 hours before the keynote, people jump.
[00:12:04.960 --> 00:12:05.960]   Yeah.
[00:12:05.960 --> 00:12:07.200]   I mean, that's absolutely true.
[00:12:07.200 --> 00:12:11.800]   I mean, I have heard rumors about the changes, major changes happening as close as 48 hours
[00:12:11.800 --> 00:12:12.800]   before the end.
[00:12:12.800 --> 00:12:17.120]   We have seen, I mean, we have seen it, maybe it's us looking too hard, but it really, I've
[00:12:17.120 --> 00:12:20.800]   seen several keynotes where it looked like there was clearly a chunk here that was taken
[00:12:20.800 --> 00:12:23.480]   out or there was a chunk here that was put in.
[00:12:23.480 --> 00:12:28.080]   It's just clear that the flow, okay, move on.
[00:12:28.080 --> 00:12:32.040]   So I would guess that they have a pretty solid roadmap at this point, but anything could
[00:12:32.040 --> 00:12:33.040]   change, of course.
[00:12:33.040 --> 00:12:34.040]   Right.
[00:12:34.040 --> 00:12:35.640]   But I also think they're not going to make the mistake that Google made.
[00:12:35.640 --> 00:12:40.280]   Google made a real, that was a real punk ass move that diminishes their strength and
[00:12:40.280 --> 00:12:44.560]   their influence, or at least their own public perception of it because I'm sorry, the move
[00:12:44.560 --> 00:12:47.080]   of just hammering at Apple so relentlessly.
[00:12:47.080 --> 00:12:49.680]   The way that you do this is that you do it carefully.
[00:12:49.680 --> 00:12:53.520]   You make sure that you inside that conference room on the whiteboard, you have that list
[00:12:53.520 --> 00:12:58.000]   of ways in which Google wants to say that Apple's phone sucks, and you could make sure
[00:12:58.000 --> 00:13:01.200]   you get through that bold list one, two, three, four, five, six, seven, eight, nine,
[00:13:01.200 --> 00:13:06.040]   ten, and you make sure that you do not ever directly say Apple's phone sucks.
[00:13:06.040 --> 00:13:09.800]   You want to make sure that those 5,000 people in the room and countless hundreds of thousands
[00:13:09.800 --> 00:13:13.140]   of people who are watching that by streaming will get that on their own.
[00:13:13.140 --> 00:13:17.120]   When you make that argument and push that button so relentlessly though, you're sending
[00:13:17.120 --> 00:13:21.080]   the message that we agree that no one thinks that we're as good as Apple.
[00:13:21.080 --> 00:13:22.080]   It's a sign of it.
[00:13:22.080 --> 00:13:23.080]   That's where we're going.
[00:13:23.080 --> 00:13:24.080]   We're going to tell it.
[00:13:24.080 --> 00:13:25.080]   Yeah.
[00:13:25.080 --> 00:13:26.080]   It's a sign of weakness.
[00:13:26.080 --> 00:13:27.080]   And I think so.
[00:13:27.080 --> 00:13:28.080]   You have a great phone.
[00:13:28.080 --> 00:13:32.440]   If you're going to give your competitor that much airtime, it's always a dicey deal.
[00:13:32.440 --> 00:13:38.000]   I remember back in the day when Mamiya ran an ad against Hasselblad.
[00:13:38.000 --> 00:13:41.680]   It said Hasselblad hasn't changed in years or something like that.
[00:13:41.680 --> 00:13:45.520]   The Hasselblad execs were so excited to be mentioned so prominently in the ad that they
[00:13:45.520 --> 00:13:49.240]   actually called the magazines and said if Mamiya stops running that ad, we'll pay to
[00:13:49.240 --> 00:13:50.240]   rerun.
[00:13:50.240 --> 00:13:51.240]   We'd like to keep running.
[00:13:51.240 --> 00:13:55.320]   Well, now, correct me if I'm wrong, but I don't think they actually said the word Apple
[00:13:55.320 --> 00:13:56.320]   very often.
[00:13:56.320 --> 00:13:59.800]   It was mostly people watching going, "Well, that's that's the game."
[00:13:59.800 --> 00:14:03.280]   Well, every time they wanted to talk about the performance, they're like, "And now here's
[00:14:03.280 --> 00:14:09.960]   that they ran like the the the the the the browser browser war was against the the browser
[00:14:09.960 --> 00:14:13.160]   in 2.1 and also an iPad that was that was running it.
[00:14:13.160 --> 00:14:18.400]   They're also talking about really cool features like being able to share your your your 3G
[00:14:18.400 --> 00:14:20.040]   internet connection and say, "Oh, come on.
[00:14:20.040 --> 00:14:21.040]   Come on.
[00:14:21.040 --> 00:14:22.880]   How come you can't tell there like that?"
[00:14:22.880 --> 00:14:26.840]   And it's and then say, "You and you have to agree because I know you have 2.2 on your
[00:14:26.840 --> 00:14:27.840]   Nexus one.
[00:14:27.840 --> 00:14:29.840]   I I mean, it's free."
[00:14:29.840 --> 00:14:34.920]   Yes, it's see and it's painful because I haven't unlocked Nexus Nexus one.
[00:14:34.920 --> 00:14:40.920]   And so I just I took the SIM card out of this and I put the SIM card into this.
[00:14:40.920 --> 00:14:41.920]   Yeah.
[00:14:41.920 --> 00:14:45.760]   And then like about five minutes later, I was getting like Wi-Fi internet sharing off
[00:14:45.760 --> 00:14:47.600]   of my I've had everything else.
[00:14:47.600 --> 00:14:48.600]   Yeah.
[00:14:48.600 --> 00:14:52.840]   It does it doesn't work quite as cleanly as an as a Wi-Fi, but I just had to say that
[00:14:52.840 --> 00:14:53.840]   really stings.
[00:14:53.840 --> 00:14:54.840]   Yeah.
[00:14:54.840 --> 00:14:55.840]   That's bad.
[00:14:55.840 --> 00:14:59.960]   I think you know, I think that last week and I agree and I think part of this is that
[00:14:59.960 --> 00:15:06.520]   Vic is not as polished to presenter as as Steve Jobs and and Google is oddly enough,
[00:15:06.520 --> 00:15:12.000]   not as strategic and didn't think I think they didn't think ahead and say, "Oh, this
[00:15:12.000 --> 00:15:13.000]   would look bad.
[00:15:13.000 --> 00:15:14.800]   I think that they this was this was just them gone.
[00:15:14.800 --> 00:15:15.800]   See, we got you.
[00:15:15.800 --> 00:15:16.800]   We got you."
[00:15:16.800 --> 00:15:18.560]   But I do have to say at Google I/O, I felt like Android.
[00:15:18.560 --> 00:15:24.240]   It came of age and it it really I have to say I'm now saying, you know what might be
[00:15:24.240 --> 00:15:30.240]   a very strong contender for the iPad is a Android device with the same form factor.
[00:15:30.240 --> 00:15:31.240]   Yeah.
[00:15:31.240 --> 00:15:32.720]   That's that's one of the questions that I raised.
[00:15:32.720 --> 00:15:37.360]   I did a 30 day follow up on my iPad review saying that the next the next real big test
[00:15:37.360 --> 00:15:44.880]   for the iPad is when these Tegra 2 processors running Android 2.2 tablets start coming out.
[00:15:44.880 --> 00:15:50.000]   And finally only then will we get the answer to the question how much of the iPad success
[00:15:50.000 --> 00:15:51.000]   we all like it.
[00:15:51.000 --> 00:15:55.240]   How much of that is because it's simply a very fast, sprightly, multi touch based computer
[00:15:55.240 --> 00:15:59.600]   in a slim tablet form factor that runs forever on battery and how much of that is directly
[00:15:59.600 --> 00:16:02.800]   due to the fact that it's an Apple design product with all the stuff that they do with
[00:16:02.800 --> 00:16:04.640]   the software and all the human interface.
[00:16:04.640 --> 00:16:09.920]   So not until we get that first $499 32 gig tablet, we're going to find out that, well, actually
[00:16:09.920 --> 00:16:14.680]   no, any tablet of this form factor at that price for that runs a really good web browser
[00:16:14.680 --> 00:16:17.280]   is as at least 90% as good as an iPad.
[00:16:17.280 --> 00:16:18.280]   The iPad.
[00:16:18.280 --> 00:16:19.280]   But they're going to be an Apple battle.
[00:16:19.280 --> 00:16:21.480]   We'll hold on to Apple's sold already.
[00:16:21.480 --> 00:16:22.480]   Right.
[00:16:22.480 --> 00:16:23.480]   Go ahead, Scott.
[00:16:23.480 --> 00:16:27.960]   The Apple people are hoping that Google will decide to sell their iPad competitor direct
[00:16:27.960 --> 00:16:29.880]   just like they did their phone.
[00:16:29.880 --> 00:16:32.680]   That was a question.
[00:16:32.680 --> 00:16:33.680]   Sure.
[00:16:33.680 --> 00:16:34.680]   Sure.
[00:16:34.680 --> 00:16:37.440]   This a lot of this conversation is pops and buzzes from where I am.
[00:16:37.440 --> 00:16:39.200]   But the question I have.
