;FFMETADATA1
album=MacBreak Weekly May 2008
artist=Leo Laporte, Andy Ihnatko, Justine Ezarik, Alex Lindsay, and Merlin Mann
comment=http://twit.tv/mbw89
genre=Podcast
title=MacBreak Weekly 89: Shrimp Torrents
date=2008

[00:00:00.000 --> 00:00:03.800]   [ Sound Effects ]
[00:01:56.400 --> 00:01:57.400]   That's the greatest place.
[00:01:57.400 --> 00:01:58.400]   >> I love it.
[00:01:58.400 --> 00:01:59.400]   >> It's in the Vato.
[00:01:59.400 --> 00:02:02.600]   >> It's in the Vato on the way here.
[00:02:02.600 --> 00:02:05.560]   So I may want to come up to the Twitch cottage.
[00:02:05.560 --> 00:02:07.400]   You could stop and get caffeinated halfway.
[00:02:07.400 --> 00:02:08.400]   >> Exactly.
[00:02:08.400 --> 00:02:13.400]   >> We also welcome everybody watching on Twit Live at TwitLive.tv.
[00:02:13.400 --> 00:02:16.840]   And they want to know if Justine if you're going to be doing any video.
[00:02:16.840 --> 00:02:18.160]   Do you still do the live cast thing?
[00:02:18.160 --> 00:02:19.760]   >> I got quick right here.
[00:02:19.760 --> 00:02:20.760]   I can't even you know.
[00:02:20.760 --> 00:02:21.920]   >> So at some point you could quick this.
[00:02:21.920 --> 00:02:22.920]   >> Can.
[00:02:22.920 --> 00:02:23.920]   >> Do you like quick?
[00:02:23.920 --> 00:02:24.920]   You get your N95.
[00:02:24.920 --> 00:02:25.920]   >> I love it.
[00:02:25.920 --> 00:02:30.640]   I don't really like doing the 24/7 thing but there's these moments that you can only capture
[00:02:30.640 --> 00:02:31.640]   with this.
[00:02:31.640 --> 00:02:32.640]   >> That you want to get.
[00:02:32.640 --> 00:02:33.640]   >> Yeah.
[00:02:33.640 --> 00:02:35.840]   >> Like on the way here, well actually yesterday when I got my flight in the shuttle, there
[00:02:35.840 --> 00:02:40.280]   was this guy who was playing this ridiculous Indian music and I was able to share that
[00:02:40.280 --> 00:02:41.280]   with everyone.
[00:02:41.280 --> 00:02:42.280]   Because I'm quick.
[00:02:42.280 --> 00:02:44.120]   And no one had any idea what's going on.
[00:02:44.120 --> 00:02:45.120]   They're like, "Where is she?
[00:02:45.120 --> 00:02:46.120]   Did she get captured?"
[00:02:46.120 --> 00:02:48.560]   >> We're watching Bollywood.
[00:02:48.560 --> 00:02:49.720]   Justine goes Bollywood.
[00:02:49.720 --> 00:02:53.320]   Have you ever done quick Andy?
[00:02:53.320 --> 00:02:55.920]   >> I have the hardware.
[00:02:55.920 --> 00:02:59.040]   The guy said quick, sent me the hardware and I've been trying to get it set up for me.
[00:02:59.040 --> 00:03:00.280]   It's not quick fault.
[00:03:00.280 --> 00:03:04.040]   It's just that I have not really had time to dive into a box and get a new thing working.
[00:03:04.040 --> 00:03:07.600]   But I really want to try it because I feel as though if there are parts of my life that
[00:03:07.600 --> 00:03:10.400]   are going undocumented that I'm just not trying hard enough.
[00:03:10.400 --> 00:03:11.960]   This is 2008 after all.
[00:03:11.960 --> 00:03:14.800]   I'm actually like it's 2006 for God's sakes.
[00:03:14.800 --> 00:03:16.280]   Who am I?
[00:03:16.280 --> 00:03:21.240]   >> Hey let me add Merlin Mann into the conversation because I guess Merlin has found the time.
[00:03:21.240 --> 00:03:23.800]   I apologize for our late start, Merlin.
[00:03:23.800 --> 00:03:24.800]   >> Not at all.
[00:03:24.800 --> 00:03:25.800]   >> Good to have you back.
[00:03:25.800 --> 00:03:26.800]   >> Thank you very much.
[00:03:26.800 --> 00:03:32.800]   >> Mr. Merlin Mann from 40 for the folders and the brand new You Look Marvelous podcast.
[00:03:32.800 --> 00:03:34.760]   What is it called?
[00:03:34.760 --> 00:03:36.040]   Is it sick and has a temperature?
[00:03:36.040 --> 00:03:37.520]   What is it called?
[00:03:37.520 --> 00:03:38.760]   You look funny tonight.
[00:03:38.760 --> 00:03:39.920]   >> Yes, yes, yes.
[00:03:39.920 --> 00:03:41.640]   You look delicious this morning.
[00:03:41.640 --> 00:03:42.640]   >> Why?
[00:03:42.640 --> 00:03:44.160]   I remember it from the acronym.
[00:03:44.160 --> 00:03:45.160]   Y-L-N-T.
[00:03:45.160 --> 00:03:46.160]   >> Yes.
[00:03:46.160 --> 00:03:48.680]   >> You look nice today.
[00:03:48.680 --> 00:03:49.680]   .com.
[00:03:49.680 --> 00:03:51.160]   >> Yes, thank you very much.
[00:03:51.160 --> 00:03:52.360]   You're nice to mention that.
[00:03:52.360 --> 00:03:54.240]   >> I've got to give you something.
[00:03:54.240 --> 00:03:58.840]   I can't give you coffee and Diet Coke is out.
[00:03:58.840 --> 00:04:00.440]   I told Dane, "Stuck up on Diet Coke."
[00:04:00.440 --> 00:04:03.040]   I know Alex likes it, but I think all geeks drink Diet Coke.
[00:04:03.040 --> 00:04:04.040]   >> It is.
[00:04:04.040 --> 00:04:07.440]   >> For Andy, we know Andy you will have sugar Coke when you come.
[00:04:07.440 --> 00:04:11.000]   >> When I'm out of the house, I'm allowed to have sugar Coke.
[00:04:11.000 --> 00:04:13.840]   If it's inside the house, that would be a bad thing, but I will have to open it.
[00:04:13.840 --> 00:04:15.640]   >> Just you must know what sugar sugar Coke is.
[00:04:15.640 --> 00:04:17.720]   >> Why would you think like- >> You take a teaspoon of sugar and you put it into the
[00:04:17.720 --> 00:04:18.720]   Coke?
[00:04:18.720 --> 00:04:19.720]   >> I don't do that.
[00:04:19.720 --> 00:04:20.720]   >> You have a filled Coke.
[00:04:20.720 --> 00:04:21.720]   >> Are you one of those?
[00:04:21.720 --> 00:04:22.720]   What does add some sugar?
[00:04:22.720 --> 00:04:23.720]   >> No, no, no, no.
[00:04:23.720 --> 00:04:26.520]   I do still have some Passover Coke in the house, which I'm saving.
[00:04:26.520 --> 00:04:30.520]   I have two more bottles left after ration them for the next two weeks.
[00:04:30.520 --> 00:04:32.440]   >> Okay, I'm going to add, look stupid.
[00:04:32.440 --> 00:04:33.760]   What is that Passover Coke?
[00:04:33.760 --> 00:04:34.760]   Is that something?
[00:04:34.760 --> 00:04:35.760]   >> Passover Coke.
[00:04:35.760 --> 00:04:36.760]   >> Passover Coke.
[00:04:36.760 --> 00:04:38.840]   >> Okay, well, the ultimate advantage of it is- >> You have to put some of it on the door
[00:04:38.840 --> 00:04:40.600]   frame so that the Lord will pass over.
[00:04:40.600 --> 00:04:42.560]   You just have to rub a little on the door frame.
[00:04:42.560 --> 00:04:46.480]   >> I had a print of Passover Coke over the door frame.
[00:04:46.480 --> 00:04:51.520]   The ultimate, the Coca-Cola experience is to be in Central America and buy a glass bottle
[00:04:51.520 --> 00:04:56.560]   of Coke there because they produce it with real cane sugar and not corn syrup down there.
[00:04:56.560 --> 00:05:00.800]   When I was on the geek cruises in Central America, I would always come back, return to
[00:05:00.800 --> 00:05:05.040]   the ship after a day-long excursion with a backpack that was clanking audibly because
[00:05:05.040 --> 00:05:08.840]   I had to, it's the best, best, best Coke out there.
[00:05:08.840 --> 00:05:16.320]   Second best is Passover Coke because for certain reasons, there's a Coke made with corn syrup
[00:05:16.320 --> 00:05:18.600]   is not kosher for Passover.
[00:05:18.600 --> 00:05:23.480]   So, rabbis, actually, so local bottlers in certain markets, including Boston, will actually
[00:05:23.480 --> 00:05:29.320]   produce a short run of Coca-Cola made with either beet sugar or cane sugar, right?
[00:05:29.320 --> 00:05:32.200]   It has a special, all Coke is kosher.
[00:05:32.200 --> 00:05:35.480]   It has that special K logo on it, but this is like super kosher.
[00:05:35.480 --> 00:05:39.440]   This is like, I'm not, okay, as a Catholic, I probably should not be talking about what
[00:05:39.440 --> 00:05:41.240]   the difference between flavors of kosher is.
[00:05:41.240 --> 00:05:45.120]   I only know about kosherness as applies to Coke, something that's a fortune to profit
[00:05:45.120 --> 00:05:51.520]   but, study, special yellow cap, it's been like double kosher-ified and it's only available
[00:05:51.520 --> 00:05:53.120]   for about three or four weeks.
[00:05:53.120 --> 00:05:56.240]   And so, I buy like about six, two liter bottles.
[00:05:56.240 --> 00:06:01.800]   I marshall, you have to drink them before they start to go off on you because freshness
[00:06:01.800 --> 00:06:03.960]   does count.
[00:06:03.960 --> 00:06:10.200]   That's why if you go to like Bodega's, that's specialized in Mexican food, Central American
[00:06:10.200 --> 00:06:14.000]   food, South American foods, you can find a little display, a little refrigerator case
[00:06:14.000 --> 00:06:18.000]   in the back of most Bodegas that will have a few bottles of, again, Mexican Coke and
[00:06:18.000 --> 00:06:19.000]   Mexican Pepsi's.
[00:06:19.000 --> 00:06:21.120]   The costco's have that now.
[00:06:21.120 --> 00:06:22.120]   You can get Mexican Coke.
[00:06:22.120 --> 00:06:23.480]   Costco actually especially important.
[00:06:23.480 --> 00:06:27.320]   The problem is that if it's imported from Mexico, you don't know how old it is.
[00:06:27.320 --> 00:06:32.400]   You also don't know how much time the Coke has spent in the back of an overheated truck.
[00:06:32.400 --> 00:06:34.960]   It's really, really, really running a bad risk.
[00:06:34.960 --> 00:06:40.320]   Believe it or not, people expect that I drink nothing but these Bodega or Costco Coke's.
[00:06:40.320 --> 00:06:46.600]   And really, I would much rather have a freshly produced corn syrup.
[00:06:46.600 --> 00:06:48.560]   And I thought I was serious about my diet coke.
[00:06:48.560 --> 00:06:50.240]   I mean, I've just been left in the dust.
[00:06:50.240 --> 00:06:53.160]   I mean, I buy most of my soda from eBay.
[00:06:53.160 --> 00:06:54.160]   I mean, I don't even mess around.
[00:06:54.160 --> 00:06:55.160]   This is crack.
[00:06:55.160 --> 00:06:56.160]   You buy soda on eBay.
[00:06:56.160 --> 00:06:57.160]   No, I'm betting.
[00:06:57.160 --> 00:06:58.160]   I'm joking.
[00:06:58.160 --> 00:06:59.160]   I believe everything that is effective.
[00:06:59.160 --> 00:07:01.160]   I've not used Coke.
[00:07:01.160 --> 00:07:02.320]   I thought you used Coke on eBay.
[00:07:02.320 --> 00:07:03.320]   It's not that bad.
[00:07:03.320 --> 00:07:04.320]   You just make sure it's clean.
[00:07:04.320 --> 00:07:05.320]   Check the reputation of the people.
[00:07:05.320 --> 00:07:07.920]   It's pretty, it's actually not used diapers also.
[00:07:07.920 --> 00:07:08.920]   You can get those.
[00:07:08.920 --> 00:07:12.160]   You don't want to spend a lot of money on that stuff because you're just going to throw
[00:07:12.160 --> 00:07:13.920]   it away unless you sell it again.
[00:07:13.920 --> 00:07:16.040]   A plus plus plus would drink again.
[00:07:16.040 --> 00:07:17.040]   [laughter]
[00:07:17.040 --> 00:07:18.040]   Would poop again.
[00:07:18.040 --> 00:07:20.880]   All right, let's talk a little bit about Macintosh.
[00:07:20.880 --> 00:07:21.960]   It is Mac Break Weekly.
[00:07:21.960 --> 00:07:25.240]   Although, frankly, I think that might be the most interesting rat hole ever.
[00:07:25.240 --> 00:07:26.920]   Certainly the weirdest one ever.
[00:07:26.920 --> 00:07:28.600]   And I have learned something here.
[00:07:28.600 --> 00:07:33.160]   And you know, we're going to stock up on our Eve Coke just for you, Andy, from now on.
[00:07:33.160 --> 00:07:34.160]   We'll have--
[00:07:34.160 --> 00:07:35.160]   God bless you.
[00:07:35.160 --> 00:07:38.120]   When you come to town, we'll have that kosher Coke just for you.
[00:07:38.120 --> 00:07:40.440]   So we want to talk a little bit about WWDC.
[00:07:40.440 --> 00:07:42.320]   We now know that Steve Jobs will be keynoting.
[00:07:42.320 --> 00:07:43.400]   Oh, what a shock surprise.
[00:07:43.400 --> 00:07:45.240]   I can't believe they made a news story out of that.
[00:07:45.240 --> 00:07:46.240]   Well, sometimes he doesn't.
[00:07:46.240 --> 00:07:47.240]   Sometimes he doesn't.
[00:07:47.240 --> 00:07:48.240]   I don't know if he did last year.
[00:07:48.240 --> 00:07:49.240]   He's done every year.
[00:07:49.240 --> 00:07:50.240]   I haven't remembered yet.
[00:07:50.240 --> 00:07:51.240]   Surprising.
[00:07:51.240 --> 00:07:52.240]   Steve Jobs would keynote.
[00:07:52.240 --> 00:07:53.240]   Keynote.
[00:07:53.240 --> 00:07:54.240]   I knew.
[00:07:54.240 --> 00:07:55.240]   Give a speech.
[00:07:55.240 --> 00:07:56.240]   You think he'll--
[00:07:56.240 --> 00:07:57.240]   Well, it's pretty much the middle of the year.
[00:07:57.240 --> 00:07:58.240]   You have the beginning of the year keynote and the middle of the year keynote.
[00:07:58.240 --> 00:07:59.720]   He doesn't really do a lot outside.
[00:07:59.720 --> 00:08:05.680]   I mean, as far as the-- they've kind of-- since they don't really do the summer Mac world anymore,
[00:08:05.680 --> 00:08:07.920]   this is kind of his opportunity to do the middle of the year.
[00:08:07.920 --> 00:08:11.440]   June 9th, he will be giving the big keynote Monday, 10 AM.
[00:08:11.440 --> 00:08:12.440]   I guess we'll be there.
[00:08:12.440 --> 00:08:14.360]   Somebody will be there from the Mac break team.
[00:08:14.360 --> 00:08:15.360]   Somebody.
[00:08:15.360 --> 00:08:16.360]   To cover it.
[00:08:16.360 --> 00:08:17.360]   Yes.
[00:08:17.360 --> 00:08:20.000]   And then what is he going to say?
[00:08:20.000 --> 00:08:22.760]   We would assume that he's going to say that we all get new phones.
[00:08:22.760 --> 00:08:26.040]   You know, we talked last week about the fact that the iPhone was out of stock.
[00:08:26.040 --> 00:08:27.600]   Did we talk-- maybe we talked on Twitter about that.
[00:08:27.600 --> 00:08:28.600]   Yeah, there was.
[00:08:28.600 --> 00:08:30.640]   Because it hadn't happened yet.
[00:08:30.640 --> 00:08:36.200]   But you can't order the iPhone online, which seems to me to be both a signal that the new
[00:08:36.200 --> 00:08:39.960]   phone's coming along and a huge mistake because the new phone-- can it be ready?
[00:08:39.960 --> 00:08:41.720]   Well, it could be a huge mistake.
[00:08:41.720 --> 00:08:44.400]   It could also be avoiding all these people who want to bring it back for 30.
[00:08:44.400 --> 00:08:48.680]   You know, if you stop the $100 available for 30 days, you know, then people are going
[00:08:48.680 --> 00:08:52.680]   to come back and say, you know, they're all kind of saying, "I want to switch this phone
[00:08:52.680 --> 00:08:53.680]   out for a new one."
[00:08:53.680 --> 00:08:55.760]   So it may or may not be a bad idea.
[00:08:55.760 --> 00:09:01.120]   Well, I know somebody said that they actually just recently dropped their phone in the toilet.
[00:09:01.120 --> 00:09:03.360]   So they were extremely upset because they wanted to order another one online.
[00:09:03.360 --> 00:09:04.360]   And they couldn't get a new one.
[00:09:04.360 --> 00:09:05.360]   They couldn't get a new one.
[00:09:05.360 --> 00:09:06.360]   Like, well, it's currently unavailable.
[00:09:06.360 --> 00:09:07.360]   It's currently unavailable.
[00:09:07.360 --> 00:09:09.120]   Checking again, the store currently unavailable.
[00:09:09.120 --> 00:09:14.120]   Well, it's probably a bad idea just because the new iPhone is a big enough media event
[00:09:14.120 --> 00:09:18.280]   that they should really have a special event just for that so they can get the entire news
[00:09:18.280 --> 00:09:19.480]   cycle.
[00:09:19.480 --> 00:09:24.200]   If they're doing the developer stuff plus the iPhones stuff plus other stuff, I'm not
[00:09:24.200 --> 00:09:27.880]   sure that's the best way for Apple to maintain their resources there.
[00:09:27.880 --> 00:09:29.600]   Here's my question.
[00:09:29.600 --> 00:09:34.360]   And maybe, correct me if I'm wrong, but don't we still have to go through FCC approval?
[00:09:34.360 --> 00:09:36.920]   Is this going to be one of those things where the—because we haven't heard anything about
[00:09:36.920 --> 00:09:38.960]   the FCC looking at 3G iPhones?
[00:09:38.960 --> 00:09:39.960]   I don't think we do.
[00:09:39.960 --> 00:09:40.960]   Or is it just a slight iteration?
[00:09:40.960 --> 00:09:42.760]   Yeah, I don't think that we have to.
[00:09:42.760 --> 00:09:43.760]   It's a new radio.
[00:09:43.760 --> 00:09:46.680]   I don't think that they have to though.
[00:09:46.680 --> 00:09:47.800]   They may have already done it too.
[00:09:47.800 --> 00:09:50.360]   The thing is that you don't have to do that publicly.
[00:09:50.360 --> 00:09:51.360]   Oh, you don't?
[00:09:51.360 --> 00:09:52.360]   No.
[00:09:52.360 --> 00:09:56.120]   So that whole rationale for him announcing the iPhone at Macworld in January, but shipping
[00:09:56.120 --> 00:09:57.120]   in June last year.
[00:09:57.120 --> 00:10:02.200]   Well, but now that the gig is up, you could let the FCC approval come out earlier late.
[00:10:02.200 --> 00:10:07.400]   What they're afraid of is that it would leak out of the FCC once it went into the system.
[00:10:07.400 --> 00:10:10.480]   And so now that you already know the iPhone, that there is an iPhone—
[00:10:10.480 --> 00:10:11.480]   I guess it's not really a secret.
[00:10:11.480 --> 00:10:12.640]   There's a 3G iPhone.
[00:10:12.640 --> 00:10:13.640]   Everybody knows that.
[00:10:13.640 --> 00:10:14.640]   That's going to happen.
[00:10:14.640 --> 00:10:15.640]   It's just a matter of—
[00:10:15.640 --> 00:10:18.440]   I mean, AT&T said that at the end of the year.
[00:10:18.440 --> 00:10:22.120]   So clearly, he's going to announce a 3G iPhone.
[00:10:22.120 --> 00:10:23.280]   I saw an interesting rumor.
[00:10:23.280 --> 00:10:28.120]   I don't know if I buy this from the French Le Métat.
[00:10:28.120 --> 00:10:34.200]   They say that the iPhone, the new iPhone will come with GPS, video conferencing, and mobile
[00:10:34.200 --> 00:10:35.200]   TV.
[00:10:35.200 --> 00:10:36.440]   I wouldn't be surprised.
[00:10:36.440 --> 00:10:38.960]   GPS, for sure, right?
[00:10:38.960 --> 00:10:40.280]   Possibly, yeah.
[00:10:40.280 --> 00:10:42.600]   I think GPS is—I mean, I really want it badly.
[00:10:42.600 --> 00:10:44.600]   I think GSM is for sure.
[00:10:44.600 --> 00:10:45.600]   What's wrong with that?
[00:10:45.600 --> 00:10:47.600]   I mean, why don't you like it?
[00:10:47.600 --> 00:10:51.720]   GPS is so expensive in so many ways.
[00:10:51.720 --> 00:10:57.360]   I wouldn't figure on GPS being built in unless there was some really easy way to turn it
[00:10:57.360 --> 00:11:01.400]   on, turn it off, and make sure that it would work almost instantly when you turn it back
[00:11:01.400 --> 00:11:03.800]   on again.
[00:11:03.800 --> 00:11:08.360]   I'm not saying that I think that it's a stupid idea and I think that will not happen.
[00:11:08.360 --> 00:11:09.880]   I just think that I'd be very surprised.
[00:11:09.880 --> 00:11:12.320]   If I have money on it, I would be betting against it.
[00:11:12.320 --> 00:11:13.320]   I have to say—
[00:11:13.320 --> 00:11:18.160]   I'd be betting more on an external Bluetooth GPS that works really, really well with the
[00:11:18.160 --> 00:11:20.320]   iPhone as opposed to GPS built in.
[00:11:20.320 --> 00:11:21.320]   I think that's a better solution.
[00:11:21.320 --> 00:11:22.320]   To me, that's a better solution, too.
[00:11:22.320 --> 00:11:24.120]   I'm looking at what's in front of Justine.
[00:11:24.120 --> 00:11:25.120]   She's got her iPhone.
[00:11:25.120 --> 00:11:27.720]   She's got her N95, which has GPS in it.
[00:11:27.720 --> 00:11:30.760]   She also has her Sprint Evdocar.
[00:11:30.760 --> 00:11:34.080]   One of the problems with the N95 is you turn on the Wi-Fi, you turn on the Bluetooth,
[00:11:34.080 --> 00:11:35.080]   and then you turn on GPS.
[00:11:35.080 --> 00:11:37.760]   Your battery is dead within five minutes.
[00:11:37.760 --> 00:11:42.240]   I have been using a little—I bought a watch fob.
[00:11:42.240 --> 00:11:46.000]   It's a geotracker, so while I take photos, it'll geotrack, but I can also use it on my
[00:11:46.000 --> 00:11:47.000]   blackberry.
[00:11:47.000 --> 00:11:51.320]   I turn on my blackberry and open Google Maps and it says, "Oh, you want to attach to this
[00:11:51.320 --> 00:11:52.720]   GPS, this Bluetooth GPS device?
[00:11:52.720 --> 00:11:53.720]   You've got hanging on your belt."
[00:11:53.720 --> 00:11:54.720]   Which one is that?
[00:11:54.720 --> 00:11:55.720]   Anyone will do it.
[00:11:55.720 --> 00:11:57.280]   All these GPS trackers.
[00:11:57.280 --> 00:12:02.900]   All the little dongles that have no interface that are Bluetooth, what's neat is Google
[00:12:02.900 --> 00:12:03.900]   Maps sees it.
[00:12:03.900 --> 00:12:06.200]   You don't have to buy an additional software, Google Maps knows everywhere.
[00:12:06.200 --> 00:12:07.760]   You work on your laptop as well.
[00:12:07.760 --> 00:12:08.760]   That's a good question.
[00:12:08.760 --> 00:12:09.760]   I don't know.
[00:12:09.760 --> 00:12:11.320]   It works on my blackberry.
[00:12:11.320 --> 00:12:14.280]   The beauty is it does not kill the blackberry's battery at all.
[00:12:14.280 --> 00:12:15.280]   I think it's completely—
[00:12:15.280 --> 00:12:16.280]   I think it's a good solution.
[00:12:16.280 --> 00:12:17.280]   I think it's a good solution.
[00:12:17.280 --> 00:12:18.280]   I think it's important.
[00:12:18.280 --> 00:12:22.640]   I think that the mobile TV stuff seems like it would be obvious if you're going to have
[00:12:22.640 --> 00:12:27.280]   an up bandwidth other than we'll be using up all of AT&T's bandwidth, which is—
[00:12:27.280 --> 00:12:30.760]   You saw that orb announced that it's going to do a— I like orb.
[00:12:30.760 --> 00:12:32.120]   Do you know about orb?
[00:12:32.120 --> 00:12:38.960]   Orb is the idea that you can have video or photos or music or whatever on your home PC
[00:12:38.960 --> 00:12:43.920]   and then you put a little orb client on a variety of devices and you can watch it,
[00:12:43.920 --> 00:12:46.120]   but they have just announced an iPhone client.
[00:12:46.120 --> 00:12:48.840]   Now you have to crack your iPhone.
[00:12:48.840 --> 00:12:49.840]   For now.
[00:12:49.840 --> 00:12:50.840]   I love that.
[00:12:50.840 --> 00:12:51.840]   I won't do it.
[00:12:51.840 --> 00:12:52.840]   I can't.
[00:12:52.840 --> 00:12:56.200]   Stephen, he really doesn't want me to.
[00:12:56.200 --> 00:12:57.200]   I know he doesn't.
[00:12:57.200 --> 00:12:58.200]   I see.
[00:12:58.200 --> 00:12:59.200]   I just—
[00:12:59.200 --> 00:13:00.200]   It's a Steve thing.
[00:13:00.200 --> 00:13:02.200]   You know, I don't want him to think that I'm cheating on him or anything.
[00:13:02.200 --> 00:13:03.200]   Ballmer jobs.
[00:13:03.200 --> 00:13:04.200]   I—
[00:13:04.200 --> 00:13:05.200]   Which, Stephen?
[00:13:05.200 --> 00:13:06.200]   Yes, of course.
[00:13:06.200 --> 00:13:09.560]   You do everything just because Stephen tells you to.
[00:13:09.560 --> 00:13:10.560]   What's that?
[00:13:10.560 --> 00:13:11.560]   He says, "Do you do everything?"
[00:13:11.560 --> 00:13:12.560]   Stephen says so.
[00:13:12.560 --> 00:13:13.560]   Yes, I do, actually.
[00:13:13.560 --> 00:13:16.960]   You want to make—you want to make some of a lifetime made for TV movie.
[00:13:16.960 --> 00:13:19.320]   Meredith Baxter-Bernie could be playing you.
[00:13:19.320 --> 00:13:21.320]   She's cuter than Meredith Baxter-Bernie.
[00:13:21.320 --> 00:13:22.320]   I'm not without my open source.
[00:13:22.320 --> 00:13:28.480]   I mean, one of the regular complaints that you hear from people, even from fans of the
[00:13:28.480 --> 00:13:30.440]   iPhone, has to do with battery life, though.
[00:13:30.440 --> 00:13:34.840]   That's something that, you know, all systems go down when the battery dies.
[00:13:34.840 --> 00:13:37.080]   So I mean, I'm not sure—I don't know.
[00:13:37.080 --> 00:13:40.960]   Personally, I'm not sure I see—if GPS is going to be the power sucker that everybody
[00:13:40.960 --> 00:13:44.400]   says it is, I'm just not sure how many new people that brings to the iPhone.
[00:13:44.400 --> 00:13:45.760]   Three G's of power sucker.
[00:13:45.760 --> 00:13:50.920]   In fact, did you see the—they—they—Apple accidentally leaked in its developer kit.
[00:13:50.920 --> 00:13:53.720]   The interface where you say, "Check this box.
[00:13:53.720 --> 00:13:54.720]   Turn off three G."
[00:13:54.720 --> 00:13:57.720]   You know, because it will cut your battery life significantly.
[00:13:57.720 --> 00:14:01.360]   I mean, I can't remember the exact wording, but Apple's going to be telling people that.
[00:14:01.360 --> 00:14:04.600]   Well, I know—and we talked about this earlier, but, you know, I didn't realize that I had
[00:14:04.600 --> 00:14:07.640]   this thing that, "Well, my iPhone lasts three or four days."
[00:14:07.640 --> 00:14:11.240]   And someone was asking me how that's possible, and I realized I turn off Wi-Fi all the time.
[00:14:11.240 --> 00:14:14.880]   So any time I walk out of the office, I turn off the Wi-Fi, and the Wi-Fi makes a huge
[00:14:14.880 --> 00:14:15.880]   difference in the word.
[00:14:15.880 --> 00:14:17.840]   Turn off the Wi-Fi and the auto email check.
