;FFMETADATA1
album=MacBreak Weekly June 2008
artist=Leo Laporte, Scott Bourne, Andy Ihnatko, and Alex Lindsay
comment=http://twit.tv/mbw93
genre=Podcast
title=MacBreak Weekly 93: 3G Or Not 3G
date=2008

[00:00:00.000 --> 00:00:03.800]   [ Sound Effects ]
[00:16:04.620 --> 00:16:10.340]   And it looks like Apple wants to hang on to or at least have some level of control over
[00:16:10.340 --> 00:16:17.560]   the TomTom, like a direct competitor to Garmin, TomTom, so on and so forth.
[00:16:17.560 --> 00:16:21.860]   Yeah, TomTom said right after the announcement, "Oh, we'll make an application.
[00:16:21.860 --> 00:16:23.420]   We're working on this.
[00:16:23.420 --> 00:16:24.420]   It's so funny.
[00:16:24.420 --> 00:16:26.380]   This is very similar to what was the company.
[00:16:26.380 --> 00:16:28.780]   As soon as they heard the SDK said, "We'll do a flash."
[00:16:28.780 --> 00:16:29.780]   Was it a doe?
[00:16:29.780 --> 00:16:30.780]   Bang, no.
[00:16:30.780 --> 00:16:31.780]   I've never heard of it.
[00:16:31.780 --> 00:16:32.780]   We'll do a flash.
[00:16:32.780 --> 00:16:33.780]   And then they looked at the agreement.
