;FFMETADATA1
album=MacBreak Weekly June 2008
artist=Leo Laporte, Merlin Mann, Andy Ihnatko, and Alex Lindsay
comment=http://twit.tv/mbw92
genre=Podcast
title=MacBreak Weekly 92: Thundercats
date=2008

[00:00:00.000 --> 00:00:04.000]   [ Sound Effects ]
[00:06:50.200 --> 00:06:51.200]   Twitter.
[00:06:51.200 --> 00:06:52.200]   Twitter.
[00:06:52.200 --> 00:06:53.200]   The Twitter part.
[00:06:53.200 --> 00:06:54.200]   Twitter.
[00:06:54.200 --> 00:06:55.200]   The tweet vowels in order to be webtoofunoder.
[00:06:55.200 --> 00:06:56.200]   Or it means you can't access it most of the time or.
[00:06:56.200 --> 00:06:57.200]   Yeah, it's mostly down.
[00:06:57.200 --> 00:06:58.800]   I say that because I love.
[00:06:58.800 --> 00:06:59.800]   I say that out of love.
[00:06:59.800 --> 00:07:01.800]   But you gotta make it.
[00:07:01.800 --> 00:07:02.800]   Well, it is.
[00:07:02.800 --> 00:07:03.800]   Well, it is.
[00:07:03.800 --> 00:07:04.800]   Well, it is.
[00:07:04.800 --> 00:07:07.800]   That is a very appropriate thing for real estate because once I get like my once I get
[00:07:07.800 --> 00:07:12.520]   my plateau funding, I'll be able to move on to the next phase of living, which is getting
[00:07:12.520 --> 00:07:13.520]   a real house.
[00:07:13.520 --> 00:07:14.520]   But you don't want to.
[00:07:14.520 --> 00:07:15.520]   I just want to.
[00:07:15.520 --> 00:07:20.080]   I'm doing this apartment as a proof of concept to prove that I can be trusted with a four
[00:07:20.080 --> 00:07:21.080]   or five, six bedroom.
[00:07:21.080 --> 00:07:22.080]   That's why you made it out of rails.
[00:07:22.080 --> 00:07:24.000]   It was easy to get it up.
[00:07:24.000 --> 00:07:25.000]   Exactly.
[00:07:25.000 --> 00:07:26.000]   And it's open source.
[00:07:26.000 --> 00:07:29.960]   Now, of course, you have to really nail those doors shut because if there's an open
[00:07:29.960 --> 00:07:32.320]   port anywhere in the house, you know, they're going to find it.
[00:07:32.320 --> 00:07:33.320]   You got all these script kitties.
[00:07:33.320 --> 00:07:34.320]   You got to restart.
[00:07:34.320 --> 00:07:36.120]   You got to restart the web brick.
[00:07:36.120 --> 00:07:39.520]   And you know, I have for a while I was I had a house made out of flash, but it was just
[00:07:39.520 --> 00:07:41.520]   taking too long to let.
[00:07:41.520 --> 00:07:43.520]   But it was pretty.
[00:07:43.520 --> 00:07:44.520]   I was just.
[00:07:44.520 --> 00:07:45.520]   Skip intro.
[00:07:45.520 --> 00:07:46.520]   Skip intro.
[00:07:46.520 --> 00:07:49.160]   You're just tired of, you know, one is settled down on the sofa, but there's like a big missing
[00:07:49.160 --> 00:07:53.120]   puzzle piece icon where the sofa used to be, you know, TV just says skip intro.
[00:07:53.120 --> 00:07:54.120]   That's no way to live.
[00:07:54.120 --> 00:07:56.680]   I'm living in the cloud and I find it wonderful.
[00:07:56.680 --> 00:08:00.880]   Let's move on to our top stories and actually before we began Merlin asked for the low down
[00:08:00.880 --> 00:08:02.160]   on the iPhone.
[00:08:02.160 --> 00:08:04.280]   And of course, we're now one week away.
[00:08:04.280 --> 00:08:10.400]   I think what we're going to do, are you going to be going to the WWDC keynote Alex Lindsey?
[00:08:10.400 --> 00:08:14.040]   You know, no one sent me an invitation yet, but I, but I, I'll let me see if I can get
[00:08:14.040 --> 00:08:16.440]   you in because I can't leave this chair anymore.
[00:08:16.440 --> 00:08:18.520]   I'm actually physically glued into it.
[00:08:18.520 --> 00:08:19.760]   It's on Monday morning, right?
[00:08:19.760 --> 00:08:20.760]   Yeah.
[00:08:20.760 --> 00:08:21.760]   Yeah.
[00:08:21.760 --> 00:08:23.240]   So are you like, I mean, burn iron size?
[00:08:23.240 --> 00:08:24.240]   Yeah, I am.
[00:08:24.240 --> 00:08:25.240]   This is more like that.
[00:08:25.240 --> 00:08:28.720]   The person who like didn't leave the toilet for two years and had to be basically up for
[00:08:28.720 --> 00:08:29.720]   the dinner.
[00:08:29.720 --> 00:08:32.920]   I can't move and, but I'm very comfortable.
[00:08:32.920 --> 00:08:36.280]   So, uh, I've got a rag on a stick for all my sanitary needs.
[00:08:36.280 --> 00:08:40.200]   I was thinking, or everybody's video version of this starts next week.
[00:08:40.200 --> 00:08:42.680]   You'll be able to see me with my rag on the stick.
[00:08:42.680 --> 00:08:43.680]   I'm comfortable.
[00:08:43.680 --> 00:08:46.680]   I've got a padded seat.
[00:08:46.680 --> 00:08:50.400]   So I was thinking that since Andy can't get to the conference and I can't get to the
[00:08:50.400 --> 00:08:56.320]   conference, maybe, you know, and last time he did this great couch version of the keynote.
[00:08:56.320 --> 00:08:58.960]   And I thought maybe he could do the couch keynote on Twit Live.
[00:08:58.960 --> 00:09:02.680]   So, uh, and I actually asked you Merlin, but I guess it's too early in the morning for
[00:09:02.680 --> 00:09:03.680]   you.
[00:09:03.680 --> 00:09:04.680]   I don't know.
[00:09:04.680 --> 00:09:05.680]   So, but you're welcome to join us.
[00:09:05.680 --> 00:09:07.680]   So 10 o'clock on Monday, uh, we...
[00:09:07.680 --> 00:09:10.960]   I was, I was live streaming for a while, but I went to a really good doctor.
[00:09:10.960 --> 00:09:14.680]   And now I can hold it for as long as an hour at a time.
[00:09:14.680 --> 00:09:18.400]   You know, it's funny how many, you know, I just assume that anybody who does these shows
[00:09:18.400 --> 00:09:24.160]   with me is completely open to the notion of perhaps, you know, putting their life online.
[00:09:24.160 --> 00:09:26.520]   And it turns out that's not the case.
[00:09:26.520 --> 00:09:32.920]   I, I think with the help of an editor and, uh, and I can make my life interesting, but
[00:09:32.920 --> 00:09:33.920]   without an editor.
[00:09:33.920 --> 00:09:35.320]   Oh, ye of little faith.
[00:09:35.320 --> 00:09:36.480]   I think you're plenty interesting.
[00:09:36.480 --> 00:09:39.320]   But anyway, and that's what we have camera angles for anyway.
[00:09:39.320 --> 00:09:40.560]   So just to keep it interesting.
[00:09:40.560 --> 00:09:44.680]   And I've got, I've got, I've got all sorts of transitions, you know, dissolves so we
[00:09:44.680 --> 00:09:45.680]   can do all sorts of...
[00:09:45.680 --> 00:09:46.680]   Take away tickets.
[00:09:46.680 --> 00:09:47.680]   Beards.
[00:09:47.680 --> 00:09:48.680]   Can you live stream all the things?
[00:09:48.680 --> 00:09:49.680]   I could do anything.
[00:09:49.680 --> 00:09:50.680]   I could put you in a double box, triple box.
[00:09:50.680 --> 00:09:51.680]   I can go away.
[00:09:51.680 --> 00:09:56.200]   But anyway, my ten o'clock, I guess the keynote begins ten o'clock Pacific, which is 1
[00:09:56.200 --> 00:09:57.200]   p.m. Eastern time.
[00:09:57.200 --> 00:10:00.080]   And that's 1,700 UTC.
[00:10:00.080 --> 00:10:03.920]   So Andy and I will kind of gather to do this live.
[00:10:03.920 --> 00:10:07.080]   What we'll do is we'll do like everybody else is doing, we'll be refreshing and gadget.
[00:10:07.080 --> 00:10:08.960]   Unless we come up with a better way.
[00:10:08.960 --> 00:10:09.960]   I don't know what a better way would be.
[00:10:09.960 --> 00:10:10.960]   I can figure it somewhere.
[00:10:10.960 --> 00:10:15.160]   I can, I can, well, if you could live blog it from the conference, that would be great.
[00:10:15.160 --> 00:10:17.360]   I'll find out if we can get, if we can get in.
[00:10:17.360 --> 00:10:19.080]   Well, we'll, yeah, we'll try to get you in.
[00:10:19.080 --> 00:10:22.360]   I'll send an email out to Apple today.
[00:10:22.360 --> 00:10:23.960]   Maybe you and Scott could go.
[00:10:23.960 --> 00:10:27.560]   And then so Andy and I will kind of hold down the fort during the conference.
[00:10:27.560 --> 00:10:31.720]   And then after the conference, you could join us and give us your analysis.
[00:10:31.720 --> 00:10:34.880]   So Monday, we're going to do a special Mac break weekly.
[00:10:34.880 --> 00:10:37.360]   And that will be for the WWDC keynote.
[00:10:37.360 --> 00:10:42.760]   And I think everybody expects that at the very least, we'll see a new iPhone, right?
[00:10:42.760 --> 00:10:43.760]   Yes.
[00:10:43.760 --> 00:10:52.320]   Yes, I would be, I think we would all be painfully surprised and dismayed and suicidal, I think.
[00:10:52.320 --> 00:10:56.280]   One analyst, probably because, you know, it's a long shot, but if you got it right, he'd
[00:10:56.280 --> 00:10:59.240]   become famous, said, no, it's not going to be an iPhone.
[00:10:59.240 --> 00:11:00.800]   They're not going to announce a new iPhone.
[00:11:00.800 --> 00:11:03.960]   Wow, I'd be really painful for Apple, I think.
[00:11:03.960 --> 00:11:06.200]   This is why the expectations are so hard.
[00:11:06.200 --> 00:11:11.200]   Expectation is, you have to have male answer syndrome in order to have like a blog nowadays.
[00:11:11.200 --> 00:11:12.200]   Oh, yeah.
[00:11:12.200 --> 00:11:13.200]   Absolutely.
[00:11:13.200 --> 00:11:18.040]   It's still okay to say, I don't know, you know, or null, no, no, no, you can never say,
[00:11:18.040 --> 00:11:19.040]   I don't know.
[00:11:19.040 --> 00:11:23.720]   I kind of want to stick to my guns and think that they're going to show it on Monday, but
[00:11:23.720 --> 00:11:26.080]   they're not going to release it on Monday.
[00:11:26.080 --> 00:11:29.480]   But I'm seeing more signs in the past week than I have in the past month that there's
[00:11:29.480 --> 00:11:31.240]   going to be release on Monday.
[00:11:31.240 --> 00:11:35.160]   But it still just doesn't it make more sense to have it on its own event rather than because,
[00:11:35.160 --> 00:11:39.080]   no, no, no, no, well, this would be a good place for Apple to announce that actually
[00:11:39.080 --> 00:11:41.680]   they've been using sham billing to inflate the stock price.
[00:11:41.680 --> 00:11:43.280]   They're actually have $18 in the bank.
[00:11:43.280 --> 00:11:47.120]   They'll be out of business in four months time because if they follow that with a demonstration
[00:11:47.120 --> 00:11:49.000]   of the shiny, shiny new iPhone, they'll never know.
[00:11:49.000 --> 00:11:52.240]   You know, whatever, remember whatever was said before it.
[00:11:52.240 --> 00:11:54.560]   We haven't sold an iPod in six months.
[00:11:54.560 --> 00:11:56.760]   It's all a sham.
[00:11:56.760 --> 00:12:01.320]   We've been selling hostess pop cards in every single box.
[00:12:01.320 --> 00:12:03.320]   I think that's a reasonable guess.
[00:12:03.320 --> 00:12:05.040]   You've doubled the number of stickers in every box.
[00:12:05.040 --> 00:12:07.800]   So people haven't complained yet, but hey, that's going to bite us in the butts soon
[00:12:07.800 --> 00:12:08.800]   enough.
[00:12:08.800 --> 00:12:14.440]   The real question, I look, you know, we know AT&T employees have been told to know vacations
[00:12:14.440 --> 00:12:16.520]   starting next week.
[00:12:16.520 --> 00:12:21.280]   There's those mysterious new containers coming across the ocean.
[00:12:21.280 --> 00:12:27.240]   I've heard from a number of people who have contacts at these Chinese and Japanese, well,
[00:12:27.240 --> 00:12:32.920]   I guess they're all Chinese companies that make electronics for the Apple company and
[00:12:32.920 --> 00:12:36.000]   they're telling me, oh, you know, they're those iPhones are in the country.
[00:12:36.000 --> 00:12:40.760]   So I think it's very likely we'll be able to get them pretty quick, like maybe even Monday,
[00:12:40.760 --> 00:12:42.120]   which would be pretty cool.
[00:12:42.120 --> 00:12:48.360]   The real question to me is, will there be anything else?
[00:12:48.360 --> 00:12:50.240]   Andy, will you think there's any any you're stupid?
[00:12:50.240 --> 00:12:52.480]   The one who's been lobbying for this tablet.
[00:12:52.480 --> 00:12:54.520]   I really think it's definitely not.
[00:12:54.520 --> 00:12:57.000]   There's no chance in hell that there's going to be a tablet.
[00:12:57.000 --> 00:12:58.000]   Oh, okay.
[00:12:58.000 --> 00:12:59.000]   Really?
[00:12:59.000 --> 00:13:02.560]   That's for the next week when we say, hey, look, everyone's enjoyed the new Apple tablet.
[00:13:02.560 --> 00:13:05.440]   The thing is that would be something that they would release if they're going to release
[00:13:05.440 --> 00:13:06.440]   it in 2008.
[00:13:06.440 --> 00:13:10.560]   That would happen in November when it's time to start selling stuff for Christmas.
[00:13:10.560 --> 00:13:15.040]   This is not a time to do anything that could sabotage the sales of a 3G iPhone because
[00:13:15.040 --> 00:13:20.040]   this is this is the time when they're trying to bring in all the people who wanted to buy
[00:13:20.040 --> 00:13:24.240]   an iPhone last year, but were scared off for one reason or another.
[00:13:24.240 --> 00:13:27.200]   One of them being lack of 3G.
[00:13:27.200 --> 00:13:29.360]   And if you basically tell them that, well, here's an option.
[00:13:29.360 --> 00:13:33.680]   So please, if you had your if you had the 500 bucks in your pocket for the 3G iPhone,
[00:13:33.680 --> 00:13:39.160]   consider spending it on the $599 iPod touch tablet instead.
[00:13:39.160 --> 00:13:43.040]   Or what if it's a 799 big iPhone?
[00:13:43.040 --> 00:13:49.040]   Let's make it like a 3D BB on the kernel of the B-style.
[00:13:49.040 --> 00:13:52.640]   But just keep unfolding and unfolding until you get to walk through.
[00:13:52.640 --> 00:13:56.680]   I'm also not convinced that at this point, they would know how exactly they want to market
[00:13:56.680 --> 00:13:58.200]   it and how they want to sell it.
[00:13:58.200 --> 00:14:03.000]   This would be a great thing to show off in January when it's time to really dazzle people
[00:14:03.000 --> 00:14:06.840]   to something that they're not expecting and not really waiting to see.
[00:14:06.840 --> 00:14:11.840]   They also need the time to get all the infrastructure for the application development ramped up even
[00:14:11.840 --> 00:14:12.840]   further.
[00:14:12.840 --> 00:14:14.760]   Right now, people are designing for these small screens.
[00:14:14.760 --> 00:14:18.600]   They need to find a way to tell people how to design for these larger screens.
[00:14:18.600 --> 00:14:22.960]   As we've seen with the rollout for the development kit for the iPhone, Apple's willing to show
[00:14:22.960 --> 00:14:27.000]   its cards when it comes time to preparing all the developers for what they need to do
[00:14:27.000 --> 00:14:33.400]   as yet they have yet to show any demonstration of what a large screen iPhone touch application
[00:14:33.400 --> 00:14:34.480]   would work.
[00:14:34.480 --> 00:14:36.280]   So that's another reason why I just don't think.
[00:14:36.280 --> 00:14:39.440]   It's fun to speculate, but that's absolutely not on the boards.
[00:14:39.440 --> 00:14:45.680]   I mean, what I find so funny about all the speculation is that at this point, even like
[00:14:45.680 --> 00:14:51.280]   tech blogs, even respected tech blogs are making announcements as though it's a given.
[00:14:51.280 --> 00:14:52.280]   I mean, it's a given.
[00:14:52.280 --> 00:14:53.280]   There's going to be a 3G iPhone.
[00:14:53.280 --> 00:14:54.640]   We can be safe about that.
[00:14:54.640 --> 00:14:58.880]   But a lot of people think that it's a given that's going to have GPS, a given that's going
[00:14:58.880 --> 00:15:02.360]   to have a different kind of 3G radio than we all think it's going to have and all this
[00:15:02.360 --> 00:15:03.360]   other sort of stuff.
[00:15:03.360 --> 00:15:07.240]   I think the only given is a 3G iPhone sometime in June.
[00:15:07.240 --> 00:15:10.600]   I just don't see any numbers or any evidence that people are producing to say that they
[00:15:10.600 --> 00:15:13.360]   know that it's going to be a GPS in there, for instance.
[00:15:13.360 --> 00:15:18.080]   What about, here's a rumor that's been flying around and I give credit probably on this
[00:15:18.080 --> 00:15:21.680]   to a John Gruber and others, MobileMe.
[00:15:21.680 --> 00:15:27.520]   This is the idea that they're going to rebrand.mac and call it MobileMe.
