
[00:00:00.000 --> 00:00:04.000]   [ Sound Effects ]
[00:07:58.000 --> 00:08:03.000]   So I put this on all kinds of flat services and so far very, very few of them are actually
[00:08:03.000 --> 00:08:04.000]   level.
[00:08:04.000 --> 00:08:09.000]   So anyway, and then, and then, you know, I have all the basic ones, but I only have two pages
[00:08:09.000 --> 00:08:10.000]   of apps.
[00:08:10.000 --> 00:08:11.000]   Leo, I think has 10.
[00:08:11.000 --> 00:08:12.000]   Ten applications?
[00:08:12.000 --> 00:08:15.000]   I think, no, he has 10 pages of apps.
[00:08:15.000 --> 00:08:17.000]   I think you can only go up to nine.
[00:08:17.000 --> 00:08:18.000]   That's all my old iPhone.
[00:08:18.000 --> 00:08:19.000]   He has nine.
[00:08:19.000 --> 00:08:20.000]   He's got as many as you can.
[00:08:20.000 --> 00:08:21.000]   Yeah.
[00:08:21.000 --> 00:08:23.000]   But on my new iPhone, I'm trying to keep it to three pages.
[00:08:23.000 --> 00:08:24.000]   Really?
[00:08:24.000 --> 00:08:27.800]   Just because my old phone was so bogged down, it would take forever to restart and, or
[00:08:27.800 --> 00:08:28.800]   to back up.
[00:08:28.800 --> 00:08:33.800]   So now I just kind of keep my favorite three pages and I keep deleting.
[00:08:33.800 --> 00:08:37.040]   Well, okay.
[00:08:37.040 --> 00:08:42.840]   Have you heard the new iPod touch rumors, including the fact that there might be a touch with
[00:08:42.840 --> 00:08:44.840]   a camera, Justine?
[00:08:44.840 --> 00:08:45.840]   You know what?
[00:08:45.840 --> 00:08:50.920]   That's actually pretty exciting because, I mean, a lot of people don't really carry cameras
[00:08:50.920 --> 00:08:51.920]   anymore.
[00:08:51.920 --> 00:08:56.200]   They kind of just, I mean, I, for me personally, I now use my iPhone as a video camera, as
[00:08:56.200 --> 00:08:57.200]   a photo camera.
[00:08:57.200 --> 00:08:58.200]   Yeah, I mean, everything.
[00:08:58.200 --> 00:09:00.280]   So you don't have the flip or anything?
[00:09:00.280 --> 00:09:03.440]   I don't, I do not carry my flip at all anymore.
[00:09:03.440 --> 00:09:07.040]   It's pretty much- And you don't carry a standalone little compact digital camera.
[00:09:07.040 --> 00:09:12.560]   Sometimes I do, but most of the time I know if I have my iPhone, I'm covered in all aspects.
[00:09:12.560 --> 00:09:13.560]   That's very interesting.
[00:09:13.560 --> 00:09:17.000]   Did you hear that the iPhone was the number one camera on Flickr?
[00:09:17.000 --> 00:09:18.000]   I saw that.
[00:09:18.000 --> 00:09:19.600]   That is insane.
[00:09:19.600 --> 00:09:20.600]   Yeah.
[00:09:20.600 --> 00:09:24.800]   So I, I think this is very interesting for me as a professional photographer.
[00:09:24.800 --> 00:09:28.080]   Of course, the quality of the iPhone isn't going to get the job done.
[00:09:28.080 --> 00:09:33.720]   But for grab shots, snap shots, for blocking out a scene that I want to shoot seriously
[00:09:33.720 --> 00:09:38.600]   with my big cameras, I have been using the iPhone camera and I'm very impressed with the
[00:09:38.600 --> 00:09:39.600]   new one.
[00:09:39.600 --> 00:09:43.760]   I really like the ability that I can touch to focus, touch to expose.
[00:09:43.760 --> 00:09:49.040]   And I wonder if they'll bring that level of functionality to the camera in the iPod touch,
[00:09:49.040 --> 00:09:53.160]   assuming that this rumor is true.
[00:09:53.160 --> 00:09:58.520]   But, you know, how this convergence thing, have we taken it as far as we can?
[00:09:58.520 --> 00:10:02.040]   I mean, what else could they put in this phone justine that would cause you to carry less
[00:10:02.040 --> 00:10:03.680]   in your purse?
[00:10:03.680 --> 00:10:06.040]   I would like some more editing capabilities.
[00:10:06.040 --> 00:10:07.040]   I mean, trim.
[00:10:07.040 --> 00:10:08.040]   Okay, that's all right.
[00:10:08.040 --> 00:10:11.720]   But I want to be able to, you know, put a few video clips together, you know, render
[00:10:11.720 --> 00:10:13.480]   them out and then export that out to YouTube.
[00:10:13.480 --> 00:10:15.640]   Then I want to have to carry my laptop.
[00:10:15.640 --> 00:10:18.680]   So, I mean, I'm not asking for a lot, I don't think.
[00:10:18.680 --> 00:10:19.680]   Now, wait a minute.
[00:10:19.680 --> 00:10:22.960]   You really think you could be doing full-fledged editing on this thing?
[00:10:22.960 --> 00:10:23.960]   Well, not full-fledged editing.
[00:10:23.960 --> 00:10:27.800]   I mean, you know, maybe I can take like four clips, maybe trim them together and just,
[00:10:27.800 --> 00:10:29.120]   you know, do a few little jump cuts.
[00:10:29.120 --> 00:10:30.720]   I mean, that's not asking too much.
[00:10:30.720 --> 00:10:32.520]   I think it's possible.
[00:10:32.520 --> 00:10:33.520]   Okay.
[00:10:33.520 --> 00:10:38.080]   I think surely the thing that turns this into a complete convergence device is the thing
[00:10:38.080 --> 00:10:41.960]   that Andy keeps rounding on about, which is a keyboard for it.
[00:10:41.960 --> 00:10:42.960]   Yes.
[00:10:42.960 --> 00:10:46.520]   Once you've got a keyboard in it, surely, then you can do anything.
[00:10:46.520 --> 00:10:47.520]   Yeah.
[00:10:47.520 --> 00:10:51.880]   You know, that really disappoints me, Will, that we don't have a keyboard because way,
[00:10:51.880 --> 00:10:57.480]   way back two years ago when the phone first came out, I actually interviewed some companies
[00:10:57.480 --> 00:11:02.000]   who had asked me to keep it quiet, but said they were working on keyboards and they never
[00:11:02.000 --> 00:11:07.040]   materialized, which begs the question, is this something Apple doesn't want?
[00:11:07.040 --> 00:11:08.800]   I don't know, maybe.
[00:11:08.800 --> 00:11:14.080]   I mean, I honestly, I'm perfectly fine typing on my iPhone, but I think having an external
[00:11:14.080 --> 00:11:15.880]   keyboard would be pretty amazing.
[00:11:15.880 --> 00:11:19.520]   You know, instead of going to a coffee shop, taking your laptop, just bringing your keyboard
[00:11:19.520 --> 00:11:20.520]   and your iPhone.
[00:11:20.520 --> 00:11:25.280]   So there are so many, you know, I guess there were PDAs back then three or four years ago
[00:11:25.280 --> 00:11:29.000]   before smartphones, which you could get fold up keyboards for.
[00:11:29.000 --> 00:11:33.640]   I mean, the windows, pocket PCs, they all had little cradles that you could dock, it
[00:11:33.640 --> 00:11:35.200]   will fold out keyboard.
[00:11:35.200 --> 00:11:39.600]   And they were very much like the, the science five keyboards, which, you know, I'm sure
[00:11:39.600 --> 00:11:41.560]   Scott, you remember the sine five as being.
[00:11:41.560 --> 00:11:42.560]   Oh, yes.
[00:11:42.560 --> 00:11:43.560]   Yeah.
[00:11:43.560 --> 00:11:44.560]   So it's typing ability.
[00:11:44.560 --> 00:11:48.840]   And it seems bizarre that there's, you know, even with the new sort of iPod hot or sort
[00:11:48.840 --> 00:11:53.540]   of iPhone hardware program that Apple's announced, that nobody's really done any talking about
[00:11:53.540 --> 00:11:56.640]   keyboards, which is the most obvious thing.
[00:11:56.640 --> 00:11:57.640]   Huh.
[00:11:57.640 --> 00:12:02.960]   Well, you know, I remember the little roll up keyboards.
[00:12:02.960 --> 00:12:04.840]   They would, they would roll out.
[00:12:04.840 --> 00:12:09.440]   Did anybody see the latest Bruce Willis movie?
[00:12:09.440 --> 00:12:11.960]   You know, where he's got the kids got the little rollout keyboard.
[00:12:11.960 --> 00:12:14.760]   I did not see that one.
[00:12:14.760 --> 00:12:15.760]   That would be cool.
[00:12:15.760 --> 00:12:21.680]   If we had that, then I could actually see taking my iPhone as my sole computing device.
[00:12:21.680 --> 00:12:23.560]   I have to do far too much writing.
[00:12:23.560 --> 00:12:28.360]   And I mean, you know, 500 to 1000 word posts to be able to sit there and tap it out on
[00:12:28.360 --> 00:12:29.360]   the keyboard.
[00:12:29.360 --> 00:12:34.200]   Perhaps if I were born the decade that Justine was, I would be more adept at it and I can
[00:12:34.200 --> 00:12:37.480]   do it pretty quickly, but it's, it's not a very good accuracy.
[00:12:37.480 --> 00:12:43.360]   I, I can't see this becoming much more of a convergence device without that.
[00:12:43.360 --> 00:12:49.520]   And I do wonder if, you know, I guess I don't see why Apple wouldn't want somebody to make
[00:12:49.520 --> 00:12:53.520]   the keyboard as long as it became part of the approved for iPhone program.
[00:12:53.520 --> 00:12:57.760]   And Apple got its 20, 30% whatever they're taking on that program.
[00:12:57.760 --> 00:13:00.720]   I just don't, you know, I don't see what's.
[00:13:00.720 --> 00:13:04.560]   I wonder if it's about how Apple likes to position these things, right?
[00:13:04.560 --> 00:13:09.440]   Because it likes to maintain a certain degree of coolness and usability.
[00:13:09.440 --> 00:13:12.000]   And this is more mainstream than geeky.
[00:13:12.000 --> 00:13:18.080]   And I wonder if they feel like bolting a keyboard on the bottom would just make it too computery
[00:13:18.080 --> 00:13:20.760]   and not cool, handsetty enough.
[00:13:20.760 --> 00:13:26.040]   Well, I don't want to get too far into the crazy tablet rubers, which sort of have dog
[00:13:26.040 --> 00:13:29.200]   to show the way that, yeah, that's it.
[00:13:29.200 --> 00:13:31.600]   We had in that direction.
[00:13:31.600 --> 00:13:33.600]   Justine's got what I'm talking about right there.
[00:13:33.600 --> 00:13:34.600]   Call us up.
[00:13:34.600 --> 00:13:36.320]   This kind of creeps me out.
[00:13:36.320 --> 00:13:37.320]   I'm not going to lie.
[00:13:37.320 --> 00:13:43.320]   It just feels not like something that I want to be typing on for long periods of time.
[00:13:43.320 --> 00:13:44.320]   Yeah.
[00:13:44.320 --> 00:13:46.840]   You don't want to, you don't want to have something like that touching your skin, huh?
[00:13:46.840 --> 00:13:49.480]   No, it feels like it's like latex gloves.
[00:13:49.480 --> 00:13:52.280]   It looks like the stuff they make those fake snakes out of.
[00:13:52.280 --> 00:13:53.280]   Yeah.
[00:13:53.280 --> 00:14:00.880]   It's like a sort of anyway, you know, on the Mac break weekly, we've got the meme of the,
[00:14:00.880 --> 00:14:05.040]   you know, the Mac SE backpack slash iPod.
[00:14:05.040 --> 00:14:11.400]   Lately, it's the tablet and the rumors have heated up on the tablet.
[00:14:11.400 --> 00:14:17.680]   I can see that perhaps one reason to not want a keyboard on the iPhone, external keyboard,
[00:14:17.680 --> 00:14:21.960]   I should say, would be that if Apple was going to do the tablet, then they wouldn't
[00:14:21.960 --> 00:14:26.520]   want, I would suppose, from a positioning point of view, to your point, Will, they wouldn't
[00:14:26.520 --> 00:14:27.520]   want one.
[00:14:27.520 --> 00:14:28.520]   Is that what you're saying?
[00:14:28.520 --> 00:14:29.520]   Yeah.
[00:14:29.520 --> 00:14:30.520]   I think so.
[00:14:30.520 --> 00:14:37.240]   They like to keep the iPhone as simple and not intimidating for newbies as possible.
[00:14:37.240 --> 00:14:40.520]   And that they feel like, you know, just adding a keyboard can be too complicated.
[00:14:40.520 --> 00:14:45.040]   But even with a, with, you know, the sort of this rumor will not die Mac tablet, I can't
[00:14:45.040 --> 00:14:47.920]   see that that's going to have a real keyboard either.
[00:14:47.920 --> 00:14:54.920]   Well, yeah, I can't see it having a real keyboard from Apple, but I can see one perhaps
[00:14:54.920 --> 00:14:57.480]   coming from a third party.
[00:14:57.480 --> 00:15:04.680]   And now, Justine, do you actually, could you actually write a thousand word blog post with
[00:15:04.680 --> 00:15:09.400]   any sort of accuracy and rapidity on the iPhone keyboard?
[00:15:09.400 --> 00:15:13.680]   Probably actually, this is really crazy because this weekend was the first time that I did
[00:15:13.680 --> 00:15:15.560]   not even use my computer.
[00:15:15.560 --> 00:15:19.400]   I mean, I can't really remember a day that has went past that I've not like opened my
[00:15:19.400 --> 00:15:20.400]   laptop.
[00:15:20.400 --> 00:15:21.760]   But this weekend, I was just like, you know what?
[00:15:21.760 --> 00:15:24.560]   I mean, I can do what I need to do on my iPhone.
[00:15:24.560 --> 00:15:30.360]   I was posting videos, I was writing emails and I didn't even touch my computer.
[00:15:30.360 --> 00:15:31.360]   Wow.
[00:15:31.360 --> 00:15:34.960]   It's a monumental weekend for me.
[00:15:34.960 --> 00:15:38.320]   Well, it's not something I could do.
[00:15:38.320 --> 00:15:43.440]   We're going to skim past any further discussion of as will puts it the rumor that will not
[00:15:43.440 --> 00:15:47.280]   die the tablet and move on to this bit of news.
[00:15:47.280 --> 00:15:53.360]   Apple apparently is blocking push notifications on unlocked iPhones.
[00:15:53.360 --> 00:15:57.480]   Now, is this a big deal that we care?
[00:15:57.480 --> 00:16:00.040]   And are people still worrying about unlocking iPhones?
[00:16:00.040 --> 00:16:04.680]   You know, it's funny, I was driving through San Francisco and there was this big sign outside
[00:16:04.680 --> 00:16:12.000]   of this random mobile store that said, we unlock all phones and fix iPhone screens.
[00:16:12.000 --> 00:16:13.160]   I was like, really?
[00:16:13.160 --> 00:16:14.160]   That's kind of interesting.
[00:16:14.160 --> 00:16:17.160]   But I actually, I really don't use push notifications.
[00:16:17.160 --> 00:16:20.560]   I actually had them on for a while and on I am, it was just annoying.
[00:16:20.560 --> 00:16:23.640]   And I was like, you know what, I don't really need this.
[00:16:23.640 --> 00:16:27.440]   So I think for some people it's probably not a big deal at all.
[00:16:27.440 --> 00:16:29.480]   How about you, Will?
[00:16:29.480 --> 00:16:35.440]   Well, I mean, it used to be that, you know, the only reason I ever saw for unlocking the
[00:16:35.440 --> 00:16:40.040]   first gen iPhone was so that you could run all the crazy apps on it.
[00:16:40.040 --> 00:16:44.160]   But now that there's the app store is so sort of mature at the moment, you know, there's
[00:16:44.160 --> 00:16:47.040]   have gazillion apps available for download.
[00:16:47.040 --> 00:16:51.680]   I just don't, I've not felt any need to unlock it at all.
[00:16:51.680 --> 00:16:54.680]   So I don't really think it's that much of a big deal.
[00:16:54.680 --> 00:16:55.680]   Yeah.
[00:16:55.680 --> 00:17:00.200]   And I'm missing some really obvious unlocking application, but...
[00:17:00.200 --> 00:17:02.000]   I've never unlocked my iPhone.
[00:17:02.000 --> 00:17:05.240]   So I've found about it.
[00:17:05.240 --> 00:17:07.080]   I think that, I think you hit it on the head.
[00:17:07.080 --> 00:17:12.560]   I mean, I can understand why there was a lot of hula-blue about unlocking the phone when
[00:17:12.560 --> 00:17:14.880]   it wouldn't run apps.
[00:17:14.880 --> 00:17:17.000]   But now that it runs apps, what are you going to do?
[00:17:17.000 --> 00:17:19.240]   You unlock it so that you can use T-Mobile?
[00:17:19.240 --> 00:17:21.240]   Well, at least T-Mobile...
[00:17:21.240 --> 00:17:23.040]   You know, that's the big takeaway.
[00:17:23.040 --> 00:17:26.600]   Oh boy, I get to switch to T-Mobile and actually reduce my coverage map.
[00:17:26.600 --> 00:17:29.600]   Well, at least I'll probably won't have dropped calls as much as AT&T.
[00:17:29.600 --> 00:17:31.600]   It's honestly, it is ridiculous.
[00:17:31.600 --> 00:17:32.600]   You can not...
[00:17:32.600 --> 00:17:34.280]   Well, I think it's ridiculous depending on where you live.
[00:17:34.280 --> 00:17:35.280]   What's that?
[00:17:35.280 --> 00:17:36.280]   It depends on where you live.
[00:17:36.280 --> 00:17:38.040]   I've never dropped a call.
[00:17:38.040 --> 00:17:39.040]   I don't know.
[00:17:39.040 --> 00:17:41.960]   I mean, if I'm driving, especially, it's really bad.
[00:17:41.960 --> 00:17:43.560]   Even in my apartment, it's terrible.
