;FFMETADATA1
album=MacBreak Weekly November 2007
artist=Leo Laporte, Andy Ihnatko, Chris Breen, and Brett Larson
comment=http://twit.tv/mbw68
genre=Podcast
title=MacBreak Weekly 68: The Waffle-Making Robot
date=2007
encoder=Lavf59.27.100

[00:00:00.000 --> 00:00:04.000]   [ Sound Effects ]
[00:08:15.000 --> 00:08:18.000]   please tell me where Midtown Comics is in New York mode.
[00:08:18.000 --> 00:08:23.000]   But by the time I pulled up that information and got those two little pinpoints on the map,
[00:08:23.000 --> 00:08:27.000]   showing me the name of the second location, I checked the screen of my Kindle,
[00:08:27.000 --> 00:08:32.000]   looked at my library of books and I found a brand new book had been delivered, written
[00:08:32.000 --> 00:08:36.000]   by the, someone said, yes, there's a second location on something and something complete
[00:08:36.000 --> 00:08:41.000]   with a complete list of all Midtown Comics locations, subway directions to get there,
[00:08:41.000 --> 00:08:44.000]   driving directions to get there, a link to the website.
[00:08:44.000 --> 00:08:50.000]   And I have to declare it a push where if I didn't have, if I were not so clumsy with the map
[00:08:50.000 --> 00:08:53.000]   app, it certainly would have been the iPhone hands down.
[00:08:53.000 --> 00:08:57.000]   But the Kindle got it within a minute, I would say, being fair on all things.
[00:08:57.000 --> 00:08:59.000]   And it gave me much more information.
[00:08:59.000 --> 00:09:01.000]   And again, it was free and it was a real human giving me advice.
[00:09:01.000 --> 00:09:02.000]   I was asking questions.
[00:09:02.000 --> 00:09:05.000]   Is that askville or you said it's the Turk?
[00:09:05.000 --> 00:09:06.000]   I'm trying to find out.
[00:09:06.000 --> 00:09:10.000]   I thought it was askville and I was told earlier on that it was askville,
[00:09:10.000 --> 00:09:13.000]   but someone corrected me and said that it was actually a mechanical Turk.
[00:09:13.000 --> 00:09:18.000]   Not only you have to pay the mechanical Turk to do that kind of thing.
[00:09:18.000 --> 00:09:20.000]   So don't pay, don't pay for nothing.
[00:09:20.000 --> 00:09:25.000]   The only thing you pay for outside, the only part of the usage of the Kindle that you pay
[00:09:25.000 --> 00:09:34.000]   for outside of buying books and buying newspapers is it costs you a dime every time you use the
[00:09:34.000 --> 00:09:37.000]   email conduit to put one of your own documents on the device.
[00:09:37.000 --> 00:09:39.000]   That's another really cool thing about it.
[00:09:39.000 --> 00:09:45.000]   You never have to connect this to your Mac or your PC via a USB cable and it will appear as a
[00:09:45.000 --> 00:09:47.000]   standard USB mass storage device.
[00:09:47.000 --> 00:09:51.000]   You can put any compatible file on there and it will appear in the library and it will be read.
[00:09:51.000 --> 00:09:58.000]   But it also has its own unique email address so that any time you find yourself with a
[00:09:58.000 --> 00:10:01.000]   compatible document that you'd like to have available on your Kindle.
[00:10:01.000 --> 00:10:03.000]   If you go, that's me.
[00:10:03.000 --> 00:10:04.000]   Sorry.
[00:10:04.000 --> 00:10:06.000]   Your phone doesn't like the Kindle.
[00:10:06.000 --> 00:10:08.000]   I answered my Taco Bell.
[00:10:08.000 --> 00:10:11.000]   I have to correct this call a moment.
[00:10:11.000 --> 00:10:12.000]   Okay.
[00:10:12.000 --> 00:10:13.000]   Keep talking.
[00:10:13.000 --> 00:10:14.000]   Anyway.
[00:10:14.000 --> 00:10:17.600]   So the point is that anytime you've got a document or desktop or anywhere in the world that you
[00:10:17.600 --> 00:10:22.960]   think you'd like to have handy like there's an HTML file on HTML version of a book up
[00:10:22.960 --> 00:10:26.000]   on the Project Gutenberg project or Word file you've got that you're working on.
[00:10:26.000 --> 00:10:29.000]   You can just email it to your Kindle and it will show up in about five minutes.
[00:10:29.000 --> 00:10:30.000]   That cost 10 cents.
[00:10:30.000 --> 00:10:32.000]   Each one of those, each time you do that it costs 10 cents.
[00:10:32.000 --> 00:10:36.000]   Does it convert the PDF to Moby format in that process?
[00:10:36.000 --> 00:10:38.000]   Yes and no.
[00:10:38.000 --> 00:10:43.960]   The cool thing about the email conduit is that if it's in a format that the Kindle
[00:10:43.960 --> 00:10:47.960]   doesn't immediately and directly open it will convert it automatically.
[00:10:47.960 --> 00:10:52.080]   PDF is labeled as an experimentally supported format.
[00:10:52.080 --> 00:10:56.320]   So I've had plenty of PDF documents that have converted correctly.
[00:10:56.320 --> 00:11:01.680]   I don't really have it not yet but I'm writing an automated action that will simply have
[00:11:01.680 --> 00:11:07.280]   a print to Kindle so to speak, a plugin for the print dialogue.
[00:11:07.280 --> 00:11:11.840]   But for all my travel stuff, my hotel reservation, my Amtrak reservation, I just simply printed
[00:11:11.840 --> 00:11:16.400]   it as a PDF and then emailed it to the Kindle and all those converted just fine.
[00:11:16.400 --> 00:11:18.880]   A whole bunch of manuals converted just fine.
[00:11:18.880 --> 00:11:21.440]   A whole bunch of stuff though didn't convert just fine.
[00:11:21.440 --> 00:11:25.840]   I wanted to see how well it works as a comic book reader and DC Comics.
[00:11:25.840 --> 00:11:27.400]   Of course you did.
[00:11:27.400 --> 00:11:28.400]   Of course you did.
[00:11:28.400 --> 00:11:32.200]   Well, it's a slab that you can then read stuff on.
[00:11:32.200 --> 00:11:36.440]   So what you're really saying is that think of this not as a book reader but as a kind
[00:11:36.440 --> 00:11:39.440]   of free wireless internet device.
[00:11:39.440 --> 00:11:41.320]   That's the usage number one for it.
[00:11:41.320 --> 00:11:43.240]   Really I'm trying to find the way.
[00:11:43.240 --> 00:11:44.240]   That's interesting.
[00:11:44.240 --> 00:11:48.720]   When I'm writing my review, I'm trying to find a really sophisticated and elegant way
[00:11:48.720 --> 00:11:54.120]   of simply saying it's a device for reading something that is in digital format.
[00:11:54.120 --> 00:11:56.640]   That thing can be a document that originated on your desktop.
[00:11:56.640 --> 00:12:01.240]   That thing can be a DRM book that you bought off the Amazon store or it can be a web blog
[00:12:01.240 --> 00:12:03.840]   or a website that's out there on the internet.
[00:12:03.840 --> 00:12:09.040]   Because again, if this were just, if Google simply said, look, 399 bucks, we will give
[00:12:09.040 --> 00:12:14.200]   you this tablet that will last at least two or three days on wireless that you can read
[00:12:14.200 --> 00:12:17.200]   all your blogs on and you never have to pay for internet access charges.
[00:12:17.200 --> 00:12:19.400]   You never have to find a Wi-Fi hotspot.
[00:12:19.400 --> 00:12:23.280]   That would be actually for me, someone who spends hours every day keeping up with the
[00:12:23.280 --> 00:12:26.580]   news and also keeping up with my friends via RSS feeds.
[00:12:26.580 --> 00:12:28.480]   That would be worth $399 worth.
[00:12:28.480 --> 00:12:33.120]   This is really a very, it's a very iPod like thing for text.
[00:12:33.120 --> 00:12:34.120]   Interesting.
[00:12:34.120 --> 00:12:38.480]   Now of course that would rely on Amazon continuing to offer all these services for free.
[00:12:38.480 --> 00:12:44.400]   You do have to find the web browser and I understand it in the, it's not right away
[00:12:44.400 --> 00:12:45.400]   available.
[00:12:45.400 --> 00:12:47.400]   You have to turn on some debug feature or something, don't you?
[00:12:47.400 --> 00:12:48.400]   No, you don't.
[00:12:48.400 --> 00:12:51.800]   What there is, when you first turn it on, I've got it right in front of you.
[00:12:51.800 --> 00:12:58.360]   What you first see is, if you hit the homepage rather, what you see is essentially a list
[00:12:58.360 --> 00:13:02.040]   of the books and the titles that are inside your library.
[00:13:02.040 --> 00:13:07.720]   However, at the very, very bottom of the screen, I would have this one dimensional mouse because
[00:13:07.720 --> 00:13:11.000]   the display is not fast enough to have an actual user interface on it.
[00:13:11.000 --> 00:13:14.520]   There's actually a second fast LCD on the side of it that gives you a pointer that you
[00:13:14.520 --> 00:13:16.840]   can then navigate up and down and then click on.
[00:13:16.840 --> 00:13:21.600]   If you go to the menu at the very, very bottom, there's shop in the Kindle store, check for
[00:13:21.600 --> 00:13:24.000]   new items, settings, your content manager.
[00:13:24.000 --> 00:13:28.720]   At the bottom, there's a mysterious menu called experimental, which has the cool stuff.
[00:13:28.720 --> 00:13:32.120]   It has a web browser called BasicWeb.
[00:13:32.120 --> 00:13:39.400]   It has that Ask Kindle now, now that mechanical Turk or AskVille conduit and also has a MP3
[00:13:39.400 --> 00:13:41.200]   player built into it.
[00:13:41.200 --> 00:13:43.560]   And it supports audible.com, by the way.
[00:13:43.560 --> 00:13:44.560]   And it supports audible.com.
[00:13:44.560 --> 00:13:49.000]   You can't download them directly, but that's the one instance in which you definitely would
[00:13:49.000 --> 00:13:54.040]   have to connect it via USB or you copied onto an SD card and put it into the SD slot that's
[00:13:54.040 --> 00:13:56.360]   inside this, that's buried inside this thing.
[00:13:56.360 --> 00:13:57.880]   It won't download them directly.
[00:13:57.880 --> 00:13:59.360]   Now you're going to kill your battery life.
[00:13:59.360 --> 00:14:02.040]   Well, I guess the battery life is not great anyway because of all the wireless unless
[00:14:02.040 --> 00:14:03.040]   you turn off the wireless.
[00:14:03.040 --> 00:14:04.840]   The battery life is pretty good.
[00:14:04.840 --> 00:14:06.640]   I did not bring the charger.
[00:14:06.640 --> 00:14:07.640]   I did not bring it.
[00:14:07.640 --> 00:14:10.520]   It will charge off USB, but I didn't even attempt to charge it.
[00:14:10.520 --> 00:14:16.520]   And it did last a full two day trip where I was a, it was three and a half, four hours
[00:14:16.520 --> 00:14:18.240]   Amtrak from Boston to New York.
[00:14:18.240 --> 00:14:20.640]   It was three and a half, four hours in New York to Boston.
[00:14:20.640 --> 00:14:24.160]   And then I was doing nothing but reading blogs.
[00:14:24.160 --> 00:14:25.160]   Wow.
[00:14:25.160 --> 00:14:28.000]   I was getting three or four bars steadily from start to finish.
[00:14:28.000 --> 00:14:29.000]   I never get that.
[00:14:29.000 --> 00:14:30.000]   That's the iPhone.
[00:14:30.000 --> 00:14:35.480]   And after like about, I'd say about six hours of reading, that's when the battery, low battery
[00:14:35.480 --> 00:14:36.480]   warning came up.
[00:14:36.480 --> 00:14:37.920]   And even then I could still read documents.
[00:14:37.920 --> 00:14:39.720]   I just couldn't keep the wireless open.
[00:14:39.720 --> 00:14:40.720]   That's the other thing.
[00:14:40.720 --> 00:14:44.560]   I think Amazon is kind of downselling this capability.
[00:14:44.560 --> 00:14:46.960]   They don't really, you know, you have to find it.
[00:14:46.960 --> 00:14:49.920]   They imply that you have to pay two bucks a month for blogs.
[00:14:49.920 --> 00:14:50.920]   Yeah.
[00:14:50.920 --> 00:14:51.920]   And that's really silly.
[00:14:51.920 --> 00:14:56.960]   Now the thing that I'm concerned about and I still don't, I have, I have some questions
[00:14:56.960 --> 00:15:00.960]   into, to Amazon that I hope to get answered.
[00:15:00.960 --> 00:15:05.400]   One of them is does experimental mean you could take it back at any time.
[00:15:05.400 --> 00:15:11.880]   Also, I know that it is based on a flavor of Linux in there, but do it, it makes so far
[00:15:11.880 --> 00:15:16.240]   I'm working under the assumption that Amazon essentially owns this device.
[00:15:16.240 --> 00:15:20.120]   So that one day you can turn it on, you find out that because of this wireless connection
[00:15:20.120 --> 00:15:25.160]   is on 24/7, at some point they've pushed out an update that removes PDF support or removes
[00:15:25.160 --> 00:15:26.680]   the web browser.
[00:15:26.680 --> 00:15:31.560]   But I don't, I hope they won't do that because that's what makes this into a really exciting
[00:15:31.560 --> 00:15:33.200]   and viable product.
[00:15:33.200 --> 00:15:37.600]   If again, I'm not a big fan of devices that, I'm not a big fan of companies that want
[00:15:37.600 --> 00:15:42.880]   me to give them hundreds of dollars just as an entrance fee to allow me to pay more hundreds
[00:15:42.880 --> 00:15:43.880]   of dollars in the future.
[00:15:43.880 --> 00:15:48.000]   And, which was my initial reaction to this is this is Amazon's business model and that's
[00:15:48.000 --> 00:15:49.000]   something I want.
[00:15:49.000 --> 00:15:51.960]   But yeah, clearly you found it's more than that.
[00:15:51.960 --> 00:15:52.960]   Yeah, exactly.
[00:15:52.960 --> 00:15:59.400]   And I mean, I bought PG White House novel and I bought Macaulay's 1776 book and they're
[00:15:59.400 --> 00:16:02.040]   both great and you can read them and they're quite nice.
[00:16:02.040 --> 00:16:06.720]   I would say that the reading experience is about equal to an iPhone, not really better
[00:16:06.720 --> 00:16:09.240]   than that, but it's pretty good.
[00:16:09.240 --> 00:16:15.600]   But again, I don't think that there are, I think that this is what makes it worth $399.
[00:16:15.600 --> 00:16:20.280]   This is the same position that people were in in 2001 when they bought the $399 first
[00:16:20.280 --> 00:16:21.280]   iPod.
[00:16:21.280 --> 00:16:25.240]   It's like, my God, that means I just have a box that can use for music that will play
[00:16:25.240 --> 00:16:27.840]   anything that I've tossed in there.
[00:16:27.840 --> 00:16:29.600]   This is the same sort of thing for text.
[00:16:29.600 --> 00:16:34.000]   You're going to see a lot of lame iPod analogies and I'm sure when my review hits the SunTimes
[00:16:34.000 --> 00:16:39.120]   on Thursday, we'll be adding two, three and four to that list.
[00:16:39.120 --> 00:16:42.000]   But there are a lot of, I think there are a lot of people who as soon as they know that
[00:16:42.000 --> 00:16:48.000]   this is going to be their access point to again, blog lines or reader, that's what's
[00:16:48.000 --> 00:16:52.600]   going to get them to find a friend who has one and see how well it actually works.
[00:16:52.600 --> 00:16:56.720]   Again, I was doubtful a week before I got my hands on it before I knew that there was
[00:16:56.720 --> 00:16:58.520]   this internet connection.
[00:16:58.520 --> 00:17:03.360]   But as soon as I've looked at so many of these products, I was really tensing for the moment
[00:17:03.360 --> 00:17:06.880]   where there was a message saying, "I'm sorry, you're not allowed to use the web browser
[00:17:06.880 --> 00:17:08.400]   to access the actual web."
[00:17:08.400 --> 00:17:14.880]   However, you can access the Starbucks website, the Amazon website, the Buy.com website.
[00:17:14.880 --> 00:17:16.840]   But no, it's just a web browser.
[00:17:16.840 --> 00:17:18.520]   They didn't screw that up.
[00:17:18.520 --> 00:17:19.920]   They can still screw it up in the future.
[00:17:19.920 --> 00:17:24.360]   But for now, again, this is a really cool, really exciting device.
[00:17:24.360 --> 00:17:26.880]   I have to say, it was based on your Twitter's alone.
[00:17:26.880 --> 00:17:29.640]   I actually ordered one just because I thought, "Well, maybe there is more to this if Andy
[00:17:29.640 --> 00:17:30.640]   thinks it's good."
[00:17:30.640 --> 00:17:31.840]   Brad, have you played with it one yet?
[00:17:31.840 --> 00:17:32.840]   Have you seen it?
[00:17:32.840 --> 00:17:33.840]   I have it.
[00:17:33.840 --> 00:17:36.520]   I was trying to get them to send me one when I got the release on it.
[00:17:36.520 --> 00:17:39.320]   They haven't sent out too many, I don't think, for review.
[00:17:39.320 --> 00:17:42.200]   Did you buy yours any or is it a review unit?
[00:17:42.200 --> 00:17:43.680]   It is a review unit.
[00:17:43.680 --> 00:17:44.680]   He's got Paul.
[00:17:44.680 --> 00:17:50.640]   Well, no, see, it's devices like these really show with digital clarity where I am on the
[00:17:50.640 --> 00:17:51.640]   pecking order.
[00:17:51.640 --> 00:17:53.000]   I'm not Stephen Levy.
[00:17:53.000 --> 00:17:55.120]   I'm not Mr. Wossmossberg.
[00:17:55.120 --> 00:17:57.440]   I do not get these things to a month in advance.
[00:17:57.440 --> 00:17:59.640]   But I get them the day they're released.
[00:17:59.640 --> 00:18:00.640]   That's pretty good.
