;FFMETADATA1
album=MacBreak Weekly November 2007
artist=Leo Laporte, Alex Lindsay, Scott Bourne, The Macalope, and Wil Harris
comment=http://twit.tv/mbw69
genre=Podcast
title=MacBreak Weekly 69: MacMalakhi
date=2007
encoder=Lavf59.27.100

[00:00:00.000 --> 00:00:03.440]   [ Sound Effects ]
[00:01:34.080 --> 00:01:35.080]   >> Everybody loves money.
[00:01:35.080 --> 00:01:36.080]   >> What's happening?
[00:01:36.080 --> 00:01:37.080]   >> What's happening?
[00:01:37.080 --> 00:01:38.080]   >> What's happening?
[00:01:38.080 --> 00:01:39.080]   >> What's happening?
[00:01:39.080 --> 00:01:40.080]   Macalope.com.
[00:01:40.080 --> 00:01:41.080]   >> Zip.
[00:01:41.080 --> 00:01:42.080]   >> Okay.
[00:01:42.080 --> 00:01:43.080]   >> Although I did take your advice and I posted an update to let people
[00:01:43.080 --> 00:01:44.080]   know.
[00:01:44.080 --> 00:01:45.080]   >> At least you're not home anymore.
[00:01:45.080 --> 00:01:46.080]   >> I think that's where you can find me.
[00:01:46.080 --> 00:01:48.080]   >> And you gave me credit.
[00:01:48.080 --> 00:01:49.080]   >> Yes.
[00:01:49.080 --> 00:01:50.080]   >> Thank you.
[00:01:50.080 --> 00:01:54.760]   Also, ladies and gentlemen, from Los Angeles, we won't say, well, let's say
[00:01:54.760 --> 00:01:55.760]   it.
[00:01:55.760 --> 00:02:07.760]   >> I think it's a, it's really a kind of a revolution that you're using the
[00:02:07.760 --> 00:02:08.760]   ACES EPC.
[00:02:08.760 --> 00:02:09.760]   >> I am.
[00:02:09.760 --> 00:02:11.760]   See what happens when you do a pick of the week?
[00:02:11.760 --> 00:02:12.760]   >> I buy it.
[00:02:12.760 --> 00:02:13.760]   >> And, well, you know what?
[00:02:13.760 --> 00:02:15.760]   That's funny because I bought the audio engine speakers.
[00:02:15.760 --> 00:02:16.760]   So it goes both ways.
[00:02:16.760 --> 00:02:18.760]   I love those speakers, by the way.
[00:02:18.760 --> 00:02:19.760]   They're really great.
[00:02:19.760 --> 00:02:22.760]   So, and you're using a headset with it, a USB headset?
[00:02:22.760 --> 00:02:25.760]   >> I'm using the very headset that you often recommend, the
[00:02:25.760 --> 00:02:26.760]   Plantronics.
[00:02:26.760 --> 00:02:27.760]   >> And it works out of the box.
[00:02:27.760 --> 00:02:29.760]   >> Works, I plugged it in.
[00:02:29.760 --> 00:02:32.760]   All we had to do is set the preferences to recognize the
[00:02:32.760 --> 00:02:36.760]   Plantronics and this little $399 computer becomes a portable
[00:02:36.760 --> 00:02:37.760]   studio for podcasters.
[00:02:37.760 --> 00:02:38.760]   It's pretty amazing.
[00:02:38.760 --> 00:02:39.760]   >> Isn't that amazing?
[00:02:39.760 --> 00:02:42.760]   I can't, now, are you using something to record with it too?
[00:02:42.760 --> 00:02:44.760]   Like, can you record audio?
[00:02:44.760 --> 00:02:47.760]   Because I would be, that would be amazing.
[00:02:47.760 --> 00:02:49.760]   >> Well, that's what we're going to work on next.
[00:02:49.760 --> 00:02:51.760]   We're going to, we're going to start doing some research on that.
[00:02:51.760 --> 00:02:55.760]   But, you know, $399 plus, I think it was $30 for the Plantronics
[00:02:55.760 --> 00:02:56.760]   headset.
[00:02:56.760 --> 00:03:00.760]   And I'm in a hotel and they'll, let's see, where am I?
[00:03:00.760 --> 00:03:01.760]   >> Marina Del Rey.
[00:03:01.760 --> 00:03:06.760]   >> And, and I, I'm like, I can't believe I'm on a podcast.
[00:03:06.760 --> 00:03:07.760]   >> Isn't that amazing?
[00:03:07.760 --> 00:03:09.760]   It's fantastic.
[00:03:09.760 --> 00:03:11.760]   You can update the Skype, by the way.
[00:03:11.760 --> 00:03:14.760]   The Arge Technica has a really good article on hacking the
[00:03:14.760 --> 00:03:15.760]   EPC.
[00:03:15.760 --> 00:03:17.760]   And one of the things that you can do, and I did right away, is
[00:03:17.760 --> 00:03:21.760]   upgrade to Linux Skype 2 beta, which allows you to do video.
[00:03:21.760 --> 00:03:23.760]   Because it's got a built-in camera too.
[00:03:23.760 --> 00:03:24.760]   This thing.
[00:03:24.760 --> 00:03:25.760]   >> Yeah.
[00:03:25.760 --> 00:03:26.760]   >> It's amazing.
[00:03:26.760 --> 00:03:28.760]   >> We played with the camera using the proprietary software.
[00:03:28.760 --> 00:03:29.760]   >> Right.
[00:03:29.760 --> 00:03:30.760]   Right.
[00:03:30.760 --> 00:03:34.760]   I'm ordering, I just ordered the OLPC.
[00:03:34.760 --> 00:03:36.760]   So I'm going to do a head-to-head between that and the OLPC,
[00:03:36.760 --> 00:03:38.760]   which would be the one laptop per child PC.
[00:03:38.760 --> 00:03:39.760]   >> Yeah.
[00:03:39.760 --> 00:03:40.760]   >> Should be an interesting combination.
[00:03:40.760 --> 00:03:41.760]   >> I didn't know you could order those.
[00:03:41.760 --> 00:03:42.760]   >> You can order them?
[00:03:42.760 --> 00:03:46.760]   >> Ladies and gentlemen, Alex Lindsey from the Lindsey Labs has
[00:03:46.760 --> 00:03:47.760]   Malachi.
[00:03:47.760 --> 00:03:48.760]   Am I saying it right when I say Malachi?
[00:03:48.760 --> 00:03:49.760]   >> It's Malachi.
[00:03:49.760 --> 00:03:50.760]   >> Malachi.
[00:03:50.760 --> 00:03:51.760]   >> Yeah.
[00:03:51.760 --> 00:03:52.760]   It's Malachi.
[00:03:52.760 --> 00:03:56.760]   >> Now that's clever because it's an Irish name and I betcha.
[00:03:56.760 --> 00:04:01.760]   >> It's actually an African spelling of a biblical name.
[00:04:01.760 --> 00:04:02.760]   >> Right.
[00:04:02.760 --> 00:04:04.760]   So is there an African name Malachi?
[00:04:04.760 --> 00:04:07.760]   >> Well, there's just Malachi, which is a biblical name.
[00:04:07.760 --> 00:04:12.760]   It's the last chapter in the Old Testament, and it's mostly a
[00:04:12.760 --> 00:04:14.760]   whole lot of you're in trouble.
[00:04:14.760 --> 00:04:16.760]   [laughter]
[00:04:16.760 --> 00:04:19.760]   >> You named the kid you're in trouble.
[00:04:19.760 --> 00:04:20.760]   >> No, no, no.
[00:04:20.760 --> 00:04:21.760]   He was a good guy.
[00:04:21.760 --> 00:04:24.760]   Malachi was a good guy, but God was pissed.
[00:04:24.760 --> 00:04:26.760]   >> So God's pissed a lot of the Old Testament.
[00:04:26.760 --> 00:04:27.760]   That's good.
[00:04:27.760 --> 00:04:30.760]   >> It was one of those things that I kind of blurted out during the,
[00:04:30.760 --> 00:04:32.760]   you know, they asked what his name was going to be, and we hadn't
[00:04:32.760 --> 00:04:34.760]   talked about it at all, and I just popped out of my head and my wife
[00:04:34.760 --> 00:04:37.760]   liked it, and then everyone else liked it, and then stuck.
[00:04:37.760 --> 00:04:39.760]   >> Did you do the Kuntakinte thing?
[00:04:39.760 --> 00:04:43.760]   I'll hold them up to the sky and say, "I dubbed the Malachi."
[00:04:43.760 --> 00:04:44.760]   [laughter]
[00:04:44.760 --> 00:04:45.760]   >> I crossed my mind.
[00:04:45.760 --> 00:04:48.760]   No, I actually just took lots and lots and lots of photos.
[00:04:48.760 --> 00:04:52.760]   So the nurse made a lot of fun of me, you know, sitting there with
[00:04:52.760 --> 00:04:56.760]   my little SLR, and within like the first hour, I had shot like 150
[00:04:56.760 --> 00:05:00.760]   photos of him, and he was very photogenic.
[00:05:00.760 --> 00:05:03.760]   >> Are you putting those in Flickr?
[00:05:03.760 --> 00:05:05.760]   Anywhere we can see those?
[00:05:05.760 --> 00:05:12.760]   >> Yes, actually, if you go to web.mac.com/AlexLenty, all one word,
[00:05:12.760 --> 00:05:15.760]   and that should be enough.
[00:05:15.760 --> 00:05:17.760]   It should just take you right to that site.
[00:05:17.760 --> 00:05:18.760]   >> Oh, look at him.
[00:05:18.760 --> 00:05:20.760]   He's beautiful.
[00:05:20.760 --> 00:05:21.760]   >> Yeah, he's a cubie.
[00:05:21.760 --> 00:05:22.760]   >> Oh, what a sweet little baby.
[00:05:22.760 --> 00:05:25.760]   >> You know how everybody says it's the baby.
[00:05:25.760 --> 00:05:28.760]   It's cute, and lots of times I think to myself, not so much, but in
[00:05:28.760 --> 00:05:31.760]   this case, that it should be really his cute.
[00:05:31.760 --> 00:05:32.760]   >> He's frighteningly cute.
[00:05:32.760 --> 00:05:34.760]   I mean, all the nurses kept on coming in and looking at him.
[00:05:34.760 --> 00:05:37.760]   You know, you know, like, they just come in and say hi to him,
[00:05:37.760 --> 00:05:39.760]   and he's really, really laid back.
[00:05:39.760 --> 00:05:41.760]   And you know, one of the things that's really interesting is this
[00:05:41.760 --> 00:05:47.760]   is the first experience that I had of using the iApps as an iApp.
[00:05:47.760 --> 00:05:50.760]   You know, because you know, we do a lot of work in the ProApps,
[00:05:50.760 --> 00:05:53.760]   and this was a perfect example of something that, you know,
[00:05:53.760 --> 00:05:55.760]   I'm not going to build a big website.
[00:05:55.760 --> 00:05:56.760]   I'm not building something out.
[00:05:56.760 --> 00:05:58.760]   I'm not doing whatever I need to do.
[00:05:58.760 --> 00:06:01.760]   I'm actually just, I just want to throw up a web page, you know,
[00:06:01.760 --> 00:06:04.760]   and I want it to look pretty, but I don't want to spend any time
[00:06:04.760 --> 00:06:05.760]   on it whatsoever.
[00:06:05.760 --> 00:06:07.760]   I mean, the big pressure was, of course, is that everyone,
[00:06:07.760 --> 00:06:10.760]   all the family and friends wanted to see it immediately.
[00:06:10.760 --> 00:06:13.760]   And so, you know, he was born on Saturday morning,
[00:06:13.760 --> 00:06:15.760]   and on Saturday night, I had that web page.
[00:06:15.760 --> 00:06:16.760]   Wow.
[00:06:16.760 --> 00:06:17.760]   You know, and it looks great.
[00:06:17.760 --> 00:06:18.760]   People were like, oh, that's really, really great.
[00:06:18.760 --> 00:06:21.760]   And you can do a slideshow, and I mean, it's really great.
[00:06:21.760 --> 00:06:24.760]   Yeah, and it was just put together, you know, that's just all iWeb
[00:06:24.760 --> 00:06:27.760]   and iPhoto and, you know, all those pieces,
[00:06:27.760 --> 00:06:29.760]   and it just worked really, really well.
[00:06:29.760 --> 00:06:33.760]   You know, I was, because I've been, I kind of poo the iApps a lot,
[00:06:33.760 --> 00:06:38.760]   and I was really surprised at how easy, you know, all of it was
[00:06:38.760 --> 00:06:39.760]   to put it together.
[00:06:39.760 --> 00:06:41.760]   So it was from a Mac point of view.
[00:06:41.760 --> 00:06:43.760]   That was a good time.
[00:06:43.760 --> 00:06:47.760]   I can't believe she had a less than three hour labor.
[00:06:47.760 --> 00:06:51.760]   You know, the well-of-the-know-thing is we had a 58 hour labor.
[00:06:51.760 --> 00:06:52.760]   Yeah, I know.
[00:06:52.760 --> 00:06:55.760]   It was a little scary because we got in there,
[00:06:55.760 --> 00:06:57.760]   and, you know, we were only in the delivery room for a long time.
[00:06:57.760 --> 00:06:58.760]   Hold on a second.
[00:06:58.760 --> 00:06:59.760]   Hold on.
[00:06:59.760 --> 00:07:00.760]   I'm sorry.
[00:07:00.760 --> 00:07:01.760]   I just don't hold that thought.
[00:07:01.760 --> 00:07:04.760]   I mean, let me get Will in the conference.
[00:07:04.760 --> 00:07:05.760]   There you go.
[00:07:05.760 --> 00:07:06.760]   You were in the living room.
[00:07:06.760 --> 00:07:07.760]   I'm sorry.
[00:07:07.760 --> 00:07:08.760]   I interrupted because Will Harris just called it.
[00:07:08.760 --> 00:07:11.760]   Oh, I'm just saying we were only in the delivery room for like a half an hour.
[00:07:11.760 --> 00:07:12.760]   It's like boom.
[00:07:12.760 --> 00:07:14.760]   And this is your first, first usually.
[00:07:14.760 --> 00:07:15.760]   This is your first.
[00:07:15.760 --> 00:07:16.760]   This is your first.
[00:07:16.760 --> 00:07:20.760]   Well, they said they told her, they told her, just so you know, if you,
[00:07:20.760 --> 00:07:25.760]   the next time, as soon as you feel any, any contractions, you need to come to the hospital now.
[00:07:25.760 --> 00:07:28.760]   Because she doesn't take long.
[00:07:28.760 --> 00:07:31.760]   Yeah, they said the next one will take like an hour and a half, you know, and so,
[00:07:31.760 --> 00:07:32.760]   and so it's.
[00:07:32.760 --> 00:07:33.760]   So you're right to anyway.
[00:07:33.760 --> 00:07:34.760]   The next one, huh?
[00:07:34.760 --> 00:07:36.760]   What, I'm not saying we're planning the next one.
[00:07:36.760 --> 00:07:39.760]   I'm just saying that they said, if there's the next one, there would be that.
[00:07:39.760 --> 00:07:42.760]   That's what you'd want to, you want to make sure that you keep track of that.
[00:07:42.760 --> 00:07:46.760]   And so anyway, but mom and baby are doing exceptionally well.
[00:07:46.760 --> 00:07:50.760]   Fortunately, he, he's super laid back.
[00:07:50.760 --> 00:07:56.760]   So, you know, he, he cries for maybe a minute here and there and the most part just, just hangs out.
[00:07:56.760 --> 00:07:58.760]   So congratulations.
[00:07:58.760 --> 00:07:59.760]   It's great.
[00:07:59.760 --> 00:08:02.760]   Matt Lechke, what a great name and a beautiful baby.
[00:08:02.760 --> 00:08:04.760]   Will Harris has joined us from Oxford, England.
[00:08:04.760 --> 00:08:05.760]   Hello, Will.
[00:08:05.760 --> 00:08:06.760]   Hello, how you doing?
[00:08:06.760 --> 00:08:08.760]   Finally getting you in the daytime.
[00:08:08.760 --> 00:08:10.760]   Well, not quite daytime, but.
[00:08:10.760 --> 00:08:12.760]   Well, it's more daytime than usual.
[00:08:12.760 --> 00:08:13.760]   That's quite fun.
[00:08:13.760 --> 00:08:14.760]   Not quite the middle of the night anyway.
[00:08:14.760 --> 00:08:15.760]   Exactly.
[00:08:15.760 --> 00:08:16.760]   Thanks for joining us.
[00:08:16.760 --> 00:08:18.760]   So we have a lot to talk about.
[00:08:18.760 --> 00:08:21.760]   mbw ideas.com is the place to go.
[00:08:21.760 --> 00:08:25.760]   And I will put a link if you don't mind Alex to your baby pictures in the.
[00:08:25.760 --> 00:08:26.760]   Yeah, no, no, no.
[00:08:26.760 --> 00:08:31.760]   I think Shash is listening and we'll pick that up.
[00:08:31.760 --> 00:08:32.760]   Let's get to the store.
[00:08:32.760 --> 00:08:34.760]   Let's get to the stories.
[00:08:34.760 --> 00:08:37.360]   I posted so many, I have to say, it was really funny.
[00:08:37.360 --> 00:08:41.360]   I was actually trying to get ready for the show and I couldn't help it.
[00:08:41.360 --> 00:08:44.360]   And I came in and like the minute before there was like, oh, these, you know, where did these
[00:08:44.360 --> 00:08:45.360]   come from?
[00:08:45.360 --> 00:08:46.360]   More pictures.
[00:08:46.360 --> 00:08:47.360]   Isn't that fun?
[00:08:47.360 --> 00:08:48.360]   Oh man.
[00:08:48.360 --> 00:08:53.240]   You know, between you and Merlin's done a lot of pictures too on Flickr and it's really
[00:08:53.240 --> 00:08:57.440]   interesting because the cameras are so good and you guys are such good photographers.
[00:08:57.440 --> 00:09:00.280]   These pictures are just mind blowing.
[00:09:00.280 --> 00:09:03.600]   It's, you know, it, it, there are not snapshots.
[00:09:03.600 --> 00:09:07.440]   And all it is is it's a, it's a, that's a, just an SLR with a, with a 50 millimeter
[00:09:07.440 --> 00:09:08.440]   fast.
[00:09:08.440 --> 00:09:10.520]   So Merlin's doing the same thing.
[00:09:10.520 --> 00:09:12.200]   I think we have the same lens and the same camera.
[00:09:12.200 --> 00:09:16.720]   It's like a 20 D with a 50 millimeter 1.8 lens and it's just that that's short depth.
[00:09:16.720 --> 00:09:18.360]   The field makes everything in the artistic.
[00:09:18.360 --> 00:09:19.360]   It does.
[00:09:19.360 --> 00:09:24.320]   Well, it puts the baby in focus and everything else is soft focus and it really, it's fantastic.
[00:09:24.320 --> 00:09:25.320]   Yeah.
[00:09:25.320 --> 00:09:26.720]   I just really enjoy it.
[00:09:26.720 --> 00:09:28.880]   I take about, you know, 20 photos a day.
[00:09:28.880 --> 00:09:31.120]   So it's, it's slowly building up.
[00:09:31.120 --> 00:09:32.960]   Should we start with the rumors?
[00:09:32.960 --> 00:09:41.120]   Rumors, rumors, rumor number one, Apple orders 13.3 inch LED backlit screens.
[00:09:41.120 --> 00:09:44.840]   According to the Apple insider or is this a Mac rumors?
[00:09:44.840 --> 00:09:46.840]   I guess it's Mac rumors.
[00:09:46.840 --> 00:09:52.480]   They say that Apple, digit times says that Apple place an order with Kenmos technology
[00:09:52.480 --> 00:09:58.560]   and Taiwan nano electro optical for these screens.
[00:09:58.560 --> 00:10:00.120]   Apple orders.
[00:10:00.120 --> 00:10:02.920]   The sources disclose that nano ops LED notebook BLU.
[00:10:02.920 --> 00:10:08.320]   Those are the backlit units shipments in November, only 10,000 unit.
[00:10:08.320 --> 00:10:15.520]   Apple orders expected to drive shipments to over 90,000 units in December.
[00:10:15.520 --> 00:10:21.400]   Kenmos said to be shipping LED notebook blue BLU to Apple for high end models as well.
[00:10:21.400 --> 00:10:22.400]   New sub notebook.
[00:10:22.400 --> 00:10:24.400]   I hope so.
[00:10:24.400 --> 00:10:28.200]   Well, well, it could be, but it could just be better MacBook displays.
[00:10:28.200 --> 00:10:30.080]   Couldn't I mean the 13 is the Mac.
[00:10:30.080 --> 00:10:33.280]   MacBook is an MacBook pro has an LED backlight.
[00:10:33.280 --> 00:10:37.760]   So it could just be there rolling that out across the standard map book as well.
[00:10:37.760 --> 00:10:39.440]   Not to rain on anyone's parade.
[00:10:39.440 --> 00:10:42.480]   Dell is ordering 12 inches.
[00:10:42.480 --> 00:10:44.480]   Dells are smaller.
[00:10:44.480 --> 00:10:45.480]   Mackle up.
[00:10:45.480 --> 00:10:47.000]   What do you think you follow the rumor mill?
[00:10:47.000 --> 00:10:52.040]   Yeah, I mean, it could be, you know, you never know, but I mean, it could be the convergence
[00:10:52.040 --> 00:10:56.480]   of two separate rumors that, you know, just updated, updated Mac books and then, you know,
[00:10:56.480 --> 00:11:00.160]   people have been talking about later.
[00:11:00.160 --> 00:11:01.160]   Slim.
[00:11:01.160 --> 00:11:02.160]   We all want that.
[00:11:02.160 --> 00:11:05.080]   It's a gravel sized Mac book.
[00:11:05.080 --> 00:11:06.080]   We all want that.
[00:11:06.080 --> 00:11:09.960]   And the thing we've been talking about for the last few episodes is what the hell Steve
[00:11:09.960 --> 00:11:11.960]   Jobs going to have to say it is keynote.
[00:11:11.960 --> 00:11:13.160]   By the way, it's official.
[00:11:13.160 --> 00:11:16.440]   He will be keynoting Apple a Mac world expo.
[00:11:16.440 --> 00:11:19.640]   I was so hoping that the AT&T guy was going to take it.
[00:11:19.640 --> 00:11:21.600]   He's not there anymore.
[00:11:21.600 --> 00:11:23.400]   No, you got to be quit.
[00:11:23.400 --> 00:11:28.280]   He was poor performance last year.
[00:11:28.280 --> 00:11:29.480]   What could, yeah, isn't that sad?
[00:11:29.480 --> 00:11:32.480]   He'll be remembered as the, as the, uh, the note card.
[00:11:32.480 --> 00:11:33.480]   No card.
[00:11:33.480 --> 00:11:34.480]   Yeah.
[00:11:34.480 --> 00:11:38.840]   What could, what, I mean, really seriously, Steve's got or maybe doesn't have to, but,
[00:11:38.840 --> 00:11:41.520]   but it is kind of traditional.
[00:11:41.520 --> 00:11:42.520]   iPhone two, yeah.
[00:11:42.520 --> 00:11:43.520]   No.
[00:11:43.520 --> 00:11:44.520]   iPhone two will be what?
[00:11:44.520 --> 00:11:45.520]   That'll be announced.
[00:11:45.520 --> 00:11:46.520]   It won't be available.
[00:11:46.520 --> 00:11:47.520]   Same issue.
[00:11:47.520 --> 00:11:51.320]   Yeah, they'll announce it for June release because they have to get the FCC approval.
[00:11:51.320 --> 00:11:57.560]   But Mr. Apple phone show guy, what would, what would a new iPhone mean?
[00:11:57.560 --> 00:11:59.360]   Bigger memory, but what else?
[00:11:59.360 --> 00:12:04.040]   16 gigs of RAM, 3G, 3G and, and SDK.
[00:12:04.040 --> 00:12:08.040]   Tmo, or AT&T has been saying they're going to be rolling out more HSDPA.
[00:12:08.040 --> 00:12:10.800]   Scott, do you think they'll be a GPS in there?
[00:12:10.800 --> 00:12:12.760]   I sure hope not, but probably.
[00:12:12.760 --> 00:12:14.760]   They kill batteries fast.
[00:12:14.760 --> 00:12:15.760]   Yeah.
[00:12:15.760 --> 00:12:19.840]   I, I, you know, I think, I think GPS is unnecessary in the phone.
[00:12:19.840 --> 00:12:23.280]   You know, you got Google Maps, can you look up and see the street address that you're
[00:12:23.280 --> 00:12:27.120]   standing at and type that in and then go from there?
[00:12:27.120 --> 00:12:29.000]   But it kills the battery to the point.
[00:12:29.000 --> 00:12:32.920]   And plus, I, once again, I repeat, I've just never seen a phone GPS that takes less than
[00:12:32.920 --> 00:12:34.760]   five minutes to acquire all the satellites.
[00:12:34.760 --> 00:12:35.760]   That's true.
[00:12:35.760 --> 00:12:36.760]   I don't want to wait five minutes.
[00:12:36.760 --> 00:12:42.200]   And you, you know, if you put that in Bluetooth, the Google Maps will pick up a Bluetooth external
[00:12:42.200 --> 00:12:43.200]   dongle.
[00:12:43.200 --> 00:12:44.280]   That's why I use them in my blackberry.
[00:12:44.280 --> 00:12:47.280]   That would be an easy update to the iPhone without killing battery life.
[00:12:47.280 --> 00:12:51.520]   Yeah, because I have to say that I use them, I have the only reason I bought a trio long
[00:12:51.520 --> 00:12:55.440]   ago before I had my iPhone was specifically so I could hook it to a Tom Tom.
[00:12:55.440 --> 00:12:59.240]   And it got to a point where I felt like I was, you know, if I was in LA, especially
[00:12:59.240 --> 00:13:04.800]   if I was driving around, you know, I really felt naked if I didn't have that, that GPS
[00:13:04.800 --> 00:13:07.800]   there because I could very quickly route around, you know, all kinds of stuff.
[00:13:07.800 --> 00:13:10.640]   But right now the iPhone won't see an external Bluetooth, right?
[00:13:10.640 --> 00:13:11.640]   Right.
[00:13:11.640 --> 00:13:14.360]   But I think that also comes down to SDK, you know, being released.
[00:13:14.360 --> 00:13:18.000]   So if they do do an SDK and the Bluetooth can see all that, that's fine.
[00:13:18.000 --> 00:13:19.320]   I think it's a simple thing for Apple.
[00:13:19.320 --> 00:13:25.480]   It's just, it's putting that definition into the Bluetooth spec because Google Maps does
[00:13:25.480 --> 00:13:27.240]   it automatically already on my blackberry.
[00:13:27.240 --> 00:13:31.320]   I mean, it's, it's part of the Google, it's a feature of Google Maps.
[00:13:31.320 --> 00:13:32.320]   Right.
[00:13:32.320 --> 00:13:37.560]   Speaking of Google Map features, there is a feature that is in Google Maps on other phones,
[00:13:37.560 --> 00:13:42.200]   not in the iPhone, the ability to triangulate your location using cell phone towers.
[00:13:42.200 --> 00:13:46.160]   I can do, I will be able to do that now in the blackberry and other phones, but it is
[00:13:46.160 --> 00:13:48.680]   not on the iPhone.
[00:13:48.680 --> 00:13:51.760]   Now, didn't Navicon or whatever have that working for a little while?
[00:13:51.760 --> 00:13:54.720]   Didn't they hack that into the iPhone for a while?
[00:13:54.720 --> 00:13:56.080]   That's how they, I guess they were working.
[00:13:56.080 --> 00:13:57.080]   Yeah, that was a great thing.
[00:13:57.080 --> 00:13:58.560]   They worked in it and they got killed.
[00:13:58.560 --> 00:13:59.560]   Yeah.
[00:13:59.560 --> 00:14:00.560]   Yeah.
[00:14:00.560 --> 00:14:01.560]   It worked.
[00:14:01.560 --> 00:14:02.560]   I used it.
[00:14:02.560 --> 00:14:03.560]   It didn't, it works in metro areas.
[00:14:03.560 --> 00:14:07.480]   So it didn't work where I am because you, you have to have people entering in the, this
[00:14:07.480 --> 00:14:09.640]   is where, I don't know if it was using triangulation.
[00:14:09.640 --> 00:14:10.640]   You know what?
[00:14:10.640 --> 00:14:11.640]   I don't think it was.
[00:14:11.640 --> 00:14:16.920]   Here's the nearest cell site and others have told us that cell site is in this area.
[00:14:16.920 --> 00:14:20.000]   I don't think it was, was it using triangulation?
[00:14:20.000 --> 00:14:22.960]   Triangulation would give you more accurate results.
[00:14:22.960 --> 00:14:24.920]   Yeah, I'm not, I'm not sure.
[00:14:24.920 --> 00:14:25.920]   I'm not sure how that comes.
[00:14:25.920 --> 00:14:27.200]   I think the phone has to support that.
[00:14:27.200 --> 00:14:31.160]   It has to be able to say, you know, what are some other cells in this area?
[00:14:31.160 --> 00:14:35.200]   In any event, it sounds like it's not going to be part of the iPhone.
[00:14:35.200 --> 00:14:39.880]   While we're talking about the iPhone, Leo just want to provide you with some information,
[00:14:39.880 --> 00:14:43.040]   may not be readily available to you because it's not on the wires.
[00:14:43.040 --> 00:14:44.400]   I don't think yet.
[00:14:44.400 --> 00:14:50.040]   We have a correspondent in Germany telling us that the T-Mobile decision was overturned.
[00:14:50.040 --> 00:14:55.640]   So the, the requirement that Germany sell the unlock phone is now no longer a requirement.
[00:14:55.640 --> 00:14:56.640]   Interesting.
[00:14:56.640 --> 00:14:58.200]   So they're going to pull back on that, you think?
[00:14:58.200 --> 00:15:00.680]   We don't know what their reaction to the court decision is going to be.
[00:15:00.680 --> 00:15:04.280]   My guess is they're going to pull back, but they, they don't have to do it anymore.
[00:15:04.280 --> 00:15:06.280]   Like they did the decision was overturned.
[00:15:06.280 --> 00:15:08.520]   They still have to do it in France, don't they?
[00:15:08.520 --> 00:15:09.520]   Yeah, that's the funny thing.
[00:15:09.520 --> 00:15:10.520]   They do it in France.
[00:15:10.520 --> 00:15:11.520]   They do it in France.
[00:15:11.520 --> 00:15:13.720]   It's not a thousand euros in France either.
[00:15:13.720 --> 00:15:20.560]   Well, and you have to wait six months though.
[00:15:20.560 --> 00:15:24.200]   So what will really be interesting is for all the people that plunk down the unlock
