;FFMETADATA1
album=MacBreak Weekly February 2008
artist=Leo Laporte, Alex Lindsay, Merlin Mann and Chris Breen
comment=http://twit.tv/mbw78
genre=Podcast
title=MacBreak Weekly 78: The Mac Snobs
date=2008

[00:00:00.000 --> 00:00:04.000]   [ Sound Effects ]
[00:07:19.040 --> 00:07:24.000]   But it does make me a little nervous when they kind of keep saying, "We have Expos every
[00:07:24.000 --> 00:07:25.480]   day at our Apple Store."
[00:07:25.480 --> 00:07:29.600]   This is a trend that this industry has been watching for years because my main, if you
[00:07:29.600 --> 00:07:34.760]   call it a job in the '90s, was making websites for things like PC Expo and stuff like that.
[00:07:34.760 --> 00:07:40.160]   And even then, they were incredibly nervous about online anything.
[00:07:40.160 --> 00:07:44.320]   I mean, obviously they wouldn't have a website up for marketing reasons, but they were very
[00:07:44.320 --> 00:07:48.520]   concerned even then of what the internet did to the whole idea of both the Expo and the
[00:07:48.520 --> 00:07:49.520]   conference.
[00:07:49.520 --> 00:07:52.040]   And I think that's, you take that, which I think is a very real concern.
[00:07:52.040 --> 00:07:53.920]   It was then, and it's even more real now.
[00:07:53.920 --> 00:07:57.080]   And then you add to that, I think the very important discussion that people are having
[00:07:57.080 --> 00:07:59.080]   about the environmental impact of a conference.
[00:07:59.080 --> 00:08:02.960]   I mean, I'm not a tree hugger, but man, you think about all the crap.
[00:08:02.960 --> 00:08:06.440]   I mean, just think about all the people who fly into that, all the resources that go into
[00:08:06.440 --> 00:08:07.440]   that.
[00:08:07.440 --> 00:08:10.040]   I mean, let alone all the brochures that get thrown away and the swag bags that people
[00:08:10.040 --> 00:08:11.240]   leave in their hotel room.
[00:08:11.240 --> 00:08:14.520]   I mean, there's just something that, you know, part of what makes the internet the internet
[00:08:14.520 --> 00:08:17.360]   is the economy is our phrase, economy is scale.
[00:08:17.360 --> 00:08:20.480]   There's something extremely efficient about being able to get that information out over
[00:08:20.480 --> 00:08:21.480]   the internet.
[00:08:21.480 --> 00:08:25.600]   And then second, in a very kind of George Bush administration way, to Chris' point, you
[00:08:25.600 --> 00:08:28.800]   get to control the message when it's your event.
[00:08:28.800 --> 00:08:30.680]   When you go out there and you, you know, you really...
[00:08:30.680 --> 00:08:32.320]   Your role is their event though, right?
[00:08:32.320 --> 00:08:33.320]   I mean, they don't...
[00:08:33.320 --> 00:08:34.320]   But see, I...
[00:08:34.320 --> 00:08:35.320]   That's why you keep Macworld.
[00:08:35.320 --> 00:08:42.400]   But I mean, you know, if Apple goes away from Mac Expo, I mean, I don't know.
[00:08:42.400 --> 00:08:46.040]   I mean, that's hard to imagine how you could have much of a show without them there, don't
[00:08:46.040 --> 00:08:47.040]   you think?
[00:08:47.040 --> 00:08:48.040]   Oh, yeah, you don't have that.
[00:08:48.040 --> 00:08:49.040]   Just because they'd draw...
[00:08:49.040 --> 00:08:51.120]   Ah, Steve Note alone draws so much of the attention to that event.
[00:08:51.120 --> 00:08:52.120]   No, that would be much...
[00:08:52.120 --> 00:08:54.760]   Yeah, you just think of Boston and what happened there would Apple hold up.
[00:08:54.760 --> 00:08:56.320]   Yeah, boom, gone.
[00:08:56.320 --> 00:08:59.920]   I think it'd be highly unlikely that Apple would drop out of Macworld.
[00:08:59.920 --> 00:09:01.320]   I think that that's the one...
[00:09:01.320 --> 00:09:02.320]   I think it does benefit them.
[00:09:02.320 --> 00:09:03.320]   It benefits them by that...
[00:09:03.320 --> 00:09:04.960]   It's just such an old-fashioned event.
[00:09:04.960 --> 00:09:09.960]   It's such a weirdly like 1970s way to conduct business, to have an event like that.
[00:09:09.960 --> 00:09:10.960]   I mean, just the...
[00:09:10.960 --> 00:09:15.080]   Just if you think about how many thousands of people flew on a plane to go stand in
[00:09:15.080 --> 00:09:17.080]   a room so they could watch someone talk, it's...
[00:09:17.080 --> 00:09:18.080]   Yeah, that's true.
[00:09:18.080 --> 00:09:21.240]   On the other hand, you look at conferences like South by Southwest and they're thriving.
[00:09:21.240 --> 00:09:23.240]   Well, it's because people drink.
[00:09:23.240 --> 00:09:27.520]   I mean, I think the difference is conference versus Expo, that when it is about people
[00:09:27.520 --> 00:09:28.960]   getting together and conferring...
[00:09:28.960 --> 00:09:29.960]   Yes.
[00:09:29.960 --> 00:09:30.960]   And I'll tell you the same thing.
[00:09:30.960 --> 00:09:32.360]   I'll tell you the same thing, which is that everything...
[00:09:32.360 --> 00:09:33.360]   And this is true for me.
[00:09:33.360 --> 00:09:36.960]   I mean, with the possible exception of ETEC back in the day.
[00:09:36.960 --> 00:09:39.120]   That's the arriving emergency...
[00:09:39.120 --> 00:09:40.120]   Which is a little bit...
[00:09:40.120 --> 00:09:42.680]   It's gotten a little bit, you know, biz dev over the years.
[00:09:42.680 --> 00:09:47.200]   But man, when ETEC first came out, like every panel I went to, everything was great.
[00:09:47.200 --> 00:09:49.880]   But anyway, all conferences, it's all about the hallways.
[00:09:49.880 --> 00:09:50.920]   Everybody knows that.
[00:09:50.920 --> 00:09:51.920]   And so it's just really...
[00:09:51.920 --> 00:09:52.920]   Even at the time of the day, I've been driving.
[00:09:52.920 --> 00:09:54.800]   It's a glass to put the water in, you know, to have a conference.
[00:09:54.800 --> 00:09:56.400]   I totally agree with you.
[00:09:56.400 --> 00:09:57.400]   Yeah.
[00:09:57.400 --> 00:09:59.640]   Well, maybe there'll be Mac World conferences at a Mac World Expo.
[00:09:59.640 --> 00:10:03.760]   And I mean, certainly they already have that with WWDC and they're never going to stop
[00:10:03.760 --> 00:10:05.960]   doing that either, are they?
[00:10:05.960 --> 00:10:06.960]   What's that?
[00:10:06.960 --> 00:10:09.920]   Marketer Steve Rubell pointed out that Apple has been on Twitter.
[00:10:09.920 --> 00:10:13.060]   Apple has been releasing something new every Tuesday.
[00:10:13.060 --> 00:10:14.760]   He says it's gone on for 52 weeks.
[00:10:14.760 --> 00:10:16.400]   I don't know if he's counting or being facetious.
[00:10:16.400 --> 00:10:21.340]   And I don't know if it has anything to do with the Mac break weekly release date.
[00:10:21.340 --> 00:10:23.760]   But I just keep waiting for Apple to call.
[00:10:23.760 --> 00:10:24.760]   I'm going to turn on the ringer.
[00:10:24.760 --> 00:10:26.760]   They did call right after the show last week.
[00:10:26.760 --> 00:10:27.760]   Did you know that?
[00:10:27.760 --> 00:10:29.080]   I said a note out.
[00:10:29.080 --> 00:10:31.480]   They called and they said, "Do you want to see the MacBook Air?"
[00:10:31.480 --> 00:10:34.160]   I don't know if they're listening or what.
[00:10:34.160 --> 00:10:36.520]   So I have an air in my hand.
[00:10:36.520 --> 00:10:37.520]   I still...
[00:10:37.520 --> 00:10:39.520]   I have an air in my hand too.
[00:10:39.520 --> 00:10:42.160]   No, I'm not working blue, Leo.
[00:10:42.160 --> 00:10:43.160]   I've got an actual...
[00:10:43.160 --> 00:10:44.160]   Got an air.
[00:10:44.160 --> 00:10:45.160]   You did.
[00:10:45.160 --> 00:10:46.160]   It review air.
[00:10:46.160 --> 00:10:47.160]   Did you buy one?
[00:10:47.160 --> 00:10:49.160]   It was given to you.
[00:10:49.160 --> 00:10:50.160]   That's what I thought.
[00:10:50.160 --> 00:10:52.380]   It's absolutely extraordinary.
[00:10:52.380 --> 00:10:55.420]   You know, there's a lot to be said about it.
[00:10:55.420 --> 00:10:57.380]   I still wouldn't probably recommend it.
[00:10:57.380 --> 00:11:01.100]   It's one of those things that if you don't know you want one, don't get one.
[00:11:01.100 --> 00:11:02.580]   I've never had such...
[00:11:02.580 --> 00:11:05.060]   I don't think I've ever had such conflicting feelings about a computer.
[00:11:05.060 --> 00:11:10.780]   I mean, as much as I kind of rag the whole iPhone buzz thing, I've never disputed it.
[00:11:10.780 --> 00:11:14.700]   I don't think that the iPhone that you hold in your hand is anything but like an amazing
[00:11:14.700 --> 00:11:16.300]   piece of work for the ages.
[00:11:16.300 --> 00:11:18.700]   This thing is like, "Man, you talk about trade-offs.
[00:11:18.700 --> 00:11:20.300]   This would actually be a good topic probably at some point."
[00:11:20.300 --> 00:11:21.940]   But you talk about trade-offs.
[00:11:21.940 --> 00:11:22.940]   Man.
[00:11:22.940 --> 00:11:23.940]   You give up a lot.
[00:11:23.940 --> 00:11:25.620]   Well, you totally give up a lot.
[00:11:25.620 --> 00:11:27.780]   I mean, like trying to migrate through the air.
[00:11:27.780 --> 00:11:33.060]   I mean, I finally got smart and plugged in a direct ethernet cable between the two boxes.
[00:11:33.060 --> 00:11:34.060]   But wow.
[00:11:34.060 --> 00:11:36.700]   Man, once you're set up, it's looking into stuff.
[00:11:36.700 --> 00:11:39.140]   I guess once you're set up, I'm sure it'll be fine.
[00:11:39.140 --> 00:11:41.980]   But it's all about the trade-offs.
[00:11:41.980 --> 00:11:43.540]   And I don't know.
[00:11:43.540 --> 00:11:48.100]   I can see like 80% of people who have held it going, "Okay.
[00:11:48.100 --> 00:11:50.580]   This is a piece of industrial design like I have never seen."
[00:11:50.580 --> 00:11:53.260]   And I could still see 20% of people going, "You've got to be kidding me.
[00:11:53.260 --> 00:11:54.780]   This is like the biggest joke ever."
[00:11:54.780 --> 00:12:01.140]   I think the weird thing for me is it doesn't feel like there's a computer anywhere in there.
[00:12:01.140 --> 00:12:07.940]   If you open a clipboard and started typing on it, it's a monitor with a latch.
[00:12:07.940 --> 00:12:11.540]   The computer must be somewhere in the fourth dimension.
[00:12:11.540 --> 00:12:12.900]   And that's the strangest thing.
[00:12:12.900 --> 00:12:19.220]   And I think it is going to, in this regard, this is a significant product because you're
[00:12:19.220 --> 00:12:22.420]   kind of seeing the future here where the computer kind of goes away.
[00:12:22.420 --> 00:12:26.420]   I mean, Apple's been trying that with the iMac, but as miniaturization gets better and
[00:12:26.420 --> 00:12:28.220]   better, where's the computer?
[00:12:28.220 --> 00:12:29.820]   There's no computer here.
[00:12:29.820 --> 00:12:33.380]   It's barely thick enough for the keyboard and a screen.
[00:12:33.380 --> 00:12:38.100]   It's a strange feeling, especially when you're computing in your lap.
[00:12:38.100 --> 00:12:39.100]   I agree.
[00:12:39.100 --> 00:12:40.100]   I agree because it's barely there at all.
[00:12:40.100 --> 00:12:44.140]   I mean, I've talked to Ad nauseam about my wife's, the 12-inch power book she's got
[00:12:44.140 --> 00:12:45.140]   that I adore.
[00:12:45.140 --> 00:12:48.860]   And this thing, I threw it on a scale this morning, and according to the Arkichten scale,
[00:12:48.860 --> 00:12:51.100]   it was two pounds, 15.8 ounces.
[00:12:51.100 --> 00:12:53.780]   Which again, you cannot underscore this enough.
[00:12:53.780 --> 00:12:57.700]   We say this about every Apple product, but invariably it becomes truer with every Apple
[00:12:57.700 --> 00:12:58.700]   product.
[00:12:58.700 --> 00:13:00.500]   You can't even get this until you actually hold it in your hand.
[00:13:00.500 --> 00:13:02.300]   I guess Chris can probably underscore this.
[00:13:02.300 --> 00:13:03.860]   Chris, you've played with one, right, Chris?
[00:13:03.860 --> 00:13:05.620]   Yeah, I have.
[00:13:05.620 --> 00:13:09.900]   And I feel there are too many trade-offs for me to run out and purchase one.
[00:13:09.900 --> 00:13:10.900]   But you're right.
[00:13:10.900 --> 00:13:16.700]   I picked one up and went, "Huh, wow, this is beautiful."
[00:13:16.700 --> 00:13:21.980]   And you just sort of want to stroke it and open it up and go, "Wow!"
[00:13:21.980 --> 00:13:26.980]   But when I sort of step away and I give myself about three days to walk away from it and
[00:13:26.980 --> 00:13:31.700]   just think about it, I really just can't justify buying one because I need much more
[00:13:31.700 --> 00:13:33.900]   for my laptop.
[00:13:33.900 --> 00:13:38.180]   I keep thinking, "Oh, I really want to buy this."
[00:13:38.180 --> 00:13:39.180]   But exactly that.
[00:13:39.180 --> 00:13:42.260]   And then I look at the MacBook, which I bought in lieu of it.
[00:13:42.260 --> 00:13:45.900]   And it's got all this storage and it's got a DVD burner.
[00:13:45.900 --> 00:13:49.540]   And the screen, you know, compare the size of the screen and the keyboard, they're almost
[00:13:49.540 --> 00:13:50.540]   identical.
[00:13:50.540 --> 00:13:51.540]   I mean, I don't think there's that much difference.
[00:13:51.540 --> 00:13:56.820]   The LED screen does not knock me out to the point where I'd say I have to have that.
[00:13:56.820 --> 00:13:58.540]   It's really about the thinness, the lightness.
[00:13:58.540 --> 00:14:00.220]   And the MacBook is, it's what?
[00:14:00.220 --> 00:14:01.220]   It's two pounds heavier.
[00:14:01.220 --> 00:14:02.220]   Come on.
[00:14:02.220 --> 00:14:03.220]   Yeah, two pounds.
[00:14:03.220 --> 00:14:04.220]   Yeah.
[00:14:04.220 --> 00:14:05.220]   Yeah.
[00:14:05.220 --> 00:14:06.220]   No, totally.
[00:14:06.220 --> 00:14:09.540]   You know, obviously I risk kind of putting off the Apple True Believers here.
[00:14:09.540 --> 00:14:11.740]   But I think something is true about a Mac buyer.
[00:14:11.740 --> 00:14:12.740]   And I've said this before.
[00:14:12.740 --> 00:14:16.660]   But I really, people who buy Macs, at least in the past, and I think to an extent still
[00:14:16.660 --> 00:14:21.260]   now, are buying on a certain idea of quality and design and usability.
[00:14:21.260 --> 00:14:23.660]   And they're willing to pay a little bit more for something that they think is exquisite,
[00:14:23.660 --> 00:14:24.660]   right?
[00:14:24.660 --> 00:14:28.220]   Like you can buy a watch, you know, out of a gumball machine that'll keep time.
[00:14:28.220 --> 00:14:33.380]   But a lot of people want a watch that, well, you know, looks good and conveys status or
[00:14:33.380 --> 00:14:34.380]   what have you.
[00:14:34.380 --> 00:14:36.780]   But I think the build quality on this thing is out of control.
[00:14:36.780 --> 00:14:40.260]   Like if they had half-assed this, I would not be as excited as I am, right?
[00:14:40.260 --> 00:14:43.780]   If this thing did not feel, if it did not have the sense of being completely finished
[00:14:43.780 --> 00:14:46.900]   in terms of the design component, it would be no question.
[00:14:46.900 --> 00:14:48.380]   It's useless, you know?
[00:14:48.380 --> 00:14:51.340]   It's just, but how amazing is it that a company could go and make something like this
[00:14:51.340 --> 00:14:55.500]   with this mini trade-offs at a point when they're competing with PC companies that are
[00:14:55.500 --> 00:15:00.020]   throwing as much power as they can to try and sell machines that they can go out and
[00:15:00.020 --> 00:15:02.100]   sell this exquisite object that's important.
[00:15:02.100 --> 00:15:06.420]   Well, it's interesting because Lenovo is making an X300 that will also fit in a vanilla envelope,
[00:15:06.420 --> 00:15:08.980]   as Walt Mossberg pointed out.
[00:15:08.980 --> 00:15:11.540]   It doesn't have anywhere near the wow factor though.
[00:15:11.540 --> 00:15:13.180]   It's thin.
[00:15:13.180 --> 00:15:16.780]   But you know, and you're echoing something, David Hanamaya Hanson, the guy who created
[00:15:16.780 --> 00:15:24.380]   Ruby on Rails and works for 37 Signals, wrote this in his blog, and finish of this is dramatically
[00:15:24.380 --> 00:15:26.780]   higher even than other Macintosh's.
[00:15:26.780 --> 00:15:30.180]   And I have to agree, when I look at my MacBook, it's a little, you know, the plastics, a
[00:15:30.180 --> 00:15:31.180]   little rattly.
