;FFMETADATA1
genre=Podcast
artist=Leo Laporte and the TWiTs
album=TWiT April 2007
title=TWiT 95: Tastes Like Chicken
comment=http://twit.tv/95
date=2007
encoder=Lavf58.76.100
;FFMETADATA1
genre=Podcast
artist=Leo Laporte and the TWiTs
album=TWiT April 2007
title=TWiT 95: Tastes Like Chicken
comment=http://twit.tv/95
date=2007
encoder=Lavf58.76.100



[00:00:00.000 --> 00:00:04.000]   [ Sound Effects ]
[00:06:10.000 --> 00:06:13.000]   don't have the resources to work on Leopard, and we're going to have
[00:06:13.000 --> 00:06:15.000]   to delay that for three months till October.
[00:06:15.000 --> 00:06:19.000]   >> Right, which of course assumes that the same people that would
[00:06:19.000 --> 00:06:24.000]   work on a phone and a mobile phone would be the exact same people
[00:06:24.000 --> 00:06:27.000]   working on Leopard, whether they do pull those guys off a Leopard?
[00:06:27.000 --> 00:06:30.000]   >> Obviously, the iPhone's running OS 10.
[00:06:30.000 --> 00:06:32.000]   >> But the phone is running OS 10.
[00:06:32.000 --> 00:06:33.000]   Didn't you remember?
[00:06:33.000 --> 00:06:36.000]   Steve Jobs, as though the iPhone is running OS 10.
[00:06:36.000 --> 00:06:40.000]   I think the site Apple's positive-- you know, Pollyanna's spin that
[00:06:40.000 --> 00:06:43.000]   they put on this press release, there's almost no way not to
[00:06:43.000 --> 00:06:44.000]   interpret this negatively.
[00:06:44.000 --> 00:06:47.000]   Either they're such a small company that they've only got 10 people
[00:06:47.000 --> 00:06:48.000]   working for them.
[00:06:48.000 --> 00:06:52.000]   >> We've so misallocated our resources, or conversely, we've so
[00:06:52.000 --> 00:06:55.000]   realized we make so little money off of the operating system.
[00:06:55.000 --> 00:06:59.000]   We've decided to completely throw in in the consumer electronics
[00:06:59.000 --> 00:07:00.000]   direction.
[00:07:00.000 --> 00:07:02.000]   >> Well, that's what Macworld says.
[00:07:02.000 --> 00:07:04.000]   >> Macworld says the iPhone is into distraction.
[00:07:04.000 --> 00:07:07.000]   >> Who cares about the OS, says Macworld magazine?
[00:07:07.000 --> 00:07:08.000]   >> I do.
[00:07:08.000 --> 00:07:09.000]   >> I do too.
[00:07:09.000 --> 00:07:11.000]   >> I care more about the OS than the Smartphone.
[00:07:11.000 --> 00:07:13.000]   >> Of all people, of all people?
[00:07:13.000 --> 00:07:14.000]   >> Yeah, it's kind of a surprise.
[00:07:14.000 --> 00:07:15.000]   >> I didn't know that.
[00:07:15.000 --> 00:07:16.000]   That is weird.
[00:07:16.000 --> 00:07:17.000]   >> This is Peter Cohen?
[00:07:17.000 --> 00:07:19.000]   >> No, it's not.
[00:07:19.000 --> 00:07:22.000]   What percentage of Apple's revenue comes from the iPod
[00:07:22.000 --> 00:07:24.000]   iTunes now for Macworld?
[00:07:24.000 --> 00:07:26.000]   >> You know, but Macworld magazine is supposed to be about the
[00:07:26.000 --> 00:07:30.000]   Macintosh, not about Apple, not a company who cares about the
[00:07:30.000 --> 00:07:31.000]   company's bottom line.
[00:07:31.000 --> 00:07:34.000]   >> It's their Macworld and their enthusiastic publication doesn't
[00:07:34.000 --> 00:07:37.000]   mean they can't have a strong sense of reality.
[00:07:37.000 --> 00:07:40.000]   >> Well, I got another sense of reality for you.
[00:07:40.000 --> 00:07:42.000]   I think the problem with Apple, if they're having problems with
[00:07:42.000 --> 00:07:45.000]   their operating system, is the fact that Steve Jobs runs a
[00:07:45.000 --> 00:07:48.000]   futile system and nobody can do anything on the plantation
[00:07:48.000 --> 00:07:49.000]   without his permission.
[00:07:49.000 --> 00:07:50.000]   >> Yeah.
[00:07:50.000 --> 00:07:52.000]   >> And he's only got so many hours a day and he's running two
[00:07:52.000 --> 00:07:54.000]   corporations and he's on the board of ABC.
[00:07:54.000 --> 00:07:56.000]   >> The problem is not that there's only ten employees.
[00:07:56.000 --> 00:07:57.000]   The problem is there's only one Steve Jobs.
[00:07:57.000 --> 00:07:58.000]   >> That's right.
[00:07:58.000 --> 00:08:00.000]   There's one decision maker and I'll bet he has to sign off
[00:08:00.000 --> 00:08:02.000]   anything bigger than a paperclip.
[00:08:02.000 --> 00:08:04.000]   >> Or other negative possibilities.
[00:08:04.000 --> 00:08:06.000]   Leopard is in such trouble.
[00:08:06.000 --> 00:08:08.000]   They were going to slip it anyway and I've heard a lot of
[00:08:08.000 --> 00:08:12.000]   people kind of behind the scenes saying, "Lepard not looking
[00:08:12.000 --> 00:08:13.000]   so good."
[00:08:13.000 --> 00:08:14.000]   They crashed at Macworld Expo.
[00:08:14.000 --> 00:08:15.000]   I remember when they were demoing.
[00:08:15.000 --> 00:08:17.000]   >> Are we saying spotty performance from Leopard?
[00:08:17.000 --> 00:08:19.000]   >> How about this for a more obscure idea?
[00:08:19.000 --> 00:08:22.000]   Although in reality, I agree with Harry.
[00:08:22.000 --> 00:08:24.000]   But how about this for an idea?
[00:08:24.000 --> 00:08:27.000]   Leopard was having nothing but problems to the point where they
[00:08:27.000 --> 00:08:32.000]   dreamed up the whole iPhone scam just to distract people from
[00:08:32.000 --> 00:08:33.000]   Leopard.
[00:08:33.000 --> 00:08:35.000]   >> I smell a call and they will never release the phone.
[00:08:35.000 --> 00:08:36.000]   >> I smell a call.
[00:08:36.000 --> 00:08:37.000]   Here's the other negative.
[00:08:37.000 --> 00:08:38.000]   >> A phony phone.
[00:08:38.000 --> 00:08:39.000]   I like that.
[00:08:39.000 --> 00:08:40.000]   That's better than Leopard's spots.
[00:08:40.000 --> 00:08:42.000]   Here's Herb Greenberg's scenario for MarketWatch.
[00:08:42.000 --> 00:08:44.000]   He says the iPhone is in trouble.
[00:08:44.000 --> 00:08:47.000]   He says, "Notice, they say we've passed some of our tests,
[00:08:47.000 --> 00:08:48.000]   but not all of our tests."
[00:08:48.000 --> 00:08:49.000]   >> No, boy.
[00:08:49.000 --> 00:08:52.000]   >> And that 22 minutes of battery life is really killing us.
[00:08:52.000 --> 00:08:55.000]   >> And he says, and I think this is credible,
[00:08:55.000 --> 00:08:59.000]   they pre-announced the iPhone prematurely to cover up poor
[00:08:59.000 --> 00:09:02.000]   iPod sales, they fooled the stock market, obviously.
[00:09:02.000 --> 00:09:05.000]   Apple stock's been on a tear, and now they're in a little bit of
[00:09:05.000 --> 00:09:06.000]   trouble.
[00:09:06.000 --> 00:09:10.000]   >> Do you think it's time for them to rip up OS X and start over
[00:09:10.000 --> 00:09:12.000]   again if they're really having trouble with Leopard?
[00:09:12.000 --> 00:09:13.000]   >> I don't think so.
[00:09:13.000 --> 00:09:15.000]   I think the core of OS X is solid.
[00:09:15.000 --> 00:09:17.000]   I think maybe Leopard was more ambitious than an Audaby,
[00:09:17.000 --> 00:09:20.000]   but OS X is it stands now as a very solid operating system.
[00:09:20.000 --> 00:09:22.000]   It certainly competes well with Vista.
[00:09:22.000 --> 00:09:24.000]   >> Well, while we're dealing with conspiracy theories,
[00:09:24.000 --> 00:09:27.000]   the fact that their house organ, which is really the Wall Street
[00:09:27.000 --> 00:09:30.000]   Journal and not Macworld, hasn't said anything positive about
[00:09:30.000 --> 00:09:32.000]   iPhone in a while, makes you very suspicious.
[00:09:32.000 --> 00:09:33.000]   >> Mm.
[00:09:33.000 --> 00:09:35.000]   >> You talk about multi-wasp--
[00:09:35.000 --> 00:09:37.000]   >> That's the one, that's the one.
[00:09:37.000 --> 00:09:41.000]   >> I noticed Walt wrote an article, the most recent tech column
[00:09:41.000 --> 00:09:44.000]   is about how to get all the crap off of PCs, and he manages
[00:09:44.000 --> 00:09:47.000]   to sneak the Mac in there anyway and say, but this isn't a
[00:09:47.000 --> 00:09:49.000]   problem on Apple's software.
[00:09:49.000 --> 00:09:52.000]   Interesting, boy, talk about house organ.
[00:09:52.000 --> 00:09:54.000]   So what do we say?
[00:09:54.000 --> 00:09:55.000]   What's the vote?
[00:09:55.000 --> 00:09:56.000]   Bad news for Apple?
[00:09:56.000 --> 00:09:58.000]   >> They always get through this stuff.
[00:09:58.000 --> 00:09:59.000]   I'm not worried about it.
[00:09:59.000 --> 00:10:02.000]   I'm still thinking that the real problem is the fact that they
[00:10:02.000 --> 00:10:04.000]   want to get into the phone industry in the first place,
[00:10:04.000 --> 00:10:05.000]   which is my argument.
[00:10:05.000 --> 00:10:07.000]   I think it's just a bad business to be in.
[00:10:07.000 --> 00:10:09.000]   >> But what about the Mac faithful?
[00:10:09.000 --> 00:10:13.000]   Doesn't this really say we are at a computer company anymore?
[00:10:13.000 --> 00:10:15.000]   >> That's what they're trying to say.
[00:10:15.000 --> 00:10:17.000]   >> I think maybe they shouldn't be.
[00:10:17.000 --> 00:10:19.000]   >> I think that's a scary thing.
[00:10:19.000 --> 00:10:20.000]   >> I agree with John on that.
[00:10:20.000 --> 00:10:24.000]   I think they've realized that they can only go so far with
[00:10:24.000 --> 00:10:27.000]   the computer side of things and they can make a lot of money
[00:10:27.000 --> 00:10:28.000]   on devices.
[00:10:28.000 --> 00:10:31.000]   I don't know if the iPhone is going to be the next iPod
[00:10:31.000 --> 00:10:32.000]   for them, though.
[00:10:32.000 --> 00:10:33.000]   That's the big problem.
[00:10:33.000 --> 00:10:36.000]   >> They're up against some big players in Samsung and Nokia.
[00:10:36.000 --> 00:10:38.000]   >> I just bought a Nokia N95.
[00:10:38.000 --> 00:10:40.000]   >> It's more to roll than Nokia than the big two.
[00:10:40.000 --> 00:10:41.000]   >> Yeah.
[00:10:41.000 --> 00:10:43.000]   >> Well, you know, one thing that's one little bit of FUD out
[00:10:43.000 --> 00:10:46.000]   there is my wife's trying to find a phone to go with her Mac
[00:10:46.000 --> 00:10:49.000]   and everything she reads says, well, you can get the trio,
[00:10:49.000 --> 00:10:50.000]   but it's not great.
[00:10:50.000 --> 00:10:52.000]   Really, the best one for it's going to be the iPhone.
[00:10:52.000 --> 00:10:56.000]   And just discounting every other phone if you already have a Mac,
[00:10:56.000 --> 00:10:59.000]   which then plays into that Apple way of thinking, which is,
[00:10:59.000 --> 00:11:02.000]   you know, the only good things that really work with our
[00:11:02.000 --> 00:11:03.000]   products are our products.
[00:11:03.000 --> 00:11:04.000]   >> It's not true.
[00:11:04.000 --> 00:11:06.000]   I have to say, BlackBerry works fine.
[00:11:06.000 --> 00:11:08.000]   My Nokia sync's fine.
[00:11:08.000 --> 00:11:11.000]   >> You can pick up the missing sync, which will actually sync
[00:11:11.000 --> 00:11:14.000]   most of the major phones with OS X applications.
[00:11:14.000 --> 00:11:17.000]   >> And one of the people complaining that even the trio
[00:11:17.000 --> 00:11:20.000]   syncing doesn't work that well with the Mac that others work better.
[00:11:20.000 --> 00:11:22.000]   >> Well, no, that's just syncing is always a problem.
[00:11:22.000 --> 00:11:23.000]   >> Syncing is a horrible thing.
[00:11:23.000 --> 00:11:26.000]   >> But there are ways to-- I mean, does your active sync or whatever
[00:11:26.000 --> 00:11:30.000]   they call it now in Vista work with Windows Mobile 5?
[00:11:30.000 --> 00:11:31.000]   Not very well.
[00:11:31.000 --> 00:11:32.000]   >> Uh-huh, yeah.
[00:11:32.000 --> 00:11:33.000]   >> Syncing is always a problem.
[00:11:33.000 --> 00:11:34.000]   >> Syncing stinks.
[00:11:34.000 --> 00:11:36.000]   >> Bill Gates heading into space.
[00:11:36.000 --> 00:11:37.000]   Russian cosmonaut said.
[00:11:37.000 --> 00:11:38.000]   >> Yeah, no way.
[00:11:38.000 --> 00:11:39.000]   >> No way.
[00:11:39.000 --> 00:11:42.000]   He says that Charles Simone, he's up there with him right now.
[00:11:42.000 --> 00:11:44.000]   The current space tourist, Simone is a Microsoft program--
[00:11:44.000 --> 00:11:45.000]   was a Microsoft programmer.
[00:11:45.000 --> 00:11:48.000]   >> Cosmonaut, you're-- >> Wait, wait, give me a chance.
[00:11:48.000 --> 00:11:50.000]   I gotta do the accent.
[00:11:50.000 --> 00:11:51.000]   >> Oh, yeah, I'm sorry.
[00:11:51.000 --> 00:11:53.000]   >> Really, John, I'm shocked.
[00:11:53.000 --> 00:11:55.000]   >> Cosmonaut's my timing's off today.
[00:11:55.000 --> 00:11:59.000]   >> For your-- your chitchkin says Charles says the Bill Gates
[00:11:59.000 --> 00:12:02.000]   also preparing to visit space.
[00:12:02.000 --> 00:12:06.000]   So next time someone will be with Bill Gates, for me,
[00:12:06.000 --> 00:12:08.000]   this is biggest surprise of flight.
[00:12:08.000 --> 00:12:10.000]   >> Russians could say the letter V.
[00:12:10.000 --> 00:12:12.000]   >> Why would I say that?
[00:12:12.000 --> 00:12:14.000]   >> You know, you do those accents so well.
[00:12:14.000 --> 00:12:17.000]   I mean, the main-- the two best was your Indian one.
[00:12:17.000 --> 00:12:18.000]   Isn't any good, by the way.
[00:12:18.000 --> 00:12:19.000]   >> I like Russian.
[00:12:19.000 --> 00:12:21.000]   >> And your German-- and the Russian accent,
[00:12:21.000 --> 00:12:23.000]   I don't think it's that easy to do, because I've been trying to do it.
[00:12:23.000 --> 00:12:25.000]   I know people that have that accent and I can't copy it.
[00:12:25.000 --> 00:12:26.000]   >> Apparently.
[00:12:26.000 --> 00:12:28.000]   >> You're gonna have to teach it to me.
[00:12:28.000 --> 00:12:29.000]   >> Hochin Horosho.
[00:12:29.000 --> 00:12:32.000]   Apparently Gates visited Star City just a couple of months ago.
[00:12:32.000 --> 00:12:34.000]   The cosmonaut training center.
[00:12:34.000 --> 00:12:35.000]   >> It's a buy it.
[00:12:35.000 --> 00:12:38.000]   >> Actually, to sell Vista.
[00:12:38.000 --> 00:12:40.000]   >> There's no way-- I blogged this, by the way,
[00:12:40.000 --> 00:12:42.000]   and you can check it out to work.org/blog, but--
[00:12:42.000 --> 00:12:44.000]   >> Where's the--
[00:12:44.000 --> 00:12:50.000]   >> But anyway, I wrote that I don't believe there's any chance in tarnation,
[00:12:50.000 --> 00:12:52.000]   as it were, that Gates would ever do this.
[00:12:52.000 --> 00:12:53.000]   It's not his style.
[00:12:53.000 --> 00:12:55.000]   It's not his style to waste money like that.
[00:12:55.000 --> 00:12:58.000]   He's a kind of a-- you know, he's a guy who doesn't like to be that way.
[00:12:58.000 --> 00:12:59.000]   He doesn't like limos.
[00:12:59.000 --> 00:13:00.000]   He doesn't-- he's--
[00:13:00.000 --> 00:13:01.000]   >> Hey, you know what?
[00:13:01.000 --> 00:13:02.000]   I think it's gonna--
[00:13:02.000 --> 00:13:03.000]   >> He doesn't have a yacht.
[00:13:03.000 --> 00:13:04.000]   He doesn't use any--
[00:13:04.000 --> 00:13:05.000]   >> He doesn't use any--
[00:13:05.000 --> 00:13:06.000]   >> John, John, John, coach.
[00:13:06.000 --> 00:13:08.000]   >> This is the best midlife crisis ever.
[00:13:08.000 --> 00:13:09.000]   Forget the sports car.
[00:13:09.000 --> 00:13:12.000]   Forget the bogus 482-foot yacht.
[00:13:12.000 --> 00:13:15.000]   He's basically just looking at all these schmucks with a billion dollars
