;FFMETADATA1
title=\#LoveThySelfie
artist=TWiT
album_artist=TWiT
album=This Week in Tech
track=541
genre=Podcast
comment=http://twit.tv/twit
copyright=These netcasts are released under a Creative Commons License - Attribution-NonCommercial-NoDerivatives 4.0 International. TWiT and TWiT Logo are registered trademarks of Leo Laporte.
publisher=TWiT
date=2015
encoder=Lavf58.76.100



[00:00:00.000 --> 00:00:02.640]   It's time for Twit this week in Tech.
[00:06:03.200 --> 00:06:05.200]   Yeah.
[00:06:05.200 --> 00:06:06.160]   So.
[00:06:08.160 --> 00:06:10.080]   Anyway, thank you, Jason, for really--
[00:06:10.080 --> 00:06:11.040]   How long have you been doing this?
[00:06:11.040 --> 00:06:11.600]   Two years?
[00:06:11.600 --> 00:06:13.040]   Well, not actually not even.
[00:06:13.040 --> 00:06:14.320]   I think it started.
[00:06:14.320 --> 00:06:18.400]   It was like September or October of last year.
[00:06:18.400 --> 00:06:18.880]   So.
[00:06:18.880 --> 00:06:20.240]   Yeah, more than a year.
[00:06:20.240 --> 00:06:21.280]   Yeah, a little more than a year.
[00:06:21.280 --> 00:06:23.280]   Placing Chad Johnson, oh, I'm just Chad.
[00:06:23.280 --> 00:06:26.000]   But you know, nobody really lasts long.
[00:06:26.000 --> 00:06:28.960]   Because I'm a son of a gun.
[00:06:28.960 --> 00:06:33.360]   But you did a great job and you're moving to all about Android,
[00:06:33.360 --> 00:06:34.000]   you'll continue to do.
[00:06:34.000 --> 00:06:35.280]   You'll do TN2.
[00:06:35.280 --> 00:06:39.440]   Actually, TNT is kind of folding into it.
[00:06:39.440 --> 00:06:39.920]   Yeah.
[00:06:39.920 --> 00:06:42.320]   And looking forward to your daily take.
[00:06:42.320 --> 00:06:46.080]   Of course, you were for many years, the producer and board on
[00:06:46.080 --> 00:06:49.120]   First Buzz Out Loud and then the original TNT.
[00:06:49.120 --> 00:06:51.360]   So you've always been a big contributor to our new software.
[00:06:51.360 --> 00:06:57.440]   I kind of have tech news on a daily scale in my blood at this point with 10 years
[00:06:57.440 --> 00:06:58.880]   behind me.
[00:06:58.880 --> 00:07:01.680]   Now comes the hard part of stepping out from behind
[00:07:02.400 --> 00:07:06.880]   all of the technology and actually talking somewhat smartly about it.
[00:07:06.880 --> 00:07:08.080]   It's going to be fun to see how it goes.
[00:07:08.080 --> 00:07:09.200]   You know what?
[00:07:09.200 --> 00:07:10.080]   I'm looking forward to it.
[00:07:10.080 --> 00:07:10.560]   It is good.
[00:07:10.560 --> 00:07:11.760]   I think you're going to have a great time.
[00:07:11.760 --> 00:07:12.240]   Thank you.
[00:07:12.240 --> 00:07:14.320]   And we thank you for your work here.
[00:07:14.320 --> 00:07:15.040]   Oh, absolutely.
[00:07:15.040 --> 00:07:18.560]   We're promoting a guy into your position,
[00:07:18.560 --> 00:07:20.160]   who's been around for a while.
[00:07:20.160 --> 00:07:21.280]   We found him in the chat room.
[00:07:21.280 --> 00:07:22.000]   He was effing done.
[00:07:22.000 --> 00:07:23.520]   And there still is effing done in the chat room.
[00:07:23.520 --> 00:07:25.360]   He's Jason Clanthes.
[00:07:25.360 --> 00:07:28.080]   He is moving into the role that you have,
[00:07:28.080 --> 00:07:31.760]   which is my regular producer and technical director.
[00:07:31.760 --> 00:07:33.680]   So welcome, Jason Clanthes.
[00:07:33.680 --> 00:07:35.040]   It's going to be easy for me.
[00:07:35.040 --> 00:07:35.440]   Yeah.
[00:07:35.440 --> 00:07:38.560]   I called Eileen Elaine for about a year.
[00:07:38.560 --> 00:07:41.600]   So we've decided now that we should only have people with the same name.
[00:07:41.600 --> 00:07:42.640]   Yeah.
[00:07:42.640 --> 00:07:43.120]   Name the board.
[00:07:43.120 --> 00:07:46.400]   Jason's forever moving forward.
[00:07:46.400 --> 00:07:47.360]   I like that.
[00:07:47.360 --> 00:07:50.080]   That's the only thing that can happen.
[00:07:50.080 --> 00:08:00.320]   So bad old Congress, they snuck Sissa into the appropriations bill and passed it.
[00:08:00.320 --> 00:08:00.960]   And you know what?
[00:08:00.960 --> 00:08:03.920]   It's going to become law, regardless.
[00:08:03.920 --> 00:08:06.960]   So this was a bill that many of us tried to fight against.
[00:08:06.960 --> 00:08:09.760]   I thought it was a bad idea.
[00:08:09.760 --> 00:08:12.000]   The Electronic Frontier Foundation thought it was a bad idea.
[00:08:12.000 --> 00:08:16.160]   It's the Cyber Security Information Sharing Act of 2015.
[00:08:16.160 --> 00:08:20.560]   And I think a lot of tech companies had mixed feelings about it.
[00:08:20.560 --> 00:08:22.800]   Mixed to bad, I think, was the general gist.
[00:08:22.800 --> 00:08:24.960]   I mean, there's a lot of privacy concerns.
[00:08:24.960 --> 00:08:29.200]   There's too much legal indemnity for companies that share information with the government.
[00:08:29.200 --> 00:08:31.520]   And there were amendments made to Sissa throughout the year.
[00:08:31.520 --> 00:08:32.400]   It didn't pass.
[00:08:32.400 --> 00:08:35.680]   And a lot of those amendments, by the way, that would protect our privacy have been
[00:08:35.680 --> 00:08:36.640]   eliminated.
[00:08:36.640 --> 00:08:40.320]   So this is the worst version of the bill that's not in push as part of a budget.
[00:08:40.320 --> 00:08:41.680]   It's kind of a disgrace, actually.
[00:08:41.680 --> 00:08:42.320]   I don't know what to do.
[00:08:42.320 --> 00:08:45.360]   But this is for those of you not in the US.
[00:08:45.360 --> 00:08:47.600]   This is how the American political system works.
[00:08:47.600 --> 00:08:53.040]   It's very common for little writers and things to sneak in the bigger bills,
[00:08:53.040 --> 00:08:54.160]   earmarks, things like that.
[00:08:54.160 --> 00:08:55.680]   And this is not at all unusual.
[00:08:55.680 --> 00:08:59.440]   The problem is, without this appropriations bill, the government would shut down.
[00:08:59.440 --> 00:09:00.720]   So you can't not pass it.
[00:09:00.720 --> 00:09:01.840]   Therefore, it's going to be in there.
[00:09:01.840 --> 00:09:02.720]   So now we're all sunk.
[00:09:02.720 --> 00:09:02.880]   And there is--
[00:09:02.880 --> 00:09:04.480]   And the work we did was moot.
[00:09:04.480 --> 00:09:09.520]   And there is no in the United States ability to line in a veto individual parts of a bill.
[00:09:09.520 --> 00:09:11.360]   You approve it or you disapprove it.
[00:09:11.360 --> 00:09:13.520]   The president will undoubtedly sign it.
[00:09:13.520 --> 00:09:14.800]   It's his bill, basically.
[00:09:14.800 --> 00:09:15.840]   It's his compromise bill.
[00:09:15.840 --> 00:09:18.800]   So along with Paul Ryan.
[00:09:18.800 --> 00:09:20.880]   So I think we're getting Sissa.
[00:09:20.880 --> 00:09:24.080]   Now, the reason I say that tech companies might have had a mixed opinion about this,
[00:09:25.520 --> 00:09:28.080]   Facebook, Apple, Google, also, it's a terrible idea.
[00:09:28.080 --> 00:09:32.640]   But apparently Facebook behind the scenes was lobbying to pass it because it gets them off the
[00:09:32.640 --> 00:09:33.360]   hook.
[00:09:33.360 --> 00:09:37.440]   They can no longer be sued for giving up your private information.
[00:09:37.440 --> 00:09:41.120]   I find that to be too much wiggle room for the corporations.
[00:09:41.120 --> 00:09:42.400]   I think it's too broad to move.
[00:09:42.400 --> 00:09:43.040]   It's bad to move.
[00:09:43.040 --> 00:09:43.520]   It's bad to move.
[00:09:43.520 --> 00:09:46.400]   No liability.
[00:09:46.400 --> 00:09:48.720]   And by the way, there doesn't have to be a warrant.
[00:09:48.720 --> 00:09:54.960]   They can just say, hey, you know, this guy, Alex Wilhelm, he's been
[00:09:54.960 --> 00:09:55.680]   painting the butt.
[00:09:55.680 --> 00:09:57.120]   So would you go arrest him?
[00:09:57.120 --> 00:09:57.760]   And they can.
[00:09:57.760 --> 00:10:02.160]   And even if they arrested you and it was false pretenses and you sued the government,
[00:10:02.160 --> 00:10:04.640]   and you can't sue the government, you can't sue this company.
[00:10:04.640 --> 00:10:07.680]   Well, that wouldn't be true before, but not coding to Facebook as part of the bargain.
[00:10:07.680 --> 00:10:08.160]   Right.
[00:10:08.160 --> 00:10:11.200]   I just find it really sad that we worked on this in Congress and in the media,
[00:10:11.200 --> 00:10:13.040]   in public sphere for a couple of years now.
[00:10:13.040 --> 00:10:13.520]   Kind of show.
[00:10:13.520 --> 00:10:16.080]   And instead of that, all that stuff we did to try to make it better and
[00:10:16.080 --> 00:10:19.280]   add our privacy protections, we're passing it in this really, really disgraceful way.
[00:10:19.280 --> 00:10:22.560]   I mean, this is Congress at its worst, which is saying a lot.
[00:10:22.560 --> 00:10:23.600]   I know it's a big statement.
[00:10:23.600 --> 00:10:26.640]   So it's usually pretty far down to the tree already, but this is really sad.
[00:10:26.640 --> 00:10:26.800]   Yeah.
[00:10:26.800 --> 00:10:30.560]   So what do you think that means for the average American learning about this bill,
[00:10:30.560 --> 00:10:31.680]   possibly for the first time?
[00:10:31.680 --> 00:10:35.760]   How is this affecting their interaction with privacy?
[00:10:35.760 --> 00:10:38.000]   Because obviously everyone here knows what's going on.
[00:10:38.000 --> 00:10:38.880]   And what is that?
[00:10:38.880 --> 00:10:39.840]   What, how is that going to affect them?
[00:10:39.840 --> 00:10:41.280]   But what is the average person?
[00:10:41.280 --> 00:10:42.320]   How is that going to affect their daily life?
[00:10:42.320 --> 00:10:42.320]   Yeah.
[00:10:42.320 --> 00:10:43.840]   What do you tell mom about Facebook?
[00:10:43.840 --> 00:10:45.120]   I mean, day to day, it's not.
[00:10:45.120 --> 00:10:48.960]   I mean, people are going to still be using Facebook and all of these different social
[00:10:48.960 --> 00:10:50.880]   media organizations, the way that they've always done.
[00:10:50.880 --> 00:10:52.080]   The platform isn't going to change.
[00:10:52.080 --> 00:10:55.520]   People aren't going to suddenly decide to not do it because it affects their privacy.
[00:10:55.520 --> 00:10:58.560]   Only people who really care about it are really going to jump ship.
[00:10:58.560 --> 00:11:03.600]   And it's also important, I think, now looking forward to see how this is going to affect how
[00:11:03.600 --> 00:11:07.760]   platforms report on warrants for police search and for surveillance.
[00:11:07.760 --> 00:11:12.160]   Because obviously as a part of transparency measures, they do release yearly reports.
[00:11:12.160 --> 00:11:19.600]   And I mean, the US has always been far and away the country with the most warrants for
[00:11:19.600 --> 00:11:23.840]   search on these sorts of platforms, especially on Facebook.
[00:11:23.840 --> 00:11:26.080]   It's like far and away.
[00:11:26.080 --> 00:11:27.280]   Always the US has the most.
[00:11:27.280 --> 00:11:30.880]   So I think that what we're going to see here is, you know, I think that it's going to mean
[00:11:30.880 --> 00:11:34.560]   that there are going to be more opportunities for the local law enforcement and for the
[00:11:34.560 --> 00:11:39.200]   government to tap into these sorts of stores of information.
[00:11:39.200 --> 00:11:40.880]   This isn't about local law enforcement.
[00:11:40.880 --> 00:11:42.640]   This is about broader cyber security, right?
[00:11:42.640 --> 00:11:46.120]   This is a much different kind of bill than bills used to bring local law enforcement information
[00:11:46.120 --> 00:11:47.120]   about us.
[00:11:47.120 --> 00:11:48.480]   Well, yes and no, right?
[00:11:48.480 --> 00:11:52.720]   So you still have to have local, you still have to have a law enforcement body enacted
[00:11:52.720 --> 00:11:54.280]   for SSA to be enforced.
[00:11:54.280 --> 00:11:55.280]   Oh, certainly, but not local.
[00:11:55.280 --> 00:11:56.280]   Yes, local.
[00:11:56.280 --> 00:11:58.120]   You're pleased to borrow some more than your cyber security.
[00:11:58.120 --> 00:11:59.120]   I just local.
[00:11:59.120 --> 00:12:01.520]   No, because it's, you know, because that's the thing.
[00:12:01.520 --> 00:12:04.800]   It says it's cyber security, but it's really data sharing.
[00:12:04.800 --> 00:12:10.720]   So it means that any law, any government organization, not even necessarily law enforcement, can
[00:12:10.720 --> 00:12:13.520]   go to Facebook and say, we'd like some information about this.
[00:12:13.520 --> 00:12:17.200]   The thing is Facebook could still resist, but there's no legal incentive for them to
[00:12:17.200 --> 00:12:18.200]   resist.
[00:12:18.200 --> 00:12:19.840]   They're no longer liable if they hand it over.
[00:12:19.840 --> 00:12:23.320]   And this is my fear is that they just going to say fine.
[00:12:23.320 --> 00:12:25.760]   You know, maybe not because we're people who are paying attention.
[00:12:25.760 --> 00:12:29.240]   That's why they do these transparency reports now is because people were paying attention.
[00:12:29.240 --> 00:12:31.760]   Apple maybe will continue to fight that fight.
[00:12:31.760 --> 00:12:35.160]   Twitter's been very good about fighting that fight, but I also feel like there's let they
[00:12:35.160 --> 00:12:37.400]   don't have the, the, the stick.
[00:12:37.400 --> 00:12:41.520]   They have the care up, not the stick to make them fight for our privacy.
[00:12:41.520 --> 00:12:44.960]   I think the, I think to answer your question, Liberty, it's really people should just, it
[00:12:44.960 --> 00:12:47.160]   just reinforces what we've said all along.
[00:12:47.160 --> 00:12:49.160]   If you put it on the internet, it's public.
[00:12:49.160 --> 00:12:51.200]   That's why exactly.
[00:12:51.200 --> 00:12:54.840]   Do they have the opportunity to say, Hey, we can make your information private and are
[00:12:54.840 --> 00:12:57.800]   they who was going to uphold them to that?
[00:12:57.800 --> 00:12:58.800]   They don't, they don't have it.
[00:12:58.800 --> 00:13:00.640]   Once you put it out there, it's, it's kind of public.
[00:13:00.640 --> 00:13:01.640]   Right.
[00:13:01.640 --> 00:13:05.080]   So even if, you know, Facebook says, well, no, this is your private and they're all kind
[00:13:05.080 --> 00:13:06.640]   of it's in there.
[00:13:06.640 --> 00:13:13.080]   If I'm going to be fair, we should mention that the San Bernardino shooters posted in
[00:13:13.080 --> 00:13:19.280]   private direct messages, private Facebook messages, their intent, or at least their allegiance
[00:13:19.280 --> 00:13:22.960]   to ISIS, but that wasn't something the government could see.
[00:13:22.960 --> 00:13:26.960]   In fact, people who the New York Times wrote an article saying it's a shocking thing that
[00:13:26.960 --> 00:13:32.340]   our intelligence didn't know this when in fact they've, their, their own internal ombudsman
[00:13:32.340 --> 00:13:33.600]   spanked them over this.
[00:13:33.600 --> 00:13:36.360]   Margaret Sullivan said that no, that's, that's shameful.
[00:13:36.360 --> 00:13:40.120]   That was bad reporting because there was no way the government could have seen these private
[00:13:40.120 --> 00:13:41.120]   messages.
[00:13:41.120 --> 00:13:42.120]   Well, guess what?
[00:13:42.120 --> 00:13:43.120]   I don't know.
[00:13:43.120 --> 00:13:47.520]   Well, to a certain extent, I don't want to over blow how much information Sharon's going
[00:13:47.520 --> 00:13:51.440]   to happen as part of SISA, but may not you're saying well, it's going to be a lot, but
[00:13:51.440 --> 00:13:53.880]   it's not going to be, I think, centered around individual communications and things can be
[00:13:53.880 --> 00:13:58.120]   more dumps regarding to cyber intrusion, cyber attacks, that sort of thing.
[00:13:58.120 --> 00:14:02.120]   So it's not just going to be like prison monsteroids going back to the NSA program, but instead
[00:14:02.120 --> 00:14:04.400]   more of a way just to get more of a way to get more into the government without legal
[00:14:04.400 --> 00:14:06.320]   safe protections for us because we can't sue.
[00:14:06.320 --> 00:14:07.320]   Right.
[00:14:07.320 --> 00:14:08.320]   That's the scary part.
[00:14:08.320 --> 00:14:12.240]   I think it's a lot of a larger broken, not sex security position that we're in.
[00:14:12.240 --> 00:14:13.240]   It makes me sad.
[00:14:13.240 --> 00:14:16.000]   It's not this, you know, panopticon they're bringing down upon our social media profiles
[00:14:16.000 --> 00:14:17.000]   in the short term.
[00:14:17.000 --> 00:14:18.640]   I think it definitely sets the precedent.
[00:14:18.640 --> 00:14:19.640]   So you can.
[00:14:19.640 --> 00:14:20.640]   The negative precedent.
[00:14:20.640 --> 00:14:21.640]   Of course.
[00:14:21.640 --> 00:14:22.640]   Yeah.
[00:14:22.640 --> 00:14:23.640]   Oh, we'll make the biggest point though.
[00:14:23.640 --> 00:14:26.140]   The average American is politically as political activists in a box of cornflakes, but I don't
[00:14:26.140 --> 00:14:28.120]   really think they don't really care much.
[00:14:28.120 --> 00:14:30.080]   They just want to look at cat gifts on Facebook.
[00:14:30.080 --> 00:14:33.080]   See, I worry, but you said the word data done, but that worries me because that means
[00:14:33.080 --> 00:14:37.240]   that law enforcement, my Facebook can't get in trouble for doing this, whether they do
[00:14:37.240 --> 00:14:38.240]   it or not.
[00:14:38.240 --> 00:14:43.880]   But they could say, well, you know, we noticed the word Islam used in 10,000 posts.
[00:14:43.880 --> 00:14:45.880]   Here they are.
[00:14:45.880 --> 00:14:49.040]   And giving that to the federal government with with no risk for them.
[00:14:49.040 --> 00:14:50.040]   That could happen.
