;FFMETADATA1
album=TWiT February 2009
artist=Leo Laporte and the TWiTs
comment=http://twit.tv/183
genre=Podcast
title=TWiT 183: Pirates' Circus
date=2009
id3v2_priv.XMP=<?xpacket begin\="\\xef\\xbb\\xbf" id\="W5M0MpCehiHzreSzNTczkc9d"?>\\x0a<x:xmpmeta xmlns:x\="adobe:ns:meta/" x:xmptk\="3.1.2-113">\\x0a <rdf:RDF xmlns:rdf\="http://www.w3.org/1999/02/22-rdf-syntax-ns\#">\\x0a  <rdf:Description rdf:about\=""\\x0a    xmlns:xmpDM\="http://ns.adobe.com/xmp/1.0/DynamicMedia/"\\x0a   xmpDM:genre\="Other"\\x0a   xmpDM:audioSampleRate\="44100"\\x0a   xmpDM:audioSampleType\="32-bit"\\x0a   xmpDM:audioChannelType\="1"\\x0a   xmpDM:audioCompressor\=""\\x0a   xmpDM:duration\="1:23:35.329"\\x0a   xmpDM:loop\="False"\\x0a   xmpDM:numberOfBeats\="12455"\\x0a   xmpDM:key\="C"\\x0a   xmpDM:tempo\="149"\\x0a   xmpDM:stretchMode\="Fixed Length"\\x0a   xmpDM:relativeTimestamp\="">\\x0a  </rdf:Description>\\x0a </rdf:RDF>\\x0a</x:xmpmeta>\\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                \\x0a<?xpacket end\="w"?>
encoder=Lavf58.76.100
;FFMETADATA1
album=TWiT February 2009
artist=Leo Laporte and the TWiTs
comment=http://twit.tv/183
genre=Podcast
title=TWiT 183: Pirates' Circus
date=2009
id3v2_priv.XMP=<?xpacket begin\="\\xef\\xbb\\xbf" id\="W5M0MpCehiHzreSzNTczkc9d"?>\\x0a<x:xmpmeta xmlns:x\="adobe:ns:meta/" x:xmptk\="3.1.2-113">\\x0a <rdf:RDF xmlns:rdf\="http://www.w3.org/1999/02/22-rdf-syntax-ns\#">\\x0a  <rdf:Description rdf:about\=""\\x0a    xmlns:xmpDM\="http://ns.adobe.com/xmp/1.0/DynamicMedia/"\\x0a   xmpDM:genre\="Other"\\x0a   xmpDM:audioSampleRate\="44100"\\x0a   xmpDM:audioSampleType\="32-bit"\\x0a   xmpDM:audioChannelType\="1"\\x0a   xmpDM:audioCompressor\=""\\x0a   xmpDM:duration\="1:23:35.329"\\x0a   xmpDM:loop\="False"\\x0a   xmpDM:numberOfBeats\="12455"\\x0a   xmpDM:key\="C"\\x0a   xmpDM:tempo\="149"\\x0a   xmpDM:stretchMode\="Fixed Length"\\x0a   xmpDM:relativeTimestamp\="">\\x0a  </rdf:Description>\\x0a </rdf:RDF>\\x0a</x:xmpmeta>\\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                \\x0a<?xpacket end\="w"?>
encoder=Lavf58.76.100



[00:00:00.000 --> 00:00:04.000]   [ Sound Effects ]
[00:05:22.000 --> 00:05:23.000]   her talk about.
[00:05:23.000 --> 00:05:25.000]   Gina is on the phone, I think.
[00:05:25.000 --> 00:05:26.000]   Hi, Gina.
[00:05:26.000 --> 00:05:27.000]   >> Hi.
[00:05:27.000 --> 00:05:28.000]   How are you?
[00:05:28.000 --> 00:05:29.000]   >> I'm calling you on Skype.
[00:05:29.000 --> 00:05:30.000]   Oh, I have you on Skype.
[00:05:30.000 --> 00:05:31.000]   >> Yes, you just got me on Skype.
[00:05:31.000 --> 00:05:32.000]   I just switched from my cell phone.
[00:05:32.000 --> 00:05:33.000]   >> It's so cool.
[00:05:33.000 --> 00:05:36.000]   So we had her in two different locations.
[00:05:36.000 --> 00:05:37.000]   [laughter]
[00:05:37.000 --> 00:05:38.000]   >> Glad to have you on.
[00:05:38.000 --> 00:05:41.000]   Let me introduce you around because I've been introducing everybody,
[00:05:41.000 --> 00:05:45.000]   but we're getting you through to my -- I put a dot instead of a dash.
[00:05:45.000 --> 00:05:46.000]   >> Yeah, that was my fault, I think.
[00:05:46.000 --> 00:05:47.000]   I told you the wrong thing.
[00:05:47.000 --> 00:05:48.000]   My apologies.
[00:05:48.000 --> 00:05:49.000]   >> It's like Morse code.
[00:05:49.000 --> 00:05:51.000]   There's a big world of difference between a dot and a dash.
[00:05:51.000 --> 00:05:54.000]   Also with us on the line, Corey Doctorow, he's in London right now,
[00:05:54.000 --> 00:05:56.000]   where it's late at night.
[00:05:56.000 --> 00:05:57.000]   >> Hey, Corey.
[00:05:57.000 --> 00:05:58.000]   >> How you doing, Gina?
[00:05:58.000 --> 00:06:00.000]   >> Good, how are you?
[00:06:00.000 --> 00:06:01.000]   >> You hired.
[00:06:01.000 --> 00:06:04.000]   You two, actually, between the two of you have the biggest blogs in the
[00:06:04.000 --> 00:06:06.000]   world, Boing, Boing, and LifeHacker.
[00:06:06.000 --> 00:06:07.000]   >> Come to think.
[00:06:07.000 --> 00:06:10.000]   >> Well, we've got the largest blog in the world called Boing Boing.
[00:06:10.000 --> 00:06:12.000]   [laughter]
[00:06:12.000 --> 00:06:14.000]   >> He does, Corey does.
[00:06:14.000 --> 00:06:16.000]   Corey beat me out on that sector.
[00:06:16.000 --> 00:06:20.000]   >> And I'm the biggest podcaster that's on Video 30 Hours a Week at
[00:06:20.000 --> 00:06:22.000]   Twit Live, so we're all in good company.
[00:06:22.000 --> 00:06:26.000]   Also with us Robert Herron from DLTV, my old friend, long-time
[00:06:26.000 --> 00:06:28.000]   screensavers and lab rat guy.
[00:06:28.000 --> 00:06:29.000]   >> Hey, hello.
[00:06:29.000 --> 00:06:30.000]   >> Pleasure to meet everybody.
[00:06:30.000 --> 00:06:32.000]   >> And Ryan Block from Engadget.
[00:06:32.000 --> 00:06:34.000]   Do you know everybody, Gina?
[00:06:34.000 --> 00:06:35.000]   Are these strangers to you?
[00:06:35.000 --> 00:06:37.000]   >> Yes, to varying degrees.
[00:06:37.000 --> 00:06:39.000]   Robert, you and I haven't met.
[00:06:39.000 --> 00:06:41.000]   Ryan, I can't believe we haven't met.
[00:06:41.000 --> 00:06:43.000]   But Corey and I have certainly met.
[00:06:43.000 --> 00:06:46.000]   >> Yeah, it's really surprising that we haven't crossed paths before
[00:06:46.000 --> 00:06:47.000]   now, but yeah.
[00:06:47.000 --> 00:06:50.000]   >> That's the best thing about connecting people.
[00:06:50.000 --> 00:06:51.000]   That's what he does.
[00:06:51.000 --> 00:06:52.000]   >> Well, you know what?
[00:06:52.000 --> 00:06:56.000]   I was about to say, it's a great thing about the Internet is that
[00:06:56.000 --> 00:06:59.000]   you can get to know people, you can read their work, you can feel
[00:06:59.000 --> 00:07:02.000]   like you're practically buddies with them through things like
[00:07:02.000 --> 00:07:04.000]   Facebook and Twitter, and have never met.
[00:07:04.000 --> 00:07:06.000]   And then to meet like, this is really great.
[00:07:06.000 --> 00:07:07.000]   Serendipitous.
[00:07:07.000 --> 00:07:10.000]   I never met Gina, but I've been a fan for years.
[00:07:10.000 --> 00:07:11.000]   >> Likewise.
[00:07:11.000 --> 00:07:12.000]   >> There you go.
[00:07:12.000 --> 00:07:14.000]   So lots to talk about this week.
[00:07:14.000 --> 00:07:15.000]   We have such a good group.
[00:07:15.000 --> 00:07:20.000]   I guess we should probably start with the New Zealand blackout.
[00:07:20.000 --> 00:07:24.000]   This is, I'm sure kind of something Corey Doctorow has
[00:07:24.000 --> 00:07:26.000]   something to say about.
[00:07:26.000 --> 00:07:28.000]   New Zealand passed a law.
[00:07:28.000 --> 00:07:30.000]   I think you find out more about this.
[00:07:30.000 --> 00:07:34.000]   There's a short URL that I use, t-r-dot-im/freedom.
[00:07:34.000 --> 00:07:38.000]   That'll take you to the creativefreedom.org.nz blog.
[00:07:38.000 --> 00:07:44.000]   New Zealand amended their copyright law with something called
[00:07:44.000 --> 00:07:47.000]   Section 92A.
[00:07:47.000 --> 00:07:50.000]   And correct me if I'm wrong, Corey, but essentially what 92A
[00:07:50.000 --> 00:07:54.000]   says is, if somebody complains about you, a record company or
[00:07:54.000 --> 00:07:56.000]   movie company, your Internet service provider just pulls the
[00:07:56.000 --> 00:07:59.000]   plug with no due process, it's done.
[00:07:59.000 --> 00:08:01.000]   You're guilty by accusation.
[00:08:01.000 --> 00:08:05.000]   >> Yeah, so this is actually not so e-genares to New Zealand.
[00:08:05.000 --> 00:08:07.000]   This has been a feature of copyright proposals all over the
[00:08:07.000 --> 00:08:09.000]   world in the EU and the UK.
[00:08:09.000 --> 00:08:13.000]   Something called the Anti-Copy Counterfeiting Trade Agreement
[00:08:13.000 --> 00:08:16.000]   that the US and the EU and Canada have been negotiating.
[00:08:16.000 --> 00:08:18.000]   It's a feature there.
[00:08:18.000 --> 00:08:21.000]   And it's this three strikes-you-reout rule in which if you
[00:08:21.000 --> 00:08:24.000]   accuse three times of infringing copyright, they cut off your
[00:08:24.000 --> 00:08:25.000]   Internet access.
[00:08:25.000 --> 00:08:28.000]   So my friend Kevin Marks, who works with me on the advisory
[00:08:28.000 --> 00:08:30.000]   council, the open rights group here in the UK and also works at
[00:08:30.000 --> 00:08:33.000]   Google, he said, well, why don't we have a three strikes-you-reout
[00:08:33.000 --> 00:08:35.000]   rule for copyright holders.
[00:08:35.000 --> 00:08:38.000]   So if someone accuses you three times of making false
[00:08:38.000 --> 00:08:41.000]   accusations, we cut off your Internet access.
[00:08:41.000 --> 00:08:44.000]   So like if universal music gets accused three times of getting
[00:08:44.000 --> 00:08:48.000]   it wrong, we go with the bolt cutters to every universal branch
[00:08:48.000 --> 00:08:49.000]   office in the entire world.
[00:08:49.000 --> 00:08:51.000]   We cut off their Internet access.
[00:08:51.000 --> 00:08:53.000]   From now on, they can be a music label that does all its
[00:08:53.000 --> 00:08:54.000]   business by fax.
[00:08:54.000 --> 00:08:55.000]   >> There you go.
[00:08:55.000 --> 00:09:00.000]   >> It's pretty -- the thing about this is that it treats your
[00:09:00.000 --> 00:09:04.000]   Internet access as a thing that you use to get MP3s, as opposed to
[00:09:04.000 --> 00:09:07.000]   the single wire that delivers freedom of speech, freedom of
[00:09:07.000 --> 00:09:10.000]   the press, and freedom of assembly, your health information,
[00:09:10.000 --> 00:09:12.000]   your education, your job, and everything else, and not just
[00:09:12.000 --> 00:09:15.000]   for you, but for everyone else in your household.
[00:09:15.000 --> 00:09:18.000]   I just got the latest time out here in London.
[00:09:18.000 --> 00:09:21.000]   And they had an article on life inside when the most notorious
[00:09:21.000 --> 00:09:23.000]   prisons in the United Kingdom.
[00:09:23.000 --> 00:09:25.000]   And they asked all these inmates, these convicted felons what
[00:09:25.000 --> 00:09:26.000]   they were doing.
[00:09:26.000 --> 00:09:28.000]   They're all getting degrees at open university by Internet.
[00:09:28.000 --> 00:09:29.000]   >> Wow.
[00:09:29.000 --> 00:09:32.000]   >> So these people who have been convicted of felonies get to use
[00:09:32.000 --> 00:09:33.000]   the Internet.
[00:09:33.000 --> 00:09:36.000]   But people who have been accused of downloading music won't.
[00:09:36.000 --> 00:09:39.000]   So it's a really bad piece of policy.
[00:09:39.000 --> 00:09:42.000]   It should be a self-evidently bad piece of policy.
[00:09:42.000 --> 00:09:46.000]   And the fact that the New Zealand government passed it doesn't
[00:09:46.000 --> 00:09:48.000]   reflect well on New Zealand.
[00:09:48.000 --> 00:09:51.000]   And to their credit, the New Zealand geek community who are big
[00:09:51.000 --> 00:09:55.000]   and strong and intelligent and clever have really brought this
[00:09:55.000 --> 00:09:56.000]   to the world's attention.
[00:09:56.000 --> 00:09:58.000]   And I think the reason the world needs to pay attention to this
[00:09:58.000 --> 00:10:02.000]   is not because we bleed for our brothers and sisters in New
[00:10:02.000 --> 00:10:04.000]   Zealand, although it sucks for them.
[00:10:04.000 --> 00:10:07.000]   It's because this is the first of several dominoes that the
[00:10:07.000 --> 00:10:09.000]   entertainment industry is hoping will fall.
[00:10:09.000 --> 00:10:11.000]   >> Is this the first country they've been able to get this
[00:10:11.000 --> 00:10:13.000]   three strikes law in effect?
[00:10:13.000 --> 00:10:14.000]   >> Yes, that's right.
[00:10:14.000 --> 00:10:16.000]   There was a bill floated in the American Congress in the last
[00:10:16.000 --> 00:10:18.000]   administration that didn't go anywhere.
[00:10:18.000 --> 00:10:21.000]   There have been proposals here in the UK and there's an
[00:10:21.000 --> 00:10:23.000]   administrative proposal in the US.
[00:10:23.000 --> 00:10:26.000]   I think Sarkozy may have actually gotten it in France.
[00:10:26.000 --> 00:10:27.000]   I'm not entirely sure.
[00:10:27.000 --> 00:10:32.000]   I know that in the EU when they talk about it as a model,
[00:10:32.000 --> 00:10:35.000]   they call it the French model, the Sarkozy model.
[00:10:35.000 --> 00:10:38.000]   >> You know, the French are to blame for everything, aren't they?
[00:10:38.000 --> 00:10:42.000]   >> Well, Sarko is like possibly the weirdest ring master
[00:10:42.000 --> 00:10:44.000]   that ever ran a three ring government.
[00:10:44.000 --> 00:10:45.000]   I tell you what.
[00:10:45.000 --> 00:10:49.000]   >> In the US Congress, the people who don't like the stimulus bill
[00:10:49.000 --> 00:10:51.000]   say it's the Frenchification of America.
[00:10:51.000 --> 00:10:54.000]   >> There's something in the air about France.
[00:10:54.000 --> 00:10:58.000]   >> Well, you know, if we brought back the guillotine, maybe we
[00:10:58.000 --> 00:11:02.000]   could, you know, for the people who got us into the economic mess.
[00:11:02.000 --> 00:11:04.000]   That would be a truly French solution.
[00:11:04.000 --> 00:11:08.000]   >> I look on my Twitter friends list and I see so many black
[00:11:08.000 --> 00:11:09.000]   avatars.
[00:11:09.000 --> 00:11:12.000]   This is the protest is to black out your avatar on Facebook or
[00:11:12.000 --> 00:11:14.000]   Twitter or the social network you're on.
[00:11:14.000 --> 00:11:18.000]   And it's kind of, it's now through the 23rd as this podcast comes
[00:11:18.000 --> 00:11:22.000]   out, it'll become the last day of the blackout, but the first day
[00:11:22.000 --> 00:11:24.000]   of this new law.
[00:11:24.000 --> 00:11:27.000]   And I don't know if there are any success in New Zealand and
[00:11:27.000 --> 00:11:30.000]   quashing it, but I'm glad that the attention is being brought to
[00:11:30.000 --> 00:11:31.000]   it.
[00:11:31.000 --> 00:11:33.000]   >> I think it's a 21st century version of the old EFF Blue
[00:11:33.000 --> 00:11:36.000]   Ribbon campaign, which is really EFF's first public campaign.
