;FFMETADATA1
title=Crazy Train
artist=TWiT
album_artist=TWiT
album=This Week in Tech
track=462
genre=Podcast
comment=http://www.twit.tv/twit
copyright=These netcasts are released under a Creative Commons Attribution Non-Commercial Share-Alike license. TWiT and TWiT Logo are registered trademarks of Leo Laporte
publisher=TWiT
date=2014
encoder=Lavf58.76.100



[00:00:00.000 --> 00:00:03.160]   It's time for Twit this week in Tech.
[00:09:07.140 --> 00:09:07.140]   as the
[00:09:07.140 --> 00:09:08.140]   same
[00:09:08.140 --> 00:09:09.140]   as the
[00:09:09.140 --> 00:09:10.140]   same
[00:09:10.140 --> 00:09:11.140]   as the
[00:09:11.140 --> 00:09:12.140]   same
[00:09:12.140 --> 00:09:13.140]   as the
[00:09:13.140 --> 00:09:14.140]   same
[00:09:14.140 --> 00:09:15.140]   as the
[00:09:15.140 --> 00:09:16.140]   same
[00:09:16.140 --> 00:09:17.140]   as the
[00:09:17.140 --> 00:09:18.140]   same
[00:09:18.140 --> 00:09:19.140]   as the
[00:09:19.140 --> 00:09:20.140]   same
[00:09:20.140 --> 00:09:21.140]   as the
[00:09:21.140 --> 00:09:22.140]   same
[00:09:22.140 --> 00:09:23.140]   as the
[00:09:23.140 --> 00:09:24.140]   same
[00:09:24.140 --> 00:09:25.140]   as the
[00:09:25.140 --> 00:09:27.140]   same
[00:09:27.140 --> 00:09:28.140]   as the
[00:09:28.140 --> 00:09:29.140]   same
[00:09:29.140 --> 00:09:30.140]   as the
[00:09:30.140 --> 00:09:31.140]   same
[00:09:31.140 --> 00:09:32.140]   as the
[00:09:32.140 --> 00:09:33.140]   same
[00:09:33.140 --> 00:09:34.140]   as the
[00:09:34.140 --> 00:09:35.140]   same
[00:09:35.140 --> 00:09:36.140]   as the
[00:09:36.140 --> 00:09:37.140]   same
[00:09:37.140 --> 00:09:38.140]   as the
[00:09:38.140 --> 00:09:39.140]   same
[00:09:39.140 --> 00:09:40.140]   as the
[00:09:40.140 --> 00:09:41.140]   same
[00:09:41.140 --> 00:09:42.140]   as the
[00:09:42.140 --> 00:09:43.140]   same
[00:09:43.140 --> 00:09:44.140]   as the
[00:09:44.140 --> 00:09:45.140]   same
[00:09:45.140 --> 00:09:46.140]   as the
[00:09:46.140 --> 00:09:47.140]   same
[00:09:47.140 --> 00:09:48.140]   as the
[00:09:48.140 --> 00:09:49.140]   same
[00:09:49.140 --> 00:09:50.140]   as the
[00:09:50.140 --> 00:09:51.140]   same
[00:09:51.140 --> 00:09:52.140]   as the
[00:09:52.140 --> 00:09:53.140]   same
[00:09:53.140 --> 00:09:54.140]   as the
[00:09:54.140 --> 00:09:56.140]   same
[00:09:56.140 --> 00:09:57.140]   as the
[00:09:57.140 --> 00:09:58.140]   same
[00:09:58.140 --> 00:09:59.140]   as the
[00:09:59.140 --> 00:10:00.140]   same
[00:10:00.140 --> 00:10:01.140]   as the
[00:10:01.140 --> 00:10:02.140]   same
[00:10:02.140 --> 00:10:03.140]   as the
[00:10:03.140 --> 00:10:04.140]   same
[00:10:04.140 --> 00:10:05.140]   as the
[00:10:05.140 --> 00:10:06.140]   same
[00:10:06.140 --> 00:10:07.140]   as the
[00:10:07.140 --> 00:10:08.140]   same
[00:10:08.140 --> 00:10:09.140]   as the
[00:10:09.140 --> 00:10:10.140]   same
[00:10:10.140 --> 00:10:11.140]   as the
[00:10:11.140 --> 00:10:12.140]   same
[00:10:12.140 --> 00:10:13.140]   as the
[00:10:13.140 --> 00:10:14.140]   same
[00:10:14.140 --> 00:10:15.140]   as the
[00:10:15.140 --> 00:10:16.140]   same
[00:10:16.140 --> 00:10:17.140]   as the
[00:10:17.140 --> 00:10:18.140]   same
[00:10:18.140 --> 00:10:19.140]   as the
[00:10:19.140 --> 00:10:20.140]   same
[00:10:20.140 --> 00:10:21.140]   as the
[00:10:21.140 --> 00:10:22.140]   same
[00:10:22.140 --> 00:10:23.140]   as the
[00:10:23.140 --> 00:10:25.140]   same
[00:10:25.140 --> 00:10:26.140]   as the
[00:10:26.140 --> 00:10:27.140]   same
[00:10:27.140 --> 00:10:28.140]   as the
[00:10:28.140 --> 00:10:29.140]   same
[00:10:29.140 --> 00:10:30.140]   as the
[00:10:30.140 --> 00:10:31.140]   same
[00:10:31.140 --> 00:10:32.140]   as the
[00:10:32.140 --> 00:10:33.140]   same
[00:10:33.140 --> 00:10:34.140]   as the
[00:10:34.140 --> 00:10:35.140]   same
[00:10:35.140 --> 00:10:36.140]   as the
[00:10:36.140 --> 00:10:37.140]   same
[00:10:37.140 --> 00:10:38.140]   as the
[00:10:38.140 --> 00:10:39.140]   same
[00:10:39.140 --> 00:10:40.140]   as the
[00:10:40.140 --> 00:10:41.140]   same
[00:10:41.140 --> 00:10:42.140]   as the
[00:10:42.140 --> 00:10:43.140]   same
[00:10:43.140 --> 00:10:44.140]   as
[00:10:44.140 --> 00:10:45.140]   the
[00:10:45.140 --> 00:10:46.140]   same
[00:10:46.140 --> 00:10:47.140]   as the
[00:10:47.140 --> 00:10:48.140]   same
[00:10:48.140 --> 00:10:49.140]   as the
[00:10:49.140 --> 00:10:50.140]   same
[00:10:50.140 --> 00:10:51.140]   as the
[00:10:51.140 --> 00:10:52.140]   same
[00:10:52.140 --> 00:10:54.140]   as
[00:10:54.140 --> 00:10:55.140]   the
[00:10:55.140 --> 00:10:56.140]   same
[00:10:56.140 --> 00:10:57.140]   as the
[00:10:57.140 --> 00:10:58.140]   same
[00:10:58.140 --> 00:10:59.140]   as the
[00:10:59.140 --> 00:11:00.140]   same
[00:11:00.140 --> 00:11:02.140]   as the
[00:11:02.140 --> 00:11:03.140]   same
[00:11:03.140 --> 00:11:04.140]   as the
[00:11:04.140 --> 00:11:05.140]   same
[00:11:05.140 --> 00:11:06.140]   as the
[00:11:06.140 --> 00:11:07.140]   same
[00:11:07.140 --> 00:11:08.140]   as the
[00:11:08.140 --> 00:11:09.140]   same
[00:11:09.140 --> 00:11:10.140]   as the
[00:11:10.140 --> 00:11:11.140]   same
[00:11:11.140 --> 00:11:12.140]   as the
[00:11:12.140 --> 00:11:13.140]   same
[00:11:13.140 --> 00:11:14.140]   as the
[00:11:14.140 --> 00:11:15.140]   same
[00:11:15.140 --> 00:11:16.140]   as the
[00:11:16.140 --> 00:11:17.140]   same
[00:11:17.140 --> 00:11:18.140]   as the
[00:11:18.140 --> 00:11:19.140]   same
[00:11:19.140 --> 00:11:20.140]   as the
[00:11:20.140 --> 00:11:21.140]   same
[00:11:21.140 --> 00:11:23.140]   as
[00:11:23.140 --> 00:11:24.140]   the
[00:11:24.140 --> 00:11:25.140]   same
[00:11:25.140 --> 00:11:26.140]   as the
[00:11:26.140 --> 00:11:27.140]   same
[00:11:27.140 --> 00:11:28.140]   as the
[00:11:28.140 --> 00:11:30.140]   same
[00:11:30.140 --> 00:11:32.140]   as the
[00:11:32.140 --> 00:11:33.140]   same
[00:11:33.140 --> 00:11:34.140]   as
[00:11:34.140 --> 00:11:35.140]   the
[00:11:35.140 --> 00:11:36.140]   same
[00:11:36.140 --> 00:11:37.140]   as
[00:11:37.140 --> 00:11:38.140]   the
[00:11:38.140 --> 00:11:39.140]   same
[00:11:39.140 --> 00:11:40.140]   as
[00:11:40.140 --> 00:11:41.140]   the
[00:11:41.140 --> 00:11:42.140]   same
[00:11:42.140 --> 00:11:43.140]   as
[00:11:43.140 --> 00:11:44.140]   the
[00:11:44.140 --> 00:11:45.140]   same
[00:11:45.140 --> 00:11:46.140]   as
[00:11:46.140 --> 00:11:47.140]   the
[00:11:47.140 --> 00:11:48.140]   same
[00:11:48.140 --> 00:11:49.140]   as
[00:11:49.140 --> 00:11:50.140]   the
[00:11:50.140 --> 00:11:52.140]   same
[00:11:52.140 --> 00:11:53.140]   as
[00:11:53.140 --> 00:11:54.140]   the
[00:11:54.140 --> 00:11:55.140]   same
[00:11:55.140 --> 00:11:56.140]   as
[00:11:56.140 --> 00:11:57.140]   the
[00:11:57.140 --> 00:11:59.140]   same
[00:11:59.140 --> 00:12:00.140]   as
[00:12:00.140 --> 00:12:01.140]   the
[00:12:01.140 --> 00:12:02.140]   same
[00:12:02.140 --> 00:12:03.140]   as
[00:12:03.140 --> 00:12:04.140]   the
[00:12:04.140 --> 00:12:05.140]   same
[00:12:05.140 --> 00:12:06.140]   as
[00:12:06.140 --> 00:12:07.140]   the
[00:12:07.140 --> 00:12:08.140]   same
[00:12:08.140 --> 00:12:09.140]   as
[00:12:09.140 --> 00:12:10.140]   the
[00:12:10.140 --> 00:12:11.140]   same
[00:12:11.140 --> 00:12:12.140]   as
[00:12:12.140 --> 00:12:13.140]   the
[00:12:13.140 --> 00:12:14.140]   same
[00:12:14.140 --> 00:12:15.140]   as
[00:12:15.140 --> 00:12:16.140]   the
[00:12:16.140 --> 00:12:17.140]   same
[00:12:17.140 --> 00:12:18.140]   as
[00:12:18.140 --> 00:12:19.140]   the
[00:12:19.140 --> 00:12:21.140]   same
[00:12:21.140 --> 00:12:22.140]   as
[00:12:22.140 --> 00:12:23.140]   the
[00:12:23.140 --> 00:12:24.140]   same
[00:12:24.140 --> 00:12:25.140]   as
[00:12:25.140 --> 00:12:26.140]   the
[00:12:26.140 --> 00:12:27.140]   same
[00:12:27.140 --> 00:12:28.140]   as
[00:12:28.140 --> 00:12:29.140]   the
[00:12:29.140 --> 00:12:30.140]   same
[00:12:30.140 --> 00:12:31.140]   as
[00:12:31.140 --> 00:12:32.140]   the
[00:12:32.140 --> 00:12:33.140]   same
[00:12:33.140 --> 00:12:34.140]   as
[00:12:34.140 --> 00:12:35.140]   the
[00:12:35.140 --> 00:12:36.140]   same
[00:12:36.140 --> 00:12:37.140]   as
[00:12:37.140 --> 00:12:38.140]   the
[00:12:38.140 --> 00:12:39.140]   same
[00:12:39.140 --> 00:12:40.140]   as
[00:12:40.140 --> 00:12:41.140]   the
[00:12:41.140 --> 00:12:42.140]   same
[00:12:42.140 --> 00:12:43.140]   as
[00:12:43.140 --> 00:12:44.140]   the
[00:12:44.140 --> 00:12:45.140]   same
[00:12:45.140 --> 00:12:46.140]   as
[00:12:46.140 --> 00:12:47.140]   the
[00:12:47.140 --> 00:12:48.140]   same
[00:12:48.140 --> 00:12:50.140]   as
[00:12:50.140 --> 00:12:51.140]   the
[00:12:51.140 --> 00:12:52.140]   same
[00:12:52.140 --> 00:12:53.140]   as
[00:12:53.140 --> 00:12:53.140]   the
[00:12:53.140 --> 00:12:54.140]   same
[00:12:54.140 --> 00:12:55.140]   as
[00:12:55.140 --> 00:12:56.140]   the
[00:12:56.140 --> 00:12:57.140]   same
[00:12:57.140 --> 00:12:58.140]   as
[00:12:58.140 --> 00:12:59.140]   the
[00:12:59.140 --> 00:13:00.140]   same
[00:13:00.140 --> 00:13:01.140]   as
[00:13:01.140 --> 00:13:02.140]   the
[00:13:02.140 --> 00:13:03.140]   same
[00:13:03.140 --> 00:13:04.140]   as
[00:13:04.140 --> 00:13:05.140]   the
[00:13:05.140 --> 00:13:06.140]   same
[00:13:06.140 --> 00:13:07.140]   as
[00:13:07.140 --> 00:13:07.140]   the
[00:13:07.140 --> 00:13:08.140]   same
[00:13:08.140 --> 00:13:09.140]   as
[00:13:09.140 --> 00:13:10.140]   the
[00:13:10.140 --> 00:13:11.140]   same
[00:13:11.140 --> 00:13:12.140]   as
[00:13:12.140 --> 00:13:13.140]   the
[00:13:13.140 --> 00:13:14.140]   same
[00:13:14.140 --> 00:13:15.140]   as
[00:13:15.140 --> 00:13:16.140]   the
[00:13:16.140 --> 00:13:17.140]   same
[00:13:17.140 --> 00:13:19.140]   as
[00:13:19.140 --> 00:13:20.140]   the
[00:13:20.140 --> 00:13:21.140]   same
[00:13:21.140 --> 00:13:22.140]   as
[00:13:22.140 --> 00:13:23.140]   the
[00:13:23.140 --> 00:13:24.140]   same
[00:13:24.140 --> 00:13:25.140]   as
[00:13:25.140 --> 00:13:26.140]   the
[00:13:26.140 --> 00:13:27.140]   same
[00:13:27.140 --> 00:13:28.140]   as
[00:13:28.140 --> 00:13:29.140]   the
[00:13:29.140 --> 00:13:30.140]   same
[00:13:30.140 --> 00:13:31.140]   as
[00:13:31.140 --> 00:13:32.140]   the
[00:13:32.140 --> 00:13:33.140]   same
[00:13:33.140 --> 00:13:34.140]   as
[00:13:34.140 --> 00:13:35.140]   the
[00:13:35.140 --> 00:13:36.140]   same
[00:13:36.140 --> 00:13:37.140]   as
[00:13:37.140 --> 00:13:38.140]   the
[00:13:38.140 --> 00:13:39.140]   same
[00:13:39.140 --> 00:13:40.140]   as
[00:13:40.140 --> 00:13:41.140]   the
[00:13:41.140 --> 00:13:42.140]   same
[00:13:42.140 --> 00:13:43.140]   as
[00:13:43.140 --> 00:13:44.140]   the
[00:13:44.140 --> 00:13:45.140]   same
[00:13:45.140 --> 00:13:46.140]   as
[00:13:46.140 --> 00:13:48.140]   the
[00:13:48.140 --> 00:13:49.140]   same
[00:13:49.140 --> 00:13:50.140]   as
[00:13:50.140 --> 00:13:51.140]   the
[00:13:51.140 --> 00:13:52.140]   same
[00:13:52.140 --> 00:13:53.140]   as
[00:13:53.140 --> 00:13:54.140]   the
[00:13:54.140 --> 00:13:55.140]   same
[00:13:55.140 --> 00:13:56.140]   as
[00:13:56.140 --> 00:13:57.140]   the
[00:13:57.140 --> 00:13:58.140]   same
[00:13:58.140 --> 00:13:59.140]   as
[00:13:59.140 --> 00:14:00.140]   the
[00:14:00.140 --> 00:14:01.140]   same
[00:14:01.140 --> 00:14:02.140]   as
[00:14:02.140 --> 00:14:03.140]   the
[00:14:03.140 --> 00:14:04.140]   same
[00:14:04.140 --> 00:14:05.140]   as
[00:14:05.140 --> 00:14:06.140]   the
[00:14:06.140 --> 00:14:07.140]   same
[00:14:07.140 --> 00:14:08.140]   as
[00:14:08.140 --> 00:14:09.140]   the
[00:14:09.140 --> 00:14:10.140]   same
[00:14:10.140 --> 00:14:11.140]   as
[00:14:11.140 --> 00:14:12.140]   the
[00:14:12.140 --> 00:14:13.140]   same
[00:14:13.140 --> 00:14:14.140]   as
[00:14:14.140 --> 00:14:15.140]   the
[00:14:15.140 --> 00:14:17.140]   same
[00:14:17.140 --> 00:14:18.140]   as
[00:14:18.140 --> 00:14:19.140]   the
[00:14:19.140 --> 00:14:20.140]   same
[00:14:20.140 --> 00:14:21.140]   as
[00:14:21.140 --> 00:14:22.140]   the
[00:14:22.140 --> 00:14:23.140]   same
