;FFMETADATA1
title=TWiT 74: Memories
comment=http://twit.tv/74
album=TWiT October 2006
TYER=2006-10-29
genre=Podcast
artist=Leo Laporte and the TWiTs
id3v2_priv.XMP=<?xpacket begin\="\\xef\\xbb\\xbf" id\="W5M0MpCehiHzreSzNTczkc9d"?>\\x0a<x:xmpmeta xmlns:x\="adobe:ns:meta/" x:xmptk\="3.1.2-113">\\x0a <rdf:RDF xmlns:rdf\="http://www.w3.org/1999/02/22-rdf-syntax-ns\#">\\x0a  <rdf:Description rdf:about\=""\\x0a    xmlns:xmpDM\="http://ns.adobe.com/xmp/1.0/DynamicMedia/"\\x0a   xmpDM:genre\="Other"\\x0a   xmpDM:audioSampleRate\="44100"\\x0a   xmpDM:audioSampleType\="32-bit"\\x0a   xmpDM:audioChannelType\="1"\\x0a   xmpDM:audioCompressor\=""\\x0a   xmpDM:duration\="1:07:16.652"\\x0a   xmpDM:loop\="False"\\x0a   xmpDM:numberOfBeats\="10025"\\x0a   xmpDM:key\="C"\\x0a   xmpDM:tempo\="149"\\x0a   xmpDM:stretchMode\="Fixed Length"\\x0a   xmpDM:relativeTimestamp\="">\\x0a  </rdf:Description>\\x0a </rdf:RDF>\\x0a</x:xmpmeta>\\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                \\x0a<?xpacket end\="w"?>
encoder=Lavf58.76.100
;FFMETADATA1
title=TWiT 74: Memories
comment=http://twit.tv/74
album=TWiT October 2006
TYER=2006-10-29
genre=Podcast
artist=Leo Laporte and the TWiTs
id3v2_priv.XMP=<?xpacket begin\="\\xef\\xbb\\xbf" id\="W5M0MpCehiHzreSzNTczkc9d"?>\\x0a<x:xmpmeta xmlns:x\="adobe:ns:meta/" x:xmptk\="3.1.2-113">\\x0a <rdf:RDF xmlns:rdf\="http://www.w3.org/1999/02/22-rdf-syntax-ns\#">\\x0a  <rdf:Description rdf:about\=""\\x0a    xmlns:xmpDM\="http://ns.adobe.com/xmp/1.0/DynamicMedia/"\\x0a   xmpDM:genre\="Other"\\x0a   xmpDM:audioSampleRate\="44100"\\x0a   xmpDM:audioSampleType\="32-bit"\\x0a   xmpDM:audioChannelType\="1"\\x0a   xmpDM:audioCompressor\=""\\x0a   xmpDM:duration\="1:07:16.652"\\x0a   xmpDM:loop\="False"\\x0a   xmpDM:numberOfBeats\="10025"\\x0a   xmpDM:key\="C"\\x0a   xmpDM:tempo\="149"\\x0a   xmpDM:stretchMode\="Fixed Length"\\x0a   xmpDM:relativeTimestamp\="">\\x0a  </rdf:Description>\\x0a </rdf:RDF>\\x0a</x:xmpmeta>\\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                \\x0a<?xpacket end\="w"?>
encoder=Lavf58.76.100



[00:00:00.000 --> 00:00:04.000]   [ Sound Effects ]
[00:06:04.000 --> 00:06:05.000]   You couldn't hear the word I was saying.
[00:06:05.000 --> 00:06:07.000]   So I've registered TWIT.TV.
[00:06:07.000 --> 00:06:09.000]   We are all TWITs now.
[00:06:09.000 --> 00:06:11.000]   TWIT.TV will be the domain.
[00:06:11.000 --> 00:06:15.000]   The email address will be thisweekintech@gmail.com.
[00:06:15.000 --> 00:06:21.000]   And nobody is a winner, but somebody will get a box of crap as well as the four runners up.
[00:06:21.000 --> 00:06:27.000]   We're all going to receive web hosting from VisiWeb and Jinx Hackware thanks to our donations there.
[00:06:27.000 --> 00:06:31.000]   Patrick, you saw that Wall Street Journal article about Corey Greenberg?
[00:06:31.000 --> 00:06:32.000]   You said you worked with Corey?
[00:06:32.000 --> 00:06:33.000]   I used to read it.
[00:06:33.000 --> 00:06:47.000]   I used to read it stuff in stereo file and a friend of mine, a guy I worked with for a short period of time at Windows Sources, it became a friend of mine was his editor for a while, a couple different magazines.
[00:06:47.000 --> 00:06:55.000]   Also, somebody was telling me that at least one of our former co-workers is making a fair amount of money.
[00:06:55.000 --> 00:06:57.000]   I know who that former co-worker is actually.
[00:06:57.000 --> 00:07:03.000]   Well, I'll tell you why I saw her at PMA, the photo show.
[00:07:03.000 --> 00:07:05.000]   She looked like she was doing TV.
[00:07:05.000 --> 00:07:12.000]   And she's up on a stage and she's doing the thing with the gadgets and it looked like it was for, you know, what you're doing?
[00:07:12.000 --> 00:07:14.000]   She said, "Oh, it's a satellite media tour."
[00:07:14.000 --> 00:07:15.000]   And I said, "What do you mean?"
[00:07:15.000 --> 00:07:20.000]   She said, "Well, what happens is we feed this to local news stations."
[00:07:20.000 --> 00:07:23.000]   I can't remember if it was paying her Panasonic or somebody.
[00:07:23.000 --> 00:07:28.000]   And I show them all the products and it's never identified as being paid for by a company.
[00:07:28.000 --> 00:07:31.000]   It's very lucrative.
[00:07:31.000 --> 00:07:32.000]   Yeah, it's very lucrative.
[00:07:32.000 --> 00:07:34.000]   I don't blame her for doing it.
[00:07:34.000 --> 00:07:36.000]   You know, I get offers to do these a lot.
[00:07:36.000 --> 00:07:39.000]   I mean, I've had several offers to do these and I always say no.
[00:07:39.000 --> 00:07:42.000]   And this is the thing that bugs me just for people who didn't read the article.
[00:07:42.000 --> 00:07:49.000]   Wall Street Journal kind of outed a number of tech journalists saying that they're getting paid by the companies.
[00:07:49.000 --> 00:07:52.000]   They're plugging on these.
[00:07:52.000 --> 00:07:57.000]   And the one they single that was Corey Greenberg, who's today's show's gadget guy and apparently does.
[00:07:57.000 --> 00:08:01.000]   Now, what they, what they, it wasn't clear and maybe you got a better sense than I did, Patrick.
[00:08:01.000 --> 00:08:05.000]   It didn't look like he'd been paid specifically for the today's show appearances.
[00:08:05.000 --> 00:08:07.000]   But that those companies had paid it back.
[00:08:07.000 --> 00:08:17.000]   Well, one of the things, yeah, I mean, one of the things it was, one of the things, basically it was, it was, one of the things it was, the boy is a sentence in here just yearning to read for you.
[00:08:17.000 --> 00:08:26.000]   But down the mic, basically he was never, he maintained that he was never paid to promote products he was discussing on NBC.
[00:08:26.000 --> 00:08:37.000]   However, he had been, you know, promoted to do the, to do the tours by companies who, ironically enough, his products, he was demoing on NBC.
[00:08:37.000 --> 00:08:38.000]   Yeah, so you got a one?
[00:08:38.000 --> 00:08:39.000]   And there was no disclosure of that.
[00:08:39.000 --> 00:08:40.000]   That's the big thing.
[00:08:40.000 --> 00:08:43.000]   It makes me mad too that NBC didn't say anything.
[00:08:43.000 --> 00:08:49.000]   Well, they basically, they said in a couple of the follow up articles that were at this, they've adjusted their policy.
[00:08:49.000 --> 00:08:49.000]   Yeah.
[00:08:49.000 --> 00:08:53.000]   But they also didn't get rid of the guy who got nailed for it publicly.
[00:08:53.000 --> 00:08:55.000]   We had this problem on call for help.
[00:08:55.000 --> 00:08:56.000]   Remember, Gadget Girl.
[00:08:56.000 --> 00:08:57.000]   Yeah.
[00:08:57.000 --> 00:08:58.000]   Gadget Girl.
[00:08:58.000 --> 00:08:59.000]   Gadget Girl.
[00:08:59.000 --> 00:09:03.000]   We found out that her flights were being paid for by one of the companies.
[00:09:03.000 --> 00:09:05.000]   And we said, "Sorry, you can't come back.
[00:09:05.000 --> 00:09:06.000]   We're not."
[00:09:06.000 --> 00:09:12.000]   So, but the thing that bugs me is I think that people read this and assume that you and I and everybody else are all in the same.
[00:09:12.000 --> 00:09:21.000]   I mean, there was also, I mean, there was, I mean, one of my favorite, one of my favorite, you know, because I tend not to read the threads because they make me cry.
[00:09:21.000 --> 00:09:28.000]   But one of my favorite threads of all time was somebody was like, "Man, do you want to be owned by Intel?"
[00:09:28.000 --> 00:09:29.000]   Intel advertises up.
[00:09:29.000 --> 00:09:37.000]   And it was on a day where you and I just completely ripped Intel, a new delete expletive because, you know, it's like Intel.
[00:09:37.000 --> 00:09:38.000]   It's another processor.
[00:09:38.000 --> 00:09:39.000]   It's a little bit faster than the last one.
[00:09:39.000 --> 00:09:41.000]   It's a lot more expensive than AMD.
[00:09:41.000 --> 00:09:43.000]   And it's a little bit more expensive than the old one.
[00:09:43.000 --> 00:09:45.000]   And it's a little bit more expensive than the old one.
[00:09:45.000 --> 00:09:47.000]   And it's a little bit more expensive than the old one.
[00:09:47.000 --> 00:09:49.000]   And it's a little bit more expensive than the old one.
[00:09:49.000 --> 00:09:51.000]   And it's a little bit more expensive than the old one.
[00:09:51.000 --> 00:09:53.000]   And it's a little bit more expensive than the old one.
[00:09:53.000 --> 00:09:55.000]   And it's a little bit more expensive than the old one.
[00:09:55.000 --> 00:09:57.000]   And it's a little bit more expensive than the old one.
[00:09:57.000 --> 00:09:59.000]   And it's a little bit more expensive than the old one.
[00:09:59.000 --> 00:10:00.000]   And it's a little bit more expensive than the old one.
[00:10:00.000 --> 00:10:01.000]   And it's a little bit more expensive than the old one.
[00:10:01.000 --> 00:10:02.000]   And it's a little bit more expensive than the old one.
[00:10:02.000 --> 00:10:03.000]   And it's a little bit more expensive than the old one.
[00:10:03.000 --> 00:10:04.000]   And it's a little bit more expensive than the old one.
[00:10:04.000 --> 00:10:10.000]   And it's a little bit more expensive than the old one.
[00:10:10.000 --> 00:10:14.000]   And it's a little bit more expensive than the old one.
[00:10:14.000 --> 00:10:17.000]   And it's a little bit more expensive than the old one.
[00:10:17.000 --> 00:10:19.000]   And it's a little bit more expensive than the old one.
[00:10:19.000 --> 00:10:21.000]   And it's a little bit more expensive than the old one.
[00:10:21.000 --> 00:10:23.000]   And it's a little bit more expensive than the old one.
[00:10:23.000 --> 00:10:25.000]   And it's a little bit more expensive than the old one.
[00:10:25.000 --> 00:10:26.000]   And it's a little bit more expensive than the old one.
[00:10:26.000 --> 00:10:28.000]   And it's a little bit more expensive than the old one.
[00:10:28.000 --> 00:10:29.000]   And it's a little bit more expensive than the old one.
[00:10:29.000 --> 00:10:30.000]   And it's a little bit more expensive than the old one.
[00:10:30.000 --> 00:10:31.000]   And it's a little bit more expensive than the old one.
[00:10:31.000 --> 00:10:34.000]   And it's a little bit more expensive than the old one.
[00:10:34.000 --> 00:10:36.000]   And it's a little bit more expensive than the old one.
[00:10:36.000 --> 00:10:38.000]   And it's a little bit more expensive than the old one.
[00:10:38.000 --> 00:10:40.000]   And it's a little bit more expensive than the old one.
[00:10:40.000 --> 00:10:42.000]   And it's a little bit more expensive than the old one.
[00:10:42.000 --> 00:10:44.000]   And it's a little bit more expensive than the old one.
[00:10:44.000 --> 00:10:46.000]   And it's a little bit more expensive than the old one.
[00:10:46.000 --> 00:10:48.000]   And it's a little bit more expensive than the old one.
[00:10:48.000 --> 00:10:49.000]   And it's a little bit more expensive than the old one.
[00:10:49.000 --> 00:10:50.000]   And it's a little bit more expensive than the old one.
[00:10:50.000 --> 00:10:51.000]   And it's a little bit more expensive than the old one.
[00:10:51.000 --> 00:10:52.000]   And it's a little bit more expensive than the old one.
[00:10:52.000 --> 00:10:53.000]   And it's a little bit more expensive than the old one.
[00:10:53.000 --> 00:10:54.000]   And it's a little bit more expensive than the old one.
[00:10:54.000 --> 00:11:00.000]   And it's a little bit more expensive than the old one.
[00:11:00.000 --> 00:11:03.000]   And it's a little bit more expensive than the old one.
[00:11:03.000 --> 00:11:05.000]   And it's a little bit more expensive than the old one.
[00:11:05.000 --> 00:11:07.000]   And it's a little bit more expensive than the old one.
[00:11:07.000 --> 00:11:09.000]   And it's a little bit more expensive than the old one.
[00:11:09.000 --> 00:11:11.000]   And it's a little bit more expensive than the old one.
[00:11:11.000 --> 00:11:13.000]   And it's a little bit more expensive than the old one.
[00:11:13.000 --> 00:11:15.000]   And it's a little bit more expensive than the old one.
[00:11:15.000 --> 00:11:16.000]   And it's a little bit more expensive than the old one.
[00:11:16.000 --> 00:11:17.000]   And it's a little bit more expensive than the old one.
[00:11:17.000 --> 00:11:18.000]   And it's a little bit more expensive than the old one.
[00:11:18.000 --> 00:11:19.000]   And it's a little bit more expensive than the old one.
[00:11:19.000 --> 00:11:20.000]   And it's a little bit more expensive than the old one.
[00:11:20.000 --> 00:11:21.000]   And it's a little bit more expensive than the old one.
[00:11:21.000 --> 00:11:24.000]   And it's a little bit more expensive than the old one.
[00:11:24.000 --> 00:11:25.000]   And it's a little bit more expensive than the old one.
[00:11:25.000 --> 00:11:26.000]   And it's a little bit more expensive than the old one.
[00:11:26.000 --> 00:11:27.000]   And it's a little bit more expensive than the old one.
[00:11:27.000 --> 00:11:28.000]   And it's a little bit more expensive than the old one.
[00:11:28.000 --> 00:11:29.000]   And it's a little bit more expensive than the old one.
[00:11:29.000 --> 00:11:30.000]   And it's a little bit more expensive than the old one.
[00:11:30.000 --> 00:11:31.000]   And it's a little bit more expensive than the old one.
[00:11:31.000 --> 00:11:32.000]   And it's a little bit more expensive than the old one.
[00:11:32.000 --> 00:11:33.000]   And it's a little bit more expensive than the old one.
[00:11:33.000 --> 00:11:34.000]   And it's a little bit more expensive than the old one.
[00:11:34.000 --> 00:11:35.000]   And it's a little bit more expensive than the old one.
[00:11:35.000 --> 00:11:36.000]   And it's a little bit more expensive than the old one.
[00:11:36.000 --> 00:11:37.000]   And it's a little bit more expensive than the old one.
[00:11:37.000 --> 00:12:00.000]   And we all get stuff in the mail.
[00:12:00.000 --> 00:12:07.000]   And it's a little bit more expensive than the old one.
[00:12:07.000 --> 00:12:14.000]   And it's a little bit more expensive than the old one.
[00:12:14.000 --> 00:12:21.000]   And it's a little bit more expensive than the old one.
[00:12:21.000 --> 00:12:28.000]   Seriously hot tip.
[00:12:28.000 --> 00:12:31.000]   If you're going to stop the fan on your big expensive computer so that the wine from the really loud power supply, you haven't replaced.
[00:12:31.000 --> 00:12:35.000]   Even though you have a brand new power supply sitting in the room with you that you haven't installed yet.
[00:12:35.000 --> 00:12:43.000]   When you're using that little removable steel tab that you know the card slot cover, don't stick it in too far or there'll be a loud pop.
[00:12:43.000 --> 00:12:48.000]   And that your power will stop.
[00:12:48.000 --> 00:12:51.000]   So you're using the card slot to physically stop the fan?
[00:12:51.000 --> 00:12:55.000]   Well now I'm not because the power supply's dead.
[00:12:55.000 --> 00:12:58.000]   Dude you're shooting for a Darwin award.
[00:12:58.000 --> 00:13:03.000]   You just catch up on that part of my life.
[00:13:03.000 --> 00:13:08.000]   Part of the fun of working with Patrick is the risk.
