;FFMETADATA1
encoded_by=iTunes v7.0
title=TWiT 219: Don't Make Natali Cry
artist=Leo Laporte and the TWiTs
album=TWiT November 2009
genre=Podcast
comment=http://twit.tv/219
date=2009
encoder=Lavf58.76.100
;FFMETADATA1
encoded_by=iTunes v7.0
title=TWiT 219: Don't Make Natali Cry
artist=Leo Laporte and the TWiTs
album=TWiT November 2009
genre=Podcast
comment=http://twit.tv/219
date=2009
encoder=Lavf58.76.100



[00:00:00.000 --> 00:00:04.000]   [ Sound Effects ]
[00:06:59.000 --> 00:07:01.000]   So it's downloading it as you've, as you start streaming it.
[00:07:01.000 --> 00:07:02.000]   Oh my God.
[00:07:02.000 --> 00:07:03.000]   That's genius.
[00:07:03.000 --> 00:07:04.760]   I've been waiting for that application.
[00:07:04.760 --> 00:07:05.760]   It's great.
[00:07:05.760 --> 00:07:06.760]   It's really great.
[00:07:06.760 --> 00:07:09.360]   It's definitely one of the best podcast applications I've ever seen.
[00:07:09.360 --> 00:07:11.120]   This is the thing that's really interesting.
[00:07:11.120 --> 00:07:12.560]   I just had an epiphany.
[00:07:12.560 --> 00:07:16.800]   The everybody talks about iPhones lead in the application business.
[00:07:16.800 --> 00:07:21.320]   If Google is going to make applications for their own phones, they have like thousands
[00:07:21.320 --> 00:07:22.560]   of really great programmers.
[00:07:22.560 --> 00:07:25.720]   They own the most of the best web app programmers on the planet.
[00:07:25.720 --> 00:07:29.040]   Are they going to just start releasing like a program or two a week?
[00:07:29.040 --> 00:07:30.600]   They certainly could, couldn't they?
[00:07:30.600 --> 00:07:31.600]   They could.
[00:07:31.600 --> 00:07:32.960]   They could make everything that is great on.
[00:07:32.960 --> 00:07:35.880]   They could make their own version of everything that's great on the iPhone.
[00:07:35.880 --> 00:07:41.720]   Today or this week, Apple announced that there are over 100,000 apps, 102,000 apps that they
[00:07:41.720 --> 00:07:45.680]   had approved and about 97,000 of them were in the store.
[00:07:45.680 --> 00:07:47.320]   97,000 applications.
[00:07:47.320 --> 00:07:48.320]   That's extraordinary.
[00:07:48.320 --> 00:07:52.480]   It just shows that developers are happy with the business model that some people complained
[00:07:52.480 --> 00:07:55.120]   about, you know, the 70%, 30%.
[00:07:55.120 --> 00:07:57.400]   I spent the percent that 100% is zero.
[00:07:57.400 --> 00:07:58.400]   Yeah.
[00:07:58.400 --> 00:08:03.000]   I've seen a demographic breakdown of developers and a lot of people think that the developers
[00:08:03.000 --> 00:08:08.320]   that are writing applications are a lot of 14 year old kids or people who are not really
[00:08:08.320 --> 00:08:10.440]   because that's why there's so many of them is.
[00:08:10.440 --> 00:08:11.440]   Yeah, a lot of flashlights.
[00:08:11.440 --> 00:08:12.440]   There's a lot of crap in that.
[00:08:12.440 --> 00:08:13.440]   I don't think that's bad.
[00:08:13.440 --> 00:08:17.720]   I think that means that first of all, that 14 year old who's writing an application today
[00:08:17.720 --> 00:08:21.040]   in five years is going to be writing really good applications.
[00:08:21.040 --> 00:08:22.440]   So it's not a bad thing.
[00:08:22.440 --> 00:08:26.280]   Remember Apple used to put Apple twos in every school because they wanted to get to cultivate
[00:08:26.280 --> 00:08:28.080]   those kids.
[00:08:28.080 --> 00:08:31.200]   It also means that it's easy to write.
[00:08:31.200 --> 00:08:33.840]   If it were hard to write, you wouldn't get a 14 year old writing applications.
[00:08:33.840 --> 00:08:34.840]   Right.
[00:08:34.840 --> 00:08:36.480]   So I don't think that's necessarily a negative.
[00:08:36.480 --> 00:08:37.480]   I mean, you know.
[00:08:37.480 --> 00:08:38.480]   Right.
[00:08:38.480 --> 00:08:41.880]   I think that the point I'm trying to make is that we don't know that the younger developers
[00:08:41.880 --> 00:08:44.880]   are really okay with the revenue model.
[00:08:44.880 --> 00:08:50.400]   They might just be okay with doing it for practice in sort of an open community forum.
[00:08:50.400 --> 00:08:53.720]   Well, you know, I've seen developers talk, in fact, this scoble has an article on his
[00:08:53.720 --> 00:08:54.720]   blog.
[00:08:54.720 --> 00:08:59.400]   It lasts a couple of days saying developers when faced with all the different platforms
[00:08:59.400 --> 00:09:04.320]   to develop and they've got to make that choice pretty much always come down to Android and
[00:09:04.320 --> 00:09:05.320]   iPhone.
[00:09:05.320 --> 00:09:06.320]   That makes sense.
[00:09:06.320 --> 00:09:09.240]   But what's significantly missing is Blackberry.
[00:09:09.240 --> 00:09:11.080]   That's not good for Blackberry.
[00:09:11.080 --> 00:09:14.000]   And Blackberry is a leader in smartphone penetration right now.
[00:09:14.000 --> 00:09:15.880]   So it's kind of odd.
[00:09:15.880 --> 00:09:18.440]   I just got to have Appworld, which they just released.
[00:09:18.440 --> 00:09:21.880]   And so I've been playing with the Appworld, but you go in there and it's like going into
[00:09:21.880 --> 00:09:23.800]   Walmart if like half the shelves were empty.
[00:09:23.800 --> 00:09:25.640]   It's like, there should be more things in here.
[00:09:25.640 --> 00:09:29.600]   You pull up like, you pull up certain categories and you're like, really, there's nothing here.
[00:09:29.600 --> 00:09:30.600]   Where is everything?
[00:09:30.600 --> 00:09:31.600]   Where'd everybody go?
[00:09:31.600 --> 00:09:32.600]   Yeah.
[00:09:32.600 --> 00:09:33.600]   Kind of sad.
[00:09:33.600 --> 00:09:34.600]   Agreed.
[00:09:34.600 --> 00:09:38.600]   But damn, people are going to be able to launch these applications instantly.
[00:09:38.600 --> 00:09:42.920]   So this whole idea on Android, you just point to a URL and you can download an application.
[00:09:42.920 --> 00:09:44.400]   You don't even go through Google.
[00:09:44.400 --> 00:09:45.400]   Right.
[00:09:45.400 --> 00:09:46.400]   You just go direct.
[00:09:46.400 --> 00:09:50.160]   I mean, it's interesting that Google is doing turn by turn navigation.
[00:09:50.160 --> 00:09:51.800]   They say they're going to try to get it in the Apple store.
[00:09:51.800 --> 00:09:53.200]   There's no way Apple will let them do that.
[00:09:53.200 --> 00:09:57.960]   Because Apple's even says in the terms of service, no turn by turn navigation.
[00:09:57.960 --> 00:10:00.680]   Well, obviously without our approval because Tom Tom's doing it.
[00:10:00.680 --> 00:10:01.680]   Right.
[00:10:01.680 --> 00:10:03.440]   And they charge an arm and a leg for it.
[00:10:03.440 --> 00:10:04.560]   I can't see Apple saying yes.
[00:10:04.560 --> 00:10:08.400]   But on the other hand, with all the attention they're getting from the FCC right now, maybe
[00:10:08.400 --> 00:10:09.400]   they can't say no.
[00:10:09.400 --> 00:10:11.720]   Maybe they just have that option.
[00:10:11.720 --> 00:10:13.200]   So you said it worked pretty well.
[00:10:13.200 --> 00:10:17.080]   Do you think it replaces your Tom Tom or your Garmin?
[00:10:17.080 --> 00:10:20.560]   Well, I'm probably the wrong person to ask about this because I don't drive.
[00:10:20.560 --> 00:10:21.840]   I live in New York City.
[00:10:21.840 --> 00:10:25.320]   So I don't need turn by turn navigation all that often.
[00:10:25.320 --> 00:10:29.960]   But in the off chance that I do get a zip car and need it, then this is much, much better.
[00:10:29.960 --> 00:10:30.960]   That's all you need.
[00:10:30.960 --> 00:10:32.120]   It is all you need.
[00:10:32.120 --> 00:10:33.840]   I don't have a separation.
[00:10:33.840 --> 00:10:34.840]   Why get more?
[00:10:34.840 --> 00:10:39.920]   But I don't think it didn't lead me wrong here except when I pulled off to go to Jack
[00:10:39.920 --> 00:10:41.600]   in the box on my way up here.
[00:10:41.600 --> 00:10:42.600]   And it did tell me to go the wrong way.
[00:10:42.600 --> 00:10:44.480]   Wanda, you let Natalie go to Jack in the box?
[00:10:44.480 --> 00:10:45.960]   She made me go to Jack in the box.
[00:10:45.960 --> 00:10:46.960]   It was her idea.
[00:10:46.960 --> 00:10:47.960]   Mom says Jack.
[00:10:47.960 --> 00:10:48.960]   That's very cute.
[00:10:48.960 --> 00:10:53.960]   In and out next time though.
[00:10:53.960 --> 00:10:54.960]   I know.
[00:10:54.960 --> 00:10:56.440]   Well, yeah, we did go to last night.
[00:10:56.440 --> 00:10:57.440]   You went to the net?
[00:10:57.440 --> 00:10:58.440]   After our Halloween.
[00:10:58.440 --> 00:10:59.680]   Oh, yeah.
[00:10:59.680 --> 00:11:03.960]   That's nothing like about 80 mounds bars and then in and out burger to really settle
[00:11:03.960 --> 00:11:04.960]   the stomach.
[00:11:04.960 --> 00:11:08.880]   Well, I made the cookies before we went out last night for Halloween.
[00:11:08.880 --> 00:11:09.880]   So I was...
[00:11:09.880 --> 00:11:10.880]   Did you have a costume?
[00:11:10.880 --> 00:11:11.880]   I did.
[00:11:11.880 --> 00:11:12.880]   I was a top chef.
[00:11:12.880 --> 00:11:13.880]   Oh, cute.
[00:11:13.880 --> 00:11:14.880]   Yeah.
[00:11:14.880 --> 00:11:15.880]   I saw your costume on Facebook.
[00:11:15.880 --> 00:11:16.880]   You were really nervous.
[00:11:16.880 --> 00:11:17.880]   Yeah, it's good.
[00:11:17.880 --> 00:11:18.880]   That's probably what I was.
[00:11:18.880 --> 00:11:19.880]   You didn't know?
[00:11:19.880 --> 00:11:20.880]   No, people asked me.
[00:11:20.880 --> 00:11:21.880]   I said, "I'm Rocky Rococo."
[00:11:21.880 --> 00:11:22.880]   I didn't know.
[00:11:22.880 --> 00:11:23.880]   You didn't do any more.
[00:11:23.880 --> 00:11:24.880]   I was a rolling darish.
[00:11:24.880 --> 00:11:25.880]   Yeah, you're right.
[00:11:25.880 --> 00:11:26.880]   Yeah, I could have a shoulda.
[00:11:26.880 --> 00:11:28.880]   I could have spun around like crazy.
[00:11:28.880 --> 00:11:29.880]   What did you...
[00:11:29.880 --> 00:11:30.880]   You don't trick or treat Jason.
[00:11:30.880 --> 00:11:33.480]   Do you bring tourists and fondue out your old dogs?
[00:11:33.480 --> 00:11:36.680]   There is a thing called Bow Wow Wien here in Brechtwood.
[00:11:36.680 --> 00:11:37.680]   And it's...
[00:11:37.680 --> 00:11:40.240]   You, Ted Danson, Jill Klayberg, the gang.
[00:11:40.240 --> 00:11:44.320]   It's basically everybody gets together, me and Ted.
[00:11:44.320 --> 00:11:48.440]   And they dress up their dogs.
[00:11:48.440 --> 00:11:49.440]   I just...
[00:11:49.440 --> 00:11:50.440]   This is...
[00:11:50.440 --> 00:11:52.400]   I just want to say this is where the rest of the world hates us.
[00:11:52.400 --> 00:11:53.400]   I just want to point out.
[00:11:53.400 --> 00:11:54.400]   And that's why the dogs hate us.
[00:11:54.400 --> 00:11:55.400]   Oh, absolutely.
[00:11:55.400 --> 00:11:56.400]   And the dogs.
[00:11:56.400 --> 00:11:57.400]   Not just the rest of the world, the dogs.
[00:11:57.400 --> 00:12:00.400]   I mean, other places in the world are eating dogs because they're actually...
[00:12:00.400 --> 00:12:05.680]   Actually, I had Ozzy, our little Papillon dog in a sombrero and a syrupe.
[00:12:05.680 --> 00:12:06.680]   It was...
[00:12:06.680 --> 00:12:07.680]   Thank you.
[00:12:07.680 --> 00:12:08.680]   Thank you.
[00:12:08.680 --> 00:12:11.280]   I think it's meant for a chihuahua, but he's the same size, so...
[00:12:11.280 --> 00:12:12.560]   How multicultural of you?
[00:12:12.560 --> 00:12:13.560]   Yes.
[00:12:13.560 --> 00:12:14.560]   I thought that was very diverse.
[00:12:14.560 --> 00:12:15.560]   It's a very diverse person.
[00:12:15.560 --> 00:12:16.560]   I was in the face.
[00:12:16.560 --> 00:12:17.560]   And next to the dog.
[00:12:17.560 --> 00:12:19.440]   Is it from down under?
[00:12:19.440 --> 00:12:20.440]   No.
[00:12:20.440 --> 00:12:27.240]   How much for dangerous is it to use a mobile phone for turn-by-turn navigation than an in-unit
[00:12:27.240 --> 00:12:29.000]   designed for when you're driving kind of unit?
[00:12:29.000 --> 00:12:31.320]   I mean, this seems like a recipe for disaster.
[00:12:31.320 --> 00:12:32.800]   It's a recipe anyway.
[00:12:32.800 --> 00:12:33.800]   Come on, Jason.
[00:12:33.800 --> 00:12:35.760]   When you use your GPS, you look over at it.
[00:12:35.760 --> 00:12:36.760]   You touch it.
[00:12:36.760 --> 00:12:37.760]   You press the button.
[00:12:37.760 --> 00:12:42.840]   Well, actually, in the cars I have, a number of the units don't allow you to touch it unless
[00:12:42.840 --> 00:12:45.560]   you're going under five miles an hour or something.
[00:12:45.560 --> 00:12:50.160]   It's one of the reasons to get an external unit like a dash, which has now been sold to
[00:12:50.160 --> 00:12:54.200]   Blackberry, but that's the reason I use the dash is because when I'm on the highway, if
[00:12:54.200 --> 00:12:55.920]   I'm stuck in traffic, I can touch it.
[00:12:55.920 --> 00:13:00.520]   But holding it in your hand, I don't have to hold the GPS unit in my hand to do the commands.
[00:13:00.520 --> 00:13:01.520]   It's mounted.
[00:13:01.520 --> 00:13:02.520]   Right.
[00:13:02.520 --> 00:13:03.520]   I mean, sort of this unmounted thing.
[00:13:03.520 --> 00:13:05.600]   I see cab drivers doing this now, and it makes me really nervous.
[00:13:05.600 --> 00:13:06.600]   Oh, that's bad.
[00:13:06.600 --> 00:13:07.600]   Also, the screen size is what?
[00:13:07.600 --> 00:13:08.600]   Half the size?
[00:13:08.600 --> 00:13:09.600]   A third of the size?
[00:13:09.600 --> 00:13:10.600]   It should really be.
[00:13:10.600 --> 00:13:11.600]   You should have a little holder for it.
[00:13:11.600 --> 00:13:15.160]   I thought I saw that there were already third parties making holders for this that were
[00:13:15.160 --> 00:13:16.160]   all mounting your car.
[00:13:16.160 --> 00:13:21.040]   But also, when you think of the traditional Sat Nav devices, they're made by a company
[00:13:21.040 --> 00:13:22.680]   that doesn't make phones.
[00:13:22.680 --> 00:13:26.760]   And so they make some kind of nonsensical decisions, like a keyboard that's not quirky,
[00:13:26.760 --> 00:13:29.960]   but instead alphabetical, or it's not an interface that you get used to.
[00:13:29.960 --> 00:13:33.000]   So if it's your phone, you have your hands on this all day.
[00:13:33.000 --> 00:13:36.040]   You have a lot of muscle memory when it comes to using that phone.
[00:13:36.040 --> 00:13:39.920]   So if you do need to touch it a little bit while you're driving, at least your body's
[00:13:39.920 --> 00:13:42.360]   already ready for that.
[00:13:42.360 --> 00:13:47.320]   Where do you stand on-- is it actually a very interesting question?
[00:13:47.320 --> 00:13:48.320]   Where do you stand on?
[00:13:48.320 --> 00:13:50.800]   Because you use a lot of portable devices.
[00:13:50.800 --> 00:13:54.880]   The idea that everything should be in one device, or is it better to have a music player
[00:13:54.880 --> 00:13:56.720]   and a GPS and a phone?
[00:13:56.720 --> 00:13:58.200]   You want it all in one device?
[00:13:58.200 --> 00:14:04.280]   Well, that's the thing, is that I'm-- if I decide to make this my primary phone, then
[00:14:04.280 --> 00:14:09.840]   that takes me off of iTunes, which is where I tend to keep and store my music.
[00:14:09.840 --> 00:14:13.520]   So then will I go to an iPod Touch or an iPod Classic?
[00:14:13.520 --> 00:14:16.000]   And maybe I like that idea, maybe I don't.
[00:14:16.000 --> 00:14:20.640]   I know Donald Bell, who reviews MP3 players that's seen it, says he really likes the idea
[00:14:20.640 --> 00:14:25.480]   of having a standalone MP3 player.
