;FFMETADATA1
genre=Podcast
artist=Leo Laporte and the TWiTs
album=TWiT January 2007
title=TWiT 84: Hahn, I'm Home!
comment=http://twit.tv/84
date=2007
id3v2_priv.XMP=<?xpacket begin\="\\xef\\xbb\\xbf" id\="W5M0MpCehiHzreSzNTczkc9d"?>\\x0a<x:xmpmeta xmlns:x\="adobe:ns:meta/" x:xmptk\="3.1.2-113">\\x0a <rdf:RDF xmlns:rdf\="http://www.w3.org/1999/02/22-rdf-syntax-ns\#">\\x0a  <rdf:Description rdf:about\=""\\x0a    xmlns:xmpDM\="http://ns.adobe.com/xmp/1.0/DynamicMedia/"\\x0a   xmpDM:genre\="Other"\\x0a   xmpDM:audioSampleRate\="44100"\\x0a   xmpDM:audioSampleType\="32-bit"\\x0a   xmpDM:audioChannelType\="1"\\x0a   xmpDM:audioCompressor\=""\\x0a   xmpDM:duration\="1:15:01.649"\\x0a   xmpDM:loop\="False"\\x0a   xmpDM:numberOfBeats\="11179"\\x0a   xmpDM:key\="C"\\x0a   xmpDM:tempo\="149"\\x0a   xmpDM:stretchMode\="Fixed Length"\\x0a   xmpDM:relativeTimestamp\="">\\x0a  </rdf:Description>\\x0a </rdf:RDF>\\x0a</x:xmpmeta>\\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                \\x0a<?xpacket end\="w"?>
encoder=Lavf58.76.100
;FFMETADATA1
genre=Podcast
artist=Leo Laporte and the TWiTs
album=TWiT January 2007
title=TWiT 84: Hahn, I'm Home!
comment=http://twit.tv/84
date=2007
id3v2_priv.XMP=<?xpacket begin\="\\xef\\xbb\\xbf" id\="W5M0MpCehiHzreSzNTczkc9d"?>\\x0a<x:xmpmeta xmlns:x\="adobe:ns:meta/" x:xmptk\="3.1.2-113">\\x0a <rdf:RDF xmlns:rdf\="http://www.w3.org/1999/02/22-rdf-syntax-ns\#">\\x0a  <rdf:Description rdf:about\=""\\x0a    xmlns:xmpDM\="http://ns.adobe.com/xmp/1.0/DynamicMedia/"\\x0a   xmpDM:genre\="Other"\\x0a   xmpDM:audioSampleRate\="44100"\\x0a   xmpDM:audioSampleType\="32-bit"\\x0a   xmpDM:audioChannelType\="1"\\x0a   xmpDM:audioCompressor\=""\\x0a   xmpDM:duration\="1:15:01.649"\\x0a   xmpDM:loop\="False"\\x0a   xmpDM:numberOfBeats\="11179"\\x0a   xmpDM:key\="C"\\x0a   xmpDM:tempo\="149"\\x0a   xmpDM:stretchMode\="Fixed Length"\\x0a   xmpDM:relativeTimestamp\="">\\x0a  </rdf:Description>\\x0a </rdf:RDF>\\x0a</x:xmpmeta>\\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                \\x0a<?xpacket end\="w"?>
encoder=Lavf58.76.100



[00:00:00.000 --> 00:00:04.000]   [ Sound Effects ]
[00:05:40.080 --> 00:05:44.840]   like, you know, electronics reporting universes has got their ears on that week anyways.
[00:05:44.840 --> 00:05:45.840]   So.
[00:05:45.840 --> 00:05:50.080]   And I think a lot of people would rather see Steve talk than Bill Gates talk.
[00:05:50.080 --> 00:05:54.000]   Maybe that's well, you know, the other thing is is Apple is, you know, that's a more of
[00:05:54.000 --> 00:05:58.560]   a, I mean, it's a trade show CES and then Mac world expose a consumer show.
[00:05:58.560 --> 00:06:01.360]   So you have a, did you go to any keynotes, John?
[00:06:01.360 --> 00:06:02.800]   I never go to keynotes.
[00:06:02.800 --> 00:06:03.800]   Never.
[00:06:03.800 --> 00:06:07.280]   Well, you go next year when it'll be Bill Gates last CES keynote.
[00:06:07.280 --> 00:06:10.600]   You know what, I'm wondering whether he's going to even do it next year.
[00:06:10.600 --> 00:06:11.960]   So maybe this was the last one.
[00:06:11.960 --> 00:06:13.120]   This one should have been the last one.
[00:06:13.120 --> 00:06:14.120]   Boy, what a snooze.
[00:06:14.120 --> 00:06:16.280]   I didn't go, of course, but I watched it on TV.
[00:06:16.280 --> 00:06:19.240]   Yeah, you can watch these things on the web and they're crowded.
[00:06:19.240 --> 00:06:23.560]   They have a whole bunch of these, you know, fanboys, you know, that show up to these
[00:06:23.560 --> 00:06:24.560]   keynotes.
[00:06:24.560 --> 00:06:26.440]   They listen to these guys drone on and on.
[00:06:26.440 --> 00:06:30.080]   It's just mazes me that these people put up with it.
[00:06:30.080 --> 00:06:33.800]   It's usually a big giant advertisement for the company.
[00:06:33.800 --> 00:06:35.600]   Han, did you go to the Bill Gates?
[00:06:35.600 --> 00:06:37.360]   I feel the same with John.
[00:06:37.360 --> 00:06:42.640]   I don't go to the keynotes because it's, whenever they, any kind of major press conference
[00:06:42.640 --> 00:06:45.520]   like that, I just find it, well, you're not really showing anything.
[00:06:45.520 --> 00:06:46.520]   Right.
[00:06:46.520 --> 00:06:49.400]   They just hide all the stuff that we're going to uncover anyway.
[00:06:49.400 --> 00:06:50.400]   So why bother?
[00:06:50.400 --> 00:06:53.880]   There were a couple of things interesting, I thought about what, I mean, you're trying
[00:06:53.880 --> 00:06:58.040]   to read tea leaves, but one thing, I mean, they mentioned the zoom, but very briefly,
[00:06:58.040 --> 00:07:02.400]   and what was really surprising is that they said, and place for sure is alive and well.
[00:07:02.400 --> 00:07:07.560]   Remember the zoom doesn't support Microsoft's place for sure DRM.
[00:07:07.560 --> 00:07:11.840]   It looks like Microsoft now has two DRM platforms competing with one another.
[00:07:11.840 --> 00:07:18.680]   Yeah, I think Microsoft may have a big mistake, but not allowing the other to support it because,
[00:07:18.680 --> 00:07:21.000]   you know, they're picking off a lot of...
[00:07:21.000 --> 00:07:22.000]   Computers.
[00:07:22.000 --> 00:07:27.280]   Yeah, a lot of users, that companies are making the hardware that does work for play for sure.
[00:07:27.280 --> 00:07:29.760]   Now you don't have their marketing dollars really pushing it.
[00:07:29.760 --> 00:07:30.760]   No, I wonder.
[00:07:30.760 --> 00:07:34.840]   I got the feeling that Microsoft was saying to these companies, don't worry, the zoom is
[00:07:34.840 --> 00:07:36.880]   just a little experiment.
[00:07:36.880 --> 00:07:40.280]   I mean, Bill's been downplaying the zoom since before it came out.
[00:07:40.280 --> 00:07:42.400]   Well, it was a big risk.
[00:07:42.400 --> 00:07:45.080]   Was there a lot of zoom stuff at the show?
[00:07:45.080 --> 00:07:48.920]   The funny thing is I walked by the Microsoft booth and they just have a big corner of the
[00:07:48.920 --> 00:07:49.920]   zoom.
[00:07:49.920 --> 00:07:53.120]   Like, you know, they have a bunch of partners lined up to show the board.
[00:07:53.120 --> 00:07:58.080]   Microsoft had a huge booth that was the size of one of the old, it's old Comdex booths,
[00:07:58.080 --> 00:08:01.160]   huge with all these, you know, these strategic partners.
[00:08:01.160 --> 00:08:03.040]   I didn't notice any zoom stuff.
[00:08:03.040 --> 00:08:04.440]   I suppose it was stuff in there.
[00:08:04.440 --> 00:08:06.440]   No, it was in the corner, but no one was there.
[00:08:06.440 --> 00:08:09.000]   The empty corner of the booth was where zoomed in.
[00:08:09.000 --> 00:08:10.000]   Wow.
[00:08:10.000 --> 00:08:14.720]   Yeah, it was pretty funny because it was actually on the big side of the hall, but it was empty.
[00:08:14.720 --> 00:08:15.720]   No one was...
[00:08:15.720 --> 00:08:17.720]   I think that's how two people were thinking of them.
[00:08:17.720 --> 00:08:18.800]   Is this surprise anyone?
[00:08:18.800 --> 00:08:22.600]   I mean, like, should we be shocked that we discovered once again that no one out there
[00:08:22.600 --> 00:08:25.320]   is looking for a device that will let them do less with their music?
[00:08:25.320 --> 00:08:26.320]   It's so hobbled.
[00:08:26.320 --> 00:08:28.040]   It's hard to believe that they even...
[00:08:28.040 --> 00:08:30.320]   Totally stunned, Corey, that this would happen.
[00:08:30.320 --> 00:08:35.200]   You know, and like, yeah, maybe plays for sure as alive and well.
[00:08:35.200 --> 00:08:39.480]   I mean, that is to say it's no more dead than it was before they launched the zoom.
[00:08:39.480 --> 00:08:41.840]   It wasn't particularly a success beforehand.
[00:08:41.840 --> 00:08:46.040]   The thing that gets me is the CE companies that are like, you know, if Microsoft is
[00:08:46.040 --> 00:08:50.680]   Lucy in the football, the CE companies like Toshiba, they're the Charlie Browns who keep
[00:08:50.680 --> 00:08:53.120]   running for it and Microsoft keeps yanking it away.
[00:08:53.120 --> 00:08:54.560]   They fool them every time.
[00:08:54.560 --> 00:08:59.880]   I've actually got a theory about DRM, which is that it's basically impossible to get people
[00:08:59.880 --> 00:09:03.240]   to accept something more restrictive than what they've got.
[00:09:03.240 --> 00:09:10.840]   So if you've got a stake in what happens to the device or the platform, you can't afford
[00:09:10.840 --> 00:09:15.560]   to make it super, super restrictive because you might make it so restrictive that no one
[00:09:15.560 --> 00:09:20.200]   wants it and then you're just out, right?
[00:09:20.200 --> 00:09:24.080]   On the other hand, if you can get someone else to take all the risk, then your optimal
[00:09:24.080 --> 00:09:29.400]   strategy is to take the most restrictive platform and add one quantum of liberty to it.
[00:09:29.400 --> 00:09:30.600]   See if the market will take it.
[00:09:30.600 --> 00:09:34.640]   If they won't add one more, this only works if you can get someone else to take all the
[00:09:34.640 --> 00:09:35.640]   risk for it.
[00:09:35.640 --> 00:09:39.360]   So you have like the recording industry looking at, say, DVD and going, well, there's a platform.
[00:09:39.360 --> 00:09:41.280]   You know, we couldn't sell it by the viewing.
[00:09:41.280 --> 00:09:42.480]   We couldn't rent it.
[00:09:42.480 --> 00:09:46.840]   We couldn't charge you extra if you were watching it on two players instead of one.
[00:09:46.840 --> 00:09:49.840]   We couldn't make it no loan and then charge more for one that you were allowed to loan
[00:09:49.840 --> 00:09:51.200]   and all that stuff.
[00:09:51.200 --> 00:09:54.040]   Maybe we can add those features to music, but we're going to have to do it.
[00:09:54.040 --> 00:10:00.240]   Like one drop at a time and we don't want to be down or out when the market says, no,
[00:10:00.240 --> 00:10:01.240]   we don't want that.
[00:10:01.240 --> 00:10:05.000]   So we'll just get everyone else like Microsoft and Toshiba to take the risk.
[00:10:05.000 --> 00:10:08.360]   And so we keep seeing these like crumbs of liberty being added to DRM.
[00:10:08.360 --> 00:10:11.880]   Is it an opportunity for Apple at this point to say, hey, we'll take the lead and back
[00:10:11.880 --> 00:10:12.880]   off a little bit?
[00:10:12.880 --> 00:10:13.880]   Oh, no.
[00:10:13.880 --> 00:10:16.400]   Apple doesn't want Apple doesn't care about DRM.
[00:10:16.400 --> 00:10:19.440]   The thing Apple likes about DRM, isn't that it keeps you from copying music?
[00:10:19.440 --> 00:10:22.120]   It's that it raises the cost of switching to a competitor's product.
[00:10:22.120 --> 00:10:23.800]   Yeah, that's the most valuable asset.
[00:10:23.800 --> 00:10:26.120]   If you buy tunes for the iPod, you're stuck with the iPod.
[00:10:26.120 --> 00:10:30.280]   Yeah, if you buy 10 tunes a year for 10 years, that's a hundred bucks that it costs you when
[00:10:30.280 --> 00:10:33.320]   you throw away your iPod and buy a competitor's product.
[00:10:33.320 --> 00:10:35.160]   I mean, that's all they care about.
[00:10:35.160 --> 00:10:40.080]   You got the head of Apple's iTunes project saying that they would keep DRM even if the
[00:10:40.080 --> 00:10:41.560]   labels didn't want it.
[00:10:41.560 --> 00:10:45.280]   And when musicians show up and say, like, I'm an indie artist, I don't want any DRM on
[00:10:45.280 --> 00:10:46.280]   my music.
[00:10:46.280 --> 00:10:48.520]   Can you sell it through the iTunes music store without the DRM?
[00:10:48.520 --> 00:10:49.840]   Apple says, no.
[00:10:49.840 --> 00:10:54.280]   Some record labels like Warner's show up, you know, Bronfen turns up and says, you
[00:10:54.280 --> 00:10:56.880]   know, we want you to open this up for interoperability.
[00:10:56.880 --> 00:10:58.280]   Apple rebuffs them.
[00:10:58.280 --> 00:10:59.960]   Apple's doing DRM because it's good for Apple.
[00:10:59.960 --> 00:11:01.600]   It has nothing to do with the music.
[00:11:01.600 --> 00:11:02.600]   Good point, Han.
[00:11:02.600 --> 00:11:03.600]   Were there other?
[00:11:03.600 --> 00:11:08.360]   I mean, was there a flourishing MP3 player market minus the iPod?
[00:11:08.360 --> 00:11:09.600]   I mean, there must have been.
[00:11:09.600 --> 00:11:10.600]   I would.
[00:11:10.600 --> 00:11:11.600]   I would.
[00:11:11.600 --> 00:11:12.600]   And Sansa and all of these.
[00:11:12.600 --> 00:11:13.600]   You would.
[00:11:13.600 --> 00:11:14.600]   Sanders is really the second biggest player in the heart.
[00:11:14.600 --> 00:11:15.600]   I like to send his stuff.
[00:11:15.600 --> 00:11:16.600]   I'll be honest with you.
[00:11:16.600 --> 00:11:17.600]   Yeah.
[00:11:17.600 --> 00:11:18.600]   I like to send this one myself.
[00:11:18.600 --> 00:11:20.240]   Yeah, well, it's affordable too.
[00:11:20.240 --> 00:11:21.240]   That's the big thing.
[00:11:21.240 --> 00:11:24.800]   I think they've done the affordable with the capability.
[00:11:24.800 --> 00:11:27.440]   They have lost features and it comes at a good price.
[00:11:27.440 --> 00:11:32.560]   But the real thing is when I was walking around looking at MP3 players, I was like,
[00:11:32.560 --> 00:11:35.960]   I feel like MP3s are like so 10 years ago.
[00:11:35.960 --> 00:11:41.560]   It feels like it's like you do add a new feature, but it still plays MP3, you know?
[00:11:41.560 --> 00:11:42.560]   Right.
[00:11:42.560 --> 00:11:46.800]   You know, there wasn't a lot of, you know, in a few years ago, there was a lot more MP3
[00:11:46.800 --> 00:11:47.800]   stuff.
[00:11:47.800 --> 00:11:51.440]   And Sansa is going to couple of these other guys who brought out these pretty remarkable
[00:11:51.440 --> 00:11:54.920]   players for very low prices, maybe killed the market off.
[00:11:54.920 --> 00:12:00.920]   I saw a lot of what I did see was a lot of whack job USB devices.
[00:12:00.920 --> 00:12:04.800]   You know, they have, they have a pen that's an actual pen that has a USB device.
[00:12:04.800 --> 00:12:08.800]   And it's like something, the spies in the 40s would love.
[00:12:08.800 --> 00:12:10.720]   And there's all kinds of weird stuff like that.
[00:12:10.720 --> 00:12:11.720]   I noticed.
[00:12:11.720 --> 00:12:15.200]   And you know, this, the one thing about CES that we probably should mention right off
[00:12:15.200 --> 00:12:18.120]   the top is that the show sucks.
[00:12:18.120 --> 00:12:19.560]   It's a huge miserable show.
[00:12:19.560 --> 00:12:20.560]   It's unmanageable.
