
[00:00:00.000 --> 00:00:04.000]   [ Sound Effects ]
[00:07:34.560 --> 00:07:40.120]   they wanted permission to actually break open the electronic equipment I was sending."
[00:07:40.120 --> 00:07:41.120]   What were you sending?
[00:07:41.120 --> 00:07:43.200]   I was sending a Maxter hard drive.
[00:07:43.200 --> 00:07:51.680]   I was sending some stereo equipment, Sylvaniers that I purchased in Carta Hana and Medellin.
[00:07:51.680 --> 00:07:57.720]   So I just sent a box of stuff because my luggage was heavy and when you have heavy luggage,
[00:07:57.720 --> 00:08:02.720]   they ding you at the airport for like 200 euros and I didn't want to get dinged.
[00:08:02.720 --> 00:08:04.560]   So FedEx was much cheaper.
[00:08:04.560 --> 00:08:07.240]   So it was just a bunch of electronic stuff.
[00:08:07.240 --> 00:08:08.840]   So I'm Sylvaniers.
[00:08:08.840 --> 00:08:11.000]   So I'm sweating it.
[00:08:11.000 --> 00:08:13.040]   I'm going, "Oh my God, what happened?"
[00:08:13.040 --> 00:08:14.600]   I'm out there waiting for my luggage.
[00:08:14.600 --> 00:08:15.840]   It's taking a real long time.
[00:08:15.840 --> 00:08:17.600]   I power up my MacBook.
[00:08:17.600 --> 00:08:20.560]   I check my mail because I have a Verizon wireless card.
[00:08:20.560 --> 00:08:24.200]   And to me, I was thinking, "Well, if I had something to do with my computers, they certainly
[00:08:24.200 --> 00:08:29.320]   wouldn't let me be using them in between the time of getting that message from the passport
[00:08:29.320 --> 00:08:31.400]   guy and then being spoken to."
[00:08:31.400 --> 00:08:33.600]   So then eventually I get my luggage.
[00:08:33.600 --> 00:08:37.160]   I go down to downstairs.
[00:08:37.160 --> 00:08:41.840]   They redirect me and they hand me this like Manila folder that was green with some paperwork
[00:08:41.840 --> 00:08:43.440]   in there.
[00:08:43.440 --> 00:08:49.040]   And they instruct me to put all my baggage on to this conveyor belt because I knew they
[00:08:49.040 --> 00:08:51.120]   were going to do a search.
[00:08:51.120 --> 00:08:57.360]   So the first thing they pull out of my carry-on bag was a thing called an HID card spoofer.
[00:08:57.360 --> 00:08:58.360]   And I demonstrate this for--
[00:08:58.360 --> 00:08:59.920]   Well that's not a good thing to have with you.
[00:08:59.920 --> 00:09:00.920]   What is that for?
[00:09:00.920 --> 00:09:06.000]   That's when I go around the world doing security demonstration, like a security magic show.
[00:09:06.000 --> 00:09:07.560]   So I bring all this equipment.
[00:09:07.560 --> 00:09:09.840]   This demonstrates how you could spoof HID cards.
[00:09:09.840 --> 00:09:13.600]   So if I get close to you, I could read your card and I can push a button and spoof it.
[00:09:13.600 --> 00:09:18.200]   So if I have one of those little cards that you get into doors with, you don't have to
[00:09:18.200 --> 00:09:21.000]   steal the card, you just get close enough, you can read it and copy it.
[00:09:21.000 --> 00:09:22.000]   Yeah, exactly.
[00:09:22.000 --> 00:09:23.000]   Are those legal loan?
[00:09:23.000 --> 00:09:24.000]   Yeah, 100%.
[00:09:24.000 --> 00:09:25.000]   Okay.
[00:09:25.000 --> 00:09:26.000]   Yeah.
[00:09:26.000 --> 00:09:31.840]   Well, probably any electronics that you use for illegal purposes may be illegal, but there's
[00:09:31.840 --> 00:09:34.480]   no crime against possessing one of those.
[00:09:34.480 --> 00:09:35.480]   Right.
[00:09:35.480 --> 00:09:36.480]   So probably if you used it illegally, you'd be breaking the wall.
[00:09:36.480 --> 00:09:37.480]   Well, of course, yeah.
[00:09:37.480 --> 00:09:38.480]   Right.
[00:09:38.480 --> 00:09:41.720]   So he pulls this out and the guys at the eye widen.
[00:09:41.720 --> 00:09:43.720]   And he's going, "What is this?"
[00:09:43.720 --> 00:09:44.720]   We got one.
[00:09:44.720 --> 00:09:45.720]   Yeah.
[00:09:45.720 --> 00:09:48.200]   And then I'm going, "Well, that's an HID card spoofer."
[00:09:48.200 --> 00:09:49.360]   He goes, "A card spoofer?"
[00:09:49.360 --> 00:09:50.840]   He goes, "It reads cards?"
[00:09:50.840 --> 00:09:53.480]   And I go, "Yeah, like the one dangling around your neck."
[00:09:53.480 --> 00:09:54.480]   Oh boy.
[00:09:54.480 --> 00:09:55.480]   Right?
[00:09:55.480 --> 00:09:58.640]   And then they're getting excited, you know, because they're like, "I think they're going
[00:09:58.640 --> 00:10:00.600]   to be rolling in the big fish for something."
[00:10:00.600 --> 00:10:04.480]   So then he's searching for more and I'm skipping some of the stories so I don't go on and
[00:10:04.480 --> 00:10:05.480]   on.
[00:10:05.480 --> 00:10:07.720]   And then he finds my southward lock picks that.
[00:10:07.720 --> 00:10:09.400]   Now those are illegal, aren't they?
[00:10:09.400 --> 00:10:10.400]   No.
[00:10:10.400 --> 00:10:12.920]   Not in Colombia, not in Atlanta, not if you're...
[00:10:12.920 --> 00:10:16.160]   I thought you had to be a locksmith to have one of those.
[00:10:16.160 --> 00:10:18.800]   No, no, maybe you're probably not allowed to have them drive them around in your car
[00:10:18.800 --> 00:10:19.800]   like in California.
[00:10:19.800 --> 00:10:20.800]   Right.
[00:10:20.800 --> 00:10:22.840]   But if you're at an airport, it's in your check luggage.
[00:10:22.840 --> 00:10:23.840]   Yeah.
[00:10:23.840 --> 00:10:24.840]   It's illegal.
[00:10:24.840 --> 00:10:25.840]   What are you going to do?
[00:10:25.840 --> 00:10:26.840]   Pick the bathroom lock on the airplane.
[00:10:26.840 --> 00:10:27.840]   Well, what are you going to do?
[00:10:27.840 --> 00:10:30.480]   Go into the baggage area of the plane and like pick open the door.
[00:10:30.480 --> 00:10:31.480]   Right.
[00:10:31.480 --> 00:10:32.480]   I mean, it was in the check luggage.
[00:10:32.480 --> 00:10:33.480]   Okay.
[00:10:33.480 --> 00:10:34.480]   Yeah, I didn't put it on.
[00:10:34.480 --> 00:10:35.480]   This is post 9/11, so...
[00:10:35.480 --> 00:10:36.480]   Well, they're like...
[00:10:36.480 --> 00:10:37.480]   Well, they're like...
[00:10:37.480 --> 00:10:38.480]   They're like...
[00:10:38.480 --> 00:10:39.480]   They're like...
[00:10:39.480 --> 00:10:40.480]   They're like...
[00:10:40.480 --> 00:10:41.480]   They're like...
[00:10:41.480 --> 00:10:42.480]   They're like...
[00:10:42.480 --> 00:10:43.480]   They're like...
[00:10:43.480 --> 00:10:44.480]   In transit...
[00:10:44.480 --> 00:10:45.480]   They didn't know what they're going to find, right?
[00:10:45.480 --> 00:10:46.480]   Yeah.
[00:10:46.480 --> 00:10:49.880]   But I mean, there's certain things I put in my luggage simply because I do not want to
[00:10:49.880 --> 00:10:53.720]   get into a discussion about them with anybody at TSA or Customs ever.
[00:10:53.720 --> 00:10:54.720]   Yeah.
[00:10:54.720 --> 00:10:57.200]   And I would put lock picking equipment in that particular category.
[00:10:57.200 --> 00:11:01.800]   Yeah, I put my check bags because I actually show this with my art of intrusion talk.
[00:11:01.800 --> 00:11:02.800]   Yeah, no, I mean...
[00:11:02.800 --> 00:11:03.800]   I mean, show the prop.
[00:11:03.800 --> 00:11:04.800]   You even need the stuff.
[00:11:04.800 --> 00:11:05.800]   You need the stuff.
[00:11:05.800 --> 00:11:06.800]   Yeah.
[00:11:06.800 --> 00:11:07.800]   Yeah.
[00:11:07.800 --> 00:11:08.800]   Yeah.
[00:11:08.800 --> 00:11:10.600]   Physical security is critical to have a secure site and a discussion.
[00:11:10.600 --> 00:11:11.600]   Yeah.
[00:11:11.600 --> 00:11:12.600]   I mean, I'm not sure if I can show people, not.
[00:11:12.600 --> 00:11:13.600]   Totally makes sense, dude.
[00:11:13.600 --> 00:11:17.280]   By the way, most of the cockpit doors are push button locks, so I don't think that would
[00:11:17.280 --> 00:11:18.280]   apply.
[00:11:18.280 --> 00:11:21.160]   Can I bring something up because Patrick mentioned it earlier?
[00:11:21.160 --> 00:11:25.680]   This doesn't sound to me like some random check of the laptops that were also fearful
[00:11:25.680 --> 00:11:26.680]   of.
[00:11:26.680 --> 00:11:29.000]   There was somebody tipped off somebody else and they decided to do this.
[00:11:29.000 --> 00:11:32.640]   Like a normal stop that you would have had any time if somebody was suspicious.
[00:11:32.640 --> 00:11:37.960]   No, but no, actually the ice agent, and that's later on in the story, told me they actually
[00:11:37.960 --> 00:11:39.440]   had no suspicion.
[00:11:39.440 --> 00:11:45.200]   They just stopped me just because they can, that they had no probable cause or suspicion
[00:11:45.200 --> 00:11:49.200]   that I had done anything wrong, but they have the power to go through all my stuff.
[00:11:49.200 --> 00:11:50.200]   But you know what?
[00:11:50.200 --> 00:11:53.800]   Anybody coming through, they can look at you and say, "Hey, this guy, you know, I might
[00:11:53.800 --> 00:11:54.800]   go through his stuff."
[00:11:54.800 --> 00:11:59.080]   Was it a flag on your name or was it just because you happened to be American leaving
[00:11:59.080 --> 00:12:00.080]   the country?
[00:12:00.080 --> 00:12:02.200]   Obviously, it was on the computer I was flagged.
[00:12:02.200 --> 00:12:03.720]   And I knew all my history.
[00:12:03.720 --> 00:12:07.960]   Like I was in Italy last month and I brought like some kosher salami in.
[00:12:07.960 --> 00:12:10.920]   And what I did is I declared it because it was on the customs forum.
[00:12:10.920 --> 00:12:12.560]   And I actually knew all about that too.
[00:12:12.560 --> 00:12:13.560]   That's interesting.
[00:12:13.560 --> 00:12:17.080]   Yeah, but that's also part of tracking activity and customs.
[00:12:17.080 --> 00:12:18.360]   They got a dossier on you.
[00:12:18.360 --> 00:12:23.200]   Yeah, but don't you think coming from Colombia maybe makes something to do with it?
[00:12:23.200 --> 00:12:24.280]   But he doesn't every two months.
[00:12:24.280 --> 00:12:26.280]   Is this the first time you've had any trouble?
[00:12:26.280 --> 00:12:27.280]   First time.
[00:12:27.280 --> 00:12:31.320]   And later on, I brought like five kilos of coffee.
[00:12:31.320 --> 00:12:33.080]   They didn't even look at that.
[00:12:33.080 --> 00:12:34.560]   They weren't interested in the coffee.
[00:12:34.560 --> 00:12:35.560]   But don't forget it.
[00:12:35.560 --> 00:12:39.720]   And through this, I'm thinking that this whole search and seizure thing had to do with this
[00:12:39.720 --> 00:12:41.240]   packaging in Colombia, right?
[00:12:41.240 --> 00:12:45.160]   I wasn't thinking that they wanted to search my electronic stuff until it started becoming
[00:12:45.160 --> 00:12:46.160]   more clearer.
[00:12:46.160 --> 00:12:48.720]   Yeah, but can I bring it?
[00:12:48.720 --> 00:12:50.160]   I'm sorry, can I bring it one other thing?
[00:12:50.160 --> 00:12:51.160]   Don't you think?
[00:12:51.160 --> 00:12:52.560]   You say that you make regular trips.
[00:12:52.560 --> 00:12:55.880]   Regular trips is what a drug dealer would do and you would get stopped on occasion.
[00:12:55.880 --> 00:12:56.880]   It doesn't make a...
[00:12:56.880 --> 00:13:00.120]   I mean, I'm not just completely stunned by this.
[00:13:00.120 --> 00:13:02.760]   You've got a convicted felon hacker.
[00:13:02.760 --> 00:13:04.120]   He's got lock picks.
[00:13:04.120 --> 00:13:05.120]   He's got a card reader.
[00:13:05.120 --> 00:13:06.760]   He's going to Colombia every two months.
[00:13:06.760 --> 00:13:07.760]   No, no, I know.
[00:13:07.760 --> 00:13:08.760]   But they found that out later.
[00:13:08.760 --> 00:13:11.040]   I'm just saying he's going to Colombia on regular trips.
[00:13:11.040 --> 00:13:12.040]   They stopped...
[00:13:12.040 --> 00:13:13.040]   You know, once in a while.
[00:13:13.040 --> 00:13:14.040]   They stopped me for going to Canada.
[00:13:14.040 --> 00:13:15.360]   The point I'm making...
[00:13:15.360 --> 00:13:16.360]   This is not that...
[00:13:16.360 --> 00:13:19.840]   What we're so fearful of is that they're going to randomly grab anybody and just to look
[00:13:19.840 --> 00:13:22.040]   at our laptop and see if we've got porn.
[00:13:22.040 --> 00:13:23.840]   That's what we've been talking about for weeks on end.
[00:13:23.840 --> 00:13:24.840]   But if they...
[00:13:24.840 --> 00:13:25.840]   They asked me about that.
[00:13:25.840 --> 00:13:29.680]   When they specifically got to the point where they're going to do my electronic stuff, they
[00:13:29.680 --> 00:13:33.480]   were specifically asked me like five or six times do I have porn on my computer.
[00:13:33.480 --> 00:13:35.360]   Yes, but did they grab the laptop?
[00:13:35.360 --> 00:13:36.360]   Oh, yeah.
[00:13:36.360 --> 00:13:37.360]   There's a whole...
[00:13:37.360 --> 00:13:38.360]   Yeah, of course.
[00:13:38.360 --> 00:13:40.360]   I wasn't getting to the interesting part.
[00:13:40.360 --> 00:13:41.360]   Yeah, yeah, yeah.
[00:13:41.360 --> 00:13:44.600]   So, eventually I got to tell you this because this is where it got funny.
[00:13:44.600 --> 00:13:45.920]   He saw the lock picks.
[00:13:45.920 --> 00:13:50.720]   I go, "Listen, I got a better lock pick kit that will open any door and it's much more
[00:13:50.720 --> 00:13:53.680]   compact and you can't even see it and let's see what to look for."
[00:13:53.680 --> 00:13:57.160]   And the guy's eyes widened as if I was going to make a confession.
[00:13:57.160 --> 00:13:59.000]   Is this going to help you?
[00:13:59.000 --> 00:14:00.000]   Given the guy a hard time?
[00:14:00.000 --> 00:14:01.000]   No, no, no.
[00:14:01.000 --> 00:14:03.000]   But I was like serious and sincere.
[00:14:03.000 --> 00:14:04.480]   Was it a card in your wallet or...?
[00:14:04.480 --> 00:14:06.200]   Yeah, it was my business card.
[00:14:06.200 --> 00:14:07.200]   Yeah, yeah.
[00:14:07.200 --> 00:14:08.200]   I've seen his card, yeah.
[00:14:08.200 --> 00:14:09.200]   It's a little lock pick.
[00:14:09.200 --> 00:14:10.920]   Yeah, so my business card is a lock pick set.
[00:14:10.920 --> 00:14:14.840]   So, right away they realized that having a lock pick set was now no big deal because
[00:14:14.840 --> 00:14:17.000]   it's in my business card.
[00:14:17.000 --> 00:14:22.600]   So eventually they called in ICE agents which is Immigration Customs Enforcement and they
[00:14:22.600 --> 00:14:25.560]   told me they were asking me, "Well, why am I in Atlanta?"
[00:14:25.560 --> 00:14:28.640]   So was this the TSA that was talking to you initially?
[00:14:28.640 --> 00:14:29.640]   No.
[00:14:29.640 --> 00:14:30.640]   These were...
[00:14:30.640 --> 00:14:31.640]   This was the US Customs.
[00:14:31.640 --> 00:14:34.640]   They're Immigration Customs Enforcement.
[00:14:34.640 --> 00:14:37.920]   ICE are the ones that actually know how to do forensics.
[00:14:37.920 --> 00:14:40.720]   They're the police arm of this.
[00:14:40.720 --> 00:14:41.720]   Yeah.
[00:14:41.720 --> 00:14:42.720]   Okay.
[00:14:42.720 --> 00:14:45.680]   So after waiting like 45 minutes, finally ICE shows up.
[00:14:45.680 --> 00:14:50.840]   This guy was a single ICE agent and it's like, "Why are you in Atlanta?"
[00:14:50.840 --> 00:14:53.080]   And I felt like saying, "Well, I am kind of a US citizen.
[00:14:53.080 --> 00:14:55.840]   I figured I could be in Atlanta without a passport."
[00:14:55.840 --> 00:14:56.840]   But I didn't say that.
[00:14:56.840 --> 00:15:01.600]   So instead I told them the truth that I was moderating a panel for the ASIS International
[00:15:01.600 --> 00:15:02.600]   Organization.
[00:15:02.600 --> 00:15:07.400]   I have an FBI agent, the Cyber Crime Division that's actually on my panel and I'm doing
