
[00:00:00.000 --> 00:00:04.000]   [ Sound Effects ]
[00:08:26.000 --> 00:08:28.000]   On 64-bit hardware, it's really a crapshoot
[00:08:28.000 --> 00:08:32.000]   whether things have been upgraded to work with 64-bit hardware today
[00:08:32.000 --> 00:08:33.000]   or not.
[00:08:33.000 --> 00:08:36.000]   And if you really want to experiment and you know what you're doing,
[00:08:36.000 --> 00:08:40.000]   do buy a 64-bit system and do install 64-bit Vista on it
[00:08:40.000 --> 00:08:42.000]   and see what will work and don't.
[00:08:42.000 --> 00:08:43.000]   And let me know.
[00:08:43.000 --> 00:08:44.000]   Right on the list.
[00:08:44.000 --> 00:08:47.000]   And send it to Brian, WindowsSecrets.com.
[00:08:47.000 --> 00:08:50.000]   Well, did you see that Jim Olch,
[00:08:50.000 --> 00:08:54.000]   who was the sort of outgoing head of the platform group, isn't it, Microsoft?
[00:08:54.000 --> 00:08:57.000]   Who said he was quite happy to run, to let his son run Vista
[00:08:57.000 --> 00:09:00.000]   without any antivirus software installed.
[00:09:00.000 --> 00:09:02.000]   That's how confident he was about security.
[00:09:02.000 --> 00:09:05.000]   He doesn't say if it's a 64-bit version, doesn't he?
[00:09:05.000 --> 00:09:06.000]   He doesn't say that now.
[00:09:06.000 --> 00:09:07.000]   That's true.
[00:09:07.000 --> 00:09:11.000]   Plus, he doesn't say whether he'd last his time to have email or serve the web.
[00:09:11.000 --> 00:09:12.000]   Yeah.
[00:09:12.000 --> 00:09:16.000]   My son is only playing living books, but he's safe, boy.
[00:09:16.000 --> 00:09:18.000]   It's just a mind-sweeper.
[00:09:18.000 --> 00:09:24.000]   This, where the headline writer really has not accurately described the content of the story,
[00:09:24.000 --> 00:09:28.000]   because what Jim Olch and said in the story is that his son is restricted
[00:09:28.000 --> 00:09:34.000]   to only using sites that Jim Olch and has approved using parental controls.
[00:09:34.000 --> 00:09:38.000]   So yes, if I can restrict my kid to only visiting Disney.com,
[00:09:38.000 --> 00:09:44.000]   I wouldn't have to use an antivirus program because I think he won't get a virus from Disney.com.
[00:09:44.000 --> 00:09:48.000]   Yeah, although he did say that he wouldn't say the same about Windows XP though.
[00:09:48.000 --> 00:09:54.000]   Well, Vista XP doesn't have parental controls, so you can't restrict which sites a person is going to,
[00:09:54.000 --> 00:09:59.000]   or if XP does have parental controls, a seven-year-old would certainly be able to disable them.
[00:09:59.000 --> 00:10:06.000]   Here's a feature that he talks about I had never heard of called ASLR Address Space Layout Randomization.
[00:10:06.000 --> 00:10:10.000]   He says that the address space is different on every Vista machine.
[00:10:10.000 --> 00:10:11.000]   That's bizarre.
[00:10:11.000 --> 00:10:14.000]   Well, that's a very good feature, actually.
[00:10:14.000 --> 00:10:19.000]   If I could say something from Windows Secrets, a lot of viruses do take advantage of the fact
[00:10:19.000 --> 00:10:24.000]   that the operating system has code that's in a specific place and memory every time.
[00:10:24.000 --> 00:10:29.000]   So, a buffer overflow can jump to a specific address and know exactly what's going to be at that address,
[00:10:29.000 --> 00:10:30.000]   and know it'll get executed.
[00:10:30.000 --> 00:10:35.000]   Well, if the virus runs one time, it can patch that executable in memory,
[00:10:35.000 --> 00:10:38.000]   and then the next time that you open Notepad or something,
[00:10:38.000 --> 00:10:41.000]   running the virus, that's oversimplification of what's actually happening.
[00:10:41.000 --> 00:10:47.000]   With address randomization, the virus doesn't know that patching a certain address in memory
[00:10:47.000 --> 00:10:52.000]   is actually going to be some executable code that the operating system needs to run.
[00:10:52.000 --> 00:10:53.000]   That's a very good feature.
[00:10:53.000 --> 00:10:59.000]   I wouldn't say that just addressing your space randomly makes you invulnerable to viruses,
[00:10:59.000 --> 00:11:03.000]   because any spyware that you download and you click OK, and you say,
[00:11:03.000 --> 00:11:04.000]   "I will let this program run."
[00:11:04.000 --> 00:11:06.000]   Does it then program then runs?
[00:11:06.000 --> 00:11:10.000]   It doesn't need to patch a space in memory because you just let it run.
[00:11:10.000 --> 00:11:13.000]   So, you haven't really made yourself invulnerable.
[00:11:13.000 --> 00:11:17.000]   It does eliminate a class of viruses that do patch Windows in memory.
[00:11:17.000 --> 00:11:22.000]   We are getting ready for at least six months to a year of Vista Vista Vista.
[00:11:22.000 --> 00:11:24.000]   John, are you dreading that?
[00:11:24.000 --> 00:11:27.000]   Oh, I'm already dreading the way this conversation's going on this show.
[00:11:27.000 --> 00:11:29.000]   You're forced already.
[00:11:29.000 --> 00:11:30.000]   And it's just beginning.
[00:11:30.000 --> 00:11:32.000]   I mean, really, this is the beginning of it.
[00:11:32.000 --> 00:11:35.000]   On the other hand, Brian, you've got to look forward to it because,
[00:11:35.000 --> 00:11:36.000]   "Hey, it's been five years.
[00:11:36.000 --> 00:11:39.000]   There's probably not many secrets left in Windows XP."
[00:11:39.000 --> 00:11:41.000]   Well, I didn't think there were any in the first place.
[00:11:41.000 --> 00:11:44.000]   So, I've written a ten books called Windows Secrets,
[00:11:44.000 --> 00:11:46.000]   and I declined to write a book called Windows XP Secrets.
[00:11:46.000 --> 00:11:48.000]   Somebody else did, and it was a bomb.
[00:11:48.000 --> 00:11:56.000]   But I thought that XP was a terrible implementation because the ActiveX features that they put into Internet Explorer 6
[00:11:56.000 --> 00:12:01.000]   were very dangerous, were certain to be taken advantage of by hackers,
[00:12:01.000 --> 00:12:03.000]   and that's exactly what happened with XP.
[00:12:03.000 --> 00:12:07.000]   Microsoft said XP was the most secure version of the operating system ever,
[00:12:07.000 --> 00:12:08.000]   and those were lies.
[00:12:08.000 --> 00:12:09.000]   They were not secure.
[00:12:09.000 --> 00:12:13.000]   They didn't know the operating system was secure, but they marketed that way,
[00:12:13.000 --> 00:12:18.000]   and they have egg all over their face for having thousands of virus writers all over the world
[00:12:18.000 --> 00:12:21.000]   taking advantage of their terribly insecure operating system.
[00:12:21.000 --> 00:12:23.000]   I think Vista is much, much better.
[00:12:23.000 --> 00:12:30.000]   That's not saying a lot, but being much, much better than XP does make it an operating system that I would like to see people buy.
[00:12:30.000 --> 00:12:33.000]   As soon as they buy a new computer, they should really get Vista.
[00:12:33.000 --> 00:12:36.000]   They shouldn't buy a new computer with XP on it these days.
[00:12:36.000 --> 00:12:40.000]   Speaking of, you know, Dell is a sponsor on this program.
[00:12:40.000 --> 00:12:42.000]   I don't know if Dell pays President Bush.
[00:12:42.000 --> 00:12:45.000]   I know that Michael Dell is a supporter of President Bush.
[00:12:45.000 --> 00:12:47.000]   You know where I'm going with this, Molly.
[00:12:47.000 --> 00:12:48.000]   Yes, indeed.
[00:12:48.000 --> 00:12:57.000]   I want to play a little clip of it for you of the President's remarks in which he essentially plugs Dell.
[00:12:57.000 --> 00:12:58.000]   But do you think it was...
[00:12:58.000 --> 00:12:59.000]   Do you know what I'm talking about, John?
[00:12:59.000 --> 00:13:00.000]   Have you seen this video?
[00:13:00.000 --> 00:13:02.000]   You probably put it on your blog.
[00:13:02.000 --> 00:13:03.000]   No, I didn't put it on the blog.
[00:13:03.000 --> 00:13:04.000]   I'm familiar with it.
[00:13:04.000 --> 00:13:10.000]   And there's actually some sort of a violation, by the way, that did this kind of thing.
[00:13:10.000 --> 00:13:14.000]   He says people will be watching it on their Dell televisions.
[00:13:14.000 --> 00:13:15.000]   Mm-hmm.
[00:13:15.000 --> 00:13:21.000]   He says, "Oh, I meant to say televisions, but I started saying "deliv--" and then I stopped and I said "tell--"
[00:13:21.000 --> 00:13:26.000]   Although, when you watch the video, I watched it a couple times just to make sure because it was so odd.
[00:13:26.000 --> 00:13:31.000]   And I actually had it on in my office live and remember turning around going, "Did he just say..."
[00:13:31.000 --> 00:13:32.000]   It sure sounded like it.
[00:13:32.000 --> 00:13:34.000]   It doesn't seem like a stutter.
[00:13:34.000 --> 00:13:36.000]   It doesn't really seem like it starts to say televisions.
[00:13:36.000 --> 00:13:37.000]   Well, I'm going to play a little bit of it.
[00:13:37.000 --> 00:13:40.000]   And it's tough in a time of war.
[00:13:40.000 --> 00:13:43.000]   When people see carnage on their Dell television screens, you may think about it.
[00:13:43.000 --> 00:13:46.000]   That sure sounds like Dell television screens, doesn't it?
[00:13:46.000 --> 00:13:48.000]   It's absolutely deliberate.
[00:13:48.000 --> 00:13:53.000]   Well, on the time, it sounds like maybe he went to say like a curse word starting with these real televisions.
[00:13:53.000 --> 00:13:55.000]   He was in a dead--
[00:13:55.000 --> 00:13:57.000]   You know, Dell is a big company out in Texas.
[00:13:57.000 --> 00:13:58.000]   He's got a dozen Austin.
[00:13:58.000 --> 00:13:59.000]   They give a lot of money.
[00:13:59.000 --> 00:14:01.000]   Michael, tell us a big push supporter.
[00:14:01.000 --> 00:14:07.000]   When people see carnage on their Dell television screens, you may think that sure sounds like Dell television screens.
[00:14:07.000 --> 00:14:13.000]   I will say that of all the things that were happening that day, it is amazing to me that Dell would be that top of mind for the President.
[00:14:13.000 --> 00:14:16.000]   Well, what's really amazing is how much press they got.
[00:14:16.000 --> 00:14:22.000]   I mean, even if it wasn't this statement, they sure got some mileage out of it.
[00:14:22.000 --> 00:14:27.000]   I think I can't imagine him actually trying to say give Dell a surreptitious plug.
[00:14:27.000 --> 00:14:28.000]   That's it.
[00:14:28.000 --> 00:14:30.000]   Yeah, that seems a little fun.
[00:14:30.000 --> 00:14:32.000]   They do make televisions.
[00:14:32.000 --> 00:14:33.000]   They do make televisions.
[00:14:33.000 --> 00:14:34.000]   They make televisions.
[00:14:34.000 --> 00:14:35.000]   They make HGTVs.
[00:14:35.000 --> 00:14:36.000]   You bet.
[00:14:36.000 --> 00:14:39.000]   You can buy a Dell television and watch whatever you want on it.
[00:14:39.000 --> 00:14:42.000]   Okay, where can you buy it from, Leo?
[00:14:42.000 --> 00:14:43.000]   Why Dell.com.
[00:14:43.000 --> 00:14:46.000]   In fact, if you go through Leo's pics page, I'm sure you'll find a great deal.
[00:14:46.000 --> 00:14:48.000]   Well, they're getting a big plug here.
[00:14:48.000 --> 00:14:49.000]   I was thinking about--
[00:14:49.000 --> 00:14:50.000]   They're responsive, Ryan.
[00:14:50.000 --> 00:14:51.000]   They're responsive, Ryan.
[00:14:51.000 --> 00:14:55.000]   We make sure we say their name is often as possible.
[00:14:55.000 --> 00:14:56.000]   Twit.tv/dell.
[00:14:56.000 --> 00:14:57.000]   Twit.tv/dell.
[00:14:57.000 --> 00:15:01.560]   No, actually, I think they got a bigger plug from President Bush than they'll ever get
[00:15:01.560 --> 00:15:04.080]   from us.
[00:15:04.080 --> 00:15:05.080]   John--
[00:15:05.080 --> 00:15:06.080]   No comment.
[00:15:06.080 --> 00:15:07.080]   No comment.
[00:15:07.080 --> 00:15:12.560]   I sent to John-- I sent you all my-- I went to NPR called and said, we'd like a review of
[00:15:12.560 --> 00:15:14.360]   the Zoom on all things considered.
[00:15:14.360 --> 00:15:16.760]   I said, I'd be glad to do it, but I got to get one first.
[00:15:16.760 --> 00:15:19.000]   Send a note to Wagner Edstrom saying, I'd like a Zoom.
[00:15:19.000 --> 00:15:20.000]   And they come out.
[00:15:20.000 --> 00:15:21.000]   Zoom comes out Tuesday.
[00:15:21.000 --> 00:15:22.000]   It's coming soon.
[00:15:22.000 --> 00:15:23.000]   Haha.
[00:15:23.000 --> 00:15:24.000]   I had to get that.
[00:15:24.000 --> 00:15:25.000]   But I'm bummed.
[00:15:25.000 --> 00:15:33.840]   And I got in return a Zoom reviewers kit agreement, which I sent to you all.
[00:15:33.840 --> 00:15:36.000]   It's kind of restrictive.
[00:15:36.000 --> 00:15:40.840]   I find this thing very weird as a former reviewer and someone who's borrowed a lot of products.
[00:15:40.840 --> 00:15:42.040]   I've never seen anything like that.
[00:15:42.040 --> 00:15:44.560]   Have you seen a lot of these, John?
[00:15:44.560 --> 00:15:45.560]   Have you seen anything like this before?
[00:15:45.560 --> 00:15:48.960]   No, this is the most ludicrous thing I've ever seen coming out of Microsoft to be
[00:15:48.960 --> 00:15:49.960]   honest about.
[00:15:49.960 --> 00:15:50.960]   They should be ashamed of themselves.
[00:15:50.960 --> 00:15:51.960]   Seriously.
[00:15:51.960 --> 00:15:55.680]   In reviews, you must only reference the name of the device and services in the following
[00:15:55.680 --> 00:15:56.680]   way.
[00:15:56.680 --> 00:16:00.360]   Zoom, Zoom device, Zoom marketplace, Zoom software, Zoom.net.
[00:16:00.360 --> 00:16:02.960]   And you may not refer to the Zoom reviewer kit in any way.
[00:16:02.960 --> 00:16:03.960]   Haha.
[00:16:03.960 --> 00:16:04.960]   What?
[00:16:04.960 --> 00:16:05.960]   I don't know what that goes on and on.
[00:16:05.960 --> 00:16:06.960]   It's worse than the thing is unbelievable.
[00:16:06.960 --> 00:16:09.040]   It says, you can't take it apart.
[00:16:09.040 --> 00:16:12.680]   It says, you have no permission or right to disassemble the Zoom device.
[00:16:12.680 --> 00:16:13.680]   To what extent?
[00:16:13.680 --> 00:16:15.080]   I wonder, can you take the battery out?
[00:16:15.080 --> 00:16:16.080]   Apparently not.
[00:16:16.080 --> 00:16:17.080]   No.
[00:16:17.080 --> 00:16:22.080]   It's very common on enthusiast websites to take apart devices like this and show what's inside.
[00:16:22.080 --> 00:16:23.720]   You know what this says to me?
[00:16:23.720 --> 00:16:28.560]   Somebody got in the company either at the PR agency or at Microsoft or somewhere with
[00:16:28.560 --> 00:16:32.040]   their, I don't know what can I say, their heads up their ass.
[00:16:32.040 --> 00:16:33.040]   Haha.
[00:16:33.040 --> 00:16:36.720]   And they did this as some sort of an initiative.
[00:16:36.720 --> 00:16:41.120]   Nobody caught it because I don't believe for a minute that the top guys in Microsoft
[00:16:41.120 --> 00:16:44.240]   wouldn't fire somebody over this note.
[00:16:44.240 --> 00:16:47.960]   I mean, this reminds me, I'm going to give the anecdote that I mentioned earlier.
[00:16:47.960 --> 00:16:51.600]   When years and years ago, and somebody might remember the name of this product, but Xerox
[00:16:51.600 --> 00:16:56.040]   had a desktop publishing package that was competitive with all the other ones back in
[00:16:56.040 --> 00:16:59.920]   the day and the early days of the laser jet.
[00:16:59.920 --> 00:17:05.160]   And they were letting people review it and they sent out some similar documents such as
[00:17:05.160 --> 00:17:07.120]   this to reviewers.
[00:17:07.120 --> 00:17:14.920]   And apparently it was just done by some lawyer who just rewrote some old nondisclosure agreement
[00:17:14.920 --> 00:17:18.680]   that has something to do with copying machines because there was a number of provisions in
[00:17:18.680 --> 00:17:23.720]   there about how you're going to hold the company blameless if you get injured by the
[00:17:23.720 --> 00:17:26.520]   product or if you drop it on your foot.
[00:17:26.520 --> 00:17:27.520]   It's software.
[00:17:27.520 --> 00:17:29.240]   Maybe it was a big box.
[00:17:29.240 --> 00:17:35.080]   And it was an incredibly stupid document that really didn't even let you review the product.
[00:17:35.080 --> 00:17:39.320]   And it was just like I ended up course writing a column about the document because it's more
[00:17:39.320 --> 00:17:45.120]   interesting to readers to know what kind of shenanigans these companies do in the background.
