
[00:00:00.000 --> 00:00:04.000]   [ Sound Effects ]
[00:06:50.000 --> 00:06:52.000]   Oh, Leo, thank you.
[00:06:52.000 --> 00:06:54.000]   Now that is news.
[00:06:54.000 --> 00:06:56.000]   It was Bear Hugcamp.
[00:06:56.000 --> 00:06:58.000]   That's what we're talking about.
[00:06:58.000 --> 00:07:00.000]   Was Bear Hugcamp in San Francisco?
[00:07:00.000 --> 00:07:02.000]   Yeah, it was at CNET.
[00:07:02.000 --> 00:07:03.000]   Okay, never mind.
[00:07:03.000 --> 00:07:04.000]   Dan Farber, let us use a conference.
[00:07:04.000 --> 00:07:09.000]   We host all these hip things that I don't find out about until they're so happy over.
[00:07:09.000 --> 00:07:10.000]   It wasn't.
[00:07:10.000 --> 00:07:11.000]   Well, publicize.
[00:07:11.000 --> 00:07:14.200]   I wish it had been better publicized, but I think the idea was to have the players in
[00:07:14.200 --> 00:07:15.200]   the room.
[00:07:15.200 --> 00:07:19.000]   And I hope they invited you, Kevin and Leah and Daniel, but I don't know if they did.
[00:07:19.000 --> 00:07:20.000]   Nobody invited me.
[00:07:20.000 --> 00:07:22.000]   You're not a player.
[00:07:22.000 --> 00:07:24.000]   Actually, people were saying, "Where's Devorak?"
[00:07:24.000 --> 00:07:27.000]   And I said, "I don't know if Dork...this is the kind of thing Devorak would come to."
[00:07:27.000 --> 00:07:31.000]   And he would cover the results thereof, but I don't think he's interested in process particularly.
[00:07:31.000 --> 00:07:32.000]   Are you?
[00:07:32.000 --> 00:07:33.000]   No.
[00:07:33.000 --> 00:07:34.000]   That's what I thought.
[00:07:34.000 --> 00:07:35.000]   So I let you off.
[00:07:35.000 --> 00:07:37.000]   But I like to get invited.
[00:07:37.000 --> 00:07:38.000]   Yeah, I'm sorry.
[00:07:38.000 --> 00:07:39.000]   I should have invited you.
[00:07:39.000 --> 00:07:40.000]   I will invite you next time.
[00:07:40.000 --> 00:07:47.000]   But the good news is I think that, you know, Biz and Jack and Alex said pretty much committed,
[00:07:47.000 --> 00:07:50.000]   "We're going to make these streams available."
[00:07:50.000 --> 00:07:54.000]   Just as you have, Kevin, we're going to make this content available for developers to use
[00:07:54.000 --> 00:07:55.000]   in other ways.
[00:07:55.000 --> 00:07:56.000]   And that's really what we're asking.
[00:07:56.000 --> 00:07:59.000]   You know, you go to Twitter, it still says, "We're working to restore IM services.
[00:07:59.000 --> 00:08:00.000]   Thanks for your patience."
[00:08:00.000 --> 00:08:01.000]   It said, "That's it's May!"
[00:08:01.000 --> 00:08:03.000]   They're not working on it.
[00:08:03.000 --> 00:08:07.000]   I think what happened is they said, "Hmm, we can make some money on this.
[00:08:07.000 --> 00:08:10.000]   Let's hold on to it and figure out what's going on."
[00:08:10.000 --> 00:08:11.000]   I don't know.
[00:08:11.000 --> 00:08:14.000]   I went and had lunch with Evan Williams the other day.
[00:08:14.000 --> 00:08:16.000]   He's one of the co-founders of Twitter.
[00:08:16.000 --> 00:08:18.000]   And we were talking about scaling the site.
[00:08:18.000 --> 00:08:22.000]   And he said that finally they have a really good team in place.
[00:08:22.000 --> 00:08:26.000]   You know, they acquired Samise, which was their search.
[00:08:26.000 --> 00:08:31.000]   If you go to search.towyer.com, and that actually works very well.
[00:08:31.000 --> 00:08:34.000]   And the people that they brought in from Samise, I think it was three or four engineers,
[00:08:34.000 --> 00:08:38.000]   are now kind of like their lead architect and they're rewriting a lot of the code.
[00:08:38.000 --> 00:08:42.000]   Well, see, this was the issue because Samise was the only company that was getting the...
[00:08:42.000 --> 00:08:45.000]   We call it the Firehose, the full stream of information.
[00:08:45.000 --> 00:08:49.000]   And they folded Samise back into themselves.
[00:08:49.000 --> 00:08:54.000]   They spent 10% of their valuation on Samise, basically taking it back in.
[00:08:54.000 --> 00:08:57.000]   I think Gennip is getting the Firehose too.
[00:08:57.000 --> 00:09:00.000]   But Gennip says we can't let others see it.
[00:09:00.000 --> 00:09:02.000]   Twitter says they can.
[00:09:02.000 --> 00:09:04.000]   So there's just a question about what...
[00:09:04.000 --> 00:09:09.000]   So anyway, as somebody puts data on Twitter, which all of us do, and add value to Twitter,
[00:09:09.000 --> 00:09:13.000]   it seems not unreasonable for us to encourage Twitter to make that data available to others.
[00:09:13.000 --> 00:09:17.000]   Samise wouldn't exist if they hadn't done that, and Samise was an amazing innovation.
[00:09:17.000 --> 00:09:19.000]   And there should be more like that.
[00:09:19.000 --> 00:09:21.000]   That's the point. That's all it is.
[00:09:21.000 --> 00:09:22.000]   Good.
[00:09:22.000 --> 00:09:23.000]   Can we get to the news?
[00:09:23.000 --> 00:09:25.000]   Yeah, what is the news, John?
[00:09:25.000 --> 00:09:27.000]   Well, I don't know. You got it on the delicious site.
[00:09:27.000 --> 00:09:29.000]   I don't actually... I didn't really do much today.
[00:09:29.000 --> 00:09:30.000]   I didn't do much this week.
[00:09:30.000 --> 00:09:32.000]   Molly, you covered the news.
[00:09:32.000 --> 00:09:35.000]   What is the big story of...
[00:09:35.000 --> 00:09:40.000]   What would you say is the big story of the week the Seinfeld Gates part duh?
[00:09:40.000 --> 00:09:41.000]   I think so.
[00:09:41.000 --> 00:09:44.000]   As much as I was hoping that there would be other things to talk about,
[00:09:44.000 --> 00:09:47.000]   that was kind of what we were left with at the end.
[00:09:47.000 --> 00:09:49.000]   Was Seinfeld Gates part duh?
[00:09:49.000 --> 00:09:53.000]   Which I have said on Twitter and elsewhere, I thought was hilarious.
[00:09:53.000 --> 00:09:54.000]   It's funny.
[00:09:54.000 --> 00:09:56.000]   You were actually laughing out loud.
[00:09:56.000 --> 00:09:57.000]   Are you kidding me?
[00:09:57.000 --> 00:09:58.000]   I chuckled.
[00:09:58.000 --> 00:09:59.000]   Chuckled.
[00:09:59.000 --> 00:10:01.000]   Audibly. I audibly chuckled.
[00:10:01.000 --> 00:10:03.000]   Let's see what that would sound like.
[00:10:03.000 --> 00:10:04.000]   What is a Mollywood chuckle?
[00:10:04.000 --> 00:10:06.000]   It's sort of like a...
[00:10:06.000 --> 00:10:08.000]   [laughter]
[00:10:08.000 --> 00:10:11.000]   Maybe more like a giggle, but I don't want to be all girly.
[00:10:11.000 --> 00:10:12.000]   That was like a chuckle.
[00:10:12.000 --> 00:10:14.000]   So I'm watching this.
[00:10:14.000 --> 00:10:17.000]   I'm watching one of these...
[00:10:17.000 --> 00:10:23.000]   I think it was the IFC, the independent film channel.
[00:10:23.000 --> 00:10:27.000]   They were showing a movie and I was putting it on a DVD.
[00:10:27.000 --> 00:10:29.000]   Everyone says I love you.
[00:10:29.000 --> 00:10:31.000]   The Woody Allen musical.
[00:10:31.000 --> 00:10:32.000]   Oh, God.
[00:10:32.000 --> 00:10:33.000]   Was that any good?
[00:10:33.000 --> 00:10:39.000]   Actually, there's a lot of gags in there and they're the same gags that are in that crappy commercial.
[00:10:39.000 --> 00:10:41.000]   They couldn't even invent new gags?
[00:10:41.000 --> 00:10:45.000]   They're telling you to say, if you go see that movie, everyone says I love you or just
[00:10:45.000 --> 00:10:49.000]   kill all the songs and just listen to the gags.
[00:10:49.000 --> 00:10:52.000]   The person sitting at the table, the old lady.
[00:10:52.000 --> 00:10:53.000]   Get ready for this.
[00:10:53.000 --> 00:10:56.000]   It's not like any of that was groundbreaking comedy.
[00:10:56.000 --> 00:11:03.000]   The old lady is not groundbreaking comedy, but I thought that Gates and Seinfeld together had
[00:11:03.000 --> 00:11:05.000]   funny energy and I think that into a very...
[00:11:05.000 --> 00:11:06.000]   I thought they were just funny.
[00:11:06.000 --> 00:11:07.000]   They're funny too.
[00:11:07.000 --> 00:11:09.000]   They're just encouraging more of the same.
[00:11:09.000 --> 00:11:10.000]   I like it.
[00:11:10.000 --> 00:11:11.000]   It's absurdist and amusing.
[00:11:11.000 --> 00:11:16.000]   I think it's Microsoft's right to throw away $300 million in any way they see fit.
[00:11:16.000 --> 00:11:19.000]   I don't think these are good ads for anything, but they certainly...
[00:11:19.000 --> 00:11:21.000]   Although there's an interesting interpretation.
[00:11:21.000 --> 00:11:27.000]   Remember last week, Ryan Block deconstructed episode one and came up with a lot of interesting
[00:11:27.000 --> 00:11:34.000]   stuff like the shoe store was really a Mac store in a mall and it was discount shoes that didn't
[00:11:34.000 --> 00:11:36.000]   quite fit, but you could make them stretch to fit.
[00:11:36.000 --> 00:11:39.000]   He came up with a lot of interesting kind of...
[00:11:39.000 --> 00:11:40.000]   I don't know.
[00:11:40.000 --> 00:11:44.800]   So I take it Leo that you didn't read in my PC magazine column where I interpreted the
[00:11:44.800 --> 00:11:49.000]   entire thing as an S&M pick-up scene.
[00:11:49.000 --> 00:11:50.000]   It's leather.
[00:11:50.000 --> 00:11:51.000]   Exactly.
[00:11:51.000 --> 00:11:52.000]   Exactly.
[00:11:52.000 --> 00:11:53.000]   Well, get this.
[00:11:53.000 --> 00:11:54.000]   Here's the interpretation.
[00:11:54.000 --> 00:11:55.000]   That was vaguely hot.
[00:11:55.000 --> 00:11:57.000]   I'm not going to lie.
[00:11:57.000 --> 00:12:00.000]   So the little old lady wandering through is Steve Jobs.
[00:12:00.000 --> 00:12:03.000]   They say very explicitly that she's been with us for 12 years.
[00:12:03.000 --> 00:12:05.000]   Steve Jobs has been nappled 12 years.
[00:12:05.000 --> 00:12:07.000]   She runs everything secretly.
[00:12:07.000 --> 00:12:08.000]   She fixes the car.
[00:12:08.000 --> 00:12:09.000]   She does the laundry.
[00:12:09.000 --> 00:12:11.000]   Nothing happens without her.
[00:12:11.000 --> 00:12:14.000]   There's some interesting semiotics going on here.
[00:12:14.000 --> 00:12:15.000]   This is getting ridiculous.
[00:12:15.000 --> 00:12:25.000]   Now I admire the idea of doing a deep kind of a metaphorical, allegorical kind of interpretable
[00:12:25.000 --> 00:12:30.000]   kind of commercial for the nerds out there that want to go through this, but does this sell any
[00:12:30.000 --> 00:12:31.000]   product?
[00:12:31.000 --> 00:12:32.000]   It's just totally ridiculous.
[00:12:32.000 --> 00:12:34.000]   And does anybody even get it?
[00:12:34.000 --> 00:12:38.920]   Well, how many utterly ridiculous seeming branding campaigns have we been subject to over
[00:12:38.920 --> 00:12:42.000]   the years where there was no ad in place?
[00:12:42.000 --> 00:12:43.000]   Point well taken.
[00:12:43.000 --> 00:12:47.000]   But somebody buys the rights to a stadium for crying out loud.
[00:12:47.000 --> 00:12:48.000]   Point well taken.
[00:12:48.000 --> 00:12:51.000]   The McAfee Coliseum has never made me buy any software.
[00:12:51.000 --> 00:12:56.120]   It would have been ridiculous for Microsoft to come out with an ad that looked at anything
[00:12:56.120 --> 00:12:58.000]   like the Apple that I'm a Mac.
[00:12:58.000 --> 00:12:59.000]   That's true.
[00:12:59.000 --> 00:13:01.280]   Or an ad that- I'm not arguing these points.
[00:13:01.280 --> 00:13:04.280]   Or even an ad that attempted to pimp Vista because it's the point that-
[00:13:04.280 --> 00:13:07.280]   How about something that tries to sell some damn thing?
[00:13:07.280 --> 00:13:08.280]   I think this was-
[00:13:08.280 --> 00:13:09.280]   Don't sell a thing except Microsoft.
[00:13:09.280 --> 00:13:11.280]   I think that's what you need.
[00:13:11.280 --> 00:13:12.280]   Sorry.
[00:13:12.280 --> 00:13:14.280]   It seems like this is the plan all along.
[00:13:14.280 --> 00:13:17.080]   I mean, we've got the tech guys talking about it.
[00:13:17.080 --> 00:13:18.280]   Tech guys and girls, sorry, Molly.
[00:13:18.280 --> 00:13:20.280]   That's all talking about it.
[00:13:20.280 --> 00:13:23.680]   And, you know, basically we're thinking about Vista again.
[00:13:23.680 --> 00:13:24.680]   It's in our minds.
[00:13:24.680 --> 00:13:26.280]   You know, we talk about whether it sucks or it doesn't suck.
[00:13:26.280 --> 00:13:27.280]   I don't know.
[00:13:27.280 --> 00:13:29.280]   But is that who they need to impress this with?
[00:13:29.280 --> 00:13:32.280]   They want the hardcore geeks to get back on board, right?
[00:13:32.280 --> 00:13:34.280]   They want that kind of like- I don't know.
[00:13:34.280 --> 00:13:37.880]   Maybe they're looking for that top-down approach where if the hardcore gee people adopt it
[00:13:37.880 --> 00:13:40.880]   or finally take a look at Vista again and say, "Oh, it's not so bad."
[00:13:40.880 --> 00:13:42.880]   And then that'll filter down into mom and dad and everyone else.
[00:13:42.880 --> 00:13:45.880]   So this is not aimed at general mainstream America.
[00:13:45.880 --> 00:13:46.880]   This is aimed at us.
[00:13:46.880 --> 00:13:47.880]   I'm not sure enough about that.
[00:13:47.880 --> 00:13:48.880]   I'm not sure enough about that.
[00:13:48.880 --> 00:13:52.480]   When you show Bill Gates his ID and it says photo of him being arrested, obviously the
[00:13:52.480 --> 00:13:54.480]   only people that know that are going to be the hardcore gee.
[00:13:54.480 --> 00:13:55.480]   But we all did, didn't we?
[00:13:55.480 --> 00:13:56.480]   We all said-
[00:13:56.480 --> 00:13:57.480]   That is what I know.
[00:13:57.480 --> 00:13:58.480]   I know it's the workshop.
[00:13:58.480 --> 00:14:01.480]   There definitely are Easter eggs all over the place.
[00:14:01.480 --> 00:14:07.560]   But I can also see just for the non-deconstructing crowd for the kind of mainstream, the idea
[00:14:07.560 --> 00:14:12.640]   that they might- I can see it being just as aimed at people who just are out there thinking,
[00:14:12.640 --> 00:14:15.480]   "Ugh, everything I've heard about Vista is toilet."
[00:14:15.480 --> 00:14:17.800]   But Microsoft's not so bad.
[00:14:17.800 --> 00:14:19.760]   It makes you like Bill Gates.
[00:14:19.760 --> 00:14:22.280]   And I guess the question I have is, didn't Bill just leave?
[00:14:22.280 --> 00:14:23.280]   Well, he's gone.
[00:14:23.280 --> 00:14:24.280]   His history.
[00:14:24.280 --> 00:14:27.480]   So why is he the front man?
[00:14:27.480 --> 00:14:29.480]   Because the whole thing was a fake.
[00:14:29.480 --> 00:14:30.480]   He isn't.
[00:14:30.480 --> 00:14:31.480]   You always have said that.
[00:14:31.480 --> 00:14:34.760]   He's never meant to leave.
[00:14:34.760 --> 00:14:35.760]   But now they're adverts.
[00:14:35.760 --> 00:14:38.640]   Basically, these are ads for Bill Gates, if you ask me.
[00:14:38.640 --> 00:14:41.960]   And what a human funny guy Bill Gates is.
[00:14:41.960 --> 00:14:44.000]   He's a laugh riot.
[00:14:44.000 --> 00:14:48.240]   And do you find it a little insulting that the whole point of the ad was Bill and Jerry
[00:14:48.240 --> 00:14:51.760]   are so rich and out of touch they have to move in with a regular family to understand
[00:14:51.760 --> 00:14:54.080]   what regular people are like?
[00:14:54.080 --> 00:14:55.080]   That's a little odd.
[00:14:55.080 --> 00:14:56.080]   Isn't that a little odd?
[00:14:56.080 --> 00:14:57.080]   Yeah.
[00:14:57.080 --> 00:14:59.600]   Do you want that to be the message?
[00:14:59.600 --> 00:15:03.640]   But again, I mean, it's sort of like if they tried to make a commercial that was probista.
[00:15:03.640 --> 00:15:05.600]   What else are they going to say?
[00:15:05.600 --> 00:15:06.600]   Right.
