;FFMETADATA1
album=MacBreak Weekly May 2008
artist=Leo Laporte, Scott Bourne, Liana Lehua, Andy Ihnatko, Merlin Mann, and Alex Lindsay
comment=http://twit.tv/mbw91
genre=Podcast
title=MacBreak Weekly 91: Monocle Pete's Magic Yacht Wax
date=2008

[00:00:00.000 --> 00:00:03.760]   [ Sound Effects ]
[00:01:54.500 --> 00:01:58.500]   He was obsessive compulsive.
[00:01:58.500 --> 00:02:02.500]   He said that he thought it was artificially induced bird.
[00:02:02.500 --> 00:02:06.500]   That's what annoyed him.
[00:02:06.500 --> 00:02:13.500]   So, he thinks that I had that kind of technical or AV savvy that I was able to mix in a perfectly synthesized.
[00:02:13.500 --> 00:02:14.500]   That's what I did.
[00:02:14.500 --> 00:02:15.500]   Congratulations, house.
[00:02:15.500 --> 00:02:16.500]   You got me.
[00:02:16.500 --> 00:02:20.500]   I thought it was so perfect that no one would be able to get it, but you got me there.
[00:02:20.500 --> 00:02:22.500]   Not AV savvy, AV and savvy.
[00:02:22.500 --> 00:02:27.500]   The cool thing is that on Twitter, I keep getting emails from, or emails from Twitters from people saying,
[00:02:27.500 --> 00:02:30.500]   "You know, I believe that you have three different birds in your backyard.
[00:02:30.500 --> 00:02:32.500]   One is a Thompson's warbler in next year.
[00:02:32.500 --> 00:02:33.500]   Oh, no.
[00:02:33.500 --> 00:02:34.500]   I believe warbler."
[00:02:34.500 --> 00:02:35.500]   Oh, that's funny.
[00:02:35.500 --> 00:02:37.500]   They're actually identifying the bird.
[00:02:37.500 --> 00:02:38.500]   Yes.
[00:02:38.500 --> 00:02:41.500]   So, I now know more about my mom's backyard than I did before.
[00:02:41.500 --> 00:02:42.500]   So, thank you.
[00:02:42.500 --> 00:02:43.500]   Thank you, Leslie.
[00:02:43.500 --> 00:02:44.500]   Thank you, birders.
[00:02:44.500 --> 00:02:46.500]   Merlin, man, were you ever a birder when you lived in Florida?
[00:02:46.500 --> 00:02:51.500]   Never been a birder and I've never been electronically confronted by bird nerds.
[00:02:51.500 --> 00:02:52.500]   So, I look forward to that.
[00:02:52.500 --> 00:02:55.500]   We do have some very mean scrub jays in our yard.
[00:02:55.500 --> 00:02:56.500]   They're awful.
[00:02:56.500 --> 00:02:58.500]   They're awful to the other birds and they terrorize the cats.
[00:02:58.500 --> 00:02:59.500]   They do.
[00:02:59.500 --> 00:03:00.500]   They take over.
[00:03:00.500 --> 00:03:01.500]   Crows are like that.
[00:03:01.500 --> 00:03:02.500]   They don't bring a lot of value.
[00:03:02.500 --> 00:03:03.500]   They're just mean.
[00:03:03.500 --> 00:03:04.500]   Alex Lindsey is also here.
[00:03:04.500 --> 00:03:06.500]   Mr. Pittsburgh, there are no birds in Pittsburgh, I don't believe.
[00:03:06.500 --> 00:03:09.500]   There's lots of birds in Pittsburgh, especially where I grew.
[00:03:09.500 --> 00:03:13.500]   It was like the birds oftentimes act.
[00:03:13.500 --> 00:03:19.500]   Actually, those huge blocks of birds that would come flying up and geese, which, you know,
[00:03:19.500 --> 00:03:23.500]   are really good to eat because otherwise they poop everywhere.
[00:03:23.500 --> 00:03:27.500]   You know, the geese are flying over Petaluma right now.
[00:03:27.500 --> 00:03:30.500]   They're going, they're heading, let's see, I guess it'd be heading south, coming back
[00:03:30.500 --> 00:03:32.500]   from their winter holiday.
[00:03:32.500 --> 00:03:34.500]   And I saw one roadkill the other day.
[00:03:34.500 --> 00:03:35.500]   I almost stopped to pick it up.
[00:03:35.500 --> 00:03:37.500]   I don't know how though.
[00:03:37.500 --> 00:03:38.500]   It's flying south.
[00:03:38.500 --> 00:03:40.500]   I don't know how, maybe it got tired.
[00:03:40.500 --> 00:03:41.500]   Maybe a polligator.
[00:03:41.500 --> 00:03:46.500]   I'll say is that if they start stopping at your pond or at your lake or whatever, you
[00:03:46.500 --> 00:03:48.500]   know, you need to act quickly early by the way.
[00:03:48.500 --> 00:03:52.500]   They've ruined, they have ruined the park here in Petaluma.
[00:03:52.500 --> 00:03:54.500]   They said, hey, this is a nice place.
[00:03:54.500 --> 00:03:56.500]   And it's just, it's awful.
[00:03:56.500 --> 00:03:58.500]   There's thousands of geese.
[00:03:58.500 --> 00:04:00.500]   They hired dogs in Minneapolis.
[00:04:00.500 --> 00:04:01.500]   To chase the geese?
[00:04:01.500 --> 00:04:03.500]   They chased the geese away from the lake.
[00:04:03.500 --> 00:04:07.500]   Even though the dogs would have been, since there are 10,000 lakes in Minnesota, they
[00:04:07.500 --> 00:04:09.500]   required huge dog packs.
[00:04:09.500 --> 00:04:15.500]   Did you guys see the guy who's making, he's remaking birds, he's taking the birds by
[00:04:15.500 --> 00:04:18.500]   for Hitchcock and he's removing all of the birds?
[00:04:18.500 --> 00:04:21.500]   So people just look crazy.
[00:04:21.500 --> 00:04:24.500]   It looks like there's some kind of unseen terror.
[00:04:24.500 --> 00:04:28.500]   The guy's last name is Hendrix, H-E-N-D-R-I-K-S.
[00:04:28.500 --> 00:04:30.500]   Search Google on Hendrix without birds.
[00:04:30.500 --> 00:04:33.500]   And it's kind of awesome YouTube video.
[00:04:33.500 --> 00:04:35.500]   That's hysterical.
[00:04:35.500 --> 00:04:37.500]   That's a really cool idea.
[00:04:37.500 --> 00:04:41.500]   So long as there's no one in his community who is hungry or unclothed or needs a
[00:04:41.500 --> 00:04:44.500]   volunteer to come by and do work on the house.
[00:04:44.500 --> 00:04:47.500]   I don't think you understand how cultures move forward.
[00:04:47.500 --> 00:04:49.500]   I think we're moving birds from video.
[00:04:49.500 --> 00:04:51.500]   I'm just going to have to move backwards.
[00:04:51.500 --> 00:04:54.500]   You're probably the kind of guy who says, "Why are we landing on Mars when there's
[00:04:54.500 --> 00:04:56.500]   so much to do here at home?"
[00:04:56.500 --> 00:04:59.500]   No, I'm saying, "Why are we landing on Mars when unmanned probes can do so much
[00:04:59.500 --> 00:05:00.500]   better?"
[00:05:00.500 --> 00:05:02.500]   I think it is an unmanned probe.
[00:05:02.500 --> 00:05:03.500]   Are there humans on Mars?
[00:05:03.500 --> 00:05:05.500]   No, it's an unmanned probe.
[00:05:05.500 --> 00:05:07.500]   All of my probes so far have been entirely manned.
[00:05:07.500 --> 00:05:13.500]   You know what this thing that Merle and his talking about has in common with us?
[00:05:13.500 --> 00:05:16.500]   This is Mac Break Weekly and someone's taking all the Macs out of it.
[00:05:16.500 --> 00:05:18.500]   It's with all the Macs have been removed.
[00:05:18.500 --> 00:05:19.500]   I'll give you some Macs.
[00:05:19.500 --> 00:05:22.500]   Here's a picture of an iPhone or the new 3G iPhone.
[00:05:22.500 --> 00:05:26.500]   It looks oddly like the old iMac, the Bondi Blue iMac.
[00:05:26.500 --> 00:05:29.500]   It's got a plastic back, not the metal back.
[00:05:29.500 --> 00:05:31.500]   Alex, you posted these on Mac Break Weekly Ideas.
[00:05:31.500 --> 00:05:33.500]   Do you believe these are credible?
[00:05:33.500 --> 00:05:34.500]   Your Photoshop whiz.
[00:05:34.500 --> 00:05:36.500]   They look pretty good actually.
[00:05:36.500 --> 00:05:39.500]   There's a lot of other ways to do it other than Photoshop as well.
[00:05:39.500 --> 00:05:41.500]   And that would be to build something that looked like it.
[00:05:41.500 --> 00:05:44.500]   Well, this is pretty good if somebody fabricated this because it's got the aluminum around.
[00:05:44.500 --> 00:05:46.500]   The front looks pretty much the same, right?
[00:05:46.500 --> 00:05:48.500]   It's the back that looks different.
[00:05:48.500 --> 00:05:52.500]   Yeah, I mean they look relatively credible.
[00:05:52.500 --> 00:05:54.500]   You know, if they are, somebody's getting fired.
[00:05:54.500 --> 00:05:55.500]   Yeah, no kidding.
[00:05:55.500 --> 00:06:01.500]   If you were going to do this 3G phone, you might want to have a plastic back instead of a metal back
[00:06:01.500 --> 00:06:03.500]   for better radio reception, right?
[00:06:03.500 --> 00:06:05.500]   So this actually would lead some credence to this.
[00:06:05.500 --> 00:06:10.500]   And it's also, notice it is a little thicker, but by kind of gracefully curving the back,
[00:06:10.500 --> 00:06:11.500]   they've hidden that fact.
[00:06:11.500 --> 00:06:12.500]   Well, here's the thing.
[00:06:12.500 --> 00:06:16.500]   They don't show the jack.
[00:06:16.500 --> 00:06:17.500]   Right.
[00:06:17.500 --> 00:06:22.500]   And I think it's less credible because of that, because all the reports we're getting is that
[00:06:22.500 --> 00:06:26.500]   the new phone will not have the recessed headphone jack.
[00:06:26.500 --> 00:06:27.500]   Oh.
[00:06:27.500 --> 00:06:31.500]   And had they shown that, we would know, I would be more likely to believe.
[00:06:31.500 --> 00:06:33.500]   He's got the jack, jack, jack, jack.
[00:06:33.500 --> 00:06:39.500]   Now what they could have done is, you know, build some sort of plastic case and set an
[00:06:39.500 --> 00:06:41.500]   a regular iPhone in it.
[00:06:41.500 --> 00:06:43.500]   And that would look good.
[00:06:43.500 --> 00:06:45.500]   It has that kind of iMac, the old iMac looked at.
[00:06:45.500 --> 00:06:50.500]   Yeah, I got to tell you, if this is the new phone, I'm not very excited.
[00:06:50.500 --> 00:06:54.500]   Well, the other rumor again, I like the old phone looks beautiful.
[00:06:54.500 --> 00:06:56.500]   Well, go ahead, Sagan.
[00:06:56.500 --> 00:06:59.500]   The other rumor is that there'll be a black version.
[00:06:59.500 --> 00:07:01.500]   That's the rumor we've been hearing that there's going to be black.
[00:07:01.500 --> 00:07:02.500]   Well, you could do colors.
[00:07:02.500 --> 00:07:04.500]   If you're doing that classic, it's easy to do colors.
[00:07:04.500 --> 00:07:06.500]   You could have red.
[00:07:06.500 --> 00:07:07.500]   Yeah.
[00:07:07.500 --> 00:07:10.500]   And I thought that this also would lend some credence to maybe a less expensive phone.
[00:07:10.500 --> 00:07:12.500]   This looks like a less expensive phone.
[00:07:12.500 --> 00:07:13.500]   It sure does.
[00:07:13.500 --> 00:07:15.500]   Maybe that's what you don't like about Mr. Born.
[00:07:15.500 --> 00:07:16.500]   It's not the Rolex.
[00:07:16.500 --> 00:07:19.500]   It looks like the freaking clamshell thing.
[00:07:19.500 --> 00:07:20.500]   Yeah, it does.
[00:07:20.500 --> 00:07:24.500]   I mean, that's, that's so, you know, down market.
[00:07:24.500 --> 00:07:31.500]   The iPhone software development fund, the $100 million iPhone that client Perkins, Cofield,
[00:07:31.500 --> 00:07:34.500]   and buyers was going to do.
[00:07:34.500 --> 00:07:39.220]   In fact, Steven asked it in January when he did that speech, is and has now picked its
[00:07:39.220 --> 00:07:41.500]   first two companies to receive funding.
[00:07:41.500 --> 00:07:43.780]   1700 submissions.
[00:07:43.780 --> 00:07:46.580]   You'd think they could have done better than this.
[00:07:46.580 --> 00:07:48.420]   The first one is from Palago.
[00:07:48.420 --> 00:07:52.500]   It's called, "Whirl, WHRL, WHRL, WHRL."
[00:07:52.500 --> 00:07:59.500]   Ties the iPhone's mapping capabilities to help find restaurants and services in your area.
[00:07:59.500 --> 00:08:00.500]   Yeah.
[00:08:00.500 --> 00:08:03.500]   Can't we do that with Google Maps already?
[00:08:03.500 --> 00:08:06.500]   Well, why do we need that for?
[00:08:06.500 --> 00:08:09.500]   I think the thing that they're pumping about that is the social side.
[00:08:09.500 --> 00:08:10.500]   You would use that?
[00:08:10.500 --> 00:08:11.500]   Yeah.
[00:08:11.500 --> 00:08:12.500]   I would use that all the time.
[00:08:12.500 --> 00:08:13.500]   Man, I don't think you can do it with Google Maps.
[00:08:13.500 --> 00:08:14.500]   Try and do it on your phone now.
[00:08:14.500 --> 00:08:15.500]   It's a pain.
[00:08:15.500 --> 00:08:16.500]   You're jumping around.
[00:08:16.500 --> 00:08:17.500]   You're in the maps app.
[00:08:17.500 --> 00:08:18.500]   You're back in Safari.
[00:08:18.500 --> 00:08:21.500]   I mean, if you actually try to do this, if you travel, you have to deal with their describing
[00:08:21.500 --> 00:08:22.500]   here, it's not that easy.
[00:08:22.500 --> 00:08:23.500]   Yeah.
[00:08:23.500 --> 00:08:24.500]   Maybe you're right.
[00:08:24.500 --> 00:08:26.500]   I do it on my dash GPS because it has Yahoo on it.
[00:08:26.500 --> 00:08:29.500]   I could say she should get me a Starbucks and it'll find me the Starbucks and stuff like that.
[00:08:29.500 --> 00:08:30.500]   Well, you can do that.
[00:08:30.500 --> 00:08:31.500]   Most GPSs will do that.
[00:08:31.500 --> 00:08:34.500]   You can do that pretty simply on the iPhone if you know where you're at.
[00:08:34.500 --> 00:08:38.500]   Well, those in the iPhone, the map now know where you're at within 1,700 feet.
[00:08:38.500 --> 00:08:39.500]   You know what I'm saying?
[00:08:39.500 --> 00:08:45.740]   If you know that you're at ZipCode94107 in San Francisco and you just go to Google and
[00:08:45.740 --> 00:08:47.500]   type, you know, Starbucks 941 or 7.
[00:08:47.500 --> 00:08:48.500]   Do you know why you're driving?
[00:08:48.500 --> 00:08:52.900]   I mean, like, I'm looking for something where I'm going down to 80 at, let's say, a safe
[00:08:52.900 --> 00:08:55.940]   70 miles an hour and I want to know where the closest coffee place is.
[00:08:55.940 --> 00:09:00.340]   I can do that on my newbie, like, OK, but like to have that, to basically say, I'm
[00:09:00.340 --> 00:09:03.700]   imagine on my home page, I can say I can have a bookmark for coffee.
[00:09:03.700 --> 00:09:05.700]   No matter where I am, show me where the nearest coffee.
[00:09:05.700 --> 00:09:07.700]   You're desperate, aren't you?
[00:09:07.700 --> 00:09:11.460]   Well, it looks like with this one, though, you're integrating social networking as well,
[00:09:11.460 --> 00:09:15.300]   so you're getting recommendations from your friends and it's not just a random list of
[00:09:15.300 --> 00:09:16.300]   right.
[00:09:16.300 --> 00:09:17.300]   That's why they said it right there.
[00:09:17.300 --> 00:09:21.260]   But there are two different levels of problem with this when you're doing it on an iPhone.
[00:09:21.260 --> 00:09:24.860]   When you're doing it on a car GPS, you know that the person who's asking this question
[00:09:24.860 --> 00:09:29.100]   has a car, so you can be a little looser on the recommendations.
[00:09:29.100 --> 00:09:33.060]   If I actually have to beat shoe leather to know where to walk to this place you're recommending
[00:09:33.060 --> 00:09:36.060]   to me, it'd better be exactly what I'm looking for.
[00:09:36.060 --> 00:09:41.100]   Not just a coffee place that used to be here three years ago and still doesn't have Wi-Fi.
[00:09:41.100 --> 00:09:43.820]   That's a big problem with the GPS results, is there often out of date?
[00:09:43.820 --> 00:09:46.020]   Because I mean, these things move fast, especially coffee shops.
[00:09:46.020 --> 00:09:50.420]   I got really zing by the newbie when I was in Florida and I know you hear this, "Oh,
[00:09:50.420 --> 00:09:54.620]   the crazy German guy drives this Mercedes into a lake because he tries to do this."
[00:09:54.620 --> 00:09:58.020]   I'm like, "I'm not that guy."
[00:09:58.020 --> 00:10:01.620]   First of all, my wife is really ready to kill the newbie woman.
[00:10:01.620 --> 00:10:05.540]   She is so tired of being corrected by this pedantic newbie.
[00:10:05.540 --> 00:10:06.700]   They calculated.
[00:10:06.700 --> 00:10:07.700]   This is why I like the dash.
[00:10:07.700 --> 00:10:09.540]   It doesn't ever say recalculating.
[00:10:09.540 --> 00:10:11.620]   It just says, "It doesn't say anything.
[00:10:11.620 --> 00:10:13.300]   You just keep driving and then it gives you a new route."
[00:10:13.300 --> 00:10:14.300]   That's what my car never did.
[00:10:14.300 --> 00:10:15.300]   That's how it should do.
[00:10:15.300 --> 00:10:18.100]   It doesn't say recalculating is such a guilt inducing.
[00:10:18.100 --> 00:10:23.540]   It's like, "Well, the one I used to have, is it the newbie is what you have Merlin?"
[00:10:23.540 --> 00:10:25.620]   The newbie, the one that's the smaller screen.
[00:10:25.620 --> 00:10:26.780]   Yeah, I got that one too.
[00:10:26.780 --> 00:10:29.380]   At first it says, "Make an immediate U-turn."
[00:10:29.380 --> 00:10:30.380]   Yeah.
[00:10:30.380 --> 00:10:31.380]   Like, "You bew idiot."
[00:10:31.380 --> 00:10:33.980]   Then it says, "Okay, recalculating."
[00:10:33.980 --> 00:10:34.980]   Yeah.
[00:10:34.980 --> 00:10:35.980]   It says it with a resigned voice.
[00:10:35.980 --> 00:10:36.980]   That's where I'm just projecting.
[00:10:36.980 --> 00:10:37.980]   I swear, I swear.
[00:10:37.980 --> 00:10:40.860]   I think it's if she has to repeat herself, if she has to say it more than a couple of
[00:10:40.860 --> 00:10:43.780]   times, I swear to God, she starts sounding more exasperated.
[00:10:43.780 --> 00:10:45.220]   What voice do you use that moment?
[00:10:45.220 --> 00:10:47.980]   My question is, "Do you have it said to the German voice?"
[00:10:47.980 --> 00:10:51.780]   Mine is said to Australian and it's very easy going.
[00:10:51.780 --> 00:10:52.780]   Recalculating.
[00:10:52.780 --> 00:10:54.780]   It's a little bit of a chime.
[00:10:54.780 --> 00:10:58.380]   I tried the English woman for a while, but I went back to, I think it's a Karen or something
[00:10:58.380 --> 00:11:02.100]   like that, whatever the generic, a panantic American woman is.
[00:11:02.100 --> 00:11:03.860]   Anyway, I don't know.
[00:11:03.860 --> 00:11:07.660]   I'm going to have to see how this thing works, but you're right, Scott, everything is on your
[00:11:07.660 --> 00:11:08.660]   iPhone.
[00:11:08.660 --> 00:11:11.580]   If you don't mind, all the clicky, click, click, click, make stuff happen.
[00:11:11.580 --> 00:11:15.020]   I think what's, I don't know, for me, I'm just now starting to really get into what I do
[00:11:15.020 --> 00:11:17.940]   with the buttons on the home page.
[00:11:17.940 --> 00:11:22.340]   That's really starting to turbo my use of the iPhone, is having shortcuts into stuff
[00:11:22.340 --> 00:11:23.340]   I use a lot.
[00:11:23.340 --> 00:11:26.780]   I also said there's going to be a what's going on around me right now button.
[00:11:26.780 --> 00:11:28.620]   You're one button away from context.
[00:11:28.620 --> 00:11:33.100]   In other words, now this reminds me a little of Jai-ku because Jai-ku knew via Bluetooth
[00:11:33.100 --> 00:11:36.260]   which of your Jai-ku friends were in the area.
[00:11:36.260 --> 00:11:37.260]   That would be kind of cool.
[00:11:37.260 --> 00:11:41.460]   If it has that social networking feature and it said, "Oh yeah, Leana is at the Starbucks
[00:11:41.460 --> 00:11:48.060]   down the street right now having a double-comer-makiado and she's with a cute friend," then that
[00:11:48.060 --> 00:11:49.060]   would be useful.
[00:11:49.060 --> 00:11:50.060]   It's amazing.
[00:11:50.060 --> 00:11:52.900]   There's 10 people near me who are looking at Jai-ku right now.
[00:11:52.900 --> 00:11:56.940]   I should Twitter about this right now.
[00:11:56.940 --> 00:11:59.580]   Twitter does that kind of manually, right?
[00:11:59.580 --> 00:12:03.140]   What I like about it would be that Brightkite actually offers this feature.
[00:12:03.140 --> 00:12:05.980]   You can make people trusted friends.
[00:12:05.980 --> 00:12:11.060]   If it's somebody that I actually know, then I would go, "Okay, I'm going to go join Leo
[00:12:11.060 --> 00:12:15.860]   and his cute friends at the coffee shop versus somebody random in my neighborhood."
[00:12:15.860 --> 00:12:17.260]   No, I think that's a good point.
[00:12:17.260 --> 00:12:18.260]   Do you have a good friend?
[00:12:18.260 --> 00:12:20.300]   I don't understand how you would use that.
[00:12:20.300 --> 00:12:23.660]   If I'm out and doing something, am I just going to stop when I'm doing it and go, "Oh,
[00:12:23.660 --> 00:12:25.980]   I want to go hang out with somebody from a social network?"
[00:12:25.980 --> 00:12:26.980]   Who uses that?
[00:12:26.980 --> 00:12:28.540]   Well, you're married and you have a kid's now.
[00:12:28.540 --> 00:12:29.540]   No, I'm serious.
[00:12:29.540 --> 00:12:30.540]   I'm not trying to be contrary.
[00:12:30.540 --> 00:12:31.540]   I'm just someone.
[00:12:31.540 --> 00:12:33.540]   Kevin Rose does that.
[00:12:33.540 --> 00:12:35.020]   Well, I would do that.
[00:12:35.020 --> 00:12:38.500]   See, I think younger people would do that who are single and hip and lonely.
[00:12:38.500 --> 00:12:39.500]   I think it's creepy.
[00:12:39.500 --> 00:12:42.620]   I think Merlin says, "I think it's creepy."
[00:12:42.620 --> 00:12:44.700]   Well, the other one, it's not creepy.
[00:12:44.700 --> 00:12:48.700]   It's social, but you have to be in a city with a large group of friends who are also using
[00:12:48.700 --> 00:12:50.020]   the same platform.
[00:12:50.020 --> 00:12:51.620]   And then it's like Twitter or anything else.
[00:12:51.620 --> 00:12:52.620]   It's a community.
[00:12:52.620 --> 00:12:55.260]   Without that, it's just a bunch of strangers and you're right.
[00:12:55.260 --> 00:12:56.260]   It's creepy.
[00:12:56.260 --> 00:12:59.900]   The second company they funded, I think, actually seems more commercially viable.
[00:12:59.900 --> 00:13:01.780]   The home automation stuff.
[00:13:01.780 --> 00:13:06.300]   I've been reading a lot of analyst reports that they think that the overall market's
[00:13:06.300 --> 00:13:10.300]   going to move towards looking at automation as one of the next big investment areas.
[00:13:10.300 --> 00:13:16.500]   Home automation, particularly as it relates to security, has some interesting possibilities.
[00:13:16.500 --> 00:13:20.860]   I mean, I was 10 years ago, I was in Bill Gates' home and they had the little pin that they
[00:13:20.860 --> 00:13:24.140]   gave you that would control where you could go in the home.
[00:13:24.140 --> 00:13:25.860]   Whether or not you could go in this room or that.
[00:13:25.860 --> 00:13:29.500]   When you did, it would adjust the lighting and the music and the electronic paintings
[00:13:29.500 --> 00:13:30.580]   for you.
[00:13:30.580 --> 00:13:34.260]   And imagine having your iPhone be the trigger for that.
[00:13:34.260 --> 00:13:37.540]   Okay, you can go into a public building with your iPhone because it gives you this much
[00:13:37.540 --> 00:13:38.540]   clearance.
[00:13:38.540 --> 00:13:43.780]   You can't go into the bank vault, but you can go into the Starbucks and the common area
[00:13:43.780 --> 00:13:45.460]   and those sorts of things.
[00:13:45.460 --> 00:13:46.460]   I think that's very interesting.
[00:13:46.460 --> 00:13:51.060]   There's a long line of some of the push stuff that we have talked about over at Apple
[00:13:51.060 --> 00:13:54.100]   Phone show that we think needs to come onto the iPhone.
[00:13:54.100 --> 00:13:55.100]   We're going to do that.
[00:13:55.100 --> 00:13:59.860]   There's a company in Petaluma threshold that's going to come in here and put motion sensors
[00:13:59.860 --> 00:14:03.300]   and heat sensors and all sorts of stuff in here.
[00:14:03.300 --> 00:14:06.260]   Humidity controls, a big panic button.
[00:14:06.260 --> 00:14:08.260]   Because Dan's worried.
[00:14:08.260 --> 00:14:12.700]   You could come in off the street and he says, "You won't get shot.
[00:14:12.700 --> 00:14:13.700]   It'll be me."
[00:14:13.700 --> 00:14:15.580]   So I'm going to put a big panic.
[00:14:15.580 --> 00:14:16.580]   So I think that'll be fine.
[00:14:16.580 --> 00:14:18.980]   Because Petaluma is a hub for crime.
[00:14:18.980 --> 00:14:19.980]   Dan's a little parent.
[00:14:19.980 --> 00:14:20.980]   I like to crime.
[00:14:20.980 --> 00:14:21.980]   Dan's a little parent.
[00:14:21.980 --> 00:14:22.980]   Yeah.
[00:14:22.980 --> 00:14:23.980]   And given the buildings, what, about 2,000 square feet?
[00:14:23.980 --> 00:14:24.980]   I mean, it's...
[00:14:24.980 --> 00:14:27.420]   Well, that's why he's there, so he'll get shot.
[00:14:27.420 --> 00:14:28.860]   I can dive out the window.
[00:14:28.860 --> 00:14:31.380]   All that matters is which one of you can run the most quick.
[00:14:31.380 --> 00:14:33.380]   Who's the fastest runner?
[00:14:33.380 --> 00:14:35.180]   I don't have to run the bar.
[00:14:35.180 --> 00:14:36.900]   I just have to run my friend.
[00:14:36.900 --> 00:14:37.900]   I know that's right.
[00:14:37.900 --> 00:14:42.300]   You need an ejection seat below you with a little slide.
[00:14:42.300 --> 00:14:43.300]   A little water slide.
[00:14:43.300 --> 00:14:44.300]   I think that's a good idea.
[00:14:44.300 --> 00:14:48.620]   It's a twig evacuation capsule countdown.
[00:14:48.620 --> 00:14:49.620]   One million dollars.
[00:14:49.620 --> 00:14:51.660]   You feel a little like Dr. Evil in here.
[00:14:51.660 --> 00:14:55.900]   I just need a little cat, a hairless cat to stroke on my lap here.
[00:14:55.900 --> 00:14:56.900]   So those are two companies.
[00:14:56.900 --> 00:14:59.860]   Yeah, I guess, I mean, you kind of think with 1,700.
[00:14:59.860 --> 00:15:00.860]   There's another one coming.
[00:15:00.860 --> 00:15:04.420]   There's a couple that they said that they're giving about a hundred million dollars.
[00:15:04.420 --> 00:15:07.220]   You know, but have you been in front of a VC company?
[00:15:07.220 --> 00:15:08.220]   No.
[00:15:08.220 --> 00:15:09.220]   Let me tell you something.
[00:15:09.220 --> 00:15:12.140]   Their job is to say no, and your job is to convince him to turn it around.
[00:15:12.140 --> 00:15:13.140]   Right.
[00:15:13.140 --> 00:15:16.060]   So it's not unusual for them to be very, very particular.
[00:15:16.060 --> 00:15:17.700]   They're looking for something that scales.
[00:15:17.700 --> 00:15:18.700]   Right.
[00:15:18.700 --> 00:15:19.700]   That's all they care about.
[00:15:19.700 --> 00:15:21.180]   They don't care if it'll make $10 million dollars here.
[00:15:21.180 --> 00:15:22.180]   Oh, really?
[00:15:22.180 --> 00:15:23.180]   They really don't.
[00:15:23.180 --> 00:15:24.180]   In fact, I've had many of them say that.
[00:15:24.180 --> 00:15:25.180]   What does that mean then?
[00:15:25.180 --> 00:15:26.180]   Scales.
