;FFMETADATA1
album=MacBreak Weekly March 2008
artist=Leo Laporte, Andy Ihnatko, Scott Bourne, Alex Lindsay, and Merlin Mann
comment=http://twit.tv/mbw79
genre=Podcast
title=MacBreak Weekly 79: Louder Than Bombs
date=2008

[00:00:00.000 --> 00:00:03.440]   [ Sound Effects ]
[00:01:35.360 --> 00:01:40.160]   I've been, me and Alex have been busy, so, you know, I didn't, didn't, wasn't able to
[00:01:40.160 --> 00:01:41.160]   check in.
[00:01:41.160 --> 00:01:42.160]   >> Well, I'm so glad we got you back on.
[00:01:42.160 --> 00:01:43.160]   Alex is also here.
[00:01:43.160 --> 00:01:46.000]   Scott Borne is from the Apple Phone Show at ApplePhoneShow.com.
[00:01:46.000 --> 00:01:53.160]   Girls Gone Geek.tv and Padango and, you know, he's doing more podcasts than I am now.
[00:01:53.160 --> 00:01:54.160]   It's really I'm impressed.
[00:01:54.160 --> 00:01:55.160]   I live zone.
[00:01:55.160 --> 00:01:56.160]   >> Thank you, sir.
[00:01:56.160 --> 00:01:58.200]   It's my goal to impress you.
[00:01:58.200 --> 00:02:01.160]   >> You know, my goal is to, we're going to start doing video a little bit.
[00:02:01.160 --> 00:02:04.040]   I'll talk about that a little bit, but I'd love it if you guys sometimes would come up
[00:02:04.040 --> 00:02:07.280]   here and do the show so that people could see your shining faces.
[00:02:07.280 --> 00:02:09.920]   >> Yeah, I got to face Bill Radio Leo.
[00:02:09.920 --> 00:02:10.920]   >> No, you don't.
[00:02:10.920 --> 00:02:11.920]   You're a good looking guy.
[00:02:11.920 --> 00:02:12.920]   >> Yeah.
[00:02:12.920 --> 00:02:16.800]   Okay, I'll make the trip to Petaluma just because it's a pretty drive, but, you know, that's
[00:02:16.800 --> 00:02:19.000]   what I'm hoping people will come up here.
[00:02:19.000 --> 00:02:24.240]   And then what we'll do Andy for you is we'll put a plasma screen with your, with your mug
[00:02:24.240 --> 00:02:25.240]   on it.
[00:02:25.240 --> 00:02:26.800]   By the way, Andy, good news.
[00:02:26.800 --> 00:02:28.120]   You're on the album art.
[00:02:28.120 --> 00:02:29.120]   >> Awesome.
[00:02:29.120 --> 00:02:31.560]   Yeah, I got a picture and everything.
[00:02:31.560 --> 00:02:32.560]   >> We didn't turn down.
[00:02:32.560 --> 00:02:36.280]   We didn't have a snaggy, a nitrous, I can snaggy picture of Andy.
[00:02:36.280 --> 00:02:40.480]   So we put a placeholder on the Mac Break Weekly album art, but now we've got that we're going
[00:02:40.480 --> 00:02:43.560]   to take that Twit logo out and yes, it'll be Andy's head.
[00:02:43.560 --> 00:02:47.120]   In fact, those of you listening on an iPod, hold your iPod up right now.
[00:02:47.120 --> 00:02:48.800]   You could see his face.
[00:02:48.800 --> 00:02:52.040]   And for those of you listening on iTunes, press that little button on the lower left
[00:02:52.040 --> 00:02:54.220]   that expands the album art.
[00:02:54.220 --> 00:02:55.220]   Look at that.
[00:02:55.220 --> 00:02:56.220]   Isn't he good looking?
[00:02:56.220 --> 00:02:59.280]   >> So you can either just imagine Adolf Manju with a hat.
[00:02:59.280 --> 00:03:03.760]   >> I'm trying to think of Scott looks like he kind of looks like Captain Kangaroo.
[00:03:03.760 --> 00:03:08.200]   Now everyone that writes me says, I look, I look like, you know, Mr. Scott on Star Trek.
[00:03:08.200 --> 00:03:09.200]   Oh yeah, that's right.
[00:03:09.200 --> 00:03:10.200]   You're that James doing that.
[00:03:10.200 --> 00:03:11.960]   >> He's going for Bert Reynolds.
[00:03:11.960 --> 00:03:12.960]   >> Yeah.
[00:03:12.960 --> 00:03:18.640]   >> Like in the third of his five at career, not the really awful fourth one, not the decadent
[00:03:18.640 --> 00:03:22.180]   third act, but the the meaty where he's got some grandis hair and he's looks like he's
[00:03:22.180 --> 00:03:25.160]   almost ready to accept that he's not 23 years old.
[00:03:25.160 --> 00:03:27.800]   >> Talk about the boogie next, Sarah.
[00:03:27.800 --> 00:03:29.720]   >> That was a good era.
[00:03:29.720 --> 00:03:30.720]   That was a good.
[00:03:30.720 --> 00:03:31.720]   >> That was a good.
[00:03:31.720 --> 00:03:33.280]   >> That was stage four, stage five.
[00:03:33.280 --> 00:03:38.640]   We're looking for post white white in the hair, pre plastic surgery.
[00:03:38.640 --> 00:03:41.320]   I think that after Cosmo.
[00:03:41.320 --> 00:03:42.320]   >> After Cosmo.
[00:03:42.320 --> 00:03:43.320]   >> After Cosmo.
[00:03:43.320 --> 00:03:44.960]   >> Yeah, much after Cosmo.
[00:03:44.960 --> 00:03:47.160]   Alex Lindsey from the Pixel core is here.
[00:03:47.160 --> 00:03:48.160]   >> Hello.
[00:03:48.160 --> 00:03:51.800]   >> TV and Merlin man completes the set.
[00:03:51.800 --> 00:03:56.260]   All five Merlin is for 43 folders.com.
[00:03:56.260 --> 00:04:00.780]   So we were all going to talk about none of us has received an invitation for this Apple
[00:04:00.780 --> 00:04:04.740]   event coming up on Thursday.
[00:04:04.740 --> 00:04:06.100]   What do we think it's going to be Scott born?
[00:04:06.100 --> 00:04:10.380]   You're the one who probably follows the few and you and Scott and Andy probably follow
[00:04:10.380 --> 00:04:11.660]   the phone the closest.
[00:04:11.660 --> 00:04:13.260]   So I'll start with you, Scott, in the last gany.
[00:04:13.260 --> 00:04:14.260]   What is it going to be?
[00:04:14.260 --> 00:04:19.660]   >> Well, it's going to be an announcement that there's going to be an announcement.
[00:04:19.660 --> 00:04:22.260]   They're probably not going to release anything substantial.
[00:04:22.260 --> 00:04:28.620]   They may release an early beta, even alpha version of the SDK with some tidbits or some
[00:04:28.620 --> 00:04:30.020]   information.
[00:04:30.020 --> 00:04:36.380]   The word we're getting is that the full bore kit will be available at WWDC.
[00:04:36.380 --> 00:04:39.340]   And they're going to announce that they're running a little behind.
[00:04:39.340 --> 00:04:40.340]   That's one version.
[00:04:40.340 --> 00:04:45.980]   Another version is that there might be a base kit given and then they're going to add to
[00:04:45.980 --> 00:04:47.780]   it over the coming months.
[00:04:47.780 --> 00:04:51.860]   And then they're going to do some kind of deal where they're trying to show that through
[00:04:51.860 --> 00:04:57.180]   probably some connection to the SDK that they have made the iPhone more enterprise friendly.
[00:04:57.180 --> 00:05:02.140]   But I think it's going to be like sort of a non announcement is my guess.
[00:05:02.140 --> 00:05:03.300]   >> You agree, Andy?
[00:05:03.300 --> 00:05:07.980]   >> Yeah, it's basically there's going to be a big post-it note on the middle of the screen
[00:05:07.980 --> 00:05:10.100]   saying, "I owe you one SDK."
[00:05:10.100 --> 00:05:11.100]   >> [LAUGH]
[00:05:11.100 --> 00:05:17.460]   >> But I think really this has got to be one of those events where you have to figure
[00:05:17.460 --> 00:05:22.620]   out how tactical this is going to be, where they really got to start putting some cards
[00:05:22.620 --> 00:05:23.860]   on the table.
[00:05:23.860 --> 00:05:27.100]   So yeah, I don't think they're going to be releasing anything that day.
[00:05:27.100 --> 00:05:31.540]   I do think that we're going to get both the dog and the pony show demonstrating all the
[00:05:31.540 --> 00:05:33.500]   different things you'll be able to do with the SDK.
[00:05:33.500 --> 00:05:37.060]   I think you'll see the roadmap for how apps are going to be released.
[00:05:37.060 --> 00:05:41.940]   I wouldn't be surprised if, as a way to put an extra layer of gooey sweet frosting on
[00:05:41.940 --> 00:05:46.980]   the top of the cinnabon, that they decided to announce a 3G iPhone at this event because
[00:05:46.980 --> 00:05:52.500]   they need to do something to make sure that everybody covers this event, everybody reports
[00:05:52.500 --> 00:05:57.500]   in this event, and everybody gets the message out, as Scott said, that all the reasons why
[00:05:57.500 --> 00:06:01.300]   you didn't buy an iPhone last year, you're going to be able to buy one this year because
[00:06:01.300 --> 00:06:04.860]   we're going to support MS, we're going to support all these enterprise apps and all
[00:06:04.860 --> 00:06:07.220]   these enterprise infrastructures.
[00:06:07.220 --> 00:06:11.580]   I don't think anybody's going to be coming home with any changes in their plans that
[00:06:11.580 --> 00:06:15.740]   next day, but they'll at least have a roadmap for what they want to do for the next two,
[00:06:15.740 --> 00:06:16.740]   three, four, five months.
[00:06:16.740 --> 00:06:18.940]   That would make sense then, none of us were invited.
[00:06:18.940 --> 00:06:22.420]   It's not really oppressive, and it's an event for developers, you think?
[00:06:22.420 --> 00:06:23.420]   That's why they did it.
[00:06:23.420 --> 00:06:24.420]   Good.
[00:06:24.420 --> 00:06:25.420]   We're going to go with that.
[00:06:25.420 --> 00:06:26.420]   That's why they didn't invite developers.
[00:06:26.420 --> 00:06:29.500]   You want to sign the ad left us out.
[00:06:29.500 --> 00:06:31.700]   We're just as important as anybody else.
[00:06:31.700 --> 00:06:33.700]   I'm not bitter.
[00:06:33.700 --> 00:06:38.900]   I've never, ever been invited to one of these.
[00:06:38.900 --> 00:06:41.740]   You've even spoken at Apple, but you've never been invited to a press event.
[00:06:41.740 --> 00:06:42.980]   No, it's not breaking my heart.
[00:06:42.980 --> 00:06:43.980]   I wouldn't go.
[00:06:43.980 --> 00:06:46.060]   Do you guys get invited to lie?
[00:06:46.060 --> 00:06:47.060]   What do they do?
[00:06:47.060 --> 00:06:48.060]   They send you things?
[00:06:48.060 --> 00:06:49.060]   Is there a messenger?
[00:06:49.060 --> 00:06:50.060]   Yeah.
[00:06:50.060 --> 00:06:51.060]   Oh, really?
[00:06:51.060 --> 00:06:54.700]   What they do is they put it on a MacBook Air before they used to just be a MacBook Pro
[00:06:54.700 --> 00:06:55.700]   17-inch.
[00:06:55.700 --> 00:06:58.620]   They put this lovely invitation and the computer's yours to keep.
[00:06:58.620 --> 00:07:01.780]   A guy in livery, actually, with white gloves.
[00:07:01.780 --> 00:07:02.780]   Exactly.
[00:07:02.780 --> 00:07:05.140]   I'm thinking Scott's going to the door.
[00:07:05.140 --> 00:07:06.140]   He thinks it's his lunch.
[00:07:06.140 --> 00:07:07.140]   Ding dong.
[00:07:07.140 --> 00:07:10.660]   Open it, and it's literally a man on a horse with a very long mini trumpet.
[00:07:10.660 --> 00:07:11.820]   And a glass slipper.
[00:07:11.820 --> 00:07:14.820]   And a scrawn.
[00:07:14.820 --> 00:07:19.620]   Listen, the only reason I go is it's free orange juice and nice croissants provided by Apple
[00:07:19.620 --> 00:07:20.620]   kind of cost.
[00:07:20.620 --> 00:07:24.020]   It's actually kind of fun because also you see the entire Apple press core, you know,
[00:07:24.020 --> 00:07:25.500]   Jason and Dan and everybody.
[00:07:25.500 --> 00:07:31.820]   Well, you know, we did cover for Twit because you didn't want to go, Leo, the big new iMac
[00:07:31.820 --> 00:07:32.820]   announcement.
[00:07:32.820 --> 00:07:33.820]   I couldn't go.
[00:07:33.820 --> 00:07:34.820]   Let's make this clear.
[00:07:34.820 --> 00:07:36.620]   Apple, I wanted to go.
[00:07:36.620 --> 00:07:37.620]   I couldn't go.
[00:07:37.620 --> 00:07:38.620]   I wasn't kidding for it.
[00:07:38.620 --> 00:07:40.260]   It wasn't in your lack of interest.
[00:07:40.260 --> 00:07:41.260]   I apologize.
[00:07:41.260 --> 00:07:44.500]   But Steve walked into the room during the after conference.
[00:07:44.500 --> 00:07:45.500]   Oh, see, you see.
[00:07:45.500 --> 00:07:46.660]   And that had never happened.
[00:07:46.660 --> 00:07:48.300]   And he actually took questions.
[00:07:48.300 --> 00:07:50.980]   So I mean, every once in a while, something surprising happens.
[00:07:50.980 --> 00:07:55.140]   I don't look for a big surprise out of this announcement.
[00:07:55.140 --> 00:07:58.820]   And you know, I think Andy's speculation about the 3G phone.
[00:07:58.820 --> 00:08:00.020]   Now that's interesting.
[00:08:00.020 --> 00:08:04.380]   And there have been some rumors we've received that they were going to announce one, you
[00:08:04.380 --> 00:08:05.860]   know, at this thing.
[00:08:05.860 --> 00:08:09.620]   But I didn't find them credible if Andy has better information.
[00:08:09.620 --> 00:08:10.620]   I hope he's right.
[00:08:10.620 --> 00:08:11.620]   Cool.
[00:08:11.620 --> 00:08:16.180]   I also think that I think that there's a problem, high probability that they would show, they
[00:08:16.180 --> 00:08:19.900]   would show, while the SDK may not be released, there's obviously some companies probably
[00:08:19.900 --> 00:08:24.860]   working on third party apps right now using some kind of partial SDK.
[00:08:24.860 --> 00:08:29.620]   So I wouldn't be surprised that we see EA or somebody else posting, posting.
[00:08:29.620 --> 00:08:32.460]   Well, this is what we've already done with what we've been given.
[00:08:32.460 --> 00:08:33.460]   And wow, look at this.
[00:08:33.460 --> 00:08:34.860]   It's really cool.
[00:08:34.860 --> 00:08:38.940]   And and seeing some of that starting to roll out, even though there's not a general SDK
[00:08:38.940 --> 00:08:39.940]   available.
[00:08:39.940 --> 00:08:43.380]   And it's probably a surprise if Apple showed some third party apps that have already been
[00:08:43.380 --> 00:08:45.180]   developed from some of their closer partners.
[00:08:45.180 --> 00:08:46.180]   Right.
[00:08:46.180 --> 00:08:49.340]   They need to demonstrate that this isn't this isn't going to be just like web apps.
[00:08:49.340 --> 00:08:52.540]   It's even better than the Generation 1 user interface.
[00:08:52.540 --> 00:08:57.020]   They're going to show off things like the page curl that we see in the updated maps
[00:08:57.020 --> 00:08:58.020]   app.
[00:08:58.020 --> 00:09:01.980]   We're going to see basically the like the difference between the very first iteration
[00:09:01.980 --> 00:09:05.980]   of the Mac interface in 1984 and then what they did after they had another year to think
[00:09:05.980 --> 00:09:06.980]   about it.
[00:09:06.980 --> 00:09:07.980]   I think what we really need.
[00:09:07.980 --> 00:09:12.300]   We need to see Doom with the being able to move move around by going back and forth with
[00:09:12.300 --> 00:09:15.380]   the iPhone and be able to fire with one little button and then be able to change weapons.
[00:09:15.380 --> 00:09:17.380]   I think that would be pretty cool.
[00:09:17.380 --> 00:09:18.380]   It's that's the game.
[00:09:18.380 --> 00:09:20.060]   I ended all the kids are into these days.
[00:09:20.060 --> 00:09:21.060]   Doom one.
[00:09:21.060 --> 00:09:25.260]   Hey, I play Doom one for six hours on Virgin America on the way over.
[00:09:25.260 --> 00:09:28.900]   I thought it was stupid when I saw it and then I started playing the video.
[00:09:28.900 --> 00:09:38.140]   The Doom one Rick role video where the weapon instead of the BFG 9000 is a boom box playing
[00:09:38.140 --> 00:09:41.500]   is never going to give you up and it kills the monsters.
[00:09:41.500 --> 00:09:42.500]   I mean, they just die.
[00:09:42.500 --> 00:09:44.660]   It's a great video.
[00:09:44.660 --> 00:09:45.660]   I don't know how they did it.
[00:09:45.660 --> 00:09:47.220]   It looked like it was a level of doom.
[00:09:47.220 --> 00:09:50.060]   Have you guys ever used the Amazon iPhone app?
[00:09:50.060 --> 00:09:52.020]   Have you ever logged on to Amazon?
[00:09:52.020 --> 00:09:53.020]   Oh, yeah.
[00:09:53.020 --> 00:09:54.020]   I used to work first came out.
[00:09:54.020 --> 00:09:55.020]   Very good.
[00:09:55.020 --> 00:09:56.020]   Yeah.
[00:09:56.020 --> 00:09:57.020]   It's I don't know if it were me.
[00:09:57.020 --> 00:10:00.380]   I there's all kinds of reasons why this is probably a difficult relationship for them
[00:10:00.380 --> 00:10:06.980]   to do, but not not least because they're eating their lunch on music as far as I'm concerned,
[00:10:06.980 --> 00:10:08.780]   but I'm as on Zeting iTunes lunch.
[00:10:08.780 --> 00:10:10.780]   My God, the quality, the price.
[00:10:10.780 --> 00:10:11.780]   I agree.
[00:10:11.780 --> 00:10:12.780]   I just really.
[00:10:12.780 --> 00:10:15.140]   But what about the numbers or the numbers are the numbers?
[00:10:15.140 --> 00:10:18.620]   The numbers the opposite fact iTunes is now number two just under one line.
[00:10:18.620 --> 00:10:19.620]   Yeah.
[00:10:19.620 --> 00:10:23.020]   Anyway, all I was going to say was if it were me and I were the guy who was going to go
[00:10:23.020 --> 00:10:28.380]   out and decide who would be demoing that functionality, I would start with Amazon
[00:10:28.380 --> 00:10:33.620]   because talk about a disruptive application that because a that shows that could show
[00:10:33.620 --> 00:10:37.620]   a huge alliance with somebody really big and it could also show, hey, look, you know what,
[00:10:37.620 --> 00:10:39.220]   look what we can do for people.
[00:10:39.220 --> 00:10:43.660]   You go out and you enter in, you know, scan the barcode or whatever and just buy it right
[00:10:43.660 --> 00:10:44.740]   off of Amazon from there.
[00:10:44.740 --> 00:10:46.820]   So anyway, it wouldn't have to be that fancy.
[00:10:46.820 --> 00:10:47.820]   Yeah.
[00:10:47.820 --> 00:10:48.820]   I would start with a huge heavy hitter.
[00:10:48.820 --> 00:10:52.900]   Well, let me take a photo of the serial number at borders.
[00:10:52.900 --> 00:10:54.780]   It would be that'd be disruptive.
[00:10:54.780 --> 00:10:56.380]   But there already doing that.
[00:10:56.380 --> 00:11:00.660]   If you look at the shift in the iPhone commercials right now, it's not centering on the built
[00:11:00.660 --> 00:11:01.660]   in apps.
[00:11:01.660 --> 00:11:06.620]   It's centering on customized like the customized Facebook app, customized web web experiences
[00:11:06.620 --> 00:11:09.460]   are tailored specifically to the iPhone.
[00:11:09.460 --> 00:11:14.060]   Obviously in a press event that's designed to show off what can be possible with the
[00:11:14.060 --> 00:11:16.860]   SDK, they're not going to show off a web app.
[00:11:16.860 --> 00:11:20.140]   But this is our that's why I was saying I would that's why I'm saying I would have
[00:11:20.140 --> 00:11:21.900]   Amazon make an app is what I'm saying.
[00:11:21.900 --> 00:11:22.900]   I'm not a kid at app.
[00:11:22.900 --> 00:11:23.900]   Yeah.
[00:11:23.900 --> 00:11:25.900]   No, no, but I mean, it goes a lot further than a web app, which you've got a something
[00:11:25.900 --> 00:11:30.700]   that's with you all download a 42 gigabyte catalog so you can, you know, so you can buy
[00:11:30.700 --> 00:11:32.260]   things while you're in the air.
[00:11:32.260 --> 00:11:35.640]   No means that if you're in the air, you can type in the name of a book and when you log
[00:11:35.640 --> 00:11:38.740]   back in online, you buy it automatically or whatever.
[00:11:38.740 --> 00:11:40.180]   It wouldn't take a 40 megabyte app.
[00:11:40.180 --> 00:11:41.900]   But no, I'm saying it wouldn't be a web app.
[00:11:41.900 --> 00:11:42.900]   It would be something.
[00:11:42.900 --> 00:11:45.660]   No, but I don't see the point to offline Amazon browsing.
[00:11:45.660 --> 00:11:50.500]   I mean, I see I see the point to having a built in support for with a really great cut
[00:11:50.500 --> 00:11:54.180]   and paste and copy feature that we're all hoping for to simply highlight something and
[00:11:54.180 --> 00:11:56.420]   say, please bookmark this as a possible Amazon search.
[00:11:56.420 --> 00:11:59.620]   Oh, but I think what you're saying, Andy, is if it am is there's no reason for an Amazon
[00:11:59.620 --> 00:12:02.700]   app not to be as what it is now, which is a web app.
[00:12:02.700 --> 00:12:06.420]   But what I was going to put out is the biggest one of the biggest victories that Apple has
[00:12:06.420 --> 00:12:10.660]   had is that they have succeeded in creating a third version of the world wide web.
[00:12:10.660 --> 00:12:12.700]   Before then there was the real web.
[00:12:12.700 --> 00:12:18.380]   After that, then after that came the stripped down, no resources, no screen with no graphics,
[00:12:18.380 --> 00:12:23.380]   no fancy anything mobile web that everyone uses on their smartphones, even the $500 smartphones.
[00:12:23.380 --> 00:12:27.740]   But they succeeded in just one year in creating a third version of the web where if you access
[00:12:27.740 --> 00:12:33.140]   Amazon, if you access Google, all these other services and the host realizes that you're
[00:12:33.140 --> 00:12:37.500]   on an iPhone, it gives you an entirely different web experience.
[00:12:37.500 --> 00:12:39.140]   And this is pretty much unprecedented.
[00:12:39.140 --> 00:12:43.060]   I can't imagine a different company that would have succeeded in getting that sort of thing
[00:12:43.060 --> 00:12:44.060]   done.
[00:12:44.060 --> 00:12:47.060]   I think that though, if you had a standalone app, you'd have access to the camera.
[00:12:47.060 --> 00:12:50.580]   And I think that having access to the camera, I think that'd be very painful to do through
[00:12:50.580 --> 00:12:51.580]   a web app.
[00:12:51.580 --> 00:12:54.860]   And I think that being able to have access to the camera for a program like Amazon means
[00:12:54.860 --> 00:12:58.060]   that I walk into an electronic store, I walk into a bookstore, I walk into anything that
[00:12:58.060 --> 00:13:04.180]   Amazon sells, and I take a picture of that barcode and I can order it from Amazon.
[00:13:04.180 --> 00:13:05.900]   And you couldn't do that.
[00:13:05.900 --> 00:13:06.900]   That's a bad thing.
[00:13:06.900 --> 00:13:07.900]   Yeah.
[00:13:07.900 --> 00:13:09.700]   You couldn't do that with a web app.
[00:13:09.700 --> 00:13:14.220]   That's an application that a lot of people would use and it would make people go crazy.
[00:13:14.220 --> 00:13:15.700]   But that's not at the stores.
[00:13:15.700 --> 00:13:18.460]   That would be even better not as an Amazon app, but as a general app.
[00:13:18.460 --> 00:13:22.300]   I mean, if the delicious monster people decided to make that as a portable edition, that simply
[00:13:22.300 --> 00:13:24.180]   says, I'm going to record that I saw this.
[00:13:24.180 --> 00:13:27.660]   I saw this game at a friend's house or I saw this movie at a friend's house or even I saw
[00:13:27.660 --> 00:13:34.100]   this bag of shrimp flavored onion crisps at a party.
[00:13:34.100 --> 00:13:35.100]   And I want to remember.
[00:13:35.100 --> 00:13:39.140]   And there's already there, you know, Nokia does have, comes with a barcode reading application.
[00:13:39.140 --> 00:13:42.340]   They haven't quite connected the dots, but it's clear that they want to.
[00:13:42.340 --> 00:13:47.340]   They also have a screen reading application right now, which will read barcode out loud
[00:13:47.340 --> 00:13:48.820]   for blind users.
[00:13:48.820 --> 00:13:53.100]   So I think that also if they, if you know, the business model for that is to just take,
[00:13:53.100 --> 00:13:56.100]   you know, fire it through Amazon and take your affiliate sale.
[00:13:56.100 --> 00:13:57.100]   Yeah.
[00:13:57.100 --> 00:13:58.100]   So this is a small.
[00:13:58.100 --> 00:14:00.340]   There's 4% of a lot of orders.
[00:14:00.340 --> 00:14:01.340]   Yeah.
[00:14:01.340 --> 00:14:06.060]   Guys, I just, I just literally, while we're talking, got an email from a contact to AT&T.
[00:14:06.060 --> 00:14:11.940]   If you look at the AT&T data page now, and this could be a coincidence, but it says,
[00:14:11.940 --> 00:14:17.380]   to access AT&T's data, you need a 3G or edge compatible iPhone.
[00:14:17.380 --> 00:14:20.260]   Whoa, I called it.
[00:14:20.260 --> 00:14:23.020]   It's a change in the text from just a week ago.
[00:14:23.020 --> 00:14:24.020]   There you go.
[00:14:24.020 --> 00:14:26.020]   I think that's pretty, that's, that's confirmation.
[00:14:26.020 --> 00:14:28.660]   That's an actual AT&T to, to release something before.
[00:14:28.660 --> 00:14:30.820]   Apple must just hate them so much.
[00:14:30.820 --> 00:14:34.300]   Well, every source that I have related to the iPhone was great.
[00:14:34.300 --> 00:14:38.940]   Before you see the Ip upper features, you can only fly less than two miles with the new
[00:14:38.940 --> 00:14:40.340]   version of the iPhone.
[00:14:40.340 --> 00:14:41.340]   Yeah.
[00:14:41.340 --> 00:14:44.060]   I imagine someone who's just about to leave the company says, you know how I could really
[00:14:44.060 --> 00:14:47.380]   screw up both Apple and AT&T for shorting me on my last paycheck.
[00:14:47.380 --> 00:14:48.380]   All right.
[00:14:48.380 --> 00:14:49.380]   So we've got some interesting apps.
[00:14:49.380 --> 00:14:52.860]   We've got, we've got gaming is obvious.
[00:14:52.860 --> 00:14:55.220]   What a great gaming platform that would be.
[00:14:55.220 --> 00:14:58.700]   I like the barcode Amazon tied to Amazon.
[00:14:58.700 --> 00:15:01.420]   What other apps would we like to see on the, on the iPhone?
[00:15:01.420 --> 00:15:02.420]   Stand alone.
[00:15:02.420 --> 00:15:05.580]   Anything that's push related works for me.
[00:15:05.580 --> 00:15:06.740]   You know what I have on the Blackberry?
[00:15:06.740 --> 00:15:07.740]   That's fantastic.
[00:15:07.740 --> 00:15:12.940]   It syncs with the Google calendar automatically, it pushes and pulls from G-Cal.
[00:15:12.940 --> 00:15:16.900]   So my, I update the Google calendar on either side and it's always up to date.
[00:15:16.900 --> 00:15:18.740]   That is, that is a killer app.
[00:15:18.740 --> 00:15:23.660]   I know there's a photographer, I want the camera to be a little bit more fun to use.
[00:15:23.660 --> 00:15:29.380]   I've seen some of the, the jailbroken iPhones have a cool little photo app that lets you
[00:15:29.380 --> 00:15:34.580]   zoom in and adjust the brightness and just those two changes make that camera infinitely
[00:15:34.580 --> 00:15:35.580]   more usable.
[00:15:35.580 --> 00:15:36.580]   Yeah.
[00:15:36.580 --> 00:15:38.660]   You could, I mean, there's a lot you could do with it.
[00:15:38.660 --> 00:15:42.100]   That engine, you could do all of that stuff, including video.
[00:15:42.100 --> 00:15:46.220]   I'm hoping that the rumors are true that they're going to let us basically distribute free
[00:15:46.220 --> 00:15:49.260]   apps and then have people, you know, have, let's talk about that.
[00:15:49.260 --> 00:15:50.260]   You want to sell them.
[00:15:50.260 --> 00:15:51.260]   Yeah.
[00:15:51.260 --> 00:15:52.900]   Well, the rumor is of course, is that Apple, if you want to sell your app, you're going
[00:15:52.900 --> 00:15:56.860]   to have to go through Apple and have it blessed and, and be able to sell it on iTunes.
[00:15:56.860 --> 00:16:01.380]   But if you want to give it away, the rumor is, is that Apple's going to let you do that.
[00:16:01.380 --> 00:16:03.620]   Kind of like podcasting versus paid content.
[00:16:03.620 --> 00:16:06.480]   I don't know if that's going to be true or not, but it would be great because there's tons
[00:16:06.480 --> 00:16:10.140]   of little utilities as a filmmaker that I would love to have of being able to build,
[00:16:10.140 --> 00:16:14.640]   for instance, a little digital slate or a little, or lots of coverage tools that are
[00:16:14.640 --> 00:16:17.620]   way too specialized to necessarily sell to a public.
[00:16:17.620 --> 00:16:20.100]   But I think that there's markets for those things.
[00:16:20.100 --> 00:16:23.780]   And hopefully, I mean, that's why you want a third party market is to let people specialize
