
[00:00:00.000 --> 00:00:04.000]   [music]
[00:07:44.240 --> 00:07:46.760]   And Scott Borne will once again be a paper billionaire.
[00:07:46.760 --> 00:07:48.480]   Dollar cost averaging paper.
[00:07:48.480 --> 00:07:49.480]   Dollar cost averaging.
[00:07:49.480 --> 00:07:53.120]   $818 million in profit.
[00:07:53.120 --> 00:07:54.120]   That's fantastic.
[00:07:54.120 --> 00:07:56.120]   Yeah, they did.
[00:07:56.120 --> 00:08:00.840]   What's the-- there's no-- anyone who tries to make this quarter to Apple look anything
[00:08:00.840 --> 00:08:03.680]   other than great, well, we know where they're coming from.
[00:08:03.680 --> 00:08:12.120]   And interestingly, on Mac sales, 1.7 million Macs, that's 33% growth over this quarter
[00:08:12.120 --> 00:08:21.200]   a year ago and exceeding the company's previous record by 150,000, 9.8 million iPods in the
[00:08:21.200 --> 00:08:23.360]   quarter, 21% growth.
[00:08:23.360 --> 00:08:28.320]   So big sales of Macs, big sales of iPods, and then you just add the iPhone and it's
[00:08:28.320 --> 00:08:29.320]   gravy.
[00:08:29.320 --> 00:08:32.760]   Well, I find it very interesting that we hear a lot about people saying, well, Apple's
[00:08:32.760 --> 00:08:37.280]   no longer a computer company when they're selling more computers than they ever have
[00:08:37.280 --> 00:08:38.280]   in their history.
[00:08:38.280 --> 00:08:40.680]   Well, I'm relieved because I was worried that Apple might start thinking of itself as
[00:08:40.680 --> 00:08:43.040]   an iPhone and iPod company.
[00:08:43.040 --> 00:08:45.900]   So I'm glad to hear that the Macs are still selling.
[00:08:45.900 --> 00:08:48.080]   There is one little teeny bit of bad news.
[00:08:48.080 --> 00:08:50.600]   You really got to look deep to see it.
[00:08:50.600 --> 00:08:59.880]   And that is the-- the number of iPods sold is really high, but the profit on the iPods,
[00:08:59.880 --> 00:09:03.720]   even though they sold more, actually went down.
[00:09:03.720 --> 00:09:05.920]   So their margin is slimming, but that's--
[00:09:05.920 --> 00:09:06.920]   Yeah, the iPod--
[00:09:06.920 --> 00:09:10.640]   I thought it was a 50% markup on the iPhone.
[00:09:10.640 --> 00:09:11.640]   Not on the iPhone, the iPod.
[00:09:11.640 --> 00:09:12.640]   That makes sense.
[00:09:12.640 --> 00:09:16.200]   I mean, the prices have been dropping on the iPod.
[00:09:16.200 --> 00:09:17.200]   Yeah.
[00:09:17.200 --> 00:09:21.040]   So they actually sold more, but they made less.
[00:09:21.040 --> 00:09:25.560]   So that will be a trend that people will want to take a look at because obviously the
[00:09:25.560 --> 00:09:30.640]   iPod's a big factor still in Apple's future.
[00:09:30.640 --> 00:09:35.280]   They did not book any earnings from AT&T, but they plan to start doing that in future
[00:09:35.280 --> 00:09:36.280]   quarters.
[00:09:36.280 --> 00:09:38.480]   So that's going to even make more profit.
[00:09:38.480 --> 00:09:39.480]   Yeah.
[00:09:39.480 --> 00:09:41.680]   Because once again, this is a historic deal.
[00:09:41.680 --> 00:09:46.920]   They're actually getting paid a share of the cellular revenue.
[00:09:46.920 --> 00:09:49.000]   As far as we know, that's never been done before.
[00:09:49.000 --> 00:09:54.840]   Are they getting paid as part of the subscription?
[00:09:54.840 --> 00:09:55.840]   Subscription.
[00:09:55.840 --> 00:09:56.840]   Subscription.
[00:09:56.840 --> 00:10:01.120]   They get all the revenue from the hardware, which, as Brett said, is at least 50%.
[00:10:01.120 --> 00:10:02.200]   And they get subscription.
[00:10:02.200 --> 00:10:05.720]   So they're-- yeah, you know, you don't see Sony Ericsson making a deal like that.
[00:10:05.720 --> 00:10:06.720]   That's pretty remarkable.
[00:10:06.720 --> 00:10:07.720]   It's insane.
[00:10:07.720 --> 00:10:09.440]   I have to say, from a business point of view, it makes sense.
[00:10:09.440 --> 00:10:14.120]   I'm sad that Apple decided to, you know, sell to this kind of closed environment and
[00:10:14.120 --> 00:10:20.240]   kind of become part of this industry that is so loathsome, this wireless phone industry.
[00:10:20.240 --> 00:10:23.600]   But I guess, you know, hey, they're a business and they're going to do what's going to make
[00:10:23.600 --> 00:10:24.600]   them the most money.
[00:10:24.600 --> 00:10:25.600]   But I just wish they--
[00:10:25.600 --> 00:10:28.280]   I think it's also a start.
[00:10:28.280 --> 00:10:29.600]   You know, I mean, Apple broke the deal.
[00:10:29.600 --> 00:10:30.600]   But they made the deal.
[00:10:30.600 --> 00:10:32.920]   I mean, I don't-- I want you to do the deal with the devil where you're now going to make
[00:10:32.920 --> 00:10:33.920]   an open phone.
[00:10:33.920 --> 00:10:34.920]   I don't know.
[00:10:34.920 --> 00:10:40.040]   But if you did open the phone, Leo, you get to work with people like, what, T-Mobile?
[00:10:40.040 --> 00:10:42.400]   No, I think what they should do is make a device.
[00:10:42.400 --> 00:10:43.760]   I mean, Nokia does this.
[00:10:43.760 --> 00:10:44.760]   A lot of companies do this.
[00:10:44.760 --> 00:10:49.080]   Make a device that's open, unlocked, you know.
[00:10:49.080 --> 00:10:51.400]   And maybe work with companies like Google.
[00:10:51.400 --> 00:10:57.160]   I mean, with Google making noises about buying spectrum in the 700 megahertz range, I think
[00:10:57.160 --> 00:10:59.560]   they may end up being a very potent wireless force.
[00:10:59.560 --> 00:11:05.960]   But if you made an iPhone that supported SIP over Wi-Fi and said, screw the cell companies,
[00:11:05.960 --> 00:11:08.120]   I think that that option's still open for Apple.
[00:11:08.120 --> 00:11:09.120]   There's no--
[00:11:09.120 --> 00:11:10.120]   Yeah, absolutely.
[00:11:10.120 --> 00:11:11.840]   --an absolute device that they can do anything they want.
[00:11:11.840 --> 00:11:18.640]   So if they decide to offer VoIP over an iPhone without the cellular capability, they're totally
[00:11:18.640 --> 00:11:20.200]   able to do that, you know.
[00:11:20.200 --> 00:11:22.840]   So I don't-- I think that this is what they need to do now.
[00:11:22.840 --> 00:11:27.000]   But I think-- I don't know that the technology for that is really where it needs to be for
[00:11:27.000 --> 00:11:28.000]   an average.
[00:11:28.000 --> 00:11:29.000]   Well, this is very speculative.
[00:11:29.000 --> 00:11:30.320]   If you're right, I mean, it's way off.
[00:11:30.320 --> 00:11:31.320]   But you know, there's like--
[00:11:31.320 --> 00:11:32.320]   Not this over--
[00:11:32.320 --> 00:11:33.320]   --years down the road.
[00:11:33.320 --> 00:11:34.320]   There is an open device, the open moku.
[00:11:34.320 --> 00:11:36.120]   Everybody says, every time we talk about the iPhone, why don't you ever mention the
[00:11:36.120 --> 00:11:37.120]   open moku?
[00:11:37.120 --> 00:11:38.720]   There, I've said it, open moku.
[00:11:38.720 --> 00:11:41.040]   Now, wait, what language is that?
[00:11:41.040 --> 00:11:44.360]   I was going to say, is it like a treasure chest opening somewhere?
[00:11:44.360 --> 00:11:47.360]   The open source community has a terrible track record with hardware.
[00:11:47.360 --> 00:11:48.920]   I remember they tried to make a game machine.
[00:11:48.920 --> 00:11:51.560]   I mean, it's not-- but they are making these cell phones.
[00:11:51.560 --> 00:11:53.000]   You can buy them now as a developer.
[00:11:53.000 --> 00:11:57.440]   Perhaps we'll be able to buy them in the fall or later as consumers.
[00:11:57.440 --> 00:11:58.440]   They're SIP phones.
[00:11:58.440 --> 00:12:00.440]   They're exactly what I would love to see.
[00:12:00.440 --> 00:12:01.440]   Apple do.
[00:12:01.440 --> 00:12:02.440]   They have a touch screen.
[00:12:02.440 --> 00:12:03.840]   They have some Apple-like capabilities.
[00:12:03.840 --> 00:12:07.840]   But anyway, you know, and there are other companies watching what Apple's doing, the
[00:12:07.840 --> 00:12:09.400]   Prada, the LG Prada.
[00:12:09.400 --> 00:12:13.160]   HTC has a touch screen that looks a lot like an iPhone.
[00:12:13.160 --> 00:12:18.720]   I don't think Apple will have a monopoly in this market.
[00:12:18.720 --> 00:12:19.720]   But as--
[00:12:19.720 --> 00:12:25.160]   Yeah, I'm curious to see CES in '08 and see what the cell phone companies come back to
[00:12:25.160 --> 00:12:28.240]   the table with after seeing the iPhone.
[00:12:28.240 --> 00:12:29.240]   Yeah.
[00:12:29.240 --> 00:12:30.240]   And how--
[00:12:30.240 --> 00:12:31.400]   I'm curious to see if anything.
[00:12:31.400 --> 00:12:34.800]   I'm curious to see if anybody will go to CES given what happened last year.
[00:12:34.800 --> 00:12:35.800]   That's true.
[00:12:35.800 --> 00:12:37.120]   Apple won't be there.
[00:12:37.120 --> 00:12:39.680]   Mac business represents 60% of quarterly revenue.
[00:12:39.680 --> 00:12:41.560]   That's a growth of one-third.
[00:12:41.560 --> 00:12:45.480]   Mac Notebook's up 42% over this time last year.
[00:12:45.480 --> 00:12:46.480]   That's great news.
[00:12:46.480 --> 00:12:47.480]   Wow.
[00:12:47.480 --> 00:12:52.440]   It's clearly a halo effect from the iPod and maybe even from the iPhone.
[00:12:52.440 --> 00:12:58.040]   We all worried aloud when we heard about the delay of OS X about-- as some people would
[00:12:58.040 --> 00:13:01.440]   put it, whether Apple can walk and shoot gum at the same time.
[00:13:01.440 --> 00:13:05.160]   Hearing what you hear and knowing about the success of these, do any of you have a different
[00:13:05.160 --> 00:13:09.720]   point of view now about Apple in terms of resources for being able to put what they
[00:13:09.720 --> 00:13:12.520]   need, where it needs to be going forward?
[00:13:12.520 --> 00:13:13.520]   I'm still worried.
[00:13:13.520 --> 00:13:16.600]   I think that's when we talked about this last week that's the problem Google poses is
[00:13:16.600 --> 00:13:18.720]   that Google sucks up all the time.
[00:13:18.720 --> 00:13:19.720]   Right.
[00:13:19.720 --> 00:13:20.720]   Yeah.
[00:13:20.720 --> 00:13:21.720]   Well, I think that--
[00:13:21.720 --> 00:13:27.160]   I'm pretty happy with the operating system that I have now, 10.4.
[00:13:27.160 --> 00:13:28.160]   That's true.
[00:13:28.160 --> 00:13:29.160]   We should say that.
[00:13:29.160 --> 00:13:30.160]   Just because you won't let them--
[00:13:30.160 --> 00:13:34.560]   So when they said that they'd delay in it, moving to a new operating system generally
[00:13:34.560 --> 00:13:38.440]   is a fairly traumatic event in my life when I have to.
[00:13:38.440 --> 00:13:41.560]   It's a week of chaos generally.
[00:13:41.560 --> 00:13:46.560]   And so if they released it right now, I probably wouldn't upgrade until October anyway because
[00:13:46.560 --> 00:13:49.920]   I don't have a break time where I can have computers not working.
[00:13:49.920 --> 00:13:55.400]   And just working out all the issues with the new apps and where the new apps get broken.
[00:13:55.400 --> 00:13:57.440]   And there's all this slow cascade.
[00:13:57.440 --> 00:14:00.280]   And the operating system I have now works very, very well.
[00:14:00.280 --> 00:14:02.080]   There's little bugs here and there.
[00:14:02.080 --> 00:14:04.520]   But I'm quite happy with it.
[00:14:04.520 --> 00:14:08.040]   And a lot of the new features, I have to admit some of them I feel like I'm just going
[00:14:08.040 --> 00:14:12.240]   to have to use before I really get my head around them, the time machine and all these
[00:14:12.240 --> 00:14:13.240]   extra little features.
[00:14:13.240 --> 00:14:14.800]   And there's a couple of them that I'm excited about.
[00:14:14.800 --> 00:14:17.640]   But a lot of them, I'm just kind of like, oh, it'll be one of those Apple things where
[00:14:17.640 --> 00:14:19.600]   I'll be excited once I'm using them.
[00:14:19.600 --> 00:14:22.920]   But right now when I look at them, I'm like, it's not like every day I wish I had time
[00:14:22.920 --> 00:14:23.920]   machine.
[00:14:23.920 --> 00:14:28.720]   If you're one of the people who, and I think Apple almost really said as much that they
[00:14:28.720 --> 00:14:33.360]   were moving resources around, if you were one of the folks who made that decision at
[00:14:33.360 --> 00:14:36.840]   that time, you've got to be breathing a sigh of relief that things seem to be turning out
[00:14:36.840 --> 00:14:37.840]   well after that.
[00:14:37.840 --> 00:14:38.840]   Yeah.
[00:14:38.840 --> 00:14:42.960]   I mean, I know OS or 10.5 is not out yet, but still, just being sure.
[00:14:42.960 --> 00:14:47.520]   Which is really surprising because I remember they did the Dog and Pony show on that a year
[00:14:47.520 --> 00:14:50.040]   ago, dragged us all out.
[00:14:50.040 --> 00:14:51.840]   And so you're looking at it, check it out.
[00:14:51.840 --> 00:14:53.200]   It's working so great.
[00:14:53.200 --> 00:14:54.200]   And now it's really.
[00:14:54.200 --> 00:14:58.640]   Yeah, that was one of the, one of the big disappointments, Brett, at, I think at the
[00:14:58.640 --> 00:15:04.520]   WWDC was just that so much of it was, you know, kind of leopard 2.0, you know, they'd
[00:15:04.520 --> 00:15:05.520]   already kind of heard.
[00:15:05.520 --> 00:15:10.760]   You said it was not the only one who sat through the WWDC in '06 and thought it was
[00:15:10.760 --> 00:15:11.760]   boring.
[00:15:11.760 --> 00:15:14.560]   Maybe that's just your one.
[00:15:14.560 --> 00:15:16.520]   I think I don't even remember it.
[00:15:16.520 --> 00:15:17.520]   Yeah.
[00:15:17.520 --> 00:15:18.520]   That's why.
[00:15:18.520 --> 00:15:21.080]   I don't remember what it was.
[00:15:21.080 --> 00:15:27.440]   It just, they just went on and on about some very benign features and in the 10.5 and it's
[00:15:27.440 --> 00:15:29.360]   just like, well, that was wasted time.
[00:15:29.360 --> 00:15:32.680]   Well, if anything was boring, it was the last one because it was a repeat of the 1006.
[00:15:32.680 --> 00:15:36.040]   Well, wasn't the last WWDC, that's when they really, they announced all the intel.
[00:15:36.040 --> 00:15:38.960]   I mean, a lot of the, they announced that they were moving to all the stuff didn't.
[00:15:38.960 --> 00:15:39.960]   No, that was that.
[00:15:39.960 --> 00:15:44.880]   Well, that was when they, that wasn't when they announced the chief of the Mac Pro.
[00:15:44.880 --> 00:15:45.880]   Right.
[00:15:45.880 --> 00:15:51.960]   Anyway, well, maybe I'm just bitter because I cover consumer technology and there was no
[00:15:51.960 --> 00:15:53.840]   consumer announcements at that.
[00:15:53.840 --> 00:15:55.920]   Hey, let's, that's WWDC.
[00:15:55.920 --> 00:15:57.760]   You have to go to Macworld for a consumer.
[00:15:57.760 --> 00:15:59.840]   You know, Apple definitely has gotten into a pattern.
[00:15:59.840 --> 00:16:00.840]   It's really funny.
[00:16:00.840 --> 00:16:03.240]   You look at a, you know, we expect to see stuff.
[00:16:03.240 --> 00:16:06.120]   If they're going to release something related to visual effects, it'll be Sunday before
[00:16:06.120 --> 00:16:07.120]   Seagrap.
[00:16:07.120 --> 00:16:11.040]   If they're going to release something for video, it'll be the Sunday before NAB.
[00:16:11.040 --> 00:16:14.560]   Consumer electronics are going to come out in Macworld and, you know, programmer or slash
[00:16:14.560 --> 00:16:16.880]   operating systems are going to be talked about at WWDC.
[00:16:16.880 --> 00:16:18.640]   And it's, it's kind of a pattern now.
[00:16:18.640 --> 00:16:23.680]   And we literally are developing, we develop plugins for Final Cut Pro Studio and we literally
[00:16:23.680 --> 00:16:28.360]   develop around the Apple, you know, release schedule.
[00:16:28.360 --> 00:16:34.680]   And so it's gotten to a kind of very regular pattern, which is, you know, very good for
[00:16:34.680 --> 00:16:35.680]   us.
[00:16:35.680 --> 00:16:36.680]   I'm hoping to keep it that way.
[00:16:36.680 --> 00:16:37.680]   Right.
[00:16:37.680 --> 00:16:40.680]   It's good for recommending when people should buy hardware too.
