
[00:00:00.000 --> 00:00:04.000]   [music]
[00:07:58.560 --> 00:08:05.600]   I wouldn't say that if I were out shooting my Nieces soccer game, if I wanted great pictures,
[00:08:05.600 --> 00:08:09.040]   I'm not necessarily saying that I'd leave the SLR at home, but it would be a very, very
[00:08:09.040 --> 00:08:12.680]   credible solution to simply say, "I'm just going to shoot this all on high def," and
[00:08:12.680 --> 00:08:15.960]   then just pluck out individual frames like at print them.
[00:08:15.960 --> 00:08:17.640]   And you get a high def video.
[00:08:17.640 --> 00:08:18.880]   So the video quality is excellent.
[00:08:18.880 --> 00:08:19.880]   I mean, just superb.
[00:08:19.880 --> 00:08:22.360]   I really think this is the ultimate capture device.
[00:08:22.360 --> 00:08:25.440]   If you want to have one device that's on you, whether you want to, I mean, if you're the
[00:08:25.440 --> 00:08:29.280]   one of these people who I want to take pictures and will take five megapixel pictures, or
[00:08:29.280 --> 00:08:33.120]   I want to be able to record interviews for podcasts, or I want to shoot videos just for
[00:08:33.120 --> 00:08:36.680]   YouTube, or on the off chance that I actually catch something really, really great, I want
[00:08:36.680 --> 00:08:40.200]   to catch something that I can actually sell to a network, this is the one box that will
[00:08:40.200 --> 00:08:44.640]   actually capture anything you could possibly want to reproduce as media.
[00:08:44.640 --> 00:08:51.600]   Merlin is now learning the bitter reality of what it means to buy audio-visual hardware,
[00:08:51.600 --> 00:08:54.320]   because he bought, of course, the Canon HV2.
[00:08:54.320 --> 00:08:56.320]   We were all crazy about that.
[00:08:56.320 --> 00:08:58.080]   Be one, I mean, just recently.
[00:08:58.080 --> 00:08:59.640]   You shot who in the what now?
[00:08:59.640 --> 00:09:02.320]   I don't understand like one word out of five.
[00:09:02.320 --> 00:09:04.080]   The whole lot of letters.
[00:09:04.080 --> 00:09:08.520]   And he was all excited about the high, and we were all excited about the high def quality
[00:09:08.520 --> 00:09:10.680]   of this $1,000 Canon camera.
[00:09:10.680 --> 00:09:13.560]   And now all of a sudden we're saying this is better.
[00:09:13.560 --> 00:09:15.120]   I hate you people.
[00:09:15.120 --> 00:09:17.120]   You always do.
[00:09:17.120 --> 00:09:18.880]   Let your hate flow young man.
[00:09:18.880 --> 00:09:22.400]   So I, first of all, Alex, I do have a possible solution for you.
[00:09:22.400 --> 00:09:28.480]   I've heard the same complaints about, for instance, the exact HD 2A that they weren't
[00:09:28.480 --> 00:09:32.680]   able to import from it until they formatted it.
[00:09:32.680 --> 00:09:35.440]   So try formatting the card and then see if it works.
[00:09:35.440 --> 00:09:38.360]   It may be that there's something going on there.
[00:09:38.360 --> 00:09:39.360]   Right now it's not showing up at all.
[00:09:39.360 --> 00:09:40.360]   It doesn't, it just doesn't show up.
[00:09:40.360 --> 00:09:42.640]   Yeah, I think you need to format the card in the camera.
[00:09:42.640 --> 00:09:43.640]   I heard it.
[00:09:43.640 --> 00:09:44.640]   Okay.
[00:09:44.640 --> 00:09:46.120]   Is that's not the card that came with the camera?
[00:09:46.120 --> 00:09:47.600]   You probably used it with some other stuff.
[00:09:47.600 --> 00:09:49.120]   No, no, it came with the camera.
[00:09:49.120 --> 00:09:51.120]   Try formatting it and see if that helps.
[00:09:51.120 --> 00:09:54.200]   That might also be a difference because I didn't use the card that came with the camera.
[00:09:54.200 --> 00:09:56.920]   I had like an external like 8 gig card.
[00:09:56.920 --> 00:10:01.080]   I'm going to, I've ordered a couple of 8 gig cards because that gives you two hours of
[00:10:01.080 --> 00:10:02.880]   recording time, right?
[00:10:02.880 --> 00:10:08.040]   And incidentally, if for nothing else, putting this in my Nikon SLR and seeing that number
[00:10:08.040 --> 00:10:13.480]   spin all the way to, oh, 10 megapixel RAW files, about 1000.
[00:10:13.480 --> 00:10:14.480]   That's amazing.
[00:10:14.480 --> 00:10:16.560]   After that you're going to need a card.
[00:10:16.560 --> 00:10:18.080]   My God, I'm in the future.
[00:10:18.080 --> 00:10:20.360]   This is what the future looks like.
[00:10:20.360 --> 00:10:25.680]   This is a momentous occasion for me because I leave for Africa tomorrow morning and I am
[00:10:25.680 --> 00:10:28.680]   not taking any tapes, any film.
[00:10:28.680 --> 00:10:29.680]   Is that amazing?
[00:10:29.680 --> 00:10:32.080]   I mean, it's completely tiny little solid cards.
[00:10:32.080 --> 00:10:34.000]   It's just a bunch of little pieces.
[00:10:34.000 --> 00:10:35.720]   They're a hundred bucks for 8 gigs.
[00:10:35.720 --> 00:10:36.720]   Yeah.
[00:10:36.720 --> 00:10:38.280]   You could buy a couple of cards.
[00:10:38.280 --> 00:10:43.680]   Now, I, but I want to kind of drill down on this SD one versus SD five because I just
[00:10:43.680 --> 00:10:45.880]   thought, well, five is four better.
[00:10:45.880 --> 00:10:46.880]   Right.
[00:10:46.880 --> 00:10:47.880]   Maybe not.
[00:10:47.880 --> 00:10:51.280]   But is that I'm a little, I think that it, it may be better.
[00:10:51.280 --> 00:10:52.280]   It'll be more expensive.
[00:10:52.280 --> 00:10:55.480]   You know, it'll be, you know, come out at $1,100.
[00:10:55.480 --> 00:10:56.480]   I bought this.
[00:10:56.480 --> 00:10:57.480]   It's a thousand.
[00:10:57.480 --> 00:10:58.480]   It's nine ninety nine.
[00:10:58.480 --> 00:10:59.480]   Right.
[00:10:59.480 --> 00:11:04.800]   I bought the SD one at seven forty nine from B and H. So, so it was nine sixty with FedEx
[00:11:04.800 --> 00:11:08.200]   and filter and eight gigs of memory.
[00:11:08.200 --> 00:11:12.280]   So should I, the difference is the native resolution.
[00:11:12.280 --> 00:11:16.000]   It now admittedly a bigger CCD is a, is a lot better.
[00:11:16.000 --> 00:11:17.880]   Well, it's not a lot better.
[00:11:17.880 --> 00:11:18.880]   It is marginally better.
[00:11:18.880 --> 00:11:20.040]   Better low light.
[00:11:20.040 --> 00:11:22.560]   I felt like I was making a choice between some.
[00:11:22.560 --> 00:11:25.400]   I am very sensitive to low light grain.
[00:11:25.400 --> 00:11:29.320]   You know, so when things are dark, you will get a little bit grainier.
[00:11:29.320 --> 00:11:33.440]   And when you pack those pixels closer together on the sensor, they tend to be a little less
[00:11:33.440 --> 00:11:36.560]   sensitive in dark situations and a little bit more grainy.
[00:11:36.560 --> 00:11:41.520]   So the size of the chip, when you have a one sixth inch chip instead of a one quarter
[00:11:41.520 --> 00:11:47.160]   inch chip, you are packing in its 1920 by 1080 instead of 1440 by 1080.
[00:11:47.160 --> 00:11:51.280]   You're actually packing more pixels into a smaller area.
[00:11:51.280 --> 00:11:55.600]   And the conventional wisdom is, is that's going to make it a little bit grainier because
[00:11:55.600 --> 00:11:57.520]   those pixels are smacking there.
[00:11:57.520 --> 00:11:59.200]   They are smaller.
[00:11:59.200 --> 00:12:03.120]   And so they don't, they don't, they don't, they don't tend to handle low light situations
[00:12:03.120 --> 00:12:04.120]   as well.
[00:12:04.120 --> 00:12:07.840]   Now there's three chips on both of them, which makes it, you know, a little less of a problem.
[00:12:07.840 --> 00:12:12.080]   And I was really concerned about making sure that I have as good a low light as possible
[00:12:12.080 --> 00:12:16.400]   because that seems to be the one place where most of my cameras fall apart if they're going
[00:12:16.400 --> 00:12:17.400]   to fall apart.
[00:12:17.400 --> 00:12:20.200]   So, so that's why I chose that one.
[00:12:20.200 --> 00:12:21.200]   And it was a little less expensive.
[00:12:21.200 --> 00:12:25.640]   I'm not, you know, I don't want to spend too much money on this camera because, you know,
[00:12:25.640 --> 00:12:27.800]   I do look at it as my internet camera.
[00:12:27.800 --> 00:12:31.760]   This is really for my internet blogs, you know, maybe I'm going to put more stuff on
[00:12:31.760 --> 00:12:34.400]   box.com, you know, that type of thing.
[00:12:34.400 --> 00:12:37.320]   It's not going to be something that I'm planning to do production on, you know.
[00:12:37.320 --> 00:12:40.440]   So we're, you know, we're in the process of, you know, we typically shoot.
[00:12:40.440 --> 00:12:45.200]   I spent the whole day today shooting on a B1U, you know, out all day.
[00:12:45.200 --> 00:12:47.880]   So, so the, so I'm still using those kind of things for production.
[00:12:47.880 --> 00:12:49.640]   Of course, we have a 950 in the office.
[00:12:49.640 --> 00:12:51.520]   And so this is just my little camera.
[00:12:51.520 --> 00:12:52.520]   I'm going to throw in the bag.
[00:12:52.520 --> 00:12:53.520]   I'm going to take to Africa.
[00:12:53.520 --> 00:12:55.120]   I don't have to deal with any.
[00:12:55.120 --> 00:12:58.720]   Do you think that the SD5 is a better camera?
[00:12:58.720 --> 00:13:02.080]   I think that they're probably about even, as I said, because if you're more sensitive
[00:13:02.080 --> 00:13:05.280]   to low light conditions, if you're worried about those dark areas and making sure that
[00:13:05.280 --> 00:13:08.040]   they have the least amount of grain you're going to get for the price, I think that you
[00:13:08.040 --> 00:13:09.880]   might be, you might be okay with an SD1.
[00:13:09.880 --> 00:13:11.280]   I think that might be an edge.
[00:13:11.280 --> 00:13:13.240]   But if that wasn't the case.
[00:13:13.240 --> 00:13:15.960]   Any reason to spend more for the SD5?
[00:13:15.960 --> 00:13:23.360]   Well, it is going to give you a, a, a, a 1920 by 1080 native resolution, which is a higher
[00:13:23.360 --> 00:13:24.360]   resolution.
[00:13:24.360 --> 00:13:25.640]   It's full HD.
[00:13:25.640 --> 00:13:27.200]   It's interlaced.
[00:13:27.200 --> 00:13:28.200]   And but it's interlaced.
[00:13:28.200 --> 00:13:29.880]   That's not progressive.
[00:13:29.880 --> 00:13:30.880]   It's not progressive.
[00:13:30.880 --> 00:13:31.880]   These cameras aren't progressive yet.
[00:13:31.880 --> 00:13:38.600]   The one thing they don't have that the, that the, that the HV 20 has with the HV 20 will
[00:13:38.600 --> 00:13:40.880]   shoot a 24p image.
[00:13:40.880 --> 00:13:45.720]   It does a little cheat of what we call a reverse pull down to do it, but it does pull a true
[00:13:45.720 --> 00:13:50.480]   24 progressive scan image from the HV 20.
[00:13:50.480 --> 00:13:54.320]   Is that something you can't get with these, with these Panasonic yet?
[00:13:54.320 --> 00:13:58.520]   Now, what happens is if you bring it into the new eye movie and it says, do you want
[00:13:58.520 --> 00:14:02.120]   to do a 960 by 540 project?
[00:14:02.120 --> 00:14:08.080]   When you say yes, what it actually does is it just grabs half of it when interlaces,
[00:14:08.080 --> 00:14:10.880]   you know, interlaces half the screen is on, on every other line.
[00:14:10.880 --> 00:14:13.160]   And then the other half of the screen is on every other line.
[00:14:13.160 --> 00:14:17.840]   When you say, I just want 960 by 540, it's just actually going to grab one of those fields,
[00:14:17.840 --> 00:14:20.720]   squish it together and scale it and give you back that field.
[00:14:20.720 --> 00:14:25.320]   And so you end up getting progressive scan when you do 960 by 540 in a way that you don't
[00:14:25.320 --> 00:14:26.760]   get if you do a full resolution.
[00:14:26.760 --> 00:14:30.000]   So I'm wondering why I'm spending an extra 200 bucks for this five.
[00:14:30.000 --> 00:14:31.000]   Andy, what do you think?
[00:14:31.000 --> 00:14:34.720]   I mean, you're using an HD CSD one right now.
[00:14:34.720 --> 00:14:37.800]   You think there's any reason to get to five?
[00:14:37.800 --> 00:14:42.560]   Well, again, I think that this is a good chance to get a different perspective because
[00:14:42.560 --> 00:14:47.440]   I am totally the other end of the, of the, of the, of the, right, sophistication spectrum.
[00:14:47.440 --> 00:14:51.640]   I'm the guy who just wants to, you know, take pictures of whatever's going on and, you know,
[00:14:51.640 --> 00:14:54.480]   maybe cut it together and have some, have some fun with it.
[00:14:54.480 --> 00:14:57.280]   And I've seen, I've seen some respects.
[00:14:57.280 --> 00:15:01.880]   I've seen some of the sample videos and I personally just can't see the difference between the
[00:15:01.880 --> 00:15:02.880]   two.
[00:15:02.880 --> 00:15:07.280]   Maybe it's just because I'm just so thrilled to be shooting such nice Chris PhD so easily.
[00:15:07.280 --> 00:15:12.600]   And maybe again, my focus is on how easy it is to get data out of this, how to get them
[00:15:12.600 --> 00:15:13.600]   out of it.
[00:15:13.600 --> 00:15:14.600]   I love the idea of not having a digitize.
[00:15:14.600 --> 00:15:18.840]   I mean, I just digitize two, two tapes and it took, you know, it took a couple of hours
[00:15:18.840 --> 00:15:21.000]   in each and it just takes forever.
[00:15:21.000 --> 00:15:22.000]   And this you just drag over.
[00:15:22.000 --> 00:15:26.760]   And you know, it's not just with these HD cameras.
[00:15:26.760 --> 00:15:33.120]   I mean, I have this, there are these companies that are now making these like flip video
[00:15:33.120 --> 00:15:39.320]   recorders that are these hundred dollar little like NPSE quality amp quarters.
[00:15:39.320 --> 00:15:43.560]   They're like the disposable camcorders used to get at the drug store only, you know, for
[00:15:43.560 --> 00:15:46.280]   30 bucks you get, you get to keep it, you get to the thing.
[00:15:46.280 --> 00:15:47.280]   That's a very, very handy.
[00:15:47.280 --> 00:15:50.160]   I don't know if you ever actually use one of these, but you flip the switch.
[00:15:50.160 --> 00:15:53.120]   It out pops a USB connector.
[00:15:53.120 --> 00:15:55.560]   It's the video you shoot is stored on the device.
[00:15:55.560 --> 00:15:57.880]   It becomes sort of a flash storage device.
[00:15:57.880 --> 00:16:02.400]   Not only that, but all the soft need to import the video and to edit it and cut it and turn
[00:16:02.400 --> 00:16:03.400]   it into quick time or something.
[00:16:03.400 --> 00:16:04.400]   It's also there on the device.
[00:16:04.400 --> 00:16:08.320]   So you can just take it to whatever friends computer you have at the beach house and start
[00:16:08.320 --> 00:16:09.320]   editing it.
[00:16:09.320 --> 00:16:14.360]   And just the simple fact that again, it takes about five minutes after I hope this thing
[00:16:14.360 --> 00:16:17.960]   up, I've got 45 minutes where the useful video to start playing with that in itself makes
[00:16:17.960 --> 00:16:21.880]   me want to shoot more video because I can't tell you how many times I've been paid money
[00:16:21.880 --> 00:16:25.880]   to actually cut it together like a five minute, whatever on some event.
[00:16:25.880 --> 00:16:29.360]   And it's like, oh God, but now I've got three hours for the video that's going to take
[00:16:29.360 --> 00:16:33.440]   me three hours to import and then three hours to manage it as opposed to.
[00:16:33.440 --> 00:16:34.440]   I agree.
[00:16:34.440 --> 00:16:35.440]   Yeah.
[00:16:35.440 --> 00:16:36.440]   Whoop, whoop, whoop.
[00:16:36.440 --> 00:16:40.760]   So Alex is the choice then between a better low light camera and lower resolution high
[00:16:40.760 --> 00:16:41.760]   resolution.
[00:16:41.760 --> 00:16:45.880]   And I think that the issue is that because I plan to put most of the stuff on the Internet,
[00:16:45.880 --> 00:16:47.640]   I think that resolution is not an issue.
[00:16:47.640 --> 00:16:49.400]   I'm 60 by 540 is fine.
[00:16:49.400 --> 00:16:50.400]   Yeah.
[00:16:50.400 --> 00:16:53.480]   You know, if it goes down to that, I'm going to be able to live with that.
[00:16:53.480 --> 00:16:59.720]   And so that's the issue that I have is that I don't really feel like I need the extra resolution
[00:16:59.720 --> 00:17:01.840]   for what I'm using the camera for.
[00:17:01.840 --> 00:17:05.760]   And I think that the other thing to remember is that most people will tell you that unless
[00:17:05.760 --> 00:17:09.840]   you have a monitor that is greater than, unless you have a screen that's greater than
[00:17:09.840 --> 00:17:15.360]   about 60 inches and you're closer than about 10 feet to the screen, you're not going to
