;FFMETADATA1
album=MacBreak Weekly June 2008
artist=Leo Laporte, Andy Ihnatko, Chris Breen, Scott Bourne, and Daniel Eran Dilger
comment=http://twit.tv/mbw94
genre=Podcast
title=MacBreak Weekly 94: SproutCore
date=2008

[00:00:00.000 --> 00:00:03.440]   [ Sound Effects ]
[00:01:39.000 --> 00:01:39.920]   >> I'm serious.
[00:01:39.920 --> 00:01:42.320]   I mean, that FedEx driver, even cut up into nine pieces.
[00:01:42.320 --> 00:01:44.520]   He's twice as annoying as he was in life.
[00:01:44.520 --> 00:01:45.760]   >> Let me out.
[00:01:45.760 --> 00:01:47.680]   Let me out of here.
[00:01:47.680 --> 00:01:49.480]   >> You know why you're down there.
[00:01:49.480 --> 00:01:51.680]   You know why you're down there.
[00:01:51.680 --> 00:01:54.080]   Shut up.
[00:01:54.080 --> 00:01:55.800]   I can't only apologize.
[00:01:55.800 --> 00:01:56.800]   I'm sorry.
[00:01:56.800 --> 00:01:59.400]   >> To prevent any police action, we might mention this is actually
[00:01:59.400 --> 00:02:01.600]   a roofer on Andy's roof.
[00:02:01.600 --> 00:02:04.400]   Also, just because I don't want them coming to get you.
[00:02:04.400 --> 00:02:06.840]   Because I've learned now you can't joke in a podcast because
[00:02:06.840 --> 00:02:07.840]   people take you seriously.
[00:02:07.840 --> 00:02:09.760]   >> Yes, we were only joking.
[00:02:09.760 --> 00:02:14.640]   >> There's always one person who says, Andy and I come as a
[00:02:14.640 --> 00:02:15.800]   modding seller.
[00:02:15.800 --> 00:02:17.880]   I heard it in minute now.
[00:02:17.880 --> 00:02:21.240]   >> Once again, I'm broadcasting to you live from the glorious
[00:02:21.240 --> 00:02:24.880]   Moms Resort and Casino in downtown Boston, Massachusetts.
[00:02:24.880 --> 00:02:26.680]   And we're having a roof put this week.
[00:02:26.680 --> 00:02:29.280]   >> So raid Moms, if you've got a problem.
[00:02:29.280 --> 00:02:30.840]   Also here.
[00:02:30.840 --> 00:02:33.480]   >> Also here, I'm really glad to have them here.
[00:02:33.480 --> 00:02:34.480]   We should get them on more often.
[00:02:34.480 --> 00:02:37.920]   The buffet of all Mac knowledge, Mr. Mac 911 from Mac World
[00:02:37.920 --> 00:02:40.040]   Magazine and the Apple Phone Show, Chris Breen.
[00:02:40.040 --> 00:02:41.440]   Hello, Chris.
[00:02:41.440 --> 00:02:42.240]   >> Hello, Leo.
[00:02:42.240 --> 00:02:44.400]   I've got nothing but live bodies around me.
[00:02:44.400 --> 00:02:46.840]   So I've got one up on Andy.
[00:02:46.840 --> 00:02:49.720]   Although having a reanimated body in your seller is pretty
[00:02:49.720 --> 00:02:50.480]   impressive.
[00:02:50.480 --> 00:02:52.320]   I think there's some question about whether it's dead or
[00:02:52.320 --> 00:02:53.520]   alive, to be honest with you.
[00:02:53.520 --> 00:02:55.080]   It sounds pretty lively.
[00:02:55.080 --> 00:02:59.160]   >> Yeah, but in nine pieces, I'm thinking zombie.
[00:02:59.160 --> 00:03:00.000]   >> [LAUGH]
[00:03:00.000 --> 00:03:03.000]   >> Breens, I want breeds.
[00:03:03.000 --> 00:03:06.320]   Also with Scott Borne from the Apple Phone Show and the
[00:03:06.320 --> 00:03:09.960]   iLifeZone and Girls Gone Geek and about 18 other.
[00:03:09.960 --> 00:03:12.120]   You're doing a new Girls podcast, aren't you?
[00:03:12.120 --> 00:03:13.120]   Somebody tell me.
[00:03:13.120 --> 00:03:13.960]   >> Mom's gone geek.
[00:03:13.960 --> 00:03:15.000]   >> Mom's gone geek.
[00:03:15.000 --> 00:03:17.040]   That's the new one, starting Sunday.
[00:03:17.040 --> 00:03:18.760]   >> Moms, I like the idea.
[00:03:18.760 --> 00:03:21.000]   Who did you get to do that?
[00:03:21.000 --> 00:03:24.320]   >> We've got two moms that are very high tech and Leana is
[00:03:24.320 --> 00:03:26.320]   going to interview them style sort of.
[00:03:26.320 --> 00:03:30.040]   So the two moms are remote and Leana is not a mom, but
[00:03:30.040 --> 00:03:31.560]   she's going to interact with the moms.
[00:03:31.560 --> 00:03:32.440]   >> I love that.
[00:03:32.440 --> 00:03:33.320]   >> It's kind of cool.
[00:03:33.320 --> 00:03:36.160]   And by the way, instead of saying on my shows, I've found a
[00:03:36.160 --> 00:03:38.720]   way to just truncate that for you, Leo.
[00:03:38.720 --> 00:03:41.400]   Just say from scottbourn.com.
[00:03:41.400 --> 00:03:44.520]   I've opened up a tumbler account where I list everything
[00:03:44.520 --> 00:03:45.160]   I'm involved with.
[00:03:45.160 --> 00:03:46.080]   It's just much easier.
[00:03:46.080 --> 00:03:47.200]   >> That really is a way to go.
[00:03:47.200 --> 00:03:50.560]   Scott, B-O-U-R-N-E, like the born identity.
[00:03:50.560 --> 00:03:53.280]   >> And I want to point out that I pass a strip club every day
[00:03:53.280 --> 00:03:56.240]   on the way to work that has a sign that says hundreds of
[00:03:56.240 --> 00:03:58.600]   beautiful live nude girls.
[00:03:58.600 --> 00:04:01.800]   So there are fortunately no dead ones there.
[00:04:01.800 --> 00:04:04.080]   >> Thank you for making sure of that.
[00:04:04.080 --> 00:04:04.440]   You're right.
[00:04:04.440 --> 00:04:04.880]   What are they?
[00:04:04.880 --> 00:04:06.680]   >> That's what they want you to think.
[00:04:06.680 --> 00:04:08.680]   >> [LAUGH]
[00:04:08.680 --> 00:04:11.760]   >> And that is Daniel Aaron, who is the author of
[00:04:11.760 --> 00:04:14.600]   Roughly Drafted Magazine, roughly drafted.com.
[00:04:14.600 --> 00:04:16.480]   It's good to have you back, Daniel.
[00:04:16.480 --> 00:04:17.200]   >> Great, thanks.
[00:04:17.200 --> 00:04:19.800]   If there's any pounding on my end, I think it's PD&E looking
[00:04:19.800 --> 00:04:22.120]   for Jimmy Hoff under the street outside.
[00:04:22.120 --> 00:04:23.280]   >> [LAUGH]
[00:04:23.280 --> 00:04:24.960]   >> Are you in the Meadowlands?
[00:04:24.960 --> 00:04:28.600]   >> No, I'm in San Francisco and they're doing the,
[00:04:28.600 --> 00:04:30.320]   bearing the power lines.
[00:04:30.320 --> 00:04:32.000]   >> Aha. >> Project all over the city.
[00:04:32.000 --> 00:04:32.880]   >> Oh, that's great.
[00:04:32.880 --> 00:04:33.720]   >> 2008.
[00:04:33.720 --> 00:04:35.120]   >> [LAUGH]
[00:04:35.120 --> 00:04:38.480]   >> This is Gavin Newsom's plan to beautify San Francisco.
[00:04:38.480 --> 00:04:40.520]   First the gay marriage is then the power lines.
[00:04:40.520 --> 00:04:44.400]   It's going to be a pretty San Francisco.
[00:04:44.400 --> 00:04:46.160]   Did you see Mr. Sulu?
[00:04:46.160 --> 00:04:47.440]   He was one of the first.
[00:04:47.440 --> 00:04:48.600]   >> It was so cute.
[00:04:48.600 --> 00:04:50.120]   >> He said, what did he say?
[00:04:50.120 --> 00:04:51.360]   It was really- >> Decay.
[00:04:51.360 --> 00:04:52.120]   >> Huh?
[00:04:52.120 --> 00:04:53.680]   Decay. >> George Decay, please.
[00:04:53.680 --> 00:04:54.400]   >> Oh, sorry.
[00:04:54.400 --> 00:04:57.720]   >> And please, because Andy does the perfect George Decay,
[00:04:57.720 --> 00:05:00.480]   I thought maybe Andy could do George's wedding vows.
[00:05:00.480 --> 00:05:03.800]   So maybe a little later on, I'll ask you to do a dramatic
[00:05:03.800 --> 00:05:05.040]   recreation.
[00:05:05.040 --> 00:05:06.120]   >> He got married?
[00:05:06.120 --> 00:05:06.840]   >> Yeah.
[00:05:06.840 --> 00:05:08.040]   >> Oh, I didn't really- >> He's getting married.
[00:05:08.040 --> 00:05:09.040]   >> No, he got married.
[00:05:09.040 --> 00:05:10.040]   >> I got married.
[00:05:10.040 --> 00:05:13.040]   >> Con is going to be giving one of the people away and
[00:05:13.040 --> 00:05:17.280]   his best man is a check-off.
[00:05:17.280 --> 00:05:18.120]   >> Is that true?
[00:05:18.120 --> 00:05:18.560]   >> Uh-huh.
[00:05:18.560 --> 00:05:19.560]   >> That is true.
[00:05:19.560 --> 00:05:20.520]   >> That is so cute.
[00:05:20.520 --> 00:05:21.840]   >> [LAUGH]
[00:05:21.840 --> 00:05:22.480]   >> That is so cute.
[00:05:22.480 --> 00:05:24.600]   So the Starship Enterprise really was a much more hot and
[00:05:24.600 --> 00:05:26.560]   happen in place than we really realized.
[00:05:26.560 --> 00:05:28.000]   >> [LAUGH]
[00:05:28.000 --> 00:05:30.320]   >> It was actually the model for Studio 54.
[00:05:30.320 --> 00:05:32.600]   >> It's a really real party on there.
[00:05:32.600 --> 00:05:35.120]   All right, Mac News, the reason Daniel,
[00:05:35.120 --> 00:05:37.080]   one of the many reasons I love having Daniel on,
[00:05:37.080 --> 00:05:39.040]   one of the reasons Daniel's on though, is he wrote a very
[00:05:39.040 --> 00:05:42.880]   good article in roughly drafted magazine this week about
[00:05:42.880 --> 00:05:46.640]   something that happened last minute Friday at WWDC.
[00:05:46.640 --> 00:05:50.720]   It was like Apple was keeping it kind of under wraps until
[00:05:50.720 --> 00:05:52.120]   the end of the show.
[00:05:52.120 --> 00:05:55.360]   And I think in some ways, not only the most important
[00:05:55.360 --> 00:05:57.200]   announcement of the show, but could be Apple's most important
[00:05:57.200 --> 00:05:58.600]   announcement of the year.
[00:05:58.600 --> 00:06:01.840]   In my opinion, eclipsing 3G iPhone.
[00:06:01.840 --> 00:06:05.240]   It was all about Sproutcore.
[00:06:05.240 --> 00:06:07.720]   Sproutcore, can you tell us what, in a nutshell,
[00:06:07.720 --> 00:06:09.440]   what Sproutcore is Daniel?
[00:06:09.440 --> 00:06:11.360]   >> Well, Sproutcore is a framework for
[00:06:11.360 --> 00:06:12.800]   building applications on the web.
[00:06:12.800 --> 00:06:17.360]   It makes it easier for developers to do all the kind of
[00:06:17.360 --> 00:06:20.720]   underlying heavy lifting stuff that they need to do to make
[00:06:20.720 --> 00:06:22.800]   applications that work more like desktop applications,
[00:06:22.800 --> 00:06:24.240]   but run in your browser.
[00:06:24.240 --> 00:06:28.680]   And so in doing that, it's kind of an alternative to some of
[00:06:28.680 --> 00:06:30.840]   the new technologies that have been getting a lot of Play
[00:06:30.840 --> 00:06:33.000]   Microsoft Silverlight.
[00:06:33.000 --> 00:06:38.600]   Adobe Flash has a platform called Air, Adobe Integrated
[00:06:38.600 --> 00:06:40.400]   Run Time, I think.
[00:06:40.400 --> 00:06:43.120]   They're all trying to repurpose these kind of animation
[00:06:43.120 --> 00:06:46.600]   things to create full fledged applications that run in your
[00:06:46.600 --> 00:06:47.480]   browser.
[00:06:47.480 --> 00:06:51.800]   And what Google and Apple are doing is kind of delivering
[00:06:51.800 --> 00:06:54.640]   the same premise, but using web standards as opposed to using
[00:06:54.640 --> 00:06:57.880]   and kind of having to install a plugin and running it within
[00:06:57.880 --> 00:06:59.400]   kind of a proprietary environment.
[00:06:59.400 --> 00:07:03.040]   >> Even Java, which is, your son's, but you know, son is
[00:07:03.040 --> 00:07:05.800]   open did, is still a little more proprietary than some people
[00:07:05.800 --> 00:07:06.200]   would like.
[00:07:06.200 --> 00:07:08.240]   I mean, the beauty of this is it's completely open.
[00:07:08.240 --> 00:07:11.840]   So, in fact, Sproutcore wasn't made at Apple, was it?
[00:07:11.840 --> 00:07:15.640]   >> Sproutcore was designed by a company called Sproutit for
[00:07:15.640 --> 00:07:16.800]   one of their own applications.
[00:07:16.800 --> 00:07:20.480]   And Apple, this isn't actually brand new stuff.
[00:07:20.480 --> 00:07:22.920]   They announced last fall when they came out with the web
[00:07:22.920 --> 00:07:27.360]   gallery in .Mac that it was kind of quietly announced on
[00:07:27.360 --> 00:07:30.760]   the Sproutit blog that Apple had been working with the
[00:07:30.760 --> 00:07:37.360]   developer of this mailroom application to develop a new
[00:07:37.360 --> 00:07:39.920]   application for .Mac within Sproutcore.
[00:07:39.920 --> 00:07:45.520]   And so they just kind of presented what gallery as a, I
[00:07:45.520 --> 00:07:48.200]   think jobs kind of presented it as being an alternative to
[00:07:48.200 --> 00:07:49.040]   using IDVD.
[00:07:49.040 --> 00:07:52.240]   You can now publish your videos to the web.
[00:07:52.240 --> 00:07:55.440]   And there wasn't a lot of information on how they
[00:07:55.440 --> 00:07:57.440]   actually did it.
[00:07:57.440 --> 00:08:02.040]   But that was, what, six, seven months ago.
[00:08:02.040 --> 00:08:04.880]   And just recently, of course, at WWDC, there was a big
[00:08:04.880 --> 00:08:07.600]   announcement that .Mac was turning into Mobile Me.
[00:08:07.600 --> 00:08:10.160]   So there's all these different applications and a number of
[00:08:10.160 --> 00:08:12.320]   them were built using Sproutcore.
[00:08:12.320 --> 00:08:13.800]   And it's a newer version of Sproutcore.
[00:08:13.800 --> 00:08:17.240]   So they have expanded features.
[00:08:17.240 --> 00:08:18.480]   >> So let me tell you why.
[00:08:18.480 --> 00:08:20.880]   I think this is really an important announcement for Apple.
[00:08:20.880 --> 00:08:24.840]   You're seeing Microsoft kind of acknowledge with Microsoft
[00:08:24.840 --> 00:08:28.840]   Live Mesh and Silverlight that desktop applications and even
[00:08:28.840 --> 00:08:31.000]   desktop operating systems are going to be less important
[00:08:31.000 --> 00:08:31.600]   going forward.
[00:08:31.600 --> 00:08:35.640]   Microsoft, by hiring Ray Aussie and focusing on Mesh, is
[00:08:35.640 --> 00:08:39.360]   really saying we think rich internet applications of the
[00:08:39.360 --> 00:08:45.560]   future, things like Gmail and rightly and, well, even Hotmail.
[00:08:45.560 --> 00:08:47.760]   And of course, some of the applications that Microsoft
[00:08:47.760 --> 00:08:51.000]   has at Microsoft Live are the future.
[00:08:51.000 --> 00:08:53.640]   Adobe's doing the same thing, taking Flash and making it
[00:08:53.640 --> 00:08:56.080]   better and better for application programming.
[00:08:56.080 --> 00:08:58.120]   In fact, one of my picks a couple of weeks ago was a
[00:08:58.120 --> 00:09:00.600]   Flash-based word processor.
[00:09:00.600 --> 00:09:03.760]   People are using more of these online all the time.
[00:09:03.760 --> 00:09:06.680]   And everybody else, Google especially, is saying, look,
[00:09:06.680 --> 00:09:09.600]   this is the future, is online applications.
[00:09:09.600 --> 00:09:12.000]   But the thing that Apple's been doing, I think, is very
[00:09:12.000 --> 00:09:14.080]   interesting because quietly, while everybody's making a lot
[00:09:14.080 --> 00:09:17.320]   of noise about this, they hired this guy.
[00:09:17.320 --> 00:09:19.760]   They took Sproutcore in-house.
[00:09:19.760 --> 00:09:23.040]   They have been enhancing it.
[00:09:23.040 --> 00:09:25.400]   And it essentially is bringing Coco, and here's why it's
[00:09:25.400 --> 00:09:28.720]   really interesting, Coco programming, Model View
[00:09:28.720 --> 00:09:31.880]   controller, standard framework, Rails-style framework
[00:09:31.880 --> 00:09:34.920]   programming, to the internet.
[00:09:34.920 --> 00:09:37.160]   And it explains why, for instance, they've been so
[00:09:37.160 --> 00:09:39.800]   anxious to get Windows users to adopt Safari.
[00:09:39.800 --> 00:09:43.240]   It explains why Apple has said no to Flash on the iPhone.
[00:09:43.240 --> 00:09:44.360]   They don't want a closed world.
[00:09:44.360 --> 00:09:45.720]   Daniel, you point this out in your article.
[00:09:45.720 --> 00:09:48.080]   They don't want that closed world of anybody like Adobe
[00:09:48.080 --> 00:09:49.800]   or Microsoft dominating again.
[00:09:49.800 --> 00:09:51.200]   They'd like it to be open.
[00:09:51.200 --> 00:09:53.600]   And I have to say, I think this is a very smart strategy
[00:09:53.600 --> 00:09:54.240]   on Apple's part.
[00:09:54.240 --> 00:09:58.120]   And it really puts Apple applications squarely on
[00:09:58.120 --> 00:10:00.520]   Windows, as well as everywhere else.
[00:10:00.520 --> 00:10:03.680]   Does that seem overstated to you, Daniel?
[00:10:03.680 --> 00:10:07.520]   No, I mean, I think as time goes on, a number of you will
[00:10:07.520 --> 00:10:10.000]   have pointed out kind of the obvious next step for Apple
[00:10:10.000 --> 00:10:12.800]   is to create more applications within .Mac.
[00:10:12.800 --> 00:10:15.720]   And I suggested, you know, why wouldn't they use the same
[00:10:15.720 --> 00:10:18.080]   kind of strategy that they did with the iPhone?
[00:10:18.080 --> 00:10:21.120]   You know, making applications available in a central source
[00:10:21.120 --> 00:10:23.600]   and doing the same thing for .Mac where they bring in
[00:10:23.600 --> 00:10:26.440]   third party applications to either make .Mac or mobile
[00:10:26.440 --> 00:10:29.640]   meet more attractive to subscribers or add applications
[00:10:29.640 --> 00:10:32.200]   that you could alternatively subscribe to.
[00:10:32.200 --> 00:10:35.960]   And that's kind of that services software as a service model
[00:10:35.960 --> 00:10:37.440]   is something that a lot of people have tried.
[00:10:37.440 --> 00:10:41.800]   And there are companies that are built all around that,
[00:10:41.800 --> 00:10:43.320]   like Salesforce.
[00:10:43.320 --> 00:10:45.840]   But on the consumer side, it's almost unheard of.
[00:10:45.840 --> 00:10:48.360]   I mean, there's free applications, you know, Gmail
[00:10:48.360 --> 00:10:50.800]   and things like that that people can use that are ad supported.
[00:10:50.800 --> 00:10:54.800]   But very few people have been able to convince subscribers
[00:10:54.800 --> 00:10:56.280]   to actually pay for their services.
[00:10:56.280 --> 00:10:59.480]   There's a few examples like Flickr where they have,
[00:10:59.480 --> 00:11:03.160]   but Apple is really kind of leading that regard of being
[00:11:03.160 --> 00:11:05.040]   able to make something that's attractive enough for people
[00:11:05.040 --> 00:11:06.600]   to actually want to pay for.
[00:11:06.600 --> 00:11:07.440]   Does this--
[00:11:07.440 --> 00:11:09.680]   Can I take the role of Alex Lindsey if he were here?
[00:11:09.680 --> 00:11:11.680]   Yes, Mr. Skeptic.
[00:11:11.680 --> 00:11:14.640]   This is a flash killer.
[00:11:14.640 --> 00:11:15.720]   I hope it's a flash.
[00:11:15.720 --> 00:11:17.640]   I mean, as much as I like flash, I don't want Adobe
[00:11:17.640 --> 00:11:20.240]   to be dominant as dominant as they are.
[00:11:20.240 --> 00:11:21.480]   I don't want Apple to be dominant,
[00:11:21.480 --> 00:11:23.560]   but this is not an Apple specific project.
[00:11:23.560 --> 00:11:24.760]   It's open source.
[00:11:24.760 --> 00:11:27.720]   I think Alex tries to see pretty much everything
[00:11:27.720 --> 00:11:28.560]   as a flash killer.
[00:11:28.560 --> 00:11:30.040]   He doesn't like it does it.
[00:11:30.040 --> 00:11:32.280]   And he's progressed, though.
[00:11:32.280 --> 00:11:34.520]   He used to say text edit was a flash killer.
[00:11:34.520 --> 00:11:36.600]   [LAUGHTER]
[00:11:36.600 --> 00:11:41.040]   Would this eliminate the need for quick time as well,
[00:11:41.040 --> 00:11:43.160]   or you would use quick time in conjunction with this?
[00:11:43.160 --> 00:11:47.880]   In other words, it's just this exposed kind of the core video,
[00:11:47.880 --> 00:11:49.960]   core animation, and all that stuff.
[00:11:49.960 --> 00:11:52.960]   Well, flash is a number of different things.
[00:11:52.960 --> 00:11:55.520]   The three main things that does animate little ads on the web,
[00:11:55.520 --> 00:11:57.400]   since it's used for-- that's kind of what
[00:11:57.400 --> 00:11:59.000]   its original intent was.
[00:11:59.000 --> 00:12:01.640]   And then it became-- there was such a problem
[00:12:01.640 --> 00:12:04.720]   trying to figure out how to install quick time plugins,
[00:12:04.720 --> 00:12:05.920]   or Windows Media plugins.
[00:12:05.920 --> 00:12:09.800]   And as things went back and forth, Adobe kind of came out
[00:12:09.800 --> 00:12:12.400]   with his framework for playing video within Flash.
[00:12:12.400 --> 00:12:13.400]   And that really took off.
[00:12:13.400 --> 00:12:16.080]   And it's the basis of YouTube and a lot of the sites
[00:12:16.080 --> 00:12:19.360]   on the internet are using a Flash-based video player
[00:12:19.360 --> 00:12:21.560]   client because it runs on every platform.
[00:12:21.560 --> 00:12:23.520]   So it's very easy to deploy video,
[00:12:23.520 --> 00:12:25.920]   because it was really hard to do it before.
[00:12:25.920 --> 00:12:28.280]   So that's one other application of Flash that's really popular.
[00:12:28.280 --> 00:12:30.840]   And then the final thing is creating whole applications.
[00:12:30.840 --> 00:12:34.280]   So Sprout Core is really aimed at the creating whole applications
[00:12:34.280 --> 00:12:36.400]   part of what Flash does.
[00:12:36.400 --> 00:12:38.480]   There's a lot of toolkits already that
[00:12:38.480 --> 00:12:40.960]   allow you to do kind of animated--
[00:12:40.960 --> 00:12:43.840]   spruce up your website with kind of interactivity
[00:12:43.840 --> 00:12:46.200]   on a simpler level, things like prototype or script
[00:12:46.200 --> 00:12:47.280]   delicious.
[00:12:47.280 --> 00:12:48.240]   Those already exist.
[00:12:48.240 --> 00:12:50.360]   In fact, Apple uses a prototype in ScriptEckers,
[00:12:50.360 --> 00:12:51.960]   I think, on its site.
[00:12:51.960 --> 00:12:53.440]   On their own site.
[00:12:53.440 --> 00:12:56.560]   And then there's Yahoo user interface elements,
[00:12:56.560 --> 00:12:58.880]   which is a pretty cool thing as well.
[00:12:58.880 --> 00:13:01.160]   All of these are using JavaScript, though, right?
[00:13:01.160 --> 00:13:03.560]   Yeah, the Yahoo YUI.
[00:13:03.560 --> 00:13:08.880]   And there's a Dojo toolkit that does kind of similar things
[00:13:08.880 --> 00:13:13.000]   for creating application type things that
[00:13:13.000 --> 00:13:14.920]   are done entirely in JavaScript.
[00:13:14.920 --> 00:13:18.080]   And there's also the 280 North that
[00:13:18.080 --> 00:13:19.200]   are doing kind of a similar thing.
[00:13:19.200 --> 00:13:20.280]   I was going to bring this up.
[00:13:20.280 --> 00:13:22.520]   Yeah, because we talked to Francisco Tomoski of 280 North
[00:13:22.520 --> 00:13:25.320]   yesterday, and 280 Slides was my pick of the week last week.
[00:13:25.320 --> 00:13:27.400]   And they're trying to do the same thing, which is basically
[00:13:27.400 --> 00:13:30.280]   bring objective C to the web.
[00:13:30.280 --> 00:13:30.520]   Right.
[00:13:30.520 --> 00:13:33.080]   I mean, that's a different model for doing kind of the same--
[00:13:33.080 --> 00:13:33.600]   Cocoa script.
[00:13:33.600 --> 00:13:33.800]   --same thing.
[00:13:33.800 --> 00:13:36.200]   I think they call it objective JavaScript,
[00:13:36.200 --> 00:13:39.080]   where it's kind of the cocoa model for developing
[00:13:39.080 --> 00:13:40.400]   entirely in JavaScript.
[00:13:40.400 --> 00:13:43.080]   They say that the problem with Sprout Core
[00:13:43.080 --> 00:13:44.880]   is you still have to do a lot in JavaScript.
[00:13:44.880 --> 00:13:47.960]   And believe me, nobody wants to write in JavaScript.
[00:13:47.960 --> 00:13:49.840]   That's a nightmare.
[00:13:49.840 --> 00:13:53.680]   Apple's doing some of the stuff in the development
[00:13:53.680 --> 00:13:55.000]   of applications in Ruby.
[00:13:55.000 --> 00:13:55.680]   And then it--
[00:13:55.680 --> 00:13:56.240]   Oh, interesting.
[00:13:56.240 --> 00:13:57.560]   --creates the JavaScript for you.
[00:13:57.560 --> 00:13:58.560]   Oh, interesting.
[00:13:58.560 --> 00:14:00.120]   Yeah, because Ruby uses a lot of--
[00:14:00.120 --> 00:14:03.920]   In fact, any Ajax framework uses a lot of JavaScript.
[00:14:03.920 --> 00:14:06.160]   That's really how you do it.
[00:14:06.160 --> 00:14:07.560]   So it's kind of--
[00:14:07.560 --> 00:14:09.480]   It's kind of interesting that with .mac,
[00:14:09.480 --> 00:14:12.360]   the kind of started .mac as being a server-side service,
[00:14:12.360 --> 00:14:14.760]   and it really showed off the power of Web objects.
[00:14:14.760 --> 00:14:17.360]   They were creating a lot of kind of thin applications.
[00:14:17.360 --> 00:14:18.880]   I remember when iTools first came out,
[00:14:18.880 --> 00:14:20.840]   and the first few versions of iWeb,
[00:14:20.840 --> 00:14:23.040]   they were creating a bunch of applications like iCards
[00:14:23.040 --> 00:14:27.320]   and the online create a website thing.
[00:14:27.320 --> 00:14:30.920]   It didn't go over terribly well because the applications
[00:14:30.920 --> 00:14:35.120]   were somewhat limited, and people didn't quite get--
[00:14:35.120 --> 00:14:37.840]   It wasn't obvious how to use all those applications.
[00:14:37.840 --> 00:14:40.800]   And then it's kind of turned into kind of a syncing system.
[00:14:40.800 --> 00:14:44.240]   So the .mac has various web services.
[00:14:44.240 --> 00:14:47.160]   It has some Web objects-based programs.
[00:14:47.160 --> 00:14:50.760]   But now it's getting deeper in the client end.
[00:14:50.760 --> 00:14:53.840]   So Apple's pairing the Web objects back end,
[00:14:53.840 --> 00:14:58.280]   and I believe they use sun servers for their email
[00:14:58.280 --> 00:15:04.320]   messaging and Web dev servers for iDISC file sharing.
[00:15:04.320 --> 00:15:06.720]   And they're putting a nice interface on all those various
[00:15:06.720 --> 00:15:10.640]   different server back end things with the Sproutcore apps.
[00:15:10.640 --> 00:15:15.680]   So what consumers see is this really kind of sharp, nice,
[00:15:15.680 --> 00:15:18.280]   online app suite that feels kind of like Microsoft Office.
[00:15:18.280 --> 00:15:20.120]   I mean, you have all these different components of it
[00:15:20.120 --> 00:15:23.240]   that all work together and are all kind of obvious, easy to find.
[00:15:23.240 --> 00:15:25.960]   You don't have to navigate to find the features.
[00:15:25.960 --> 00:15:26.960]   It's just right there.
[00:15:26.960 --> 00:15:30.000]   So it looks like it will be an interesting to see
[00:15:30.000 --> 00:15:31.520]   how the market responds to that.
[00:15:31.520 --> 00:15:34.360]   What was there come on to developers when at the--
[00:15:34.360 --> 00:15:36.400]   I know you weren't there, but if you were--
[00:15:36.400 --> 00:15:38.720]   I guess you can't really talk about it, can you?
[00:15:38.720 --> 00:15:39.960]   Apple's come on to developers.
[00:15:39.960 --> 00:15:41.120]   Yeah, I mean, what was their pitch?
