;FFMETADATA1
album=MacBreak Weekly November 2007
artist=Leo Laporte, Alex Lindsay, Andy Ihnatko, and Peter Cohen
comment=http://twit.tv/mbw65
genre=Podcast
title=MacBreak Weekly 65: Burn and Eject
date=2007

[00:00:00.000 --> 00:00:04.000]   [ Sound Effects ]
[00:07:22.000 --> 00:07:24.000]   Peter, we haven't talked to you about Leopard.
[00:07:24.000 --> 00:07:35.000]   I think I was probably the most positive last week about Leopard.
[00:07:35.000 --> 00:07:37.000]   I think it's pretty slick.
[00:07:37.000 --> 00:07:47.000]   Let me preface up by saying that I only upgraded the Saturday after it came out.
[00:07:47.000 --> 00:07:54.000]   I've been running it.
[00:07:54.000 --> 00:07:55.000]   I'm really enjoying it so far.
[00:07:55.000 --> 00:08:11.000]   The only thing that I really dislike is that it's broken some key applications that I need to use and that seems to be the result of Apple waiting until everybody else got Leopard to give developers the GM of the thing which seems to be really bizarre to me.
[00:08:11.000 --> 00:08:16.000]   What are the programs that you need to use that it doesn't work?
[00:08:16.000 --> 00:08:22.000]   The key one right now is missing sync for BlackBerry.
[00:08:22.000 --> 00:08:26.000]   That kills me too.
[00:08:26.000 --> 00:08:29.000]   Plaxo doesn't work right under Leopard.
[00:08:29.000 --> 00:08:35.000]   There are a few other little knickknacks here and there that are wonky or don't work at all.
[00:08:35.000 --> 00:08:37.000]   Most developers have been pretty quick.
[00:08:37.000 --> 00:08:42.000]   I'm broshed software that's early on top of things with Wiretop Studio and Snap Pro.
[00:08:42.000 --> 00:08:52.000]   I've been seeing a pretty steady stream of update articles about this and that that's being updated for Leopard as time goes on.
[00:08:52.000 --> 00:09:01.000]   Alex, how are the Pro apps doing?
[00:09:01.000 --> 00:09:08.000]   I just got Leopard installed the half- commit and we've been so into production that we haven't tested.
[00:09:08.000 --> 00:09:15.000]   The word is that almost everything works fine. There's a handful of obscure applications that might be a little coirier.
[00:09:15.000 --> 00:09:24.000]   We've actually found that some of the applications, ironically, some of the 3D applications we use are actually more stable on Leopard than they were on the previous system.
[00:09:24.000 --> 00:09:26.000]   It's a core animation.
[00:09:26.000 --> 00:09:30.000]   It's not core animation yet because I don't think they're really implementing.
[00:09:30.000 --> 00:09:41.000]   I think we're going to see that roll out over the next couple of weeks, but this is really just for whatever reason some of these applications got a little bit more stable.
[00:09:41.000 --> 00:09:46.000]   All of our production machines are still, we haven't upgraded them. We're just starting to upgrade this week.
[00:09:46.000 --> 00:09:56.000]   We wanted to give it a week. I did put it on a Mac Mini that I have at home and I love it, but I haven't done any pro work on it.
[00:09:56.000 --> 00:10:00.000]   It sounds like our initial conclusions about Leopard are still pretty much the same.
[00:10:00.000 --> 00:10:03.000]   Anything Andy that's bugging you more than it did last week?
[00:10:03.000 --> 00:10:10.000]   Not really. I find that I'm settling into it a lot more than I was a week and a half or two weeks ago.
[00:10:10.000 --> 00:10:23.000]   Mostly I've been bitten so much by the developers of the past month that I realized that a lot of my problems from the August release and the July release and we released before that were coloring my attitude.
[00:10:23.000 --> 00:10:28.000]   Even the transparencies and the user interface I'm starting to get used to.
[00:10:28.000 --> 00:10:39.000]   I've actually warmed a lot to the new slate gray adjustments to the interface, which I thought made it kind of grab, but now I realize it's more THX 1138.
[00:10:39.000 --> 00:10:49.000]   That it was a couple of years ago. It's a lot of the question of getting used to something that's different as opposed to not liking something that doesn't work as well.
[00:10:49.000 --> 00:10:55.000]   A lot of attention going around about a bug that was in Tiger and is still in Leopard the copy bug.
[00:10:55.000 --> 00:11:11.000]   When you move files from a device to another device and you lose the device halfway through the copy, people say that you lose both files so that the ultimate effect is, let's say you're copying to a network drive is if the network drive goes offline in the middle of the copy, you lose both.
[00:11:11.000 --> 00:11:15.000]   Has anybody been bit by that?
[00:11:15.000 --> 00:11:22.000]   I've never actually had that happen. I don't do a lot of moving. I do copying. You move files over network drives all the time, don't you?
[00:11:22.000 --> 00:11:29.000]   Yeah, we move over the network gigabytes or terabytes actually in a given day sometimes.
[00:11:29.000 --> 00:11:36.000]   We definitely had one lost in the middle of the... We definitely had breaks where we lost the drive.
[00:11:36.000 --> 00:11:38.000]   I can't have a cost data.
[00:11:38.000 --> 00:11:48.000]   We've actually lost the data. Maybe there is maybe some way that if you have your foot bump in your hand in the right position and that happens, you lose the data, but we haven't had that happen yet.
[00:11:48.000 --> 00:11:59.000]   I think I mostly copied and deleted anyway, but that might be the advice to give right now if you want to avoid this move bug copy and then delete instead of doing a move.
[00:11:59.000 --> 00:12:01.000]   Because that's all a move is a copy and delete.
[00:12:01.000 --> 00:12:03.000]   I guess I wouldn't remove.
[00:12:03.000 --> 00:12:05.000]   I mean, I would always copy a week.
[00:12:05.000 --> 00:12:09.000]   Yeah, that just makes more sense to me. Then you've got two copies. Then when you're sure you've got a copy...
[00:12:09.000 --> 00:12:11.000]   This is only happening on a move.
[00:12:11.000 --> 00:12:12.000]   Yeah.
[00:12:12.000 --> 00:12:15.000]   We've got to hold on to keep the right thing.
[00:12:15.000 --> 00:12:16.000]   Sorry.
[00:12:16.000 --> 00:12:19.000]   Well, you're right. I think you're right. Click, right? And you can get a move.
[00:12:19.000 --> 00:12:23.000]   I didn't even know a move existed. It shouldn't exist as far as I'm...
[00:12:23.000 --> 00:12:25.000]   There you go.
[00:12:25.000 --> 00:12:28.000]   It's absolutely a travesty against nature.
[00:12:28.000 --> 00:12:31.000]   Yeah. It's a user error. It's not...
[00:12:31.000 --> 00:12:36.000]   PevCAC probably exists between keyboard and share.
[00:12:36.000 --> 00:12:41.000]   God created Adam and move, not Adam and move copy.
[00:12:41.000 --> 00:12:44.000]   We'll get to Adam and Eve a little later on, but...
[00:12:44.000 --> 00:12:47.000]   Look at my concordance. It's a Leviticus. I know it's Leviticus.
[00:12:47.000 --> 00:12:51.000]   I guess in our office, a file doesn't exist until it exists in two places.
[00:12:51.000 --> 00:12:54.000]   Yeah. I mean, that's sensible, isn't it?
[00:12:54.000 --> 00:12:57.000]   However, it is a bug. I mean, it shouldn't do that, but anyway.
[00:12:57.000 --> 00:13:00.000]   Yeah, copy. Don't move.
[00:13:00.000 --> 00:13:08.000]   Other bugs. Some complaints from security folks about the leopard firewall,
[00:13:08.000 --> 00:13:13.000]   saying that it doesn't do what it's supposed to do, that it, in fact,
[00:13:13.000 --> 00:13:17.000]   if you block all apps, it doesn't block all apps.
[00:13:17.000 --> 00:13:23.000]   Comments on that. This is from Heiza Security, H-E-I-S-E,
[00:13:23.000 --> 00:13:27.000]   dashsecurity.co.uk.
[00:13:27.000 --> 00:13:30.000]   Have you read these articles, guys?
[00:13:30.000 --> 00:13:36.000]   I have to say, the first thing I did when I got leopard is I went to the security
[00:13:36.000 --> 00:13:39.000]   preference pane, which is where the settings now live,
[00:13:39.000 --> 00:13:44.000]   and enabled the firewall. I said, "Block all incoming connections except for these,"
[00:13:44.000 --> 00:13:49.000]   which seems like a sensible point of view, but they're saying that doesn't do anything.
[00:13:49.000 --> 00:13:52.000]   Yeah. I mean, every time there's a firewall problem or security problem,
[00:13:52.000 --> 00:13:56.000]   I mean, I've got my own iron shafts that I can solve that do nothing
[00:13:56.000 --> 00:13:59.000]   but bang on security on every platform all day long.
[00:13:59.000 --> 00:14:05.000]   And their consensus remains that the security improvements in leopard are a huge improvement
[00:14:05.000 --> 00:14:07.000]   over what was going on in Tiger.
[00:14:07.000 --> 00:14:11.000]   This new firewall problem that I just read about it yesterday,
[00:14:11.000 --> 00:14:16.000]   and I haven't been able to find anybody who can either explain it to me in terms that
[00:14:16.000 --> 00:14:22.000]   I'm not exactly a newbie, but again, my eyes really start to glaze over when we talk about
[00:14:22.000 --> 00:14:25.000]   Nat translation and packets.
[00:14:25.000 --> 00:14:29.000]   There's a little Indian packet switching problem with the headers of this,
[00:14:29.000 --> 00:14:32.000]   and I'm like, "Okay, fine, what's on TV?"
[00:14:32.000 --> 00:14:35.000]   It looks like it's not a problem that's a deal breaker for a lot of people,
[00:14:35.000 --> 00:14:39.000]   but it's the sort of thing where if it's caught early, it'll prevent us from discussing
[00:14:39.000 --> 00:14:41.000]   a major security breach sometime next year.
[00:14:41.000 --> 00:14:43.000]   Yeah, good point. Let's pay attention.
[00:14:43.000 --> 00:14:47.000]   And I would suggest, I mean, in the past, you've been able to use, you know,
[00:14:47.000 --> 00:14:51.000]   took a little more voodoo from the terminal IPFW, which is a very good firewall.
[00:14:51.000 --> 00:14:52.000]   It comes with BSD.
[00:14:52.000 --> 00:14:56.000]   But I would suggest probably users go to the security tab and enable the firewall.
[00:14:56.000 --> 00:15:01.000]   It doesn't come enabled by default, and that's something Microsoft learned from bitter experience
[00:15:01.000 --> 00:15:02.000]   is not a good idea.
[00:15:02.000 --> 00:15:05.000]   Of course, if you're using a router, and most people do nowadays,
[00:15:05.000 --> 00:15:08.000]   you're probably secure no matter what you do.
[00:15:08.000 --> 00:15:09.000]   Yeah, that's just it.
[00:15:09.000 --> 00:15:16.000]   I mean, you know, for the average user in the street who's, you know,
[00:15:16.000 --> 00:15:21.000]   got a router set up that's providing them with internet access through their DSL line
[00:15:21.000 --> 00:15:22.000]   or through their cable modem.
[00:15:22.000 --> 00:15:24.000]   This is really kind of a non-starter.
[00:15:24.000 --> 00:15:28.000]   So I'm just trying to bring up the negatives here.
[00:15:28.000 --> 00:15:29.000]   Go ahead, Annie.
[00:15:29.000 --> 00:15:30.000]   It does.
[00:15:30.000 --> 00:15:32.000]   But we already established that you're captain negativity in this panel.
[00:15:32.000 --> 00:15:34.000]   I'm a mean man.
[00:15:34.000 --> 00:15:38.000]   Also, the person who developed the Kerbero system is ugly and it speaks things.
[00:15:38.000 --> 00:15:39.000]   Yes.
[00:15:39.000 --> 00:15:45.000]   Yeah, I still think we're waiting for a firewall that does for firewall security.
[00:15:45.000 --> 00:15:50.000]   What a time machine does for backups, which is a system that everybody's going to use
[00:15:50.000 --> 00:15:52.000]   and nobody's going to disable.
[00:15:52.000 --> 00:15:55.000]   Right now, firewalls still have the same problem that they've always had,
[00:15:55.000 --> 00:15:57.000]   which is they work great until the first time.
[00:15:57.000 --> 00:16:00.000]   They create a technical support problem at which point you turn it off
[00:16:00.000 --> 00:16:02.000]   and you never, never turn it back on again.
[00:16:02.000 --> 00:16:06.000]   One other thing, one of the thing Apple did, I thought, was very good is when you open
[00:16:06.000 --> 00:16:09.000]   something you've downloaded a program, you've downloaded from the internet,
[00:16:09.000 --> 00:16:12.000]   it tells you you're about to open a program, you downloaded from the internet.
[00:16:12.000 --> 00:16:13.000]   Here's when you downloaded it.
[00:16:13.000 --> 00:16:15.000]   Here's where you downloaded it from.
[00:16:15.000 --> 00:16:16.000]   You sure you want to do this.
[00:16:16.000 --> 00:16:21.000]   That by itself might make a big difference for a lot of moms and dads.
[00:16:21.000 --> 00:16:26.000]   Yeah, it also illustrates a really nice new piece of infrastructure in that there's
[00:16:26.000 --> 00:16:29.000]   support for some form of application signing.
[00:16:29.000 --> 00:16:30.000]   Right.
[00:16:30.000 --> 00:16:34.000]   So not only that, but the first time you say, "Hey, maybe, the first time you okay,
[00:16:34.000 --> 00:16:40.000]   a download from, like, Ambrosia software," it knows that if Ambrosia starts signing
[00:16:40.000 --> 00:16:44.000]   that their apps at that point, they know that, "Okay, now we trust anything that comes
[00:16:44.000 --> 00:16:46.000]   from this signature."
[00:16:46.000 --> 00:16:47.000]   Right.
[00:16:47.000 --> 00:16:48.000]   Right.
[00:16:48.000 --> 00:16:56.000]   That is a very trick piece of code and leopard, and it's something that I've already really
[00:16:56.000 --> 00:16:58.000]   tried to make use of.
[00:16:58.000 --> 00:16:59.000]   I like that a lot.
[00:16:59.000 --> 00:17:05.000]   You know, it might be timely because, of course, there's a Trojan horse floating around in
[00:17:05.000 --> 00:17:07.000]   the wild, actually.
[00:17:07.000 --> 00:17:11.000]   I think the first one in the wild I've seen in a while that attacks some Mac machines.
[00:17:11.000 --> 00:17:13.000]   You have to explicitly download it.
[00:17:13.000 --> 00:17:17.000]   You have to explicitly say, "Yes," when you open it, you have to give it your administrator
[00:17:17.000 --> 00:17:19.000]   password if you're not running as administrator.
[00:17:19.000 --> 00:17:24.000]   And then it will run and put a key logger on your system.
[00:17:24.000 --> 00:17:27.000]   Yeah, every list that is sort of the key word here is in it now.
[00:17:27.000 --> 00:17:28.000]   Yeah.
[00:17:28.000 --> 00:17:32.000]   Every time there's like an announcement of a new Trojan horse or some piece of nastiness,
[00:17:32.000 --> 00:17:37.000]   the living embodiment of these Trojan horses is the kid that asks you if you're a lunch
[00:17:37.000 --> 00:17:40.000]   money and then winds up hanging by his underpants by a flagpole.
[00:17:40.000 --> 00:17:45.000]   Because the only people that it will work on are people who are just absolute newbies
[00:17:45.000 --> 00:17:47.000]   and who is a...
[00:17:47.000 --> 00:17:48.000]   Well, I don't know.
[00:17:48.000 --> 00:17:49.000]   I mean, this is what happens.
[00:17:49.000 --> 00:17:51.000]   You go to a porno site.
[00:17:51.000 --> 00:17:52.000]   And I mean, I've seen this a lot.
[00:17:52.000 --> 00:17:55.000]   And you see it a lot on Macs where it says, "Hey, you want to watch this movie, but you can't
[00:17:55.000 --> 00:17:56.000]   because you don't have the right codec.
[00:17:56.000 --> 00:17:57.000]   You need to download."
[00:17:57.000 --> 00:17:59.000]   And it looks like you're installing a codec.
[00:17:59.000 --> 00:18:06.000]   And of course it says, you know, you need to install this to watch the porn.
[00:18:06.000 --> 00:18:07.000]   That's very true.
[00:18:07.000 --> 00:18:09.000]   People will do very stupid things when they're looking for porn.
[00:18:09.000 --> 00:18:10.000]   Yeah.
[00:18:10.000 --> 00:18:15.000]   So do you think about the Babylon 5 serenity/fic floating around and you'll figure out that
[00:18:15.000 --> 00:18:17.000]   porn makes people do silly things?
[00:18:17.000 --> 00:18:18.000]   Yeah.
[00:18:18.000 --> 00:18:20.000]   You're in a hurry and you might say, "Yes, yes, yes, go right ahead."
[00:18:20.000 --> 00:18:23.000]   So I think it's probably good to mention that it exists.
[00:18:23.000 --> 00:18:24.000]   Yeah, absolutely.
[00:18:24.000 --> 00:18:28.000]   But also it's great that every time I take all those new security features that you'll
[00:18:28.000 --> 00:18:32.000]   see in Leopard, it's a case of closing the barn door before the horses get out.
[00:18:32.000 --> 00:18:33.000]   Oh, I like that.
[00:18:33.000 --> 00:18:34.000]   That's good.
[00:18:34.000 --> 00:18:35.000]   I like that.
[00:18:35.000 --> 00:18:36.000]   There you go.
[00:18:36.000 --> 00:18:38.000]   I want a dollar for it, but that's okay.
[00:18:38.000 --> 00:18:39.000]   Yeah.
[00:18:39.000 --> 00:18:43.000]   I mean, every time you see a security breach on Windows, it usually winds up being a problem
[00:18:43.000 --> 00:18:48.000]   that's been there since Windows 95, but hasn't been patched or has been patched, but not been
[00:18:48.000 --> 00:18:49.000]   downloaded.
[00:18:49.000 --> 00:18:53.000]   Every time you see all the new security enhancements, you see a problem that could conceivably be
