
[00:00:00.000 --> 00:00:03.440]   [ Sound Effects ]
[00:12:02.080 --> 00:12:05.920]   All of these guys are contracting because they're not taking advantage of it.
[00:12:05.920 --> 00:12:07.400]   I'm here in Tokyo.
[00:12:07.400 --> 00:12:11.280]   And of course, you get up to Hulu and nothing works.
[00:12:11.280 --> 00:12:12.800]   >> Yeah, that's crazy.
[00:12:12.800 --> 00:12:16.720]   That just encourages you to go to Pirate Bay and download this thing.
[00:12:16.720 --> 00:12:19.600]   >> I know I just Twittered and everyone just goes,
[00:12:19.600 --> 00:12:21.040]   "Oh, use Hot Spot Shield."
[00:12:21.040 --> 00:12:22.120]   >> Or fake it.
[00:12:22.120 --> 00:12:23.120]   >> Yeah.
[00:12:23.120 --> 00:12:24.480]   >> And then you're like, "I'm like, thank you."
[00:12:24.480 --> 00:12:25.480]   And you put that in.
[00:12:25.480 --> 00:12:28.560]   And then 15 minutes later, I'm watching whatever I want to watch.
[00:12:28.560 --> 00:12:29.560]   >> Which is my point.
[00:12:29.560 --> 00:12:34.680]   That circumvention technology's always keep ahead of the anti-circumvention stuff.
[00:12:34.680 --> 00:12:36.480]   And/or the anti-piracy stuff.
[00:12:36.480 --> 00:12:44.440]   And it's only honest users or naive users who get florted by DRM.
[00:12:44.440 --> 00:12:47.520]   And those are the ones who call me saying, "I just bought an iPod and all the music I
[00:12:47.520 --> 00:12:50.320]   bought on the rhapsody won't play on it.
[00:12:50.320 --> 00:12:52.040]   What do I do?"
[00:12:52.040 --> 00:12:53.960]   And you have to say, "Sorry, it doesn't work."
[00:12:53.960 --> 00:12:56.160]   >> That's called copy protection.
[00:12:56.160 --> 00:13:01.600]   Greg Sandoval, who actually trusts and is a really good reliable reporter for a CNET,
[00:13:01.600 --> 00:13:03.360]   says he contacted the record companies.
[00:13:03.360 --> 00:13:08.720]   He says, "As of Monday afternoon, yes, apples and negotiations with the Universal
[00:13:08.720 --> 00:13:14.080]   Sony and Warner, but none of the deals is final and unlikely anything would be announced
[00:13:14.080 --> 00:13:15.640]   before the end of the year.
[00:13:15.640 --> 00:13:18.800]   Apple's not saying anything officially."
[00:13:18.800 --> 00:13:19.800]   That makes sense.
[00:13:19.800 --> 00:13:23.640]   But this is the kind of thing, if it were true, since we've all been kind of wondering what's
[00:13:23.640 --> 00:13:26.920]   going to happen at Macworld, this would be the kind of thing they would announce there.
[00:13:26.920 --> 00:13:28.640]   >> That'd be huge.
[00:13:28.640 --> 00:13:33.080]   And meanwhile, Alex Stilz shops Amazon.
[00:13:33.080 --> 00:13:35.040]   >> I've moved on.
[00:13:35.040 --> 00:13:37.080]   I had these obscure songs that I can't play.
[00:13:37.080 --> 00:13:41.640]   I can't figure out how I own them before and now I don't own them on iTunes.
[00:13:41.640 --> 00:13:44.360]   Because I change computers often enough that it becomes a pain.
[00:13:44.360 --> 00:13:46.440]   And I've stopped.
[00:13:46.440 --> 00:13:49.200]   I don't buy anything from iTunes anymore.
[00:13:49.200 --> 00:13:51.240]   >> Unless I can get it on.
[00:13:51.240 --> 00:13:52.520]   >> I still buy video there.
[00:13:52.520 --> 00:13:53.720]   >> No, no, I buy a video.
[00:13:53.720 --> 00:13:55.680]   I buy tons of video on iTunes.
[00:13:55.680 --> 00:13:56.680]   But I mean, I don't buy any--
[00:13:56.680 --> 00:13:57.680]   >> But no music.
[00:13:57.680 --> 00:13:58.680]   >> No, I don't buy music.
[00:13:58.680 --> 00:13:59.680]   >> Or music.
[00:13:59.680 --> 00:14:05.440]   >> Unless I'm, you know, like it's 99 cents and I just want it now for my slideshow or
[00:14:05.440 --> 00:14:07.000]   whatever, then I might do it.
[00:14:07.000 --> 00:14:08.000]   >> Right.
[00:14:08.000 --> 00:14:09.000]   But I still--
[00:14:09.000 --> 00:14:10.800]   >> But now I'm there because it's just easy.
[00:14:10.800 --> 00:14:14.480]   >> Well, that's why they continue to succeed, right?
[00:14:14.480 --> 00:14:15.480]   >> Yeah.
[00:14:15.480 --> 00:14:16.480]   >> Yeah.
[00:14:16.480 --> 00:14:19.160]   >> Why is it the record companies that don't-- it's been my opinion.
[00:14:19.160 --> 00:14:23.080]   Maybe we've talked about this before, but let's just one more time address it.
[00:14:23.080 --> 00:14:27.440]   The record companies are trying to loosen the grip that iTunes and Apple have on the
[00:14:27.440 --> 00:14:30.680]   music industry by making them operate at this advantage.
[00:14:30.680 --> 00:14:32.880]   And that's why they'll never remove copy protection.
[00:14:32.880 --> 00:14:37.160]   >> I don't know if it's never, but the main thing is that they suddenly realize that,
[00:14:37.160 --> 00:14:41.520]   you know, kind of the monster they created when they started going into the next round
[00:14:41.520 --> 00:14:46.960]   of negotiations and Apple has, you know, owns 90% of the online market.
[00:14:46.960 --> 00:14:49.520]   And they're now the largest reseller of music.
[00:14:49.520 --> 00:14:52.000]   And, you know, Steve says, "This is the way we want to do it."
[00:14:52.000 --> 00:14:56.760]   You know, and what they're creating is basically-- I mean, this isn't a relationship that doesn't
[00:14:56.760 --> 00:14:57.760]   exist other places.
[00:14:57.760 --> 00:15:02.200]   If you talk to retailers who work, for instance, with Walmart, Walmart tells them, you know,
[00:15:02.200 --> 00:15:06.360]   "And Walmart knows what their margins are and tells them what they're going to pay for
[00:15:06.360 --> 00:15:09.760]   their product and tells them how to package it and tells them how to-- you know, this
[00:15:09.760 --> 00:15:12.160]   is how we want to see it and so on and so forth.
[00:15:12.160 --> 00:15:17.360]   And what the record industry is trying to do is avoid having that relationship with Apple.
[00:15:17.360 --> 00:15:22.640]   I don't know if it's inevitable or not because, I mean, Apple, right now, I mean, and I've
[00:15:22.640 --> 00:15:27.600]   said this a thousand times, until someone really builds a great net app that serves up
[00:15:27.600 --> 00:15:30.480]   media, they're not going to compete with iTunes.
[00:15:30.480 --> 00:15:34.080]   You know, the web-- the web stuff will always do fine, but I don't think-- I just don't
[00:15:34.080 --> 00:15:35.720]   think it'll catch up.
[00:15:35.720 --> 00:15:38.640]   >> Well, it's not over yet.
[00:15:38.640 --> 00:15:40.680]   I keep checking iTunes only.
[00:15:40.680 --> 00:15:42.400]   It's not over yet.
[00:15:42.400 --> 00:15:46.800]   So the other big story, and you alluded to it, Annie and not go.
[00:15:46.800 --> 00:15:48.040]   And it was a rumor.
[00:15:48.040 --> 00:15:52.360]   Is it true that Walmart will be selling iPhones for $99?
[00:15:52.360 --> 00:15:54.200]   Have that-- has that been confirmed yet?
[00:15:54.200 --> 00:15:56.280]   >> No, I think that's ridiculous.
