;FFMETADATA1
album=MacBreak Weekly March 2008
artist=Leo Laporte, Andy Ihnatko, Merlin Mann, Scott Bourne, and Alex Lindsay
comment=http://twit.tv/mbw82
genre=Podcast
title=MacBreak Weekly 82: The Double Album
date=2008

[00:00:00.000 --> 00:00:04.000]   [ Sound Effects ]
[00:07:07.000 --> 00:07:12.000]   It's a little bit of a cool thing.
[00:07:12.000 --> 00:07:16.000]   It's a little bit of a cool thing.
[00:07:16.000 --> 00:07:21.000]   It's a little bit of a cool thing.
[00:07:21.000 --> 00:07:25.000]   It's a little bit of a cool thing.
[00:07:25.000 --> 00:07:29.000]   It's a little bit of a cool thing.
[00:07:29.000 --> 00:07:36.000]   It's a little bit of a cool thing.
[00:07:36.000 --> 00:07:41.000]   It's a little bit of a cool thing.
[00:07:41.000 --> 00:07:48.000]   It's a little bit of a cool thing.
[00:07:48.000 --> 00:07:52.000]   It's a little bit of a cool thing.
[00:07:52.000 --> 00:07:56.000]   It's a little bit of a cool thing.
[00:07:56.000 --> 00:08:01.000]   It's a little bit of a cool thing.
[00:08:01.000 --> 00:08:06.000]   It's a little bit of a cool thing.
[00:08:06.000 --> 00:08:11.000]   It's a little bit of a cool thing.
[00:08:11.000 --> 00:08:17.000]   It's a little bit of a cool thing.
[00:08:17.000 --> 00:08:21.000]   It's a little bit of a cool thing.
[00:08:21.000 --> 00:08:25.000]   It's a little bit of a cool thing.
[00:08:25.000 --> 00:08:29.000]   It's a little bit of a cool thing.
[00:08:29.000 --> 00:08:33.000]   It's a little bit of a cool thing.
[00:08:33.000 --> 00:08:37.000]   It's a little bit of a cool thing.
[00:08:37.000 --> 00:08:41.000]   It's a little bit of a cool thing.
[00:08:41.000 --> 00:08:46.000]   It's a little bit of a cool thing.
[00:08:46.000 --> 00:08:50.000]   I think that's a little bit of a cool thing.
[00:08:50.000 --> 00:08:54.000]   I think that's a little bit of a cool thing.
[00:08:54.000 --> 00:08:58.000]   I think that's a little bit of a cool thing.
[00:08:58.000 --> 00:09:02.000]   I think that's a little bit of a cool thing.
[00:09:02.000 --> 00:09:06.000]   I think that's a little bit of a cool thing.
[00:09:06.000 --> 00:09:10.000]   I think that's a little bit of a cool thing.
[00:09:10.000 --> 00:09:14.000]   I think that's a little bit of a cool thing.
[00:09:14.000 --> 00:09:18.000]   I think that's a little bit of a cool thing.
[00:09:18.000 --> 00:09:22.000]   I think that's a little bit of a cool thing.
[00:09:22.000 --> 00:09:26.000]   I think that's a little bit of a cool thing.
[00:09:26.000 --> 00:09:30.000]   I think that's a little bit of a cool thing.
[00:09:30.000 --> 00:09:34.000]   I think that's a little bit of a cool thing.
[00:09:34.000 --> 00:09:38.000]   I think that's a little bit of a cool thing.
[00:09:38.000 --> 00:09:42.000]   I think that's a little bit of a cool thing.
[00:09:42.000 --> 00:09:44.000]   Did you guys see that?
[00:09:44.000 --> 00:09:46.000]   No, what did he say?
[00:09:46.000 --> 00:09:50.000]   He's like, "Oh, they're not really being on the up and up."
[00:09:50.000 --> 00:09:54.000]   He was just kind of complaining about how he's more OG than they are.
[00:09:54.000 --> 00:09:58.000]   Because they did a CD as well.
[00:09:58.000 --> 00:10:02.000]   I think because you can't download from the in Rainbows site anymore, can you?
[00:10:02.000 --> 00:10:06.000]   Now, they're going to have CDs out. Maybe they pulled it back.
[00:10:06.000 --> 00:10:10.000]   What is he saying it's essentially a publicity ploy on their part.
[00:10:10.000 --> 00:10:12.000]   It's interesting because I started thinking about this.
[00:10:12.000 --> 00:10:14.000]   We'll be out of our contract after the next record.
[00:10:14.000 --> 00:10:18.000]   I'm like, "Man, is anyone going to care?
[00:10:18.000 --> 00:10:21.000]   Is it going to seem so played out that, "Oh, yeah, here's our record.
[00:10:21.000 --> 00:10:23.000]   Go give us whatever you like for it."
[00:10:23.000 --> 00:10:25.000]   Or is it still going to be exciting?
[00:10:25.000 --> 00:10:27.000]   Maybe he's feeling a little bit of that.
[00:10:27.000 --> 00:10:31.000]   Hold on. I'm doing something actually cooler than Radiohead.
[00:10:31.000 --> 00:10:33.000]   But he was number two.
[00:10:33.000 --> 00:10:39.000]   Yeah, or it's just like a kind of a getting past the novel aspect of the free price.
[00:10:39.000 --> 00:10:45.000]   Would you be able to convince the rest of the band to leave the label and go it on your own?
[00:10:45.000 --> 00:10:49.000]   You know, it's...
[00:10:49.000 --> 00:10:53.000]   I'm not asking because I want to put you in a difficult position with Gefan.
[00:10:53.000 --> 00:10:55.000]   I'm not asking you if that's your plan.
[00:10:55.000 --> 00:10:59.000]   I'm just saying what their reaction would be to something like that.
[00:10:59.000 --> 00:11:05.000]   I don't know because I'm like the guy who's always coming up with the hair-rain scheme.
[00:11:05.000 --> 00:11:12.000]   Like, "Hey, let's do this." So, probably if I suggested that almost guarantees it won't happen.
[00:11:12.000 --> 00:11:19.000]   But I think we'll have a million options in front of us once that time comes.
[00:11:19.000 --> 00:11:24.000]   But let me... I have to say, there's a reason that record companies were around in the first place.
[00:11:24.000 --> 00:11:30.000]   It's because they work as sort of like ideally as an aggregator.
[00:11:30.000 --> 00:11:33.000]   Like, "Hey, we know what's smart or we know what's good.
[00:11:33.000 --> 00:11:36.000]   Here, check it out. We believe in this."
[00:11:36.000 --> 00:11:44.000]   I mean, obviously that balance has been kind of shredded because, you know, as time goes on,
[00:11:44.000 --> 00:11:49.000]   the quality is more like a lowest common denominator, in my opinion.
[00:11:49.000 --> 00:11:55.000]   And when you started... I mean, even in the '90s, when you started, it still was so expensive to make a record.
[00:11:55.000 --> 00:12:01.000]   You couldn't do it. You could use that for track, but you couldn't really do a bang-up job by yourself, right?
[00:12:01.000 --> 00:12:09.000]   Well, here's the irony. That record, the blue record, which to this day sells more than the other records every week,
[00:12:09.000 --> 00:12:12.000]   costs $120,000 to make.
[00:12:12.000 --> 00:12:14.000]   Is that including a K6?
[00:12:14.000 --> 00:12:18.000]   Yeah, Rick Ocacic was... He was with us on that.
[00:12:18.000 --> 00:12:24.000]   Now, every single record we've made after that has cost exponentially greater.
[00:12:24.000 --> 00:12:27.000]   We probably just dropped a million bucks making a record.
[00:12:27.000 --> 00:12:32.000]   And that's why I went like, "Come on, guys, let's get back to basics here."
[00:12:32.000 --> 00:12:37.000]   My idea is, let's go live to two-track. Let's plug everything into the console.
[00:12:37.000 --> 00:12:39.000]   And that was "Stay of the Artbag" in my day.
[00:12:39.000 --> 00:12:43.000]   Dude, I mean, listen to kind of blue. Listen to take five.
[00:12:43.000 --> 00:12:45.000]   Those records are amazing.
[00:12:45.000 --> 00:12:50.000]   How do I go with 40-42 takes or whatever, but man, you can't get any better sound than that.
[00:12:50.000 --> 00:12:53.000]   Well, here's news for you, though. Never mind by Nirvana.
[00:12:53.000 --> 00:12:58.000]   You think... I mean, Butch Figg made him do Smells Like Teen Spirit like 60 times.
[00:12:58.000 --> 00:12:59.000]   Wow.
[00:12:59.000 --> 00:13:01.000]   And that's with all the technology.
[00:13:01.000 --> 00:13:02.000]   Wow.
[00:13:02.000 --> 00:13:03.000]   So you still have to do it.
[00:13:03.000 --> 00:13:04.000]   You still have to do it.
[00:13:04.000 --> 00:13:06.000]   You don't have to do punches as much, though, right? As a drummer.
[00:13:06.000 --> 00:13:07.000]   You get... You don't have to...
[00:13:07.000 --> 00:13:09.000]   You start. You still... You lead off.
[00:13:09.000 --> 00:13:10.000]   Yeah, right.
[00:13:10.000 --> 00:13:16.000]   Well, what we try and do is get like what I kind of call the "pure take," which is us interacting.
[00:13:16.000 --> 00:13:17.000]   Honestly.
[00:13:17.000 --> 00:13:20.000]   And then with the idea of keeping the drums.
[00:13:20.000 --> 00:13:23.000]   And if anything else is magic, they'll keep it.
[00:13:23.000 --> 00:13:26.000]   But mostly you'll just go back and fix mistakes.
[00:13:26.000 --> 00:13:32.000]   On my end, I like to keep it so that the drums are the bedrock and I don't really go back and fix anything.
[00:13:32.000 --> 00:13:33.000]   I think that's...
[00:13:33.000 --> 00:13:38.000]   Because when you start opening up a Pro Tools session and you start moving kicks and snares around,
[00:13:38.000 --> 00:13:40.000]   suddenly just cut it to the grid.
[00:13:40.000 --> 00:13:43.000]   You know, make dance music out of it because you can't...
[00:13:43.000 --> 00:13:48.000]   Seriously, it just turns into, you know, nickel bag or something.
[00:13:48.000 --> 00:13:54.000]   And props the nickel bag for being, you know, gazillionaires and being successful.
[00:13:54.000 --> 00:13:57.000]   But I don't want our records to sound like that.
[00:13:57.000 --> 00:14:03.000]   Patrick, how do you feel about stuff like your songs appearing in GarageBand?
[00:14:03.000 --> 00:14:04.000]   I mean...
[00:14:04.000 --> 00:14:06.000]   In RockBand.
[00:14:06.000 --> 00:14:08.000]   Yeah, I think it's great.
[00:14:08.000 --> 00:14:10.000]   That's where I have to confess.
[00:14:10.000 --> 00:14:12.000]   I'm not as musically hip as most people.
[00:14:12.000 --> 00:14:16.000]   I'm still listening to the latest, you know, three-dog night record.
[00:14:16.000 --> 00:14:21.000]   But I found your music there and really enjoyed it.
[00:14:21.000 --> 00:14:27.000]   And I wonder how many people like me, you know, get exposed to you through something like a video game,
[00:14:27.000 --> 00:14:29.000]   which has been selling like hotcakes.
[00:14:29.000 --> 00:14:32.000]   And how does the record company play into those kinds of deals?
[00:14:32.000 --> 00:14:38.000]   Because those are the kind of licensing deals that a lot of musicians wouldn't have the business ability to negotiate.
[00:14:38.000 --> 00:14:40.000]   I'm just curious what you think about all that.
[00:14:40.000 --> 00:14:48.000]   Well, I think in general, video game people kind of look at what they do as doing you a favor in some ways.
[00:14:48.000 --> 00:14:53.000]   Like, hey, you know, if you want to get a song into a video game, it's just like a soundtrack.
[00:14:53.000 --> 00:14:59.000]   There's not a ton of money for the bands, but I think it's invaluable because that's what kids do, man.
[00:14:59.000 --> 00:15:01.000]   I play games.
[00:15:01.000 --> 00:15:03.000]   I mean, that's what's...
[00:15:03.000 --> 00:15:09.000]   That's one of the main reasons why CD sales are down because, I mean, sure, there's all kinds of other reasons.
[00:15:09.000 --> 00:15:13.000]   But people got things to do and one of them's play video games.
[00:15:13.000 --> 00:15:14.000]   Right.
[00:15:14.000 --> 00:15:16.000]   I was amazed.
[00:15:16.000 --> 00:15:18.000]   My brother makes me these, you know, mix CDs.
[00:15:18.000 --> 00:15:19.000]   And I can't...
[00:15:19.000 --> 00:15:22.000]   You know, I was like, where do you ever hear this on the radio?
[00:15:22.000 --> 00:15:23.000]   He doesn't hear any of it on the radio.
[00:15:23.000 --> 00:15:26.000]   He hears it on skiing videos.
[00:15:26.000 --> 00:15:28.000]   Oh, in terms of things.
[00:15:28.000 --> 00:15:32.000]   And so he finds the music from those things and then he listens to those.
[00:15:32.000 --> 00:15:35.000]   And then he takes the best of that and sends us mixed stuff.
[00:15:35.000 --> 00:15:39.000]   And it's really fresh and the stuff that I would have never heard.
[00:15:39.000 --> 00:15:43.000]   I would have never found any other way than him putting it in front of us.
[00:15:43.000 --> 00:15:44.000]   I love it.
[00:15:44.000 --> 00:15:45.000]   I think it's great.
[00:15:45.000 --> 00:15:49.000]   Any way that you can reach people and turn them on to music is great.
[00:15:49.000 --> 00:15:52.000]   Do you make a lot of money with your live performances?
[00:15:52.000 --> 00:15:59.000]   We make the majority of our pie that comes from merchandise and performances.
[00:15:59.000 --> 00:16:04.000]   I mean, I'm sure you guys have discussed ad nauseam how the typical band deal for a band
[00:16:04.000 --> 00:16:07.000]   deal for a label is not very equitable.
[00:16:07.000 --> 00:16:08.000]   Well, have you...
[00:16:08.000 --> 00:16:14.000]   Has that brought up the question of why don't we release some singles or some songs for
[00:16:14.000 --> 00:16:20.000]   free just strictly because it builds up to make more money through those avenues?
[00:16:20.000 --> 00:16:23.000]   And basically indirect income from the music.
[00:16:23.000 --> 00:16:29.000]   It's interesting because two records ago, we basically sort of wrote the record with fans.
[00:16:29.000 --> 00:16:33.000]   We were mad at the label and we were like, all right, F them.
[00:16:33.000 --> 00:16:38.000]   We're going to work with fans directly, almost like a giant focus group.
[00:16:38.000 --> 00:16:45.000]   And in some ways that was really interesting, but in other ways, I think it removes the
[00:16:45.000 --> 00:16:51.000]   layer of mystery that I think is, for us, more important than pure transparency.
[00:16:51.000 --> 00:16:56.000]   You think of Led Zeppelin and those guys never did interviews.
[00:16:56.000 --> 00:16:57.000]   They never did anything.
[00:16:57.000 --> 00:16:59.000]   You never even saw pictures of them.
[00:16:59.000 --> 00:17:03.000]   So for us, that's kind of like where we're heading on it.
[00:17:03.000 --> 00:17:05.000]   You're going into hiding?
[00:17:05.000 --> 00:17:06.000]   Not really.
[00:17:06.000 --> 00:17:07.000]   We're just trying to find a balance.
[00:17:07.000 --> 00:17:09.000]   Who cares if...
[00:17:09.000 --> 00:17:11.000]   Oh, what if I was on Twitter, dude?
[00:17:11.000 --> 00:17:14.000]   I don't even know what Twitter is, but I know that you guys are into it.
[00:17:14.000 --> 00:17:15.000]   And it's like, what is it?
[00:17:15.000 --> 00:17:17.000]   Like, I'm going to the bathroom.
[00:17:17.000 --> 00:17:18.000]   Oh, I'm...
[00:17:18.000 --> 00:17:19.000]   You know what?
[00:17:19.000 --> 00:17:21.000]   I love it because Devorag is always harsh enough Twitter.
[00:17:21.000 --> 00:17:22.000]   That guy rules.
[00:17:22.000 --> 00:17:28.000]   I thought on the last one I got him on there, but I see he hasn't signed up.
[00:17:28.000 --> 00:17:30.000]   Obviously, just, you know...
[00:17:30.000 --> 00:17:31.000]   That's a common misconception, Pat.
[00:17:31.000 --> 00:17:35.000]   The thing is, once you're on the can, that's when the Twitter Twittering gets really good.
[00:17:35.000 --> 00:17:36.000]   That's when it gets exciting.
[00:17:36.000 --> 00:17:38.000]   That's where you build a fan base.
[00:17:38.000 --> 00:17:40.000]   That's where actually Merlin does all his Twittering from.
[00:17:40.000 --> 00:17:41.000]   It's true.
[00:17:41.000 --> 00:17:42.000]   I'm pretty upfront about that.
[00:17:42.000 --> 00:17:45.000]   Am I missing an opportunity here?
[00:17:45.000 --> 00:17:46.000]   Like, you are.
[00:17:46.000 --> 00:17:47.000]   Can I just say about your leaving money on the table?
[00:17:47.000 --> 00:17:48.000]   Money on the table?
[00:17:48.000 --> 00:17:50.000]   I think actually...
[00:17:50.000 --> 00:17:55.000]   The first person who, like you, who gets on Twitter, first actual celebrity as opposed
[00:17:55.000 --> 00:18:01.520]   to faux celebrities will get a lot of attention, especially if you, instead of Twittering things
[00:18:01.520 --> 00:18:06.640]   like I'm having a hamburger right now, actually talk about your process.
[00:18:06.640 --> 00:18:07.640]   I think that's...
[00:18:07.640 --> 00:18:08.840]   What it is is a mini blog.
[00:18:08.840 --> 00:18:09.840]   It's a microblog.
[00:18:09.840 --> 00:18:10.840]   A microblog.
[00:18:10.840 --> 00:18:11.840]   Yeah.
[00:18:11.840 --> 00:18:15.400]   Which makes it easy because you only get 140 characters.
