;FFMETADATA1
album=MacBreak Weekly March 2008
artist=Leo Laporte, Scott Bourne, Alex Lindsay, and Andy Ihnatko
comment=http://twit.tv/mbw80
genre=Podcast
title=MacBreak Weekly 80: The 30 Percent Solution
date=2008

[00:00:00.000 --> 00:00:04.000]   [ Sound Effects ]
[00:08:36.720 --> 00:08:40.840]   But I have to say, just looking at people like Electronic Arts and the Glee with which
[00:08:40.840 --> 00:08:46.760]   they greeted the three-axis accelerometer in there, they see another Wii.
[00:08:46.760 --> 00:08:48.240]   Oh, yeah.
[00:08:48.240 --> 00:08:53.040]   And now people will be throwing their iPhones to the movies.
[00:08:53.040 --> 00:08:58.360]   Well, the iPhone, and by the way, everything we say applies to the touch as well.
[00:08:58.360 --> 00:09:01.120]   The iPhone and the touch don't have any other controls.
[00:09:01.120 --> 00:09:03.040]   They have one button.
[00:09:03.040 --> 00:09:06.800]   So for gaming, it has to be touch or accelerometer.
[00:09:06.800 --> 00:09:08.320]   Well, not necessarily.
[00:09:08.320 --> 00:09:10.440]   That's kind of what makes it so cool.
[00:09:10.440 --> 00:09:14.880]   Just to show you how exciting the world has gotten from the SDK, I went out to dinner with
[00:09:14.880 --> 00:09:18.680]   a developer friend of mine and their kid.
[00:09:18.680 --> 00:09:22.800]   And the kid who's 10 years old was already mapping out the great aerial combat game he
[00:09:22.800 --> 00:09:25.360]   wanted to make for the iPhone.
[00:09:25.360 --> 00:09:30.200]   And of course, fortunately, he's only like nine.
[00:09:30.200 --> 00:09:33.640]   So he's going to be 10 and a half before his programming skills are way better than mine.
[00:09:33.640 --> 00:09:36.040]   So I could still be the indulgent tutor.
[00:09:36.040 --> 00:09:41.080]   I'm going to hold it in my hands, figure out how you'd like the controls to go.
[00:09:41.080 --> 00:09:43.120]   And then I realized, wait a minute, this is awesome.
[00:09:43.120 --> 00:09:47.880]   With no physical buttons on the iPhone, I could just decide that, OK, the top left corner of
[00:09:47.880 --> 00:09:50.880]   the screen is going to be one button, the top right corner of the screen, as I hold,
[00:09:50.880 --> 00:09:52.000]   is going to be another button.
[00:09:52.000 --> 00:09:57.600]   I can basically tilt it one way to jank left, tilt it the other way to go right.
[00:09:57.600 --> 00:10:02.080]   The idea that you can basically build a gamepad that's suited specifically toward the game
[00:10:02.080 --> 00:10:03.080]   you want to make.
[00:10:03.080 --> 00:10:05.440]   It'd be like the control pads and Star Trek.
[00:10:05.440 --> 00:10:06.440]   Right.
[00:10:06.440 --> 00:10:09.040]   Except that your screen is moving at the same time as you're moving the controller, which
[00:10:09.040 --> 00:10:10.040]   could be.
[00:10:10.040 --> 00:10:14.680]   I mean, well, for something that's not going to be any good, but for many things, for monkey
[00:10:14.680 --> 00:10:16.680]   ball, it's perfect.
[00:10:16.680 --> 00:10:19.600]   For a fight simulator, it's going to work just fine because you're kind of, you know,
[00:10:19.600 --> 00:10:24.200]   you'll get a little bit of torso, like you'll get ripped abs because you're sort of moving
[00:10:24.200 --> 00:10:28.000]   your body from side to side in the seat as you're shifting from left to right.
[00:10:28.000 --> 00:10:33.160]   So you know, you spot like someone who has like 250 pounds, but with killer abs, you'll
[00:10:33.160 --> 00:10:37.240]   be spotting an iPhone gamer, definitely.
[00:10:37.240 --> 00:10:38.240]   I can't wait.
[00:10:38.240 --> 00:10:41.280]   When I saw Spore, I practically spored my pants.
[00:10:41.280 --> 00:10:43.800]   I mean, I was very excited about that.
[00:10:43.800 --> 00:10:48.400]   But didn't it really surprise you that Apple pushed that button so hard because traditionally
[00:10:48.400 --> 00:10:53.640]   they haven't, they've made a lot of noise about caring about games, but they've never
[00:10:53.640 --> 00:10:57.800]   gotten dropped down to their knees and begged, please develop games for iPhone.
[00:10:57.800 --> 00:11:00.400]   We really, really, really want this to be a gaming platform.
[00:11:00.400 --> 00:11:03.640]   I would never have predicted that of all the things that could have, I could have said,
[00:11:03.640 --> 00:11:06.920]   we're going to come out of that announcement that Apple would really, really push that
[00:11:06.920 --> 00:11:08.720]   button that hard.
[00:11:08.720 --> 00:11:09.720]   I don't know.
[00:11:09.720 --> 00:11:13.920]   I've been saying that the touch in the iPhone arc are the ultimate gaming platforms for
[00:11:13.920 --> 00:11:14.920]   some time.
[00:11:14.920 --> 00:11:15.920]   Oh, they are.
[00:11:15.920 --> 00:11:16.920]   But the fact that Apple would actually realize this.
[00:11:16.920 --> 00:11:17.920]   Yeah.
[00:11:17.920 --> 00:11:18.920]   You know, shock.
[00:11:18.920 --> 00:11:21.800]   And some like, hey, you know, that big bag of money that we've been stepping over for
[00:11:21.800 --> 00:11:24.920]   the past 30 years, maybe you just been down to pick it up.
[00:11:24.920 --> 00:11:25.920]   Let's go.
[00:11:25.920 --> 00:11:29.720]   Well, I think that one of the things about games, I think that really works for Apple,
[00:11:29.720 --> 00:11:33.960]   is that they fit inside of the sandbox created by the SDK really, really well.
[00:11:33.960 --> 00:11:37.360]   They're running when you're actually playing them.
[00:11:37.360 --> 00:11:39.160]   They don't really need to get a lot of resources.
[00:11:39.160 --> 00:11:43.840]   Now, Doom, evidently, would not run under the current SDK, I guess, because of some
[00:11:43.840 --> 00:11:45.920]   of the scripting that's, you know, so they have scripting in them.
[00:11:45.920 --> 00:11:50.640]   It's more problematic, but straightforward games are really, you know, they don't push
[00:11:50.640 --> 00:11:52.600]   the envelope of what you want to do with your phone.
[00:11:52.600 --> 00:11:56.800]   I mean, that's the issue that some people are having, of course, is the SDK has certain
[00:11:56.800 --> 00:12:01.440]   limitations, which I think are totally reasonable, but they limit where you could go in business
[00:12:01.440 --> 00:12:05.040]   or production or other things that you might want to do, whereas games, I don't think
[00:12:05.040 --> 00:12:06.040]   too.
[00:12:06.040 --> 00:12:07.040]   So I think it's a really good--
[00:12:07.040 --> 00:12:08.040]   Well, what are the limits?
[00:12:08.040 --> 00:12:09.040]   One, we know you can't do VoIP on Edge.
[00:12:09.040 --> 00:12:10.240]   You have to use Wi-Fi.
[00:12:10.240 --> 00:12:14.640]   Also, the program will stop running when you go to another program.
[00:12:14.640 --> 00:12:15.880]   No multitasking allowed.
[00:12:15.880 --> 00:12:21.200]   Now, I think you can make a strong case for multitasking being the source of, of course,
[00:12:21.200 --> 00:12:24.560]   instability, but also critical security problems.
[00:12:24.560 --> 00:12:28.000]   And while, you know, and the platforms that allow multitasking, which is Windows Mobile
[00:12:28.000 --> 00:12:33.080]   and somewhat BlackBerry, they really cause problems.
[00:12:33.080 --> 00:12:34.080]   They run out of memory.
[00:12:34.080 --> 00:12:37.840]   You know, on the BlackBerry, you can accidentally leave the GPS going and kill the battery in,
[00:12:37.840 --> 00:12:38.840]   you know, in an hour.
[00:12:38.840 --> 00:12:40.200]   Let me ask you.
[00:12:40.200 --> 00:12:44.920]   What's-- there's-- I've heard a few of the developers criticize that, but, you know,
[00:12:44.920 --> 00:12:49.200]   I've had my iPhone since June, and as far as I know, I've only been able to enjoy one
[00:12:49.200 --> 00:12:52.480]   application on it at a time, and it hasn't seemed like any problem to me.
[00:12:52.480 --> 00:12:53.880]   Here's the-- here's a good example.
[00:12:53.880 --> 00:12:56.000]   Let's say you want to do a name client, a chat.
[00:12:56.000 --> 00:12:57.960]   I am client.
[00:12:57.960 --> 00:13:03.360]   Every time the phone rings, you're logged off of instant messenger, and every time you're
[00:13:03.360 --> 00:13:06.640]   in the phone call, then you can rerun the application, but you've missed whatever's happened.
[00:13:06.640 --> 00:13:08.760]   Now, of course, you could save state online.
[00:13:08.760 --> 00:13:13.360]   I mean, if you're using AMAOL, could save your chats while you're on the phone and then
[00:13:13.360 --> 00:13:16.480]   pump them down to you, but that's a significant back-end change.
[00:13:16.480 --> 00:13:20.320]   I'm not saying that there would be any utility in being able to do it, Leo, but I'm just
[00:13:20.320 --> 00:13:24.120]   saying right now, Apple doesn't let even Apple do it.
[00:13:24.120 --> 00:13:25.120]   So--
[00:13:25.120 --> 00:13:27.440]   Well, but Apple doesn't have significant-- Apple doesn't have Apple.
[00:13:27.440 --> 00:13:29.040]   This Apple has no chat application.
[00:13:29.040 --> 00:13:30.040]   Right.
[00:13:30.040 --> 00:13:34.920]   And I think what we're going to need to see in some of these applications is people giving
[00:13:34.920 --> 00:13:35.920]   you a choice.
[00:13:35.920 --> 00:13:38.120]   Do you want the phone to interrupt your application?
[00:13:38.120 --> 00:13:39.120]   Would you like the phone to automatically--
[00:13:39.120 --> 00:13:40.120]   Well, they don't have the choice, though.
[00:13:40.120 --> 00:13:42.160]   Right now, the SDK requires it.
[00:13:42.160 --> 00:13:43.560]   Yeah, I know.
[00:13:43.560 --> 00:13:50.040]   And what I'm getting at is the apparent willingness of Apple to give and take a little so far
[00:13:50.040 --> 00:13:52.920]   might move that direction just a bit.
[00:13:52.920 --> 00:13:57.320]   I do think that there's reason to consider some of the changes that developers want,
[00:13:57.320 --> 00:13:59.960]   and that's half the reason for putting out a beta SDK.
[00:13:59.960 --> 00:14:00.960]   Sure.
[00:14:00.960 --> 00:14:04.560]   And there are real security issues by keeping applications running in the background.
[00:14:04.560 --> 00:14:10.720]   I mean, as I said, you could make a good case that that's good for stability and security.
[00:14:10.720 --> 00:14:13.640]   Now, let's take a guess here.
[00:14:13.640 --> 00:14:16.520]   What do you think to Apple is the bigger consideration?
[00:14:16.520 --> 00:14:17.840]   Which one is more important?
[00:14:17.840 --> 00:14:23.040]   The security of the device and the network it runs on or the stability of that one phone
[00:14:23.040 --> 00:14:25.280]   in that one user's pocket?
[00:14:25.280 --> 00:14:27.240]   Well, both.
[00:14:27.240 --> 00:14:30.400]   But security number one, wouldn't you say?
[00:14:30.400 --> 00:14:31.400]   I don't know.
[00:14:31.400 --> 00:14:35.320]   The Apple I know will be thinking the first time that this user has to restart in the
[00:14:35.320 --> 00:14:39.720]   middle of something, the first time that I thumb the power button and I get a black
[00:14:39.720 --> 00:14:43.360]   screen or I get an Apple logo and I thought that was going to be getting back to my email.
[00:14:43.360 --> 00:14:46.600]   If that becomes a regular occurrence, because that was always the biggest frustration on
[00:14:46.600 --> 00:14:47.600]   my Windows mobile phone.
[00:14:47.600 --> 00:14:52.440]   And I like Windows mobile phones, but I was always, it seemed like once a day, I would
[00:14:52.440 --> 00:14:55.680]   have to delete stuff out of memory because it didn't recognize it.
[00:14:55.680 --> 00:15:00.440]   Well, geez, you've got a one gigabyte micro SD card in there, but I need to play in the
[00:15:00.440 --> 00:15:01.280]   64K playpen.
[00:15:01.280 --> 00:15:04.040]   64 megs felt like 64K playpen.
[00:15:04.040 --> 00:15:06.440]   Yeah, I mean, that crash is bad.
[00:15:06.440 --> 00:15:10.680]   But Apple also doesn't want to be the first phone to support spyware and viruses and have
[00:15:10.680 --> 00:15:12.920]   a widespread problem with that.
[00:15:12.920 --> 00:15:15.240]   That would be a bad announcement as well.
[00:15:15.240 --> 00:15:19.600]   But it's interesting to sort of consider what limitations are they willing to put on the
[00:15:19.600 --> 00:15:22.560]   device and why are they willing to put those limitations on there.
[00:15:22.560 --> 00:15:26.640]   And I think that when we're talking about how flexible a platform becomes when you have
[00:15:26.640 --> 00:15:31.520]   lots and lots of apps that can run simultaneously and do things and enhance the user experience
[00:15:31.520 --> 00:15:35.880]   all at once to remove that, I think that sort of demonstrates that they want the iPhone
[00:15:35.880 --> 00:15:43.520]   number one to be a very, very stable and very, very predictable, reliable tool for people.
[00:15:43.520 --> 00:15:48.400]   I think maybe one point behind that is the security of people's contact information and
[00:15:48.400 --> 00:15:50.680]   stuff and the security of the network.
[00:15:50.680 --> 00:15:53.160]   And 60 points behind that is what the developers want.
[00:15:53.160 --> 00:15:54.160]   Right.
[00:15:54.160 --> 00:15:57.200]   Oh, it's like that scene of the Blues Brothers.
[00:15:57.200 --> 00:15:58.760]   We have this list of requests from developers.
[00:15:58.760 --> 00:15:59.760]   Well, these are what matter.
[00:15:59.760 --> 00:16:00.760]   They're just requests.
[00:16:00.760 --> 00:16:01.760]   Play regular.
[00:16:01.760 --> 00:16:05.260]   What other things other things that are limited, by the way, are you know, some of your
[00:16:05.260 --> 00:16:09.360]   program planners, the, you know, you can't do things like interpret code programs within
[00:16:09.360 --> 00:16:10.360]   programs.
[00:16:10.360 --> 00:16:11.360]   You can't launch another application.
[00:16:11.360 --> 00:16:15.600]   You know, those are the things that obviously create a lot more stability, I think, and
[00:16:15.600 --> 00:16:21.440]   a lot more security, but they make certain things like Java and everything else not in
[00:16:21.440 --> 00:16:23.720]   the current structure work.
[00:16:23.720 --> 00:16:28.120]   Speaking of Java, have you listened to all the noise sun is making about Java and hey,
[00:16:28.120 --> 00:16:31.120]   we'll play, you know, you know, we aren't getting along.
[00:16:31.120 --> 00:16:35.400]   And then it turns out that the, the, the, you look, might prevent the, where the agreement
[00:16:35.400 --> 00:16:38.160]   in the SDK might prevent them from playing, right?
[00:16:38.160 --> 00:16:39.600]   Which I thought was also funny.
[00:16:39.600 --> 00:16:40.600]   Yeah.
[00:16:40.600 --> 00:16:41.600]   That's true.
[00:16:41.600 --> 00:16:44.000]   I mean, you could write a flash plug in now.
[00:16:44.000 --> 00:16:45.000]   You could write anything.
[00:16:45.000 --> 00:16:46.000]   You could write.
[00:16:46.000 --> 00:16:48.460]   Hey, you want to, I'll tell you right now what the problem is with flash.
[00:16:48.460 --> 00:16:55.560]   I found out it's all about Apple want to be able to use its own version of like preview
[00:16:55.560 --> 00:16:58.160]   or something to read the PDFs as opposed to Adobe's.
[00:16:58.160 --> 00:16:59.320]   Well, I don't blame them.
[00:16:59.320 --> 00:17:01.780]   I hate that the Adobe Acrobat keeps a stalling.
[00:17:01.780 --> 00:17:03.960]   It's ugly ass on my Mac.
[00:17:03.960 --> 00:17:06.440]   What I'm saying though is that's the, that's the hold up.
[00:17:06.440 --> 00:17:07.440]   Good.
[00:17:07.440 --> 00:17:11.200]   That's the only reason why flash isn't on the iPhone in my opinion.
[00:17:11.200 --> 00:17:12.200]   That's the hold up.
[00:17:12.200 --> 00:17:18.400]   And if Adobe will, will grant Apple that argument, I think we'll see flash on the phone and, and
[00:17:18.400 --> 00:17:20.320]   they'll, they'll change things around.
[00:17:20.320 --> 00:17:25.320]   But I did think it was very interesting to see sun making all that noise.
[00:17:25.320 --> 00:17:29.320]   And I just thought that was kind of funny.
[00:17:29.320 --> 00:17:32.320]   I don't know if I want Jeff on the iPhone to be honest with you.
[00:17:32.320 --> 00:17:33.320]   Oh boy.
[00:17:33.320 --> 00:17:34.320]   I'm right there with you man.
[00:17:34.320 --> 00:17:36.320]   On the other hand, it does open a world of applications.
[00:17:36.320 --> 00:17:37.320]   Yeah.
[00:17:37.320 --> 00:17:38.320]   Yeah.
[00:17:38.320 --> 00:17:40.440]   Like, hello, my name is Igor.
[00:17:40.440 --> 00:17:42.560]   I was, I was a fellas from your payback.
[00:17:42.560 --> 00:17:49.480]   I would, I would much rather see at this point, silver light, flash and air.
