;FFMETADATA1
album=MacBreak Weekly July 2008
artist=Leo Laporte, Scott Bourne, Andy Ihnatko, and Merlin Mann
comment=http://twit.tv/mbw98
genre=Podcast
title=MacBreak Weekly 98: Never Gonna Give You Up
date=2008

[00:00:00.000 --> 00:00:03.760]   [ Sound Effects ]
[00:04:08.680 --> 00:04:11.880]   I upgraded my iPod Touch with the quote pre-release.
[00:04:11.880 --> 00:04:14.360]   I don't know where this came from, probably some renegade developer.
[00:04:14.360 --> 00:04:16.560]   Give up for somebody ward dialed.
[00:04:16.560 --> 00:04:21.120]   I think they must have ward dialed the DMG out there or the IPSW and posted it on Mac
[00:04:21.120 --> 00:04:22.120]   Rimmers.
[00:04:22.120 --> 00:04:23.120]   That's where I got it.
[00:04:23.120 --> 00:04:24.120]   Yeah.
[00:04:24.120 --> 00:04:25.120]   And it worked fine.
[00:04:25.120 --> 00:04:28.360]   I had no trouble at all with a touch and the app stores working and everything.
[00:04:28.360 --> 00:04:33.800]   But now I want to pay for it, but now the iTunes says, "Well, you don't need... you're
[00:04:33.800 --> 00:04:34.800]   already up to date."
[00:04:34.800 --> 00:04:35.800]   So I don't know.
[00:04:35.800 --> 00:04:36.800]   I'm sure it's got porn.
[00:04:36.800 --> 00:04:42.320]   I mean, you're saying people still have bricks after Friday, Sunday, Sunday, Wednesday
[00:04:42.320 --> 00:04:43.320]   in California right now.
[00:04:43.320 --> 00:04:45.680]   They still have bricks that can reactivate.
[00:04:45.680 --> 00:04:50.960]   They have 13 emails today about bricks.
[00:04:50.960 --> 00:04:51.960]   It's problematic.
[00:04:51.960 --> 00:04:55.320]   And of course, you can't get any help from Apple because they're like, "Stand in line."
[00:04:55.320 --> 00:04:57.760]   But I just wanted to see if you could stand in line.
[00:04:57.760 --> 00:05:00.200]   But I just want to visit the stand in line.
[00:05:00.200 --> 00:05:01.200]   So that's it.
[00:05:01.200 --> 00:05:06.880]   In fact, Newport Beach, where I was this weekend, I was refused entry to an Apple store unless
[00:05:06.880 --> 00:05:08.920]   I wanted to buy a 3G Apple store.
[00:05:08.920 --> 00:05:12.040]   Well, that's pretty funny because most of the stories you could get in if you weren't
[00:05:12.040 --> 00:05:13.480]   buying a phone.
[00:05:13.480 --> 00:05:15.680]   If you were buying a phone, you had a wait in line.
[00:05:15.680 --> 00:05:16.680]   That was my experience.
[00:05:16.680 --> 00:05:20.960]   At Newport Beach, their policy was, "Unless you're buying a phone, you can't get in."
[00:05:20.960 --> 00:05:24.960]   Family was downtown on late Monday afternoon, actually kind of early Monday evening.
[00:05:24.960 --> 00:05:30.440]   And we had to go to Creighton Barrel up at O'Farrell and Stockton.
[00:05:30.440 --> 00:05:32.840]   And the line almost all the way...
[00:05:32.840 --> 00:05:35.920]   This is Monday at about 5, 6 p.m.
[00:05:35.920 --> 00:05:37.120]   I think it was about 6 p.m.
[00:05:37.120 --> 00:05:40.240]   And the line almost went all the way down to Creighton Barrel.
[00:05:40.240 --> 00:05:43.760]   And the time that we had dinner and came back, actually saw Sean Carruthers while we were
[00:05:43.760 --> 00:05:44.760]   downtown.
[00:05:44.760 --> 00:05:45.760]   Really?
[00:05:45.760 --> 00:05:46.760]   The line moved...
[00:05:46.760 --> 00:05:47.760]   San Francisco?
[00:05:47.760 --> 00:05:48.760]   Hey, it's visiting for one day.
[00:05:48.760 --> 00:05:49.760]   Oh, how funny.
[00:05:49.760 --> 00:05:50.760]   But it's great to get to meet the baby.
[00:05:50.760 --> 00:05:53.800]   But the line moved literally about 11 feet in an hour.
[00:05:53.800 --> 00:05:55.800]   It was unbelievable.
[00:05:55.800 --> 00:05:57.400]   And I've got, "Hey, get listen to me, Scott.
[00:05:57.400 --> 00:06:03.120]   My sources tell me that people at the Apple store are like, you know, it's definitely
[00:06:03.120 --> 00:06:05.240]   taking a pretty long time because...
[00:06:05.240 --> 00:06:06.240]   I had to...
[00:06:06.240 --> 00:06:07.240]   I didn't watch this video.
[00:06:07.240 --> 00:06:08.560]   They must not have watched the video.
[00:06:08.560 --> 00:06:12.800]   A lot of people weren't already and now I feel very guilty about it, to be honest with
[00:06:12.800 --> 00:06:13.800]   you.
[00:06:13.800 --> 00:06:16.320]   You should have watched Todd.
[00:06:16.320 --> 00:06:20.280]   I did actually get an email from people saying, "You idiot.
[00:06:20.280 --> 00:06:25.160]   If people had only watched Todd more closely, they would have been ready."
[00:06:25.160 --> 00:06:29.200]   Because you just Todd, nobody paid attention to him and now look what happened.
[00:06:29.200 --> 00:06:30.200]   Man.
[00:06:30.200 --> 00:06:33.040]   It'll be in a Wikipedia entry like a thousand years from now.
[00:06:33.040 --> 00:06:39.640]   The iPhone 2.0 launch was completely thwarted by Leerla Porte, the distad during the I-ready
[00:06:39.640 --> 00:06:40.640]   video.
[00:06:40.640 --> 00:06:42.840]   Millions of people merely watched that video.
[00:06:42.840 --> 00:06:43.840]   There would have been no line.
[00:06:43.840 --> 00:06:46.080]   I'm so lucky because I walked into...
[00:06:46.080 --> 00:06:48.320]   I call my AT&T store on Saturday.
[00:06:48.320 --> 00:06:50.600]   They'd sold out of the 80 phones they had allocated.
[00:06:50.600 --> 00:06:54.080]   So I went up to Apple in Santa Rosa.
[00:06:54.080 --> 00:06:55.080]   There was a line.
[00:06:55.080 --> 00:06:56.360]   There were a few people ahead of me.
[00:06:56.360 --> 00:06:57.360]   So I waited.
[00:06:57.360 --> 00:06:58.360]   That was about half an hour.
[00:06:58.360 --> 00:07:01.400]   By the time I got to the front of that, by the way, there were a lot more people.
[00:07:01.400 --> 00:07:05.960]   And I walked in AT&T accepted within seconds.
[00:07:05.960 --> 00:07:07.680]   There's two activation steps.
[00:07:07.680 --> 00:07:12.640]   You have to get approval for a new AT&T account and then you have to hook it up to iTunes.
[00:07:12.640 --> 00:07:14.280]   And then Apple says, "Okay."
[00:07:14.280 --> 00:07:16.480]   And both things took literally seconds.
[00:07:16.480 --> 00:07:17.480]   And I was out the door.
[00:07:17.480 --> 00:07:19.560]   So maybe I just went at the right time.
[00:07:19.560 --> 00:07:20.560]   I don't know.
[00:07:20.560 --> 00:07:22.680]   But I feel very fortunate because it worked fine for me.
[00:07:22.680 --> 00:07:26.480]   The point of this though is that Apple is selling more phones this time around than
[00:07:26.480 --> 00:07:28.520]   they did last time.
[00:07:28.520 --> 00:07:35.000]   And that's an indicator that people have so little anticipation of getting a good experience
[00:07:35.000 --> 00:07:38.760]   when buying a cell phone that they'll take this kind of crap and stand in line anyway.
[00:07:38.760 --> 00:07:40.280]   You sound angry, Scott.
[00:07:40.280 --> 00:07:41.280]   I was a mess.
[00:07:41.280 --> 00:07:43.240]   Friday was just a lot of fun.
[00:07:43.240 --> 00:07:46.680]   I'm disappointed for the first time since I've been an Apple customer.
[00:07:46.680 --> 00:07:49.600]   I'm truly disappointed in the way they've handled this.
[00:07:49.600 --> 00:07:55.320]   And I was a huge fan of 1.0 and took crap from everybody, including people on this panel
[00:07:55.320 --> 00:07:57.600]   for promoting the iPhone.
[00:07:57.600 --> 00:07:58.840]   And guess what?
[00:07:58.840 --> 00:08:01.400]   I'm not a fanboy because I'll call a spade a spade.
[00:08:01.400 --> 00:08:03.480]   They did a poor job.
[00:08:03.480 --> 00:08:08.280]   As good a job as they did selling 1.0 where we literally got out of there in eight minutes,
[00:08:08.280 --> 00:08:09.880]   they've done that badly here.
[00:08:09.880 --> 00:08:11.080]   But like I said, it doesn't matter.
[00:08:11.080 --> 00:08:12.560]   They sold a million phones in a weekend.
[00:08:12.560 --> 00:08:13.840]   They're probably going, "Hey, what's the problem?"
[00:08:13.840 --> 00:08:14.840]   Well, I think they're connected.
[00:08:14.840 --> 00:08:18.240]   I think the fact that they had an unexpected...
[00:08:18.240 --> 00:08:22.200]   We never did get the number for the first weekend of iPhone 1.0, but it was something
[00:08:22.200 --> 00:08:25.160]   like 700,000.
[00:08:25.160 --> 00:08:29.920]   So they literally sold 30%, no, almost 50% more.
[00:08:29.920 --> 00:08:32.280]   I think that's why I don't think they expected this.
[00:08:32.280 --> 00:08:34.080]   I thought they thought maybe we'll sell half a million.
[00:08:34.080 --> 00:08:35.880]   They just didn't expect the demand.
[00:08:35.880 --> 00:08:38.360]   It's so difficult to watch.
[00:08:38.360 --> 00:08:43.560]   If you watch the WWDC keynote and you saw how nicely all of these pieces fit together,
[00:08:43.560 --> 00:08:44.560]   right?
[00:08:44.560 --> 00:08:46.760]   You come on over to happen because here's what's going to happen.
[00:08:46.760 --> 00:08:48.600]   Your music is going to be on your phone.
[00:08:48.600 --> 00:08:50.920]   Your contacts are going to be synced with your computer.
[00:08:50.920 --> 00:08:55.120]   You're going to have this incredibly well integrated experience where you don't have
[00:08:55.120 --> 00:08:57.440]   to keep thinking about where your stuff is.
[00:08:57.440 --> 00:08:59.360]   We're going to take care of you.
[00:08:59.360 --> 00:09:00.360]   I'm not here.
[00:09:00.360 --> 00:09:01.920]   I thought you knew that was crazy.
[00:09:01.920 --> 00:09:03.600]   That's the Steve Jobs reality distortion.
[00:09:03.600 --> 00:09:05.720]   What I'm trying to say is that this was...
[00:09:05.720 --> 00:09:07.960]   I'm not saying this in a way to be mean.
[00:09:07.960 --> 00:09:11.480]   I'm just saying it was a terrible missed opportunity because this was a day that a lot
[00:09:11.480 --> 00:09:16.080]   of people were walking into an Apple experience for the first time because they bought into
[00:09:16.080 --> 00:09:19.240]   a huge amount of hype about all of this crap.
[00:09:19.240 --> 00:09:20.240]   God bless them.
[00:09:20.240 --> 00:09:22.360]   They went in and said, "Okay, here's my money."
[00:09:22.360 --> 00:09:26.040]   They walked out with a fundamentally broken experience on every level.
[00:09:26.040 --> 00:09:28.640]   That's a terrible lost opportunity that they won't get back.
[00:09:28.640 --> 00:09:31.760]   Well, I can't say I disagree with you on that.
[00:09:31.760 --> 00:09:35.400]   You should have been able to flip that on and have your stuff synced and it would just
[00:09:35.400 --> 00:09:36.400]   work.
[00:09:36.400 --> 00:09:37.400]   I still haven't synced my stuff.
[00:09:37.400 --> 00:09:39.480]   Mobile mode is still malfunctioning.
[00:09:39.480 --> 00:09:43.280]   Everything that we've done in the past, for the most part, with Apple has worked like that.
[00:09:43.280 --> 00:09:48.120]   The reason I'm such an Apple fan is I don't want to take time debugging things just to
[00:09:48.120 --> 00:09:49.120]   get them to start.
[00:09:49.120 --> 00:09:51.560]   I want to be able to plug stuff in and have it work.
[00:09:51.560 --> 00:09:52.560]   I've usually got them in that experience.
[00:09:52.560 --> 00:09:54.360]   That's why people pay what they do.
[00:09:54.360 --> 00:09:57.240]   That's part of the reason I feel like I'll pay a premium to Apple because they deliver
[00:09:57.240 --> 00:09:58.240]   the goods.
[00:09:58.240 --> 00:10:02.200]   Again, I hate to sign up piling on because this is still a company that I admire and
[00:10:02.200 --> 00:10:03.840]   love.
[00:10:03.840 --> 00:10:05.000]   It's just really a shame.
[00:10:05.000 --> 00:10:07.280]   A lot of people work really hard.
[00:10:07.280 --> 00:10:09.560]   People who had nothing to do with the scale issues.
[00:10:09.560 --> 00:10:13.160]   People who, friends of mine who worked on the mobile projects really busted their ass
[00:10:13.160 --> 00:10:14.160]   for months.
[00:10:14.160 --> 00:10:17.080]   It all just melted down in this day.
[00:10:17.080 --> 00:10:20.960]   We're not talking about a ferry explosion in Hudson Bay here.
[00:10:20.960 --> 00:10:22.920]   It's the same in 2000 lives.
[00:10:22.920 --> 00:10:26.600]   We're talking about a problem where there was so much demand and we had a system for
[00:10:26.600 --> 00:10:31.440]   initializing phones that didn't anticipate that sort of demand.
[00:10:31.440 --> 00:10:35.360]   By the time everybody who was, all the first timers are in and out of the store, it's
[00:10:35.360 --> 00:10:38.560]   going to be pretty much a good set of normal.
[00:10:38.560 --> 00:10:43.520]   Mobile Me was, this is the first time I've ever gotten a mass mailing from Apple that
[00:10:43.520 --> 00:10:45.720]   started off with God, we're sorry this all happened.
[00:10:45.720 --> 00:10:46.720]   No, that's shitting.
[00:10:46.720 --> 00:10:48.960]   That's definitely a landmark happening.
[00:10:48.960 --> 00:10:54.520]   But let's ding Apple for what we need to ding Apple for, but let's not repeat the mistakes
[00:10:54.520 --> 00:10:57.320]   that have been made on the nightly news for the past three days.
[00:10:57.320 --> 00:11:02.080]   They're saying, "Oh, well, technical problems, plagued Apple's launch of iPhone 2.0."
[00:11:02.080 --> 00:11:04.240]   What's incorrect about that?
[00:11:04.240 --> 00:11:06.400]   I couldn't touch .Mac for two days.
[00:11:06.400 --> 00:11:09.720]   That's what people use that so that they can have their email.
[00:11:09.720 --> 00:11:13.760]   What's incorrect about that being a ferry crash, if you're the person who can't get
[00:11:13.760 --> 00:11:15.360]   their email, it damn sure is a ferry crash.
[00:11:15.360 --> 00:11:16.360]   You can get to your email?
[00:11:16.360 --> 00:11:18.040]   I could get to my damn email.
[00:11:18.040 --> 00:11:19.200]   I could get to my damn contacts.
[00:11:19.200 --> 00:11:21.200]   I could get to the damn internet.
[00:11:21.200 --> 00:11:22.440]   I could get to the damn app store.
[00:11:22.440 --> 00:11:25.720]   I could get to every damn feature that's inside or iPhone 2.0.
[00:11:25.720 --> 00:11:28.360]   If he's going to .com, your email?
[00:11:28.360 --> 00:11:31.120]   I've been able to use .Mac for every four days.
[00:11:31.120 --> 00:11:32.760]   On Thursday afternoon, you'd use .Mac.com.
[00:11:32.760 --> 00:11:34.120]   No, it was down on Thursday afternoon.
[00:11:34.120 --> 00:11:35.960]   It was down on Friday.
[00:11:35.960 --> 00:11:39.880]   I wasn't checking my mail then, but it wasn't this the same panel who basically almost had
[00:11:39.880 --> 00:11:43.600]   t-shirts made with every slogan about how much we hate .Mac and never use it and don't
[00:11:43.600 --> 00:11:45.440]   think it's a good buy for anybody.
[00:11:45.440 --> 00:11:50.080]   And so releasing it was a new logo, same type of stuff, and improve it.
[00:11:50.080 --> 00:11:51.320]   I'm a .Mac user.
[00:11:51.320 --> 00:11:57.600]   I just had hoped that this was going to be the improvement we all hope for and to the
[00:11:57.600 --> 00:11:58.600]   mobile me thing.
[00:11:58.600 --> 00:11:59.600]   That's still happening.
[00:11:59.600 --> 00:12:03.920]   I just think it's really cynical to act like this wasn't a huge problem because a lot
[00:12:03.920 --> 00:12:07.800]   of people who depend on this, people who came to Apple and trust them with a huge amount
[00:12:07.800 --> 00:12:11.240]   of their data, suddenly don't have access to it without explanation.
[00:12:11.240 --> 00:12:12.240]   I don't think that's...
[00:12:12.240 --> 00:12:15.240]   I think we talked about so many phones.
[00:12:15.240 --> 00:12:16.960]   This is the email that Apple sent out.
[00:12:16.960 --> 00:12:20.600]   Mobile me services are now available, sort of.
[00:12:20.600 --> 00:12:23.240]   We've recently completed the transition from .Mac to mobile me.
[00:12:23.240 --> 00:12:25.560]   Unfortunately, it was a lot rockier than we had hoped.
[00:12:25.560 --> 00:12:27.760]   I think Apple should be praised for coming.
[00:12:27.760 --> 00:12:29.360]   I was kind of shocked when they said that.
[00:12:29.360 --> 00:12:30.360]   They invited it.
[00:12:30.360 --> 00:12:31.360]   Very awesome.
[00:12:31.360 --> 00:12:33.080]   Yeah, I mean, it was a rockier.
[00:12:33.080 --> 00:12:37.800]   Although core services such as mail, IDISK, sync back to my Mac and gallery went relatively
[00:12:37.800 --> 00:12:38.800]   smoothly.
[00:12:38.800 --> 00:12:41.880]   The new mobile me web apps had lots of problems initially.
[00:12:41.880 --> 00:12:45.160]   Fortunately, we've worked through those problems and the web apps are now up and running another
[00:12:45.160 --> 00:12:46.160]   snag.
[00:12:46.160 --> 00:12:47.720]   This is one that pissed off a lot of people.
[00:12:47.720 --> 00:12:50.880]   It didn't bother me so much, but it's a terminology issue.
[00:12:50.880 --> 00:12:54.960]   Another snag we've run into is our use of the word push in describing everything under
[00:12:54.960 --> 00:12:59.240]   the mobile me umbrella while all email contact or calendar changes on the iPhone and the
[00:12:59.240 --> 00:13:02.120]   web apps are immediately synced to and from the mobile me cloud.
[00:13:02.120 --> 00:13:04.040]   That's been my experience.
[00:13:04.040 --> 00:13:09.320]   Things made on a Mac or a PC, in other words, on your computer are not pushed.
[00:13:09.320 --> 00:13:12.040]   They take up to 15 minutes to sync with the cloud and your other devices.
[00:13:12.040 --> 00:13:17.440]   Even though things are indeed instantly pushed to and from your phone and the web apps, we
[00:13:17.440 --> 00:13:22.480]   are going to stop using the word push until it is near instant on PCs and Macs too.
[00:13:22.480 --> 00:13:26.280]   It's clearly pull on a PC or a Mac.
[00:13:26.280 --> 00:13:32.360]   You have to sync and nothing happens to you sync and they're admitting it.
[00:13:32.360 --> 00:13:33.360]   Which is nice.
[00:13:33.360 --> 00:13:35.960]   It would have been nice if they admitted it while Schiller was on stage.
[00:13:35.960 --> 00:13:37.440]   Well, I don't know if they knew.
[00:13:37.440 --> 00:13:38.440]   Did they know?
[00:13:38.440 --> 00:13:39.440]   How could they have known?
[00:13:39.440 --> 00:13:40.920]   I mean, that's a term that means something.
[00:13:40.920 --> 00:13:42.680]   Oh, I see what the push thing is.
[00:13:42.680 --> 00:13:46.160]   Enterprise market calling something push has a meaning that people understand.
[00:13:46.160 --> 00:13:51.400]   And then they did give everybody a 30-day extension.
[00:13:51.400 --> 00:13:53.400]   I think they handled that really well.
[00:13:53.400 --> 00:13:57.720]   I felt classy for them to like, it was very classy for them to pony up and go, "Hey,
[00:13:57.720 --> 00:13:58.720]   look, we got this wrong."
[00:13:58.720 --> 00:14:00.280]   I thought that was super cool of them.
[00:14:00.280 --> 00:14:04.120]   I was proud of them for doing that and I was disappointed as much as I was proud of them
[00:14:04.120 --> 00:14:05.120]   for doing that.
[00:14:05.120 --> 00:14:09.720]   I was disappointed that they haven't even said boo about what's happened with the iPhone
[00:14:09.720 --> 00:14:13.920]   launch, with people being bricked during the upgrade with the problem.
[00:14:13.920 --> 00:14:15.560]   Has there been nothing from Apple on the bricking?
[00:14:15.560 --> 00:14:17.840]   Because that is really a more serious problem.
[00:14:17.840 --> 00:14:18.840]   Not a single.
[00:14:18.840 --> 00:14:21.400]   I've sent emails to their press contacts.
[00:14:21.400 --> 00:14:28.760]   No response nor has my ability to search the Googles resulted in one single press release
[00:14:28.760 --> 00:14:35.960]   or official word from Apple of any kind on anything related to the launch other than
[00:14:35.960 --> 00:14:41.080]   its usual Raw Raw story so-and-so loves the iPhone.
[00:14:41.080 --> 00:14:46.640]   I think if they'd done the very same thing they did for the mobile meet mess up with
[00:14:46.640 --> 00:14:50.560]   related to the upgrades, problems, and stuff like that, then I don't think any of us would
[00:14:50.560 --> 00:14:52.920]   be sitting here talking anything bad about them.
[00:14:52.920 --> 00:14:55.400]   We'd be saying, "Hey, they did a great job and it is a tough job."
[00:14:55.400 --> 00:15:00.040]   Andy's got a- I think the point you're trying to get to is it isn't the end of the world
[00:15:00.040 --> 00:15:01.040]   and it isn't.
[00:15:01.040 --> 00:15:03.960]   Leo's point that it's probably caused by the success of the phone.
[00:15:03.960 --> 00:15:05.400]   That's certainly valid.
[00:15:05.400 --> 00:15:10.280]   But you've got to say, "What if we're going to be terribly successful?"
[00:15:10.280 --> 00:15:16.360]   If you went to the restaurant in town and they never had a seat ever after a year or
[00:15:16.360 --> 00:15:17.360]   you bought it-
[00:15:17.360 --> 00:15:19.760]   This is only four days.
[00:15:19.760 --> 00:15:21.800]   But they're still lying last night, Leo.
[00:15:21.800 --> 00:15:23.200]   Well, that's what I'm saying.
[00:15:23.200 --> 00:15:24.200]   There's still only four days.
[00:15:24.200 --> 00:15:27.240]   There's more demand than they expected.
[00:15:27.240 --> 00:15:28.840]   I don't think- I had no activation.
[00:15:28.840 --> 00:15:30.840]   I don't know if they're having activation difficulties.
[00:15:30.840 --> 00:15:34.240]   I still- I didn't have any activation difficulty.
[00:15:34.240 --> 00:15:42.840]   Andy, you were giving the rundown of degrees of pain.
[00:15:42.840 --> 00:15:46.160]   Yeah, I mean, I have one friend.
[00:15:46.160 --> 00:15:51.000]   I think you know, her too, she colors comic books for DC Comics and she uses .Mac galleries
[00:15:51.000 --> 00:15:52.000]   to show her editors.
[00:15:52.000 --> 00:15:53.000]   Here's what I'm doing.
[00:15:53.000 --> 00:15:55.200]   Go grab these proofs and see what's going on.
[00:15:55.200 --> 00:15:59.800]   So obviously, that's a feature that I never use outside of an academic sense, you know,
[00:15:59.800 --> 00:16:03.160]   just as a reviewer, but it's her whole life.
[00:16:03.160 --> 00:16:06.320]   The only point I was trying to make is that I'm not trying to minimize the disruptions
[00:16:06.320 --> 00:16:08.160]   that .Mac had for a lot of people.
[00:16:08.160 --> 00:16:12.120]   All I'm saying is that I really felt like there was a lot of piling on that says this
[00:16:12.120 --> 00:16:17.480]   is a horrible, flawed launch that's left to- someone has found a big, long hair and
[00:16:17.480 --> 00:16:20.440]   somebody's soup and now I'm never going back to this restaurant again.
[00:16:20.440 --> 00:16:25.400]   I mean, I've had two separate iPhone experiences granted I never had to go to a store to pick
