
[00:00:00.000 --> 00:00:04.000]   [ Sound Effects ]
[00:07:18.000 --> 00:07:19.000]   That's what I call them.
[00:07:19.000 --> 00:07:20.000]   When I grew up, we call them shuriken.
[00:07:20.000 --> 00:07:22.000]   It's like Sukiaki is shuriken.
[00:07:22.000 --> 00:07:23.000]   Shuriken.
[00:07:23.000 --> 00:07:25.000]   How does the story like this happen?
[00:07:25.000 --> 00:07:29.000]   Well, because Takeshi Uno, a spokesman at the consai airport,
[00:07:29.000 --> 00:07:37.000]   said yes, a passenger using a private jet was stopped at the end of July for carrying shuriken.
[00:07:37.000 --> 00:07:41.000]   And the passenger whom Uno--
[00:07:41.000 --> 00:07:48.000]   too many fouls, whom Uno declined to identify because of the airport's privacy policy
[00:07:48.000 --> 00:07:50.000]   threw away the blade.
[00:07:50.000 --> 00:07:52.000]   So clearly these weren't Damascus steel.
[00:07:52.000 --> 00:07:56.000]   I think it's safe to assume that any time somebody in a private plane is detained in Japan,
[00:07:56.000 --> 00:07:57.000]   it's probably Steve Jobs.
[00:07:57.000 --> 00:07:58.000]   I think so.
[00:07:58.000 --> 00:07:59.000]   Or John Lennon.
[00:07:59.000 --> 00:08:01.000]   And since Lennon's done longer with us.
[00:08:01.000 --> 00:08:02.000]   Oh, it's McCartney, right?
[00:08:02.000 --> 00:08:03.000]   What are you talking about the week?
[00:08:03.000 --> 00:08:04.000]   Was it McCartney?
[00:08:04.000 --> 00:08:05.000]   No, I think Lennon too.
[00:08:05.000 --> 00:08:06.000]   Was it McCartney or was it Lennon?
[00:08:06.000 --> 00:08:07.000]   19, 1970, '90.
[00:08:07.000 --> 00:08:08.000]   Just don't do that in UAE.
[00:08:08.000 --> 00:08:09.000]   Yeah.
[00:08:09.000 --> 00:08:10.000]   Oh, yeah.
[00:08:10.000 --> 00:08:11.000]   He'd be in jail for life.
[00:08:11.000 --> 00:08:12.000]   That's a weird story.
[00:08:12.000 --> 00:08:13.000]   That's a weird story, Leo.
[00:08:13.000 --> 00:08:14.000]   I don't know how something like that comes up.
[00:08:14.000 --> 00:08:15.000]   That's true.
[00:08:15.000 --> 00:08:16.000]   You think it's true?
[00:08:16.000 --> 00:08:18.000]   Well, it came up because you bookmarked it.
[00:08:18.000 --> 00:08:20.000]   Do you think it's true?
[00:08:20.000 --> 00:08:23.000]   He's like one of those cheesy tech crunch kind of headlines.
[00:08:23.000 --> 00:08:26.000]   It is a kind of a tech crunch headline, isn't it?
[00:08:26.000 --> 00:08:27.000]   Steve Jobs.
[00:08:27.000 --> 00:08:32.000]   Is Steve Jobs trying to kill people in Japan?
[00:08:32.000 --> 00:08:35.000]   He's actually in the next series.
[00:08:35.000 --> 00:08:38.000]   This is the new form of aspiring to have Mark for Death by Steve Jobs.
[00:08:38.000 --> 00:08:39.000]   That's right.
[00:08:39.000 --> 00:08:41.000]   What was he said to assassinate him?
[00:08:41.000 --> 00:08:42.000]   Why did he carry them?
[00:08:42.000 --> 00:08:46.000]   All of a sudden, the black turtleneck makes perfect sense.
[00:08:46.000 --> 00:08:48.000]   He is a ninja.
[00:08:48.000 --> 00:08:49.000]   He was trained.
[00:08:49.000 --> 00:08:51.000]   This would be the new form of a full body set.
[00:08:51.000 --> 00:08:54.000]   The jeans just cover up the black booties and stuff.
[00:08:54.000 --> 00:08:55.000]   Ooh.
[00:08:55.000 --> 00:08:59.000]   Based on some stories I've heard about meetings with him, I could see him being a nunchuck guy.
[00:08:59.000 --> 00:09:00.000]   I've got to be honest.
[00:09:00.000 --> 00:09:02.000]   I could see him taking a bitch out with a nunchuck.
[00:09:02.000 --> 00:09:03.000]   No question.
[00:09:03.000 --> 00:09:06.000]   Can we raise the tone of conversation a little?
[00:09:06.000 --> 00:09:10.000]   So I really, I should have led with that story because now nothing we say.
[00:09:10.000 --> 00:09:13.000]   Well, we can dispose of it quickly and it's a good way to start the day.
[00:09:13.000 --> 00:09:15.000]   It is a good way to start the day.
[00:09:15.000 --> 00:09:18.000]   Coming up more news, but first, let me talk about hover.com.
[00:09:18.000 --> 00:09:22.000]   We just got to get the flavor of that story out of our mouths.
[00:09:22.000 --> 00:09:26.000]   This is a little sorbet exactly in between the stories.
[00:09:26.000 --> 00:09:29.000]   Just a little break to freshen the palette.
[00:09:29.000 --> 00:09:33.000]   Hover.com is a great site.
[00:09:33.000 --> 00:09:35.000]   And this is, I have a special deal.
[00:09:35.000 --> 00:09:39.000]   Actually, we're going to take off the deal that I have on the screen right now because this is a special deal.
[00:09:39.000 --> 00:09:44.000]   If you go to Macbreak.hover.com, it's only for Macbreak Weekly audience members.
[00:09:44.000 --> 00:09:49.000]   I should explain hover.com as domain registrar.
[00:09:49.000 --> 00:09:52.000]   They've been around for a long time. You may know them as the name domains direct.
[00:09:52.000 --> 00:09:55.000]   They're a division of two cows and they're great guys.
[00:09:55.000 --> 00:09:57.000]   I use them and recommend it.
[00:09:57.000 --> 00:10:02.000]   In fact, as soon as they started up, we transferred all of our domains over from that other one.
[00:10:02.000 --> 00:10:03.000]   The other one.
[00:10:03.000 --> 00:10:06.000]   Yomama, I think it's called. Everything we transferred out.
[00:10:06.000 --> 00:10:10.000]   Mostly because hover is not, you know, I saw Yomama's up for sale, you know.
[00:10:10.000 --> 00:10:15.000]   Well, all I can say is that managing domains in Yomama is a pain in them.
[00:10:15.000 --> 00:10:16.000]   It's painful.
[00:10:16.000 --> 00:10:20.000]   Yomama. And they're up for sale. They say they'll get over a billion dollars.
[00:10:20.000 --> 00:10:24.000]   And you know why? Because they make $100 million a year on those secondary services that they sell you.
[00:10:24.000 --> 00:10:25.000]   It's the upsell that drives me.
[00:10:25.000 --> 00:10:27.000]   It's the gauntlet that's the order.
[00:10:27.000 --> 00:10:29.000]   You just want to buy something.
[00:10:29.000 --> 00:10:32.000]   And then there's like eight clicks of, "You can't find the next button."
[00:10:32.000 --> 00:10:33.000]   Yeah.
[00:10:33.000 --> 00:10:39.000]   So this is not hover.com. Hover.com focuses on making it easy to register and manage domains and email.
[00:10:39.000 --> 00:10:44.000]   They have a no hold policy for customer service calls Monday through Friday, 9am to 8pm eastern.
[00:10:44.000 --> 00:10:48.000]   You're going to get a hold of a human. And they won't put you on hold.
[00:10:48.000 --> 00:10:52.000]   Now, one of the names that they want to give you, this is the deal for today.
[00:10:52.000 --> 00:10:55.000]   Do you have First Name Last Name? AlexLenzie.com?
[00:10:55.000 --> 00:10:57.000]   I do. But I did it a long time ago.
[00:10:57.000 --> 00:10:58.000]   Yeah. See, I can't get Leo Laporta.
[00:10:58.000 --> 00:10:59.000]   It's a good thing to get now.
[00:10:59.000 --> 00:11:01.000]   I did get it for my kids. When you have children.
[00:11:01.000 --> 00:11:03.000]   Has Leo Laporta. Well, somebody, not me.
[00:11:03.000 --> 00:11:06.000]   It's a big jerky jerk who ruined everything for everyone.
[00:11:06.000 --> 00:11:11.000]   It's okay. But I did get First Name Last Name for my kids, Abby Laporta and Henry Laporta.com.
[00:11:11.000 --> 00:11:16.000]   Some years ago, and I got like a 10-year registration on it.
[00:11:16.000 --> 00:11:19.000]   You know, it was like a hundred bucks because I wanted to keep it.
[00:11:19.000 --> 00:11:23.000]   And then when they hit 21, I want to hand it over to them.
[00:11:23.000 --> 00:11:27.000]   It's like, it's like, some of the people got a million dollars.
[00:11:27.000 --> 00:11:28.000]   Some people got a car.
[00:11:28.000 --> 00:11:32.000]   I don't show build upon this domain, but my air. My sky.
[00:11:32.000 --> 00:11:36.000]   I thought, you know, they would be grateful.
[00:11:36.000 --> 00:11:40.000]   Daddy, it's much better than the Ford Focus.
[00:11:40.000 --> 00:11:45.000]   Yeah. You were going to give us a Fiesta, but instead you gave us a domain name.
[00:11:45.000 --> 00:11:48.000]   It's really nice to have First Name Last Name.
[00:11:48.000 --> 00:11:51.000]   You don't even have to have a website because you could set up with Hover to say,
[00:11:51.000 --> 00:11:54.000]   "Go to your Facebook page or your LinkedIn profile or your Flickr page or your Twitter page."
[00:11:54.000 --> 00:11:58.000]   Whatever it is. But the thing is, you can redirect it at any time.
[00:11:58.000 --> 00:12:01.000]   So, you know, a lot of people, in fact, my kids say this.
[00:12:01.000 --> 00:12:04.000]   "Oh, we don't need Abby Laporta.com. I've got Facebook."
[00:12:04.000 --> 00:12:09.000]   Even if you just point it to your Facebook page, that's the deal.
[00:12:09.000 --> 00:12:13.000]   You could make a livestream out of it. Start a blog if you don't have one yet.
[00:12:13.000 --> 00:12:17.000]   Now, they have .com.net and .me.
[00:12:17.000 --> 00:12:22.000]   They suggest you look for .com and .net first, but .me is also out there.
[00:12:22.000 --> 00:12:25.000]   Use the code Mac break. You'll get 10% off.
[00:12:25.000 --> 00:12:29.000]   And if you use .me as an extension, use the code Mac break,
[00:12:29.000 --> 00:12:33.000]   and you'll get $5 a year for the first year.
[00:12:33.000 --> 00:12:35.000]   So, this is a really great deal.
[00:12:35.000 --> 00:12:41.000]   Just for Hover users who listen to Mac break weekly, please don't tell those schmucks who listen to Windows weekly.
[00:12:41.000 --> 00:12:43.000]   This isn't for them.
[00:12:43.000 --> 00:12:47.000]   Macbreak.hover.com.
[00:12:47.000 --> 00:12:49.000]   Use the offer code Macbreak, either say,
[00:12:49.000 --> 00:12:53.000]   "10% off or .com or .net," or $5 for a .me.
[00:12:53.000 --> 00:12:56.000]   And we do thank Hover so much for supporting the interface.
[00:12:56.000 --> 00:12:58.000]   It's so clean. It's so simple.
[00:12:58.000 --> 00:12:59.000]   It's so simple.
[00:12:59.000 --> 00:13:02.000]   It's like, "Just give me the -- I just want the domain."
[00:13:02.000 --> 00:13:06.000]   They don't do hosting. They do do an email redirection if you want to do that.
[00:13:06.000 --> 00:13:08.000]   So, that's another good reason.
[00:13:08.000 --> 00:13:11.000]   If you have Alex at AlexLindsay.com, that's a nice thing to have.
[00:13:11.000 --> 00:13:17.000]   I couldn't get Leo Laport in 2000 or '99, I tried to.
[00:13:17.000 --> 00:13:19.000]   - Wow. - Someone really got ahead of that.
[00:13:19.000 --> 00:13:21.000]   Somebody got way ahead of it, and that's why it's Leoville.
[00:13:21.000 --> 00:13:23.000]   - Right. - Because I couldn't get Leo Laport.
[00:13:23.000 --> 00:13:27.000]   - And if you're listening and you have Leo Laport.com, stop being a jerky jerk.
[00:13:27.000 --> 00:13:29.000]   - No, it's not right. - At this point, I would --
[00:13:29.000 --> 00:13:30.000]   It's just sitting there. It's empty. I looked at it.
[00:13:30.000 --> 00:13:31.000]   - It is empty.
[00:13:31.000 --> 00:13:33.000]   Whoever's holding it is being empty.
[00:13:33.000 --> 00:13:35.000]   - I look for that. I look for Leo Laport.me.
[00:13:35.000 --> 00:13:36.000]   Somebody's got that.
[00:13:36.000 --> 00:13:38.000]   And I wanted Leo.me, it would be cool.
[00:13:38.000 --> 00:13:41.000]   But you know what's weird if you go Leo at Leo.me.
[00:13:41.000 --> 00:13:43.000]   So, Leo at Leoville. That's okay. Yeah.
[00:13:43.000 --> 00:13:44.000]   Yeah.
[00:13:44.000 --> 00:13:45.000]   Merlin, do you have Merlinman.com?
[00:13:45.000 --> 00:13:47.000]   - Mm-hmm. - Yeah, see, you're smart.
[00:13:47.000 --> 00:13:48.000]   You knew.
[00:13:48.000 --> 00:13:52.000]   - You were adaptive path back when the Internet started.
[00:13:52.000 --> 00:13:55.000]   - Oh, I was just with them briefly doing freelance stuff.
[00:13:55.000 --> 00:13:58.000]   But my first domain name I ever bought was a .new,
[00:13:58.000 --> 00:14:01.000]   because it was just really easy to buy. It was kind of costly.
[00:14:01.000 --> 00:14:04.000]   But yeah, then I got into the domain buying thing.
[00:14:04.000 --> 00:14:06.000]   And kids, if I can just talk you out of that.
[00:14:06.000 --> 00:14:09.000]   - How many domains? How many do you have?
[00:14:09.000 --> 00:14:11.000]   - Well, I -- - Probably a lot of them.
[00:14:11.000 --> 00:14:12.000]   - Labs, right?
[00:14:12.000 --> 00:14:14.000]   - Well, I -- yeah, I've let some go.
[00:14:14.000 --> 00:14:17.000]   I've let -- yeah, some of them were really just --
[00:14:17.000 --> 00:14:18.000]   - Do you have Shuriken.com?
[00:14:18.000 --> 00:14:20.000]   - No, that sounds good.
[00:14:20.000 --> 00:14:22.000]   - You should buy -- I will buy them literally for one joke.
[00:14:22.000 --> 00:14:23.000]   And then I'll forget that they're all --
[00:14:23.000 --> 00:14:24.000]   - [ Laughter ]
[00:14:24.000 --> 00:14:27.000]   - And then I have 180 domains, and that's no good.
[00:14:27.000 --> 00:14:29.000]   - You know, Dick D. Bartolo does that, too.
[00:14:29.000 --> 00:14:32.000]   In fact, he has a domain that he bought --
[00:14:32.000 --> 00:14:33.000]   - I should know what Leo, can I just say,
[00:14:33.000 --> 00:14:36.000]   that should be in the DSM-5 for ADD.
[00:14:36.000 --> 00:14:37.000]   That should be one of the --
[00:14:37.000 --> 00:14:39.000]   - Yeah, you buy a domain.
[00:14:39.000 --> 00:14:40.000]   - If you're not a domain name, it's the diagnostic.
[00:14:40.000 --> 00:14:42.000]   - Joe, you should get help. That should be --
[00:14:42.000 --> 00:14:44.000]   - Yeah, you're ADD. If you have more than 20 domain names,
[00:14:44.000 --> 00:14:45.000]   you're ADD.
[00:14:45.000 --> 00:14:47.000]   - Oh, I was ADD a long time ago then.
[00:14:47.000 --> 00:14:48.000]   - Yeah.
[00:14:48.000 --> 00:14:52.000]   - Dick registered "Mary Christmas from Dick D. Bartolo,
[00:14:52.000 --> 00:14:56.000]   Mads, Madist, Writer, and the Gizwiz.com."
[00:14:56.000 --> 00:14:59.000]   - And then he posted his Christmas --
[00:14:59.000 --> 00:15:00.000]   he put his Christmas card on it.
[00:15:00.000 --> 00:15:03.000]   This was a couple of years ago, and he sent everybody the link.
[00:15:03.000 --> 00:15:04.000]   [ Laughter ]
[00:15:04.000 --> 00:15:06.000]   - You know, the best -- Can I tell you the best one I own?
[00:15:06.000 --> 00:15:08.000]   I think you might have looked like this before.
[00:15:08.000 --> 00:15:12.000]   "Cash Duke 777 double what money supply income use 78.com.
[00:15:12.000 --> 00:15:14.000]   - You don't really have that, do you?
[00:15:14.000 --> 00:15:16.000]   - Yeah, it's awesome.
[00:15:16.000 --> 00:15:18.000]   - And what do you use that for?
[00:15:18.000 --> 00:15:21.000]   - It's a single video I made as a parody,
[00:15:21.000 --> 00:15:25.000]   and I bought "Cash Duke 777 double what what?"
[00:15:25.000 --> 00:15:29.000]   "Money supply income money use 78.com.com."
[00:15:29.000 --> 00:15:30.000]   - Is it still good?
[00:15:30.000 --> 00:15:31.000]   - Oh, yeah.
[00:15:31.000 --> 00:15:33.000]   - When the dot com is at DOT com?
[00:15:33.000 --> 00:15:34.000]   - Oh, yeah, no, it's one of the --
[00:15:34.000 --> 00:15:37.000]   it's like that McSweeney's joke.com.com.
[00:15:37.000 --> 00:15:38.000]   I think it's still up.
