;FFMETADATA1
album=MacBreak Weekly November 2007
artist=Leo Laporte, Scott Bourne, Alex Lindsay, and Liana Lehua
comment=http://twit.tv/mbw65
genre=Podcast
title=MacBreak Weekly 65: Girls Gone Mac
date=2007
encoder=Lavf59.27.100

[00:00:00.000 --> 00:00:03.800]   [ Sound Effects ]
[00:04:09.900 --> 00:04:10.900]   >> Can you restore if you've done a jailbreak?
[00:04:10.900 --> 00:04:11.900]   No.
[00:04:11.900 --> 00:04:12.900]   You can't.
[00:04:12.900 --> 00:04:13.900]   I don't think you can run a restore.
[00:04:13.900 --> 00:04:14.900]   >> You can't.
[00:04:14.900 --> 00:04:15.900]   >> Yeah.
[00:04:15.900 --> 00:04:16.900]   >> You cannot.
[00:04:16.900 --> 00:04:17.900]   I haven't been able to own my jailbreak broken phone.
[00:04:17.900 --> 00:04:18.900]   >> Okay.
[00:04:18.900 --> 00:04:20.900]   So you're stuck with a jailbroken phone and you can't get to 1.1.2.
[00:04:20.900 --> 00:04:21.900]   >> Correct.
[00:04:21.900 --> 00:04:23.900]   >> You have basically a very expensive iPod.
[00:04:23.900 --> 00:04:28.900]   >> Well, no, because jailbreaking doesn't, you're still using AT&T.
[00:04:28.900 --> 00:04:29.900]   You haven't hacked.
[00:04:29.900 --> 00:04:30.900]   >> Well, I'm sorry.
[00:04:30.900 --> 00:04:34.900]   >> I'm going to say jailbreak, I don't mean necessarily that you've unlocked it.
[00:04:34.900 --> 00:04:36.900]   So you have the unlocked phone.
[00:04:36.900 --> 00:04:37.900]   >> Correct.
[00:04:37.900 --> 00:04:41.900]   I tried to unlock it, but when I did, I actually did something that completely corrupts my
[00:04:41.900 --> 00:04:42.900]   baseband.
[00:04:42.900 --> 00:04:43.900]   >> I see you have an iPod.
[00:04:43.900 --> 00:04:44.900]   >> So I do have an iPod.
[00:04:44.900 --> 00:04:45.900]   Yes.
[00:04:45.900 --> 00:04:48.900]   >> I had been dropped and was going to be discarded.
[00:04:48.900 --> 00:04:50.740]   So that we made that our test phone.
[00:04:50.740 --> 00:04:52.780]   See, I haven't dared.
[00:04:52.780 --> 00:04:58.540]   I have one unlocked phone in Canada, but I know that 1.1.2 won't work on that.
[00:04:58.540 --> 00:05:00.900]   Although they had to get 1.1.1 working on it.
[00:05:00.900 --> 00:05:01.900]   Good.
[00:05:01.900 --> 00:05:03.500]   >> So I'm still at 1.04.
[00:05:03.500 --> 00:05:04.500]   >> With your unlocked?
[00:05:04.500 --> 00:05:06.500]   >> Just my iPhone.
[00:05:06.500 --> 00:05:07.500]   >> Your regular one.
[00:05:07.500 --> 00:05:08.500]   You don't like to update?
[00:05:08.500 --> 00:05:09.500]   >> No, I wait.
[00:05:09.500 --> 00:05:10.500]   I wait and see.
[00:05:10.500 --> 00:05:14.260]   There's nothing in the new updates that has had me want to, my eye toner worked really
[00:05:14.260 --> 00:05:17.260]   well and I didn't feel like I didn't have the time to test out every version.
[00:05:17.260 --> 00:05:20.260]   >> They also serve who merely sit and wait.
[00:05:20.260 --> 00:05:22.260]   >> Yeah, you know.
[00:05:22.260 --> 00:05:27.940]   >> I have to admit, I tend to be when I look at upgrades and I think this comes from being
[00:05:27.940 --> 00:05:32.140]   in production environment where, you know, if everything's working and I don't see anything
[00:05:32.140 --> 00:05:35.940]   that I really need from a new update, I tend to just wait it out and just see how it turns
[00:05:35.940 --> 00:05:39.340]   out before I'm not one of those people like, "Oh boy, there's a new operating system."
[00:05:39.340 --> 00:05:42.660]   And I mean, when we were working on Star Wars, I think I was using like two versions old
[00:05:42.660 --> 00:05:47.140]   of After Effects because that's what we started with when we started the movie.
[00:05:47.140 --> 00:05:52.020]   You know, and so that you tend to kind of move very, very slowly into that and I've carried
[00:05:52.020 --> 00:05:53.020]   on that personality.
[00:05:53.020 --> 00:05:56.820]   >> So there's what they call a dirty jailbreak for one one.
[00:05:56.820 --> 00:05:59.300]   Which means it's just an ugly process but supposedly works.
[00:05:59.300 --> 00:06:01.420]   That's from Conceited Software.
[00:06:01.420 --> 00:06:04.660]   >> We're going to see lots more updates in the next couple of months, Leo.
[00:06:04.660 --> 00:06:07.940]   >> It's interesting that they are no longer stymied with what Apple's up to.
[00:06:07.940 --> 00:06:08.940]   They pretty quickly respond.
[00:06:08.940 --> 00:06:15.420]   >> We're going to see the cat and mouse game continue but I bet you we see a 1.13, 1.14,
[00:06:15.420 --> 00:06:18.540]   1.15 in the next six to eight weeks.
[00:06:18.540 --> 00:06:23.620]   >> You know, I talked to Will Harrison in England and he went to the Apple store to get it or
[00:06:23.620 --> 00:06:25.180]   maybe it was the O2 store.
[00:06:25.180 --> 00:06:26.460]   I can't remember to get an iPhone.
[00:06:26.460 --> 00:06:27.460]   He said there was no line.
[00:06:27.460 --> 00:06:28.460]   >> Yeah.
[00:06:28.460 --> 00:06:29.460]   >> Not that much interest.
[00:06:29.460 --> 00:06:31.460]   More interest in Germany, apparently.
[00:06:31.460 --> 00:06:38.100]   >> Well, actually, you know, O2 says it's the hottest selling device in their history.
[00:06:38.100 --> 00:06:43.620]   They sold 8,000 to 10,000 phones in the first four or five hours.
[00:06:43.620 --> 00:06:47.140]   We do have actually a field reporter, believe it or not, from the Apple phone show.
[00:06:47.140 --> 00:06:51.820]   We're going to get a field report today from a keen who's in Germany who's doing it.
[00:06:51.820 --> 00:06:56.060]   But it sort of mirrors what I saw right here in San Francisco on the phone launch.
[00:06:56.060 --> 00:07:00.180]   We had huge lines at the Apple store here in downtown San Francisco.
[00:07:00.180 --> 00:07:02.340]   You were lounging in Petaluma, I believe.
[00:07:02.340 --> 00:07:05.300]   >> Yeah, there was a line but you could have gone in two hours later.
[00:07:05.300 --> 00:07:07.300]   >> But we had big lines at the Apple store.
[00:07:07.300 --> 00:07:11.380]   What was really funny is I walked by the AT&T store, which is a block away.
[00:07:11.380 --> 00:07:13.540]   There was 13 people in line.
[00:07:13.540 --> 00:07:17.420]   And I think some of this has to do with who you trust.
[00:07:17.420 --> 00:07:19.780]   And the UK, perhaps certain resellers.
[00:07:19.780 --> 00:07:24.740]   I mean, Carphone Warehouse is the big name in the UK.
[00:07:24.740 --> 00:07:27.900]   So it might have been people standing one place or another.
[00:07:27.900 --> 00:07:30.860]   But the sales by all accounts were very brisk.
[00:07:30.860 --> 00:07:35.980]   And according to some of the people I've heard from, the lines weren't as long as they were
[00:07:35.980 --> 00:07:38.700]   in the States as you wouldn't expect they would be.
[00:07:38.700 --> 00:07:39.940]   But they've been very brisk.
[00:07:39.940 --> 00:07:41.580]   >> And so there was no line at all in England.
[00:07:41.580 --> 00:07:42.580]   But where in where was it?
[00:07:42.580 --> 00:07:44.140]   >> Well, in England, that's a big play.
[00:07:44.140 --> 00:07:46.020]   He maybe met where he was.
[00:07:46.020 --> 00:07:47.780]   >> Well, in Birmingham.
[00:07:47.780 --> 00:07:48.780]   >> In Birmingham.
[00:07:48.780 --> 00:07:49.780]   >> In Birmingham.
[00:07:49.780 --> 00:07:52.780]   >> In Birmingham, we saw pictures a lot.
[00:07:52.780 --> 00:07:54.020]   And maybe some were interested.
[00:07:54.020 --> 00:07:56.700]   But 8,000 isn't like a million.
[00:07:56.700 --> 00:07:57.700]   I mean, but no, no.
[00:07:57.700 --> 00:08:01.020]   For '02, they say that's more than they expected, they thought they'd have 3,000.
[00:08:01.020 --> 00:08:02.020]   >> Yeah.
[00:08:02.020 --> 00:08:03.020]   >> The first day.
[00:08:03.020 --> 00:08:04.580]   >> It's a size of Rhode Island.
[00:08:04.580 --> 00:08:06.100]   [LAUGH]
[00:08:06.100 --> 00:08:10.580]   >> With ocean all the way around.
[00:08:10.580 --> 00:08:15.260]   So I mean, it's just, you know, the iPhone is now available.
[00:08:15.260 --> 00:08:18.220]   Now, when is the France phone coming out soon?
[00:08:18.220 --> 00:08:20.020]   That one will be the unlocked one.
[00:08:20.020 --> 00:08:21.020]   >> That'll be the unlocked one.
[00:08:21.020 --> 00:08:22.020]   >> That should be interesting.
[00:08:22.020 --> 00:08:25.780]   >> And we got a way to hear what the issues are with France, Minitel and all the various.
[00:08:25.780 --> 00:08:30.340]   I mean, what people don't understand, Leo, is that the regulatory issues surrounding
[00:08:30.340 --> 00:08:35.020]   the release of a cell phone are significant in a lot of countries outside the United
[00:08:35.020 --> 00:08:40.220]   States and the hoops that Apple has to go through with its various providers to get
[00:08:40.220 --> 00:08:42.580]   this phone into these markets are significant.
[00:08:42.580 --> 00:08:48.900]   I mean, we would have seen a phone in Canada by now had it not been for the Canadian regulators.
[00:08:48.900 --> 00:08:52.340]   And you know, France has got the Minitel agency.
[00:08:52.340 --> 00:08:54.740]   You know, if you've ever dealt with them.
[00:08:54.740 --> 00:08:56.620]   It's like any French bureaucracy.
[00:08:56.620 --> 00:09:02.060]   Hello, we work from 10 to 11, then we have lunch, then we go back to work at three, then
[00:09:02.060 --> 00:09:04.260]   we have T8 four, and we come back home.
[00:09:04.260 --> 00:09:08.140]   >> I wonder how many people in Germany and England though might be waiting for a flood
[00:09:08.140 --> 00:09:11.620]   of unlocked iPhones from France to use their own carrier.
[00:09:11.620 --> 00:09:12.620]   >> That's a good question.
[00:09:12.620 --> 00:09:13.620]   You know, that might slow.
[00:09:13.620 --> 00:09:15.740]   If you think that that's coming, you might wait, right?
[00:09:15.740 --> 00:09:16.740]   >> You might.
[00:09:16.740 --> 00:09:19.020]   >> Is there any way for Apple to actually block it?
[00:09:19.020 --> 00:09:21.420]   >> So only if you use France or is there no?
[00:09:21.420 --> 00:09:22.420]   >> I'm sure there is.
[00:09:22.420 --> 00:09:23.420]   >> That's what they're working on.
[00:09:23.420 --> 00:09:28.780]   Because they block through keeping in mind that this is all hooked to iTunes.
[00:09:28.780 --> 00:09:32.220]   You know, they block, if they could block it through iTunes they could.
[00:09:32.220 --> 00:09:35.020]   But you know, I don't know how they're going to do updates.
[00:09:35.020 --> 00:09:38.860]   They do the iTunes updates on a country by country basis somehow.
[00:09:38.860 --> 00:09:42.980]   Like we don't get to see what's in the England iTunes store and they don't get to see what's
[00:09:42.980 --> 00:09:43.980]   in ours.
[00:09:43.980 --> 00:09:44.980]   I don't know if they have a way of extending that.
[00:09:44.980 --> 00:09:47.700]   >> Well, you can know, you can go on iTunes and pick England at the bottom.
[00:09:47.700 --> 00:09:49.540]   You got a little flag and you can look at their store.
[00:09:49.540 --> 00:09:50.540]   >> But we can't buy stuff.
[00:09:50.540 --> 00:09:53.980]   >> I can buy stuff when I'm in Africa.
[00:09:53.980 --> 00:09:56.340]   I can buy stuff from iTunes because it's my iTunes.
[00:09:56.340 --> 00:09:57.340]   >> You use my American iTunes.
[00:09:57.340 --> 00:09:58.340]   >> Yeah, I'm an American.
[00:09:58.340 --> 00:09:59.340]   >> Right, right.
[00:09:59.340 --> 00:10:02.060]   Scott's point is unless you have a credit card registered in the country that you're
[00:10:02.060 --> 00:10:04.740]   buying from, you can't buy from that store.
[00:10:04.740 --> 00:10:07.700]   Although since we can buy more in the States, it doesn't hurt us.
[00:10:07.700 --> 00:10:10.980]   But if you're in Canada, I know a lot of my friends in Canada, I'm sure this is true
[00:10:10.980 --> 00:10:11.980]   in Britain too.
[00:10:11.980 --> 00:10:14.740]   Look at what we can get in the States and they're a little miffed because they can't
[00:10:14.740 --> 00:10:15.740]   buy TV shows.
[00:10:15.740 --> 00:10:16.740]   They can't buy a lot of it.
[00:10:16.740 --> 00:10:17.740]   >> They probably can't buy a lot of it.
[00:10:17.740 --> 00:10:18.740]   >> Definitely.
[00:10:18.740 --> 00:10:21.740]   >> Okay, yes, we better.
[00:10:21.740 --> 00:10:23.820]   >> No, I don't.
[00:10:23.820 --> 00:10:27.820]   >> And Scott says- >> She's buying the stairway to heaven.
[00:10:27.820 --> 00:10:29.740]   >> Okay, that's eight seconds stop.
[00:10:29.740 --> 00:10:30.740]   >> Yeah.
[00:10:30.740 --> 00:10:32.740]   Scott says we can do eight seconds.
[00:10:32.740 --> 00:10:35.020]   I don't want Jimmy Page knocking on my door.
[00:10:35.020 --> 00:10:36.020]   That's all.
[00:10:36.020 --> 00:10:37.020]   >> Bong, bong, bong.
[00:10:37.020 --> 00:10:38.020]   >> Bong, bong, bong.
[00:10:38.020 --> 00:10:39.020]   >> Did you get yours?
[00:10:39.020 --> 00:10:40.020]   >> I got it.
[00:10:40.020 --> 00:10:42.020]   At 12.01 a.m. it went live.
[00:10:42.020 --> 00:10:43.020]   >> Wow.
[00:10:43.020 --> 00:10:45.020]   >> And so all 185 or whatever.
[00:10:45.020 --> 00:10:46.020]   >> Downloaded.
[00:10:46.020 --> 00:10:47.020]   >> Downloaded.
[00:10:47.020 --> 00:10:51.220]   >> You know, immediately did a little bathed and confused.
[00:10:51.220 --> 00:10:53.180]   >> We thought we'd do a spoken word version.
[00:10:53.180 --> 00:10:54.180]   >> Let's do that.
[00:10:54.180 --> 00:10:58.860]   >> If there's a bustle in your head row, don't be alarmed now.
[00:10:58.860 --> 00:11:02.180]   It's just a spring clean for the May Queen.
[00:11:02.180 --> 00:11:06.700]   Yes, there are two paths you can go by.
[00:11:06.700 --> 00:11:09.140]   But in the law, I think this is still a copyright file.
[00:11:09.140 --> 00:11:10.660]   >> Actually, we should.
[00:11:10.660 --> 00:11:11.740]   >> That's eight seconds right there.
[00:11:11.740 --> 00:11:13.260]   We'll just stop right there.
[00:11:13.260 --> 00:11:14.260]   So that's exciting.
[00:11:14.260 --> 00:11:15.740]   I guess for Led Zepp fans.
[00:11:15.740 --> 00:11:16.740]   >> You're obviously Zepp.
[00:11:16.740 --> 00:11:19.580]   >> Are you going to fly to England and see them?
[00:11:19.580 --> 00:11:21.860]   >> You know, I'm sorely tempted.
[00:11:21.860 --> 00:11:24.060]   >> They bailed.
[00:11:24.060 --> 00:11:25.060]   >> I know.
[00:11:25.060 --> 00:11:28.060]   >> And they blamed it on Jini Page.
[00:11:28.060 --> 00:11:30.460]   >> But now, allegedly, it could be back on.
[00:11:30.460 --> 00:11:31.780]   Apparently some big money.
[00:11:31.780 --> 00:11:33.220]   >> Would you be suckered again?
[00:11:33.220 --> 00:11:34.220]   >> Yes.
[00:11:34.220 --> 00:11:38.860]   >> Because one of the first concerts I ever saw was Led Zepp.
[00:11:38.860 --> 00:11:39.860]   And then Prince on you.
[00:11:39.860 --> 00:11:41.260]   You're like a baby duckling.
[00:11:41.260 --> 00:11:42.260]   >> Here's the thing.
[00:11:42.260 --> 00:11:45.700]   Here's my lucky pedigree of growing up when and where I did.
[00:11:45.700 --> 00:11:46.700]   >> First concert ever?
[00:11:46.700 --> 00:11:47.700]   >> Beatles.
[00:11:47.700 --> 00:11:48.700]   >> Wow.
[00:11:48.700 --> 00:11:49.700]   >> That's second concert ever?
[00:11:49.700 --> 00:11:50.700]   >> You must be older than dirt.
[00:11:50.700 --> 00:11:51.700]   >> I am older than dirt.
[00:11:51.700 --> 00:11:52.700]   Thank you.
[00:11:52.700 --> 00:11:53.700]   >> Second concert ever.
[00:11:53.700 --> 00:11:54.700]   James Hendricks.
[00:11:54.700 --> 00:11:55.700]   >> Wow.
[00:11:55.700 --> 00:11:57.260]   >> Jimmy the Great One.
[00:11:57.260 --> 00:11:58.780]   Third concert, Led Zepp.
[00:11:58.780 --> 00:11:59.940]   >> Fourth concert, Tommy Dorsley.
[00:11:59.940 --> 00:12:01.940]   >> Tommy Dorsley.
[00:12:01.940 --> 00:12:02.940]   >> So come on.
[00:12:02.940 --> 00:12:03.940]   You know.
[00:12:03.940 --> 00:12:04.940]   >> Did you see Cap Callaway?
[00:12:04.940 --> 00:12:05.940]   >> Never.
[00:12:05.940 --> 00:12:06.940]   >> Never.
[00:12:06.940 --> 00:12:09.540]   >> I did really like Betty Grayville though.
[00:12:09.540 --> 00:12:15.660]   >> My problem was is that when I grew up, you know, the prom dance just oscillated between
[00:12:15.660 --> 00:12:19.540]   Free Bird and Stay With Heaven.
[00:12:19.540 --> 00:12:20.980]   Every other year it was one or the other.
[00:12:20.980 --> 00:12:22.140]   You know, it just went back and forth.
[00:12:22.140 --> 00:12:23.460]   Well, last year was Stay With Heaven.
[00:12:23.460 --> 00:12:25.220]   So let's do Free Bird, man.
[00:12:25.220 --> 00:12:26.220]   And yeah, I don't.
[00:12:26.220 --> 00:12:28.940]   >> When I started here, hear that again.
[00:12:28.940 --> 00:12:30.660]   >> Rock and roll DJ.
[00:12:30.660 --> 00:12:32.220]   Those are the three requests.
[00:12:32.220 --> 00:12:33.220]   Free Bird was number one.
[00:12:33.220 --> 00:12:34.220]   >> Play Free Bird.
[00:12:34.220 --> 00:12:35.220]   >> Stay with it to have number two.
[00:12:35.220 --> 00:12:37.260]   And then you know what three was?
[00:12:37.260 --> 00:12:39.700]   Green grass and blue skies for everybody out was.
[00:12:39.700 --> 00:12:40.700]   I don't know why.
[00:12:40.700 --> 00:12:41.700]   >> Wow.
[00:12:41.700 --> 00:12:42.700]   >> Leon, I'm so sorry.
[00:12:42.700 --> 00:12:43.700]   You probably don't remember any of this.
[00:12:43.700 --> 00:12:45.180]   >> I know this song.
[00:12:45.180 --> 00:12:46.180]   It's only eight.
[00:12:46.180 --> 00:12:49.820]   >> But Puffie and Lumi and what do they call them?
[00:12:49.820 --> 00:12:52.340]   The Spice Girls.
[00:12:52.340 --> 00:12:57.220]   She would know these songs if they are on guitar hero than I know them.
[00:12:57.220 --> 00:13:02.980]   >> Veronica is out buying a Priestess song because she keeps playing in on guitar hero.
[00:13:02.980 --> 00:13:03.980]   >> Absolutely.
[00:13:03.980 --> 00:13:04.980]   >> That's a great one.
[00:13:04.980 --> 00:13:06.620]   >> I haven't played guitar hero three.
[00:13:06.620 --> 00:13:07.620]   You played it?
[00:13:07.620 --> 00:13:09.300]   >> Well, I haven't played guitar hero three.
[00:13:09.300 --> 00:13:12.940]   I played, well, I did guitar hero three Legends of Rock on the PS3.
[00:13:12.940 --> 00:13:15.700]   I played in the Best Buy and it was awesome.
[00:13:15.700 --> 00:13:19.980]   Some great songs, but not as many classic songs as the original guitar hero.
[00:13:19.980 --> 00:13:21.780]   It's guitar hero too.
[00:13:21.780 --> 00:13:25.300]   >> It lists a different band, but it sounds like the same song.
[00:13:25.300 --> 00:13:26.820]   I don't understand.
[00:13:26.820 --> 00:13:28.980]   So some they've licensed and some they have covers.
[00:13:28.980 --> 00:13:29.980]   Is that how it is?
[00:13:29.980 --> 00:13:30.980]   >> Correct.
[00:13:30.980 --> 00:13:31.980]   >> Yeah.
[00:13:31.980 --> 00:13:32.980]   >> Yeah.
[00:13:32.980 --> 00:13:33.980]   >> Yeah.
[00:13:33.980 --> 00:13:34.980]   >> I can't keep up.
[00:13:34.980 --> 00:13:35.980]   >> It's tough.
[00:13:35.980 --> 00:13:36.980]   >> You know what it is?
[00:13:36.980 --> 00:13:38.780]   It's a dance dance revolution with your fingers.
[00:13:38.780 --> 00:13:39.780]   >> Right.
[00:13:39.780 --> 00:13:40.780]   >> Is all it is.
[00:13:40.780 --> 00:13:41.780]   >> Does it actually teach you how to play the guitar?
[00:13:41.780 --> 00:13:42.780]   >> No, it does not.
[00:13:42.780 --> 00:13:46.700]   >> The first thing I ask, in fact, I know how to play a lot of these songs and it messes
[00:13:46.700 --> 00:13:48.780]   me up because my fingers wouldn't.
[00:13:48.780 --> 00:13:53.100]   >> If they did one of those that actually taught you how to play, that would be a great
[00:13:53.100 --> 00:13:54.100]   point.
[00:13:54.100 --> 00:13:55.100]   >> Yeah, that would be good.
[00:13:55.100 --> 00:13:56.100]   >> Why don't they do that?
[00:13:56.100 --> 00:13:57.100]   >> And they could use this technology to do that.
[00:13:57.100 --> 00:13:58.100]   That would be the same exact technology.
[00:13:58.100 --> 00:13:59.100]   >> Yeah.
