
[00:00:00.000 --> 00:00:04.000]   [music]
[00:10:18.000 --> 00:10:24.000]   You know, you, one thing you can do with 3G is chat. So it is a chat application that works with all your Skype contact.
[00:10:24.000 --> 00:10:30.000]   I know a lot of people who actually use Skype just for chat or I shouldn't say that way.
[00:10:30.000 --> 00:10:37.000]   I mean, they use Skype for phone calls, but they, that's their primary chat application, which I guess why not.
[00:10:37.000 --> 00:10:42.000]   I mean, if you've got it running all the time, it's just like any other chat application.
[00:10:42.000 --> 00:10:46.000]   It's nice. I mean, I think it's a big deal. A lot of complaints I've seen, a lot of complaints on Twitter.
[00:10:46.000 --> 00:10:51.000]   People say it crashes right away and it's not working right, but it worked fine for me right out of the box.
[00:10:51.000 --> 00:10:54.000]   You guys have the same experience? Yeah. It worked fine for me.
[00:10:54.000 --> 00:11:02.000]   I think we know one thing which maybe some people don't, which is that you turn your iPhone off a lot.
[00:11:02.000 --> 00:11:06.000]   You know, you hold the top key and you shut the darn thing off.
[00:11:06.000 --> 00:11:13.000]   I was doing it every day for a while. It's just a reboot and it sure makes a difference with programs that crash and so forth.
[00:11:13.000 --> 00:11:20.000]   In fact, you might be, might be a good idea if you haven't downloaded Skype yet or installed it to do that and install via iTunes.
[00:11:20.000 --> 00:11:27.000]   You might get better results. I have to say that I still have yet to download a single app on my iPhone.
[00:11:27.000 --> 00:11:31.000]   Yeah, I have been. In fact, I didn't download Skype on my iPhone and haven't had the problems. They fixed that.
[00:11:31.000 --> 00:11:38.000]   I think I just, you know, I realized it's scared. At some point in time, I was scared and then it just became a practice where I didn't even consider,
[00:11:38.000 --> 00:11:42.000]   like when I see a new application, I go up to iTunes and I download it and then I move it over to my phone.
[00:11:42.000 --> 00:11:45.000]   Yeah. And it's something I don't think about that often.
[00:11:45.000 --> 00:11:57.000]   Well, I'm still terribly annoyed. I mean, I still can't do a complete backup of my iPhone because there is, I've been through the process of elimination to try to find out what application is holding up the backup process.
[00:11:57.000 --> 00:12:02.000]   It'll get to a certain point and then just stop overnight, two days, three days. It'll just point stop.
[00:12:02.000 --> 00:12:12.000]   So now I'm really at the point where I'm going to have to find a day when I can do, I can focus on this problem and do without my iPhone for a little while and just wipe out every single application I have.
[00:12:12.000 --> 00:12:21.000]   Back up every piece of data that I think that I have inside those apps and just keep rebuilding and re-adding apps time and time again because it is just getting pretty freaking annoying.
[00:12:21.000 --> 00:12:23.000]   I haven't backed up my iPhone in like two months now.
[00:12:23.000 --> 00:12:28.000]   Did you do the backup reset process?
[00:12:28.000 --> 00:12:35.000]   Remember that when we first turn on the iPhone, it says, do you want to send log information to Apple?
[00:12:35.000 --> 00:12:40.000]   Yeah. Yeah. That's a classic trick. We'd turn, supposedly you turn it off when you turn off the reporting.
[00:12:40.000 --> 00:12:45.000]   That's what's getting, that's what's slowing down the backup process. I'm pretty sure I did have that turned off.
[00:12:45.000 --> 00:12:50.000]   I'm sure you're sure that's not the problem though because again, it'll get to a certain point and then stop.
[00:12:50.000 --> 00:12:57.000]   So I know that must be something, it's hitting a wall at one specific application when it's trying to back up its store or something like that.
[00:12:57.000 --> 00:13:05.000]   And unfortunately because there's no real good application management features because there's really no good diagnostic information that's available to the users.
[00:13:05.000 --> 00:13:11.000]   As far as I'm able to tell, your only source, the only thing you can do is what I call a dad solution.
[00:13:11.000 --> 00:13:18.000]   My dad's solution, every problem was every time he's having a problem with his Windows machine was, oh, I just had to reform out the hard drive and reinstall Windows.
[00:13:18.000 --> 00:13:21.000]   What? What? Yeah, because the Windows were opening really slowly.
[00:13:21.000 --> 00:13:25.000]   I was like, yeah, or you could have called your son the tech expert who would probably have found a corrupted file.
[00:13:25.000 --> 00:13:27.000]   No, well, it's working fine.
[00:13:27.000 --> 00:13:28.000]   Oh, no.
[00:13:28.000 --> 00:13:30.000]   You pulled those to the house.
[00:13:30.000 --> 00:13:31.000]   I'm working.
[00:13:31.000 --> 00:13:33.000]   Let me just show everybody this.
[00:13:33.000 --> 00:13:40.000]   This is a really, you know, I don't know if you still need to do this trick, but it's a really great thing to know about.
[00:13:40.000 --> 00:13:49.000]   And I believe Andy, it could still be an issue for you because, you know, if there's a log, a big old log that's not getting sent by us, each application has its own log.
[00:13:49.000 --> 00:13:57.000]   You right click on your phone and you click and you click reset warnings and it in iTunes and you click reset warnings.
[00:13:57.000 --> 00:14:08.000]   And if you turn, if you've reset those warnings, the next time you sync, it's going to say, oh, would you like to have automatically send diagnostic information back to Apple?
[00:14:08.000 --> 00:14:14.000]   And you say, no, no, I don't think that's the problem.
[00:14:14.000 --> 00:14:15.000]   I'm definitely going to try it.
[00:14:15.000 --> 00:14:19.000]   And if it does work, I promise you, Leo, I won't acknowledge that your tip worked.
[00:14:19.000 --> 00:14:22.000]   I will simply pretend that I found a far more clever solution on my own that fix the problem.
[00:14:22.000 --> 00:14:23.000]   Hey, that's what I do.
[00:14:23.000 --> 00:14:27.000]   [laughter]
[00:14:27.000 --> 00:14:32.000]   Haven't all of us been in one of those tech calls where, you know, you're so embarrassed that you go.
[00:14:32.000 --> 00:14:35.000]   They're just reading the, yeah, well, sir, I'm sorry, this is tech support.
[00:14:35.000 --> 00:14:37.000]   I do have to go through this list now.
[00:14:37.000 --> 00:14:39.000]   Is the USB cable plug-in securely?
[00:14:39.000 --> 00:14:43.000]   Yes, it's plug- Oh, yes, it's plug-in securely.
[00:14:43.000 --> 00:14:44.000]   It is.
[00:14:44.000 --> 00:14:46.000]   But I don't have time to keep any of this.
[00:14:46.000 --> 00:14:47.000]   I'll pop up later.
[00:14:47.000 --> 00:14:48.000]   They probably have.
[00:14:48.000 --> 00:14:52.000]   I would bet there's an acronym for that in the tech support world, you know.
[00:14:52.000 --> 00:14:54.000]   You know, I'm not going to be a tech tech tech tech tech fan.
[00:14:54.000 --> 00:14:55.000]   I think it's a good idea to do that.
[00:14:55.000 --> 00:14:56.000]   I think it's a good idea to do that.
[00:14:56.000 --> 00:14:57.000]   I think it's a good idea to do that.
[00:14:57.000 --> 00:14:59.000]   But I think it's a good idea to do that.
[00:14:59.000 --> 00:15:00.000]   I think it's a good idea to do that.
[00:15:00.000 --> 00:15:01.000]   I think it's a good idea to do that.
[00:15:01.000 --> 00:15:02.000]   I think it's a good idea to do that.
[00:15:02.000 --> 00:15:03.000]   I think it's a good idea to do that.
[00:15:03.000 --> 00:15:04.000]   I think it's a good idea to do that.
[00:15:04.000 --> 00:15:05.000]   I think it's a good idea to do that.
[00:15:05.000 --> 00:15:06.000]   I think it's a good idea to do that.
[00:15:06.000 --> 00:15:07.000]   I think it's a good idea to do that.
[00:15:07.000 --> 00:15:08.000]   I think it's a good idea to do that.
[00:15:08.000 --> 00:15:09.000]   I think it's a good idea to do that.
[00:15:09.000 --> 00:15:10.000]   I think it's a good idea to do that.
[00:15:10.000 --> 00:15:17.000]   I think it's a good idea to do that.
[00:15:17.000 --> 00:15:18.000]   I think it's a good idea to do that.
[00:15:18.000 --> 00:15:19.000]   I think it's a good idea to do that.
[00:15:19.000 --> 00:15:20.000]   I think it's a good idea to do that.
[00:15:20.000 --> 00:15:21.000]   I think it's a good idea to do that.
[00:15:21.000 --> 00:15:22.000]   I think it's a good idea to do that.
[00:15:22.000 --> 00:15:23.000]   I think it's a good idea to do that.
[00:15:23.000 --> 00:15:24.000]   I think it's a good idea to do that.
[00:15:24.000 --> 00:15:25.000]   I think it's a good idea to do that.
[00:15:25.000 --> 00:15:26.000]   I think it's a good idea to do that.
[00:15:26.000 --> 00:15:27.000]   I think it's a good idea to do that.
[00:15:27.000 --> 00:15:28.000]   I think it's a good idea to do that.
[00:15:28.000 --> 00:15:29.000]   I think it's a good idea to do that.
[00:15:29.000 --> 00:15:30.000]   I think it's a good idea to do that.
[00:15:30.000 --> 00:15:31.000]   I think it's a good idea to do that.
[00:15:31.000 --> 00:15:32.000]   I think it's a good idea to do that.
[00:15:32.000 --> 00:15:39.000]   I think it's a good idea to do that.
[00:15:39.000 --> 00:15:40.000]   I think it's a good idea to do that.
[00:15:40.000 --> 00:15:41.000]   I think it's a good idea to do that.
[00:15:41.000 --> 00:15:42.000]   I think it's a good idea to do that.
[00:15:42.000 --> 00:15:43.000]   I think it's a good idea to do that.
[00:15:43.000 --> 00:15:44.000]   I think it's a good idea to do that.
[00:15:44.000 --> 00:15:45.000]   I think it's a good idea to do that.
[00:15:45.000 --> 00:15:46.000]   I think it's a good idea to do that.
[00:15:46.000 --> 00:15:47.000]   I think it's a good idea to do that.
[00:15:47.000 --> 00:15:48.000]   I think it's a good idea to do that.
[00:15:48.000 --> 00:15:49.000]   I think it's a good idea to do that.
[00:15:49.000 --> 00:15:50.000]   I think it's a good idea to do that.
[00:15:50.000 --> 00:15:51.000]   I think it's a good idea to do that.
[00:15:51.000 --> 00:15:52.000]   I think it's a good idea to do that.
[00:15:52.000 --> 00:15:53.000]   I think it's a good idea to do that.
[00:15:53.000 --> 00:15:54.000]   I think it's a good idea to do that.
[00:15:54.000 --> 00:16:01.000]   I think it's a good idea to do that.
[00:16:01.000 --> 00:16:02.000]   I think it's a good idea to do that.
[00:16:02.000 --> 00:16:03.000]   I think it's a good idea to do that.
[00:16:03.000 --> 00:16:04.000]   I think it's a good idea to do that.
[00:16:04.000 --> 00:16:05.000]   I think it's a good idea to do that.
[00:16:05.000 --> 00:16:06.000]   I think it's a good idea to do that.
[00:16:06.000 --> 00:16:07.000]   I think it's a good idea to do that.
[00:16:07.000 --> 00:16:08.000]   I think it's a good idea to do that.
[00:16:08.000 --> 00:16:09.000]   I think it's a good idea to do that.
[00:16:09.000 --> 00:16:10.000]   I think it's a good idea to do that.
[00:16:10.000 --> 00:16:11.000]   I think it's a good idea to do that.
[00:16:11.000 --> 00:16:12.000]   I think it's a good idea to do that.
[00:16:12.000 --> 00:16:13.000]   I think it's a good idea to do that.
[00:16:13.000 --> 00:16:14.000]   I think it's a good idea to do that.
[00:16:14.000 --> 00:16:15.000]   I think it's a good idea to do that.
[00:16:15.000 --> 00:16:16.000]   I think it's a good idea to do that.
[00:16:16.000 --> 00:16:23.000]   I'm trying to fix it.
[00:16:23.000 --> 00:16:30.000]   I can't do it.
[00:16:30.000 --> 00:16:33.000]   Once again, I'm so glad that this is why I own computers.
[00:16:33.000 --> 00:16:36.000]   It's not so I can write things and spend a contact with people
[00:16:36.000 --> 00:16:37.000]   and have fun on the line.
[00:16:37.000 --> 00:16:39.000]   It's because I like doing diagnostic stuff.
[00:16:39.000 --> 00:16:41.000]   That's why I got into this business.
[00:16:41.000 --> 00:16:46.000]   Me too.
[00:16:46.000 --> 00:16:53.000]   That in the mimosives.
[00:16:53.000 --> 00:16:54.000]   We all like the Skype thing.
[00:16:54.000 --> 00:16:55.000]   Everybody should run out and get it.
[00:16:55.000 --> 00:16:56.000]   It's free.
[00:16:56.000 --> 00:16:58.000]   If you've got a Skype account, why not?
[00:16:58.000 --> 00:17:02.000]   I think that this is a really interesting between what we're seeing
[00:17:02.000 --> 00:17:06.000]   with Skype and what we're seeing with Google Voice.
[00:17:06.000 --> 00:17:10.000]   It's really, I think that the whole phone thing has changed.
[00:17:10.000 --> 00:17:12.000]   I'd hate to be the telcos at this point.
[00:17:12.000 --> 00:17:13.000]   Just like, you know what?
[00:17:13.000 --> 00:17:15.000]   They're like the cable companies in this business.
[00:17:15.000 --> 00:17:20.000]   The cable companies are realizing that their only future is as an Internet service provider.
[00:17:20.000 --> 00:17:22.000]   They're really becoming the electric company.
[00:17:22.000 --> 00:17:24.000]   They're not what they've been fighting that.
[00:17:24.000 --> 00:17:28.000]   They're about to become a utility where you give me a connection to the Internet
[00:17:28.000 --> 00:17:30.000]   and I'm going to use something.
[00:17:30.000 --> 00:17:32.000]   Same thing with the phone companies.
[00:17:32.000 --> 00:17:37.000]   Both, as I say, I've said many times, really rely on what they call premium services
[00:17:37.000 --> 00:17:39.000]   to make their money.
[00:17:39.000 --> 00:17:43.000]   Why else do you think Comcast is trying to sell you voice data and TV?
[00:17:43.000 --> 00:17:45.000]   They want your bill to be.
[00:17:45.000 --> 00:17:49.000]   I remember when we were in the cable business back at Tech TV,
[00:17:49.000 --> 00:17:52.000]   I got to talk to cable people a lot.
[00:17:52.000 --> 00:17:56.000]   Many times when they were in their cups because we would go to these dinners.
[00:17:56.000 --> 00:18:00.000]   These drunk cable people would tell me things they probably wouldn't want to admit now.
[00:18:00.000 --> 00:18:05.000]   But among other things, really, in order to amortize the cost of acquiring
[00:18:05.000 --> 00:18:10.000]   and wiring new cable customers, they need you to have $150 a month bill.
[00:18:10.000 --> 00:18:14.000]   They're going to do everything they can to get your bill up to $150 a month.
[00:18:14.000 --> 00:18:19.000]   Otherwise, it's what happened to Charter, which is bankruptcy.
[00:18:19.000 --> 00:18:22.000]   I don't know how they do that anymore.
[00:18:22.000 --> 00:18:27.000]   When I moved into the new house and tried to sign up for just,
[00:18:27.000 --> 00:18:32.000]   I just want a broadband cable, it took me, I'm serious, three phone calls
[00:18:32.000 --> 00:18:36.000]   and a half an hour to convince the operators that it was possible for them
[00:18:36.000 --> 00:18:38.000]   to not sell me a telephone package.
[00:18:38.000 --> 00:18:41.000]   Of course, they knew that they could do that, but that's part of the script
[00:18:41.000 --> 00:18:42.000]   that they're trying to follow.
[00:18:42.000 --> 00:18:44.000]   They have to get that extra $35.
[00:18:44.000 --> 00:18:46.000]   They pretended to...
[00:18:46.000 --> 00:18:51.000]   I kind of went into that arrogant mode where I'm saying, "Oh, my God, they don't understand how easy it is
[00:18:51.000 --> 00:18:54.000]   to get on without a phone line."
[00:18:54.000 --> 00:18:55.000]   I said, "No, they do understand.
[00:18:55.000 --> 00:18:57.000]   They just act dumb for long enough."
[00:18:57.000 --> 00:18:59.000]   I might say, "Well, I've got HBO for how many free months?"
[00:18:59.000 --> 00:19:01.000]   Okay, look, fine, just sign me up.
[00:19:01.000 --> 00:19:02.000]   Just sign me up.
[00:19:02.000 --> 00:19:03.000]   Just sign me up.
[00:19:03.000 --> 00:19:04.000]   Sign me up.
[00:19:04.000 --> 00:19:05.000]   Pardon it.
[00:19:05.000 --> 00:19:08.000]   Then, of course, last week, they just cut us off.
[00:19:08.000 --> 00:19:10.000]   They just turned off our cable.
[00:19:10.000 --> 00:19:11.000]   We got some note on the front of the door.
[00:19:11.000 --> 00:19:13.000]   We thought it was some kind of whatever.
[00:19:13.000 --> 00:19:14.000]   They just turned off the cable.
[00:19:14.000 --> 00:19:16.000]   So everything was gone.
[00:19:16.000 --> 00:19:18.000]   Did you not pay your bill?
[00:19:18.000 --> 00:19:19.000]   No, no, we paid the bill.
[00:19:19.000 --> 00:19:22.000]   We got this thing that said, "They thought that our line was leaking."
[00:19:22.000 --> 00:19:24.000]   Your line was leaking?
[00:19:24.000 --> 00:19:26.000]   They told us our line was leaking.
