;FFMETADATA1
album=MacBreak Weekly July 2008
artist=Leo Laporte, Merlin Mann, Arnold Kim, and Andy Ihnatko
comment=http://twit.tv/mbw99
genre=Podcast
title=MacBreak Weekly 99: Free The Fruits
date=2008

[00:00:00.000 --> 00:00:03.440]   [ Sound Effects ]
[00:01:40.480 --> 00:01:41.480]   How are you today?
[00:01:41.480 --> 00:01:42.480]   >> Very well.
[00:01:42.480 --> 00:01:43.480]   Good to talk to you.
[00:01:43.480 --> 00:01:44.480]   >> It's very nice to be here.
[00:01:44.480 --> 00:01:47.560]   >> We were talking, and we will talk in a moment about the best ways
[00:01:47.560 --> 00:01:51.200]   to conserve battery life on your new 3G iPhone,
[00:01:51.200 --> 00:01:52.200]   which you don't have.
[00:01:52.200 --> 00:01:54.080]   You're still on an old one.
[00:01:54.080 --> 00:01:56.560]   >> I have what we refer to in the industry as the old iPhone.
[00:01:56.560 --> 00:01:58.560]   >> Oh, I'm sorry.
[00:01:58.560 --> 00:01:59.560]   Have you --
[00:01:59.560 --> 00:02:00.560]   >> Is that the old iPhone?
[00:02:00.560 --> 00:02:01.800]   >> That's the old.
[00:02:01.800 --> 00:02:04.000]   Have you upgraded the firmware, though?
[00:02:04.000 --> 00:02:05.000]   >> Oh, yeah.
[00:02:05.000 --> 00:02:06.000]   >> Oh, yeah.
[00:02:06.000 --> 00:02:07.000]   >> Oh, yeah.
[00:02:07.000 --> 00:02:08.000]   >> All right.
[00:02:08.000 --> 00:02:10.000]   >> So really, the truth is you have 90% of what the rest of us.
[00:02:10.000 --> 00:02:11.000]   >> I can't -- I --
[00:02:11.000 --> 00:02:12.000]   Leo, since this came out, I haven't gotten a thing done.
[00:02:12.000 --> 00:02:14.640]   I've just been calculating tips on every available.
[00:02:14.640 --> 00:02:15.800]   I can -- you know what's really good?
[00:02:15.800 --> 00:02:20.240]   Have you seen AAAAA, a excellent tip calculator?
[00:02:20.240 --> 00:02:23.640]   >> You left out the space at the front.
[00:02:23.640 --> 00:02:26.520]   >> That's why I was at the top.
[00:02:26.520 --> 00:02:28.400]   >> We'll talk about that, too.
[00:02:28.400 --> 00:02:29.400]   Arnold Kim is here.
[00:02:29.400 --> 00:02:31.280]   We're really pleased to have Arnold on.
[00:02:31.280 --> 00:02:32.840]   Should I call you Dr. Kim?
[00:02:32.840 --> 00:02:34.480]   >> You don't have to.
[00:02:34.480 --> 00:02:35.960]   He's called me Arnold.
[00:02:35.960 --> 00:02:39.560]   >> Big article about Arnold in the New York Times this week.
[00:02:39.560 --> 00:02:45.400]   Arnold is the founder and a guy behind Mac Rumors was doing -- going to medical school
[00:02:45.400 --> 00:02:49.720]   during the early days of Mac Rumors and now practiced medicine for some time.
[00:02:49.720 --> 00:02:54.320]   And now you've decided maybe this Internet thing's got some legs.
[00:02:54.320 --> 00:02:55.320]   >> Yeah.
[00:02:55.320 --> 00:02:57.200]   >> Even up the medical practice, huh?
[00:02:57.200 --> 00:02:58.200]   >> Yep.
[00:02:58.200 --> 00:03:04.040]   June 30th was my last day and now I'm full-time web, Mac Rumors, and whatever other projects
[00:03:04.040 --> 00:03:05.040]   I want to work on.
[00:03:05.040 --> 00:03:06.040]   >> Very cool.
[00:03:06.040 --> 00:03:07.040]   That's very exciting.
[00:03:07.040 --> 00:03:08.040]   >> Yeah.
[00:03:08.040 --> 00:03:09.040]   I'm very excited, very happy with this decision.
[00:03:09.040 --> 00:03:10.720]   >> How's mom feel?
[00:03:10.720 --> 00:03:13.320]   Parents were surprisingly supportive about it.
[00:03:13.320 --> 00:03:19.600]   You know, they -- I always worry about -- I guess it never really changes, but you worry
[00:03:19.600 --> 00:03:22.040]   about your parents, like, agreeing with your decisions.
[00:03:22.040 --> 00:03:24.520]   But, you know, they were actually on board.
[00:03:24.520 --> 00:03:25.520]   Wow.
[00:03:25.520 --> 00:03:32.080]   I know if I had made it through med school, as if I even made it through college.
[00:03:32.080 --> 00:03:35.560]   But if I had made it through med school, my parents might have had some qualms that I
[00:03:35.560 --> 00:03:37.800]   decided to give it all up for podcasting.
[00:03:37.800 --> 00:03:38.800]   >> That's funny.
[00:03:38.800 --> 00:03:39.800]   You should see that.
[00:03:39.800 --> 00:03:43.960]   Because my entire childhood, I mean, from the beginning, certain things were banged into
[00:03:43.960 --> 00:03:44.960]   my head.
[00:03:44.960 --> 00:03:47.640]   One was that I was going to go to college and I was going to really -- I was going to
[00:03:47.640 --> 00:03:48.640]   make something to myself.
[00:03:48.640 --> 00:03:51.880]   And the second was, my mother really wanted me to be a blogger.
[00:03:51.880 --> 00:03:52.880]   >> Oh, interesting.
[00:03:52.880 --> 00:03:53.880]   >> Fair.
[00:03:53.880 --> 00:03:55.600]   You know, from very early on, I went to special schools.
[00:03:55.600 --> 00:03:57.080]   I had the shoes.
[00:03:57.080 --> 00:03:58.080]   All of it.
[00:03:58.080 --> 00:04:00.640]   And so, really, obviously, my mother's very happy.
[00:04:00.640 --> 00:04:04.040]   >> So she -- does she have a bumper sticker, you know, "My Son the Blogger"?
[00:04:04.040 --> 00:04:07.080]   >> My son was Blogger of the Month at the Internet.
[00:04:07.080 --> 00:04:08.080]   [ Laughter ]
[00:04:08.080 --> 00:04:12.480]   >> Oh, well, Annie Ennaca's going to join us in just a little bit, but we're going to
[00:04:12.480 --> 00:04:13.840]   talk about Mac stories.
[00:04:13.840 --> 00:04:17.600]   It's kind of fun to have Mr. Mac Rumor's on because we usually are quoting Mac Rumor's
[00:04:17.600 --> 00:04:23.840]   throughout most of the show, so we're getting it from the Rumor's mouth, so to speak.
[00:04:23.840 --> 00:04:25.960]   First of all, let me ask you, Arnold.
[00:04:25.960 --> 00:04:28.300]   Has Apple ever -- a suit you?
[00:04:28.300 --> 00:04:29.860]   Has Apple ever come down on you?
[00:04:29.860 --> 00:04:31.120]   Do you hear from them at all?
[00:04:31.120 --> 00:04:33.280]   >> Yeah, I hear from them intermittently.
[00:04:33.280 --> 00:04:37.840]   I try to stay out of their, you know, legal sites, but, you know, there's definitely been,
[00:04:37.840 --> 00:04:42.440]   you know, photos or, you know, I think there was an iPod interface movie that was posted.
[00:04:42.440 --> 00:04:46.880]   And they'll certainly send out cease and desist letters to get that stuff off.
[00:04:46.880 --> 00:04:51.840]   I mean, you know, I think, as you know, Mac Rumor's tends to be more of an aggregator, you know,
[00:04:51.840 --> 00:04:56.440]   so in that way we can avoid that sort of, you know, too much legal pressure.
[00:04:56.440 --> 00:05:01.240]   But, you know, the threats there, but like I said, I've had a reasonably friendly relationship
[00:05:01.240 --> 00:05:05.400]   with Apple's legal department where they'll tell me to stop doing something.
[00:05:05.400 --> 00:05:06.560]   >> Hi, Arnold.
[00:05:06.560 --> 00:05:07.560]   It's a --
[00:05:07.560 --> 00:05:08.560]   >> It's the end.
[00:05:08.560 --> 00:05:10.000]   >> And I'll stop doing it.
[00:05:10.000 --> 00:05:11.000]   >> Yeah.
[00:05:11.000 --> 00:05:13.280]   >> Do they ever harm your pets?
[00:05:13.280 --> 00:05:14.280]   [ Laughter ]
[00:05:14.280 --> 00:05:16.520]   >> Ever get a snake in the mailbox?
[00:05:16.520 --> 00:05:17.520]   Anything like that?
[00:05:17.520 --> 00:05:19.320]   >> Let me put that differently, Arnold.
[00:05:19.320 --> 00:05:22.240]   Have you ever been able to prove that Steve harms your pets?
[00:05:22.240 --> 00:05:24.880]   Because I imagine he's pretty slick about it.
[00:05:24.880 --> 00:05:27.320]   >> Now that's a leading question, sir.
[00:05:27.320 --> 00:05:31.120]   >> You're flying like beard hairs in your cap bowl or anything like that?
[00:05:31.120 --> 00:05:33.160]   >> The funniest interaction I think was back.
[00:05:33.160 --> 00:05:35.320]   I don't know if you know, I'm sure you all remember.
[00:05:35.320 --> 00:05:42.480]   Back before WWDC a few years ago, Apple leaked the G5 Power Mac on their store site.
[00:05:42.480 --> 00:05:43.480]   >> Right.
[00:05:43.480 --> 00:05:47.520]   >> Yeah, it was up for like, I don't know, half an hour, an hour, and like it was like
[00:05:47.520 --> 00:05:48.520]   a week before.
[00:05:48.520 --> 00:05:50.160]   It was in the evening, too.
[00:05:50.160 --> 00:05:54.520]   And of course, people send it in, we posted it, blah, blah.
[00:05:54.520 --> 00:05:57.360]   It's just factual information from their own website.
[00:05:57.360 --> 00:06:04.160]   But I got a call from Apple Legal at 2 in the morning asking -- it was like a friend.
[00:06:04.160 --> 00:06:06.960]   Obviously, 2 in the morning, it's sort of a friend to call.
[00:06:06.960 --> 00:06:08.480]   They're trying to plug up.
[00:06:08.480 --> 00:06:09.480]   Obviously, it was too late.
[00:06:09.480 --> 00:06:10.800]   There's nothing they could do about it.
[00:06:10.800 --> 00:06:14.160]   They were real friendly about it, and they're just trying to get different.
[00:06:14.160 --> 00:06:18.760]   >> All right, and on which mind terribly, there's this picture.
[00:06:18.760 --> 00:06:21.840]   We're not too happy about it.
[00:06:21.840 --> 00:06:22.840]   And what did you do?
[00:06:22.840 --> 00:06:26.240]   You say thanks, but really, it's, I can't.
[00:06:26.240 --> 00:06:28.760]   >> I took it off for them, but it's too late.
[00:06:28.760 --> 00:06:29.760]   >> So you're very cooperative.
[00:06:29.760 --> 00:06:36.240]   >> Well, you know, Apple Legal's involvement's usually actually an interesting sign.
[00:06:36.240 --> 00:06:41.640]   It usually triggers a lot more -- it's obviously it's confirmation.
[00:06:41.640 --> 00:06:47.120]   I mean, obviously in that situation, for the people that actually saw it on Apple site,
[00:06:47.120 --> 00:06:48.120]   they were pretty sure.
[00:06:48.120 --> 00:06:52.640]   But, you know, I mean, for people who weren't up at, like, whatever, or weren't browsing
[00:06:52.640 --> 00:06:56.520]   the web at 9 p.m., it just serves as additional confirmation.
[00:06:56.520 --> 00:06:58.080]   And then, same with the image and stuff.
[00:06:58.080 --> 00:06:59.640]   I don't -- usually, it's out there.
[00:06:59.640 --> 00:07:05.680]   I don't work too hard to -- it would take a lot of effort to try to fight it with a little
[00:07:05.680 --> 00:07:06.680]   gain for me.
[00:07:06.680 --> 00:07:10.320]   >> Did you ever have a story that you just knew you couldn't run, but you just knew it
[00:07:10.320 --> 00:07:14.760]   was true, and you were just sitting on it and just dying to run it?
[00:07:14.760 --> 00:07:16.840]   >> I don't know.
[00:07:16.840 --> 00:07:19.520]   There's always stuff that makes me a little nervous, depending on, you know, someone who
[00:07:19.520 --> 00:07:25.280]   had submitted some iPhone -- or iPod interface movies.
[00:07:25.280 --> 00:07:27.680]   It looked really -- you know, but you can never tell what these things are.
[00:07:27.680 --> 00:07:28.680]   >> You never know.
[00:07:28.680 --> 00:07:29.680]   I know.
[00:07:29.680 --> 00:07:30.680]   There's never any fakes out there.
[00:07:30.680 --> 00:07:35.280]   I don't care on the side of caution and tend not to -- you know, unless I'm a little more
[00:07:35.280 --> 00:07:39.240]   sure, unless there's -- you know, unless it originates from somewhere that's more obvious.
[00:07:39.240 --> 00:07:44.200]   But, you know, I mean, like I said, generally, we don't -- I don't publish a whole lot of,
[00:07:44.200 --> 00:07:47.680]   you know, breaking, you know, just straight from, like, you know, every --
[00:07:47.680 --> 00:07:48.960]   >> You know, like, things secret was.
[00:07:48.960 --> 00:07:50.360]   You don't run that risk.
[00:07:50.360 --> 00:07:54.440]   >> You know, and that's, you know, that's a conscious decision in some ways, because,
[00:07:54.440 --> 00:07:58.040]   you know, there's obviously -- you open yourself up to a lot more legal issues.
[00:07:58.040 --> 00:08:00.520]   >> I think it's been interesting to watch.
[00:08:00.520 --> 00:08:03.600]   The site, I'm not -- I mean, I'm not a constant reader.
[00:08:03.600 --> 00:08:05.960]   Like anybody else when things start heating up around a product.
[00:08:05.960 --> 00:08:06.960]   >> That's where you go.
[00:08:06.960 --> 00:08:09.240]   >> Yeah, it is a place that I go.
[00:08:09.240 --> 00:08:14.080]   And I mean, this is just an observation from somebody who doesn't visit the site a lot.
[00:08:14.080 --> 00:08:19.480]   But it's -- I think it's interesting how I used to write you guys off as just another
[00:08:19.480 --> 00:08:24.000]   one of these squirrely make stuff up and put up a crappy Photoshop picture site, which
[00:08:24.000 --> 00:08:27.360]   I think today, increasingly, is not true and probably not fair.
[00:08:27.360 --> 00:08:28.600]   >> Oh, no, very much not so.
[00:08:28.600 --> 00:08:29.600]   Yeah, I think you --
[00:08:29.600 --> 00:08:30.600]   >> I think about myself, I want to --
[00:08:30.600 --> 00:08:31.600]   >> Yeah.
[00:08:31.600 --> 00:08:34.720]   >> I thought myself having had that opinion and then say that like a site like, you know,
[00:08:34.720 --> 00:08:38.160]   Boing Boing and It's Hey Day, you become an aggregator, as you say.
[00:08:38.160 --> 00:08:40.240]   People -- you're the first place people want to hand stuff to.
[00:08:40.240 --> 00:08:41.240]   >> Exactly.
[00:08:41.240 --> 00:08:42.240]   >> Do you think they find something good?
[00:08:42.240 --> 00:08:43.720]   So it seems like has your role changed over the years?
[00:08:43.720 --> 00:08:48.000]   I mean, like when you're a young blogger or a young publisher, younger, you know, you're
[00:08:48.000 --> 00:08:50.320]   so obsessed with just getting lots of stuff up.
[00:08:50.320 --> 00:08:53.800]   Has your role changed to being that of an editor who's really kind of just trying to think
[00:08:53.800 --> 00:08:56.720]   what goes on the second page versus the home page and stuff like that?
[00:08:56.720 --> 00:08:57.720]   >> Yeah.
[00:08:57.720 --> 00:08:59.320]   I mean, there are ways that it hasn't, it hasn't.
[00:08:59.320 --> 00:09:04.520]   I mean, obviously, when I had a smaller audience posting things didn't have as much impact,
[00:09:04.520 --> 00:09:08.280]   you know, in terms of I didn't get that much feedback earlier on.
[00:09:08.280 --> 00:09:12.840]   But you know, I think throughout, I guess what I tell people is I take rumors very seriously.
[00:09:12.840 --> 00:09:18.440]   It's not -- you know, I think rumors, sites in general sort of have a bad reputation.
[00:09:18.440 --> 00:09:22.440]   People sort of see them as just unreliable, just posting gossip and whatever.
[00:09:22.440 --> 00:09:25.600]   And I don't know, maybe just from -- because I had a science background, I don't know, I'm
[00:09:25.600 --> 00:09:30.560]   very sort of more evidence-based, you know, certainly sort of trying to link back rumors,
[00:09:30.560 --> 00:09:33.120]   trying to see which sites are more reliable.
[00:09:33.120 --> 00:09:37.800]   And you know, I definitely take a lot of sort of pride or editorial, you know, pride in
[00:09:37.800 --> 00:09:41.200]   sort of selecting what, you know, what's likely and what's not likely.
[00:09:41.200 --> 00:09:46.200]   And, you know, trying to keep that straight and also trying to like publish stuff that's
[00:09:46.200 --> 00:09:47.200]   a little more reliable.
[00:09:47.200 --> 00:09:52.480]   You know, and you know, the value of Mac rumors, of course, besides, you know, publishing these
[00:09:52.480 --> 00:09:56.960]   things and sort of aggregating and like linking them back, is, you know, it also draws a large
[00:09:56.960 --> 00:09:57.960]   community.
[00:09:57.960 --> 00:10:00.760]   So, you know, obviously, you know, whenever anything comes out, people just like talking
[00:10:00.760 --> 00:10:01.760]   about it, you know.
[00:10:01.760 --> 00:10:03.920]   >> Your forums seem to generate a lot of traffic.
[00:10:03.920 --> 00:10:04.920]   >> Yeah, no.
[00:10:04.920 --> 00:10:08.680]   And then definitely during, like you said, like during launch weeks or, you know, events
[00:10:08.680 --> 00:10:13.240]   or, you know, lead up to Mac World or WWC or, you know, the iPhone launch was crazy.
[00:10:13.240 --> 00:10:16.960]   There were like, you know, a thousand comments on a particular story, you know, on any particular
[00:10:16.960 --> 00:10:20.720]   story about, you know, mobile me not working right.
[00:10:20.720 --> 00:10:22.760]   >> Or, or, you know, I had to talk about that.
[00:10:22.760 --> 00:10:24.200]   Were there some problems with that?
[00:10:24.200 --> 00:10:25.200]   >> Yeah.
[00:10:25.200 --> 00:10:26.200]   >> I hear there's some problems.
[00:10:26.200 --> 00:10:27.200]   >> Yeah.
[00:10:27.200 --> 00:10:28.200]   >> Small problem.
[00:10:28.200 --> 00:10:29.200]   I'm sure they're all fixed now.
[00:10:29.200 --> 00:10:30.200]   >> Probably.
[00:10:30.200 --> 00:10:31.200]   >> There's a lot to talk about today.
[00:10:31.200 --> 00:10:34.800]   Before we get into the actual news stories, our guest Arnold Kim is the guy behind Mac
[00:10:34.800 --> 00:10:36.560]   rumors and Merlin Mans with us.
[00:10:36.560 --> 00:10:39.720]   Annie Inako, as soon as he gets his Skype problems, Iron Down will join us.
[00:10:39.720 --> 00:10:43.760]   I do want to welcome a new sponsor to Mac Break Weekly.
[00:10:43.760 --> 00:10:46.000]   And it's the great folks at Visa.
[00:10:46.000 --> 00:10:50.120]   Visa is the card we recommend when you shop online.
[00:10:50.120 --> 00:10:52.720]   You know, you all have better things to do when you're shopping online than worrying
[00:10:52.720 --> 00:10:53.920]   about online fraud.
[00:10:53.920 --> 00:10:57.840]   You know, you got to decide white, black, 16 gigs, 8 gigs.
[00:10:57.840 --> 00:10:58.840]   These things are important.
[00:10:58.840 --> 00:11:01.520]   Well, that's the good news about Visa.
[00:11:01.520 --> 00:11:03.360]   Online fraud is not an issue.
[00:11:03.360 --> 00:11:06.120]   All purchases you make are safe and secure with Visa.
[00:11:06.120 --> 00:11:12.040]   I made a recent purchase and I didn't use Visa and boy, I regret that $2,000 later.
[00:11:12.040 --> 00:11:14.520]   Had I used Visa, I would have been fine.
[00:11:14.520 --> 00:11:16.880]   Visa has real-time fraud monitoring.
[00:11:16.880 --> 00:11:21.440]   It's really sophisticated software that they use to monitor your transactions, anything
[00:11:21.440 --> 00:11:22.440]   out of the ordinary.
[00:11:22.440 --> 00:11:24.160]   They see it right away.
[00:11:24.160 --> 00:11:25.240]   Maybe you've received that call.
[00:11:25.240 --> 00:11:29.480]   Did you buy something in Bosnia last night at 4 in the morning?
[00:11:29.480 --> 00:11:30.480]   No.
[00:11:30.480 --> 00:11:31.480]   Don't worry.
[00:11:31.480 --> 00:11:32.480]   We'll take care of it.
[00:11:32.480 --> 00:11:33.480]   Zero liability.
[00:11:33.480 --> 00:11:34.480]   That's the deal.
[00:11:34.480 --> 00:11:35.480]   You're not liable.
[00:11:35.480 --> 00:11:36.480]   Well, unauthorized purchases.
[00:11:36.480 --> 00:11:39.720]   We're really glad to have them on board and remind you when you shop online to use your
[00:11:39.720 --> 00:11:40.720]   Visa.
[00:11:40.720 --> 00:11:41.720]   That's peace of mind.
[00:11:41.720 --> 00:11:42.720]   Safe, secure, Visa.
[00:11:42.720 --> 00:11:48.160]   I wish I'd use my Visa card when I bought those cameras.
[00:11:48.160 --> 00:11:50.920]   But that's another story entirely.
[00:11:50.920 --> 00:11:55.560]   So, you got it on V-bay and they actually sent you a picture of a camera?
[00:11:55.560 --> 00:11:58.080]   They didn't have the courtesy to even send the picture.
[00:11:58.080 --> 00:12:00.000]   That's really what pissed me off.
[00:12:00.000 --> 00:12:02.760]   They didn't even, they said, "Here's the tracking number."
[00:12:02.760 --> 00:12:04.880]   There was nothing ever sent under that tracking.
[00:12:04.880 --> 00:12:06.160]   It was just a made up tracking.
[00:12:06.160 --> 00:12:07.840]   They could have sent...
[00:12:07.840 --> 00:12:11.160]   One 9 NZ F7 Strawberry Simple for Pi.
[00:12:11.160 --> 00:12:12.160]   Exactly.
[00:12:12.160 --> 00:12:13.160]   It wasn't even...
[00:12:13.160 --> 00:12:15.840]   They could have had the courtesy to send an empty box.
[00:12:15.840 --> 00:12:16.840]   But no.
[00:12:16.840 --> 00:12:17.840]   Nothing.
[00:12:17.840 --> 00:12:20.960]   And of course, I bought it through PayPal, right?
[00:12:20.960 --> 00:12:22.000]   Instead of my credit card.
[00:12:22.000 --> 00:12:23.760]   So, you have to go to PayPal.
[00:12:23.760 --> 00:12:28.400]   PayPal said, "Here's your $200, but it was $200, well, it was only insured for $200."
[00:12:28.400 --> 00:12:30.920]   So, that's life.
[00:12:30.920 --> 00:12:34.760]   I've learned Visa from now on and that's not part of the commercial.
[00:12:34.760 --> 00:12:35.760]   That's actually...
[00:12:35.760 --> 00:12:37.160]   That's the true story.
[00:12:37.160 --> 00:12:38.160]   So let me...
[00:12:38.160 --> 00:12:39.160]   Let me...
[00:12:39.160 --> 00:12:40.840]   There are so many great stories to talk about.
[00:12:40.840 --> 00:12:42.680]   We're still in the iPhone aftermath.
[00:12:42.680 --> 00:12:47.760]   You said you were just in the Apple store in San Francisco, Maryland and there are still
[00:12:47.760 --> 00:12:48.760]   lines.
[00:12:48.760 --> 00:12:53.400]   Yeah, I was at the Stockton Street flagship store yesterday and yeah, there was totally
[00:12:53.400 --> 00:12:54.880]   a line.
[00:12:54.880 --> 00:12:56.240]   And I guess they had been out.
[00:12:56.240 --> 00:12:59.480]   I have not been following this, but I guess everybody had been out.
[00:12:59.480 --> 00:13:03.600]   And then somehow, maybe through the doctor's website, I'm not sure, but suddenly people
[00:13:03.600 --> 00:13:07.680]   became aware, maybe through some kind of spidey sense, but suddenly we're aware that more
[00:13:07.680 --> 00:13:08.680]   phones were available.
[00:13:08.680 --> 00:13:09.680]   They're our phones.
[00:13:09.680 --> 00:13:13.760]   And of course, there's nothing like rain checks.
[00:13:13.760 --> 00:13:15.560]   Of course, it's sweat equity.
[00:13:15.560 --> 00:13:16.560]   You got to stand there to get it.
[00:13:16.560 --> 00:13:18.760]   So people just turned out and started waiting again.
[00:13:18.760 --> 00:13:24.360]   According to Mac rumors, iPhone sales doubled this time.
[00:13:24.360 --> 00:13:26.640]   Has that right twice the sales last year?
[00:13:26.640 --> 00:13:28.400]   Well, that's what AT&T said.
[00:13:28.400 --> 00:13:31.200]   So that's US sales, I guess.
[00:13:31.200 --> 00:13:32.200]   That's amazing.
[00:13:32.200 --> 00:13:34.960]   Do you think that's the price Arnold?
[00:13:34.960 --> 00:13:36.760]   Is that what did it?
[00:13:36.760 --> 00:13:39.120]   Oh, well, certainly the price.
[00:13:39.120 --> 00:13:44.280]   Yeah, I mean, I'm just anecdotally, I have friends that are on board now, people that
[00:13:44.280 --> 00:13:49.600]   aren't tech people who are like, once the new iPhone was announced, they were ready to
[00:13:49.600 --> 00:13:50.600]   buy.
[00:13:50.600 --> 00:13:52.520]   And twice as much is great.
[00:13:52.520 --> 00:13:55.920]   But that's obviously limited by the stock they have.
[00:13:55.920 --> 00:13:58.120]   If they had more stock, I'm sure they could sell more.
[00:13:58.120 --> 00:13:59.120]   Most of the stores are sold.
[00:13:59.120 --> 00:14:03.080]   If you use the Apple iPhone checker, it's sold out almost everywhere.
[00:14:03.080 --> 00:14:06.680]   And yet, I have to think that some of these people who are buying their first iPhone are
[00:14:06.680 --> 00:14:10.280]   not having the experience Apple would like them to have.
[00:14:10.280 --> 00:14:12.640]   Shall I put it that way?
[00:14:12.640 --> 00:14:14.480]   Let's let me list the problems.
[00:14:14.480 --> 00:14:17.360]   Again, we're going to hit mail.
[00:14:17.360 --> 00:14:18.360]   I never get mail.
[00:14:18.360 --> 00:14:19.520]   I never get mail about this show.
[00:14:19.520 --> 00:14:20.760]   I think people know to leave me alone.
[00:14:20.760 --> 00:14:26.400]   But I got a bunch of I got a fair amount for me of email people on both sides of what
[00:14:26.400 --> 00:14:27.400]   we talked about last week.
[00:14:27.400 --> 00:14:30.600]   Well, anytime you say iPhone, you're going to get mail people from people who say, talk
[00:14:30.600 --> 00:14:32.320]   less about it, talk more about it.
[00:14:32.320 --> 00:14:36.560]   That's what I got a lot of email from really non insane people who are like, you know,
[00:14:36.560 --> 00:14:37.680]   I'm glad you said something.
[00:14:37.680 --> 00:14:39.880]   I think that was kind of weird the way that way.
[00:14:39.880 --> 00:14:40.880]   It did.
[00:14:40.880 --> 00:14:41.880]   Well, you were right.
[00:14:41.880 --> 00:14:42.880]   And you know what?
[00:14:42.880 --> 00:14:43.880]   It's still not going so well.
[00:14:43.880 --> 00:14:46.280]   I'll give you an example.
[00:14:46.280 --> 00:14:51.240]   The sink starts with a backup that takes an hour or two.
[00:14:51.240 --> 00:14:52.920]   I get that every day.
[00:14:52.920 --> 00:14:53.920]   Every time.
[00:14:53.920 --> 00:14:54.920]   Every time.
[00:14:54.920 --> 00:14:55.920]   Yeah.
[00:14:55.920 --> 00:14:58.000]   That's a that can't be this is bad.
[00:14:58.000 --> 00:14:59.000]   Excuse me.
[00:14:59.000 --> 00:15:00.000]   Hello.
[00:15:00.000 --> 00:15:04.080]   The sink should be very quick after the first time.
[00:15:04.080 --> 00:15:06.120]   The phone crashes all the time.
[00:15:06.120 --> 00:15:08.200]   I think that's the applications, but I don't know.
[00:15:08.200 --> 00:15:09.720]   And I've restored it now.
[00:15:09.720 --> 00:15:11.440]   I've had it since the 12th.
[00:15:11.440 --> 00:15:14.600]   So that means I've had it 11 days restored twice full restore, you know, the kind of
[00:15:14.600 --> 00:15:18.240]   restore where you hold down all the buttons and you hold them down, you hold them down
[00:15:18.240 --> 00:15:21.480]   to find it says, okay, connected to iTunes, please.
[00:15:21.480 --> 00:15:28.280]   And it downloads a new version of the firmware for some reason and reinstalls on top of it.
[00:15:28.280 --> 00:15:29.440]   Still having problems.
[00:15:29.440 --> 00:15:31.560]   I think it's I'm not sure if it's the location based.
[00:15:31.560 --> 00:15:34.680]   I'm not sure if these application, you know, part of it's got to be if you're an application
[00:15:34.680 --> 00:15:35.680]   developer.
[00:15:35.680 --> 00:15:38.120]   You didn't have any time to beta test.
[00:15:38.120 --> 00:15:42.720]   You just you're throwing your beta out there and many of them have released new versions.
[00:15:42.720 --> 00:15:45.080]   I get updates, several updates a day now.
