;FFMETADATA1
album=MacBreak Weekly April 2008
artist=Alex Lindsay, Andy Ihnatko, Ron Brinkman, and John Foster
comment=http://twit.tv/mbw84
genre=Podcast
title=MacBreak Weekly 84: Lederhosen
date=2008

[00:00:00.000 --> 00:00:04.000]   [ Sound Effects ]
[00:07:33.000 --> 00:07:38.000]   Apple has surpassed Walmart as the number one music reseller --
[00:07:38.000 --> 00:07:41.000]   or the music seller in the world.
[00:07:41.000 --> 00:07:43.000]   Or U.S., sorry, in the U.S.
[00:07:43.000 --> 00:07:48.000]   and so they have 19% of the market versus Walmart's 15%.
[00:07:48.000 --> 00:07:52.000]   And so they have really kind of, I think, you know, turned that corner.
[00:07:52.000 --> 00:07:54.000]   I think they did it a lot faster than I expected.
[00:07:54.000 --> 00:07:57.000]   Was this a surprise to you guys?
[00:07:57.000 --> 00:08:02.000]   I'm surprised because, like, Walmart just -- you're not just not used to hearing Walmart being
[00:08:02.000 --> 00:08:05.000]   described as the number two seller of anything.
[00:08:05.000 --> 00:08:06.000]   Right.
[00:08:06.000 --> 00:08:10.000]   But when you see the numbers, there's also a report that came out just the other day,
[00:08:10.000 --> 00:08:16.000]   a really good study of polling young users of music, asking them where their music use is
[00:08:16.000 --> 00:08:18.000]   going, where their music purchase is going.
[00:08:18.000 --> 00:08:22.000]   And I knew that people were abandoning -- were abandoning CDs and Dros, but I did not know
[00:08:22.000 --> 00:08:26.000]   that it would be as high as, you know, fewer than 20% had bought a CD in the previous year.
[00:08:26.000 --> 00:08:29.000]   When you ask them, "Where are you buying your digital music?"
[00:08:29.000 --> 00:08:33.000]   iTunes comes in at, like, somewhere in the mid-80s, all the rest come by.
[00:08:33.000 --> 00:08:38.000]   When you break out other music retailers, it comes down to less than 2% apiece.
[00:08:38.000 --> 00:08:45.000]   I'm not sure if that study reflects Amazon MP3, but even so, that really shows that Apple is now
[00:08:45.000 --> 00:08:47.000]   almost at the point of arrogance with the iTunes store.
[00:08:47.000 --> 00:08:49.000]   I just hope it doesn't leave them to do stupid things, you know?
[00:08:49.000 --> 00:08:53.000]   Well, you know, I think that one of the things that's interesting is that really -- there's this
[00:08:53.000 --> 00:08:59.000]   block, and I think the block is probably 15 to 35 to 40, where people are really buying lots
[00:08:59.000 --> 00:09:00.000]   and lots of music.
[00:09:00.000 --> 00:09:03.000]   You know, that's the time when most of us have grown through it.
[00:09:03.000 --> 00:09:07.000]   I know that I'm exiting that time zone.
[00:09:07.000 --> 00:09:08.000]   That's kind of graphic.
[00:09:08.000 --> 00:09:14.000]   And I find that I'm quite happy that, you know, listening to a lot of old 80s songs.
[00:09:14.000 --> 00:09:16.000]   You're stuck in time.
[00:09:16.000 --> 00:09:26.000]   Yeah, my daughter, you know, she was sitting there, we were watching something, I was visiting
[00:09:26.000 --> 00:09:29.000]   them in Pittsburgh, and we popped open, and it was the best of the 80s.
[00:09:29.000 --> 00:09:31.000]   And I was very excited.
[00:09:31.000 --> 00:09:35.000]   And fortunately for me, my daughter's a bit of a music geek, and she actually enjoyed it as well.
[00:09:35.000 --> 00:09:36.000]   At least she told me so.
[00:09:36.000 --> 00:09:40.000]   I think more than any good points, too, you know, it's all about -- for something like
[00:09:40.000 --> 00:09:42.000]   this, it's all about convenience, you know?
[00:09:42.000 --> 00:09:46.600]   I mean, it's the amazing thing to me is that there's not a single, you know, surviving
[00:09:46.600 --> 00:09:48.800]   pure music company on that list.
[00:09:48.800 --> 00:09:52.600]   You know, all the Virgin megastores and tower records are, you know, dying off.
[00:09:52.600 --> 00:09:55.000]   And it's just, you know, what's the easiest way to get it?
[00:09:55.000 --> 00:09:56.000]   What's convenient?
[00:09:56.000 --> 00:10:00.000]   Whether it's just convenient online, and iTunes make it extremely convenient.
[00:10:00.000 --> 00:10:04.000]   Or, you know, if you're in Walmart and you may as well pick up a CD or something.
[00:10:04.000 --> 00:10:08.000]   Instat says that digital is going to be 40% of all the music in four years.
[00:10:08.000 --> 00:10:10.000]   40% is present.
[00:10:10.000 --> 00:10:12.000]   I bet it's going to be more.
[00:10:12.000 --> 00:10:13.000]   Oh, really?
[00:10:13.000 --> 00:10:14.000]   Yeah.
[00:10:14.000 --> 00:10:19.000]   I mean, as soon as people realize it, it's like, why do you bother buying a CD?
[00:10:19.000 --> 00:10:20.000]   Right.
[00:10:20.000 --> 00:10:21.000]   Right.
[00:10:21.000 --> 00:10:22.000]   Well, I think that it's so ubiquitous now.
[00:10:22.000 --> 00:10:25.000]   I mean, you don't really see CD players out there anywhere anymore.
[00:10:25.000 --> 00:10:30.000]   I mean, it's -- I mean, I lose more iPods than them.
[00:10:30.000 --> 00:10:32.000]   I lost another one.
[00:10:32.000 --> 00:10:39.000]   There's an article in the Guardian code.uk that talks about how 95% of youngsters are going
[00:10:39.000 --> 00:10:41.000]   to buy a CD or something like that.
[00:10:41.000 --> 00:10:43.000]   I mean, I think that's a good idea.
[00:10:43.000 --> 00:10:45.000]   I mean, I think that's a good idea.
[00:10:45.000 --> 00:10:47.000]   I mean, I think that's a good idea.
[00:10:47.000 --> 00:10:49.000]   I mean, I think that's a good idea.
[00:10:49.000 --> 00:10:50.000]   I mean, I think that's a good idea.
[00:10:50.000 --> 00:10:51.000]   I mean, I think that's a good idea.
[00:10:51.000 --> 00:10:53.000]   I mean, I think that's a good idea.
[00:10:53.000 --> 00:10:54.000]   I mean, I think that's a good idea.
[00:10:54.000 --> 00:10:55.000]   I mean, I think that's a good idea.
[00:10:55.000 --> 00:10:56.000]   I mean, I think that's a good idea.
[00:10:56.000 --> 00:10:57.000]   I mean, I think that's a good idea.
[00:10:57.000 --> 00:10:58.000]   I mean, I think that's a good idea.
[00:10:58.000 --> 00:10:59.000]   I mean, I think that's a good idea.
[00:10:59.000 --> 00:11:00.000]   I mean, I think that's a good idea.
[00:11:00.000 --> 00:11:01.000]   I mean, I think that's a good idea.
[00:11:01.000 --> 00:11:02.000]   I mean, I think that's a good idea.
[00:11:02.000 --> 00:11:08.000]   I mean, I think that's a good idea.
[00:11:08.000 --> 00:11:09.000]   I think that's a good idea.
[00:11:09.000 --> 00:11:10.000]   I think that's a good idea.
[00:11:10.000 --> 00:11:11.000]   I think that's a good idea.
[00:11:11.000 --> 00:11:12.000]   I think that's a good idea.
[00:11:12.000 --> 00:11:13.000]   I think that's a good idea.
[00:11:13.000 --> 00:11:14.000]   I think that's a good idea.
[00:11:14.000 --> 00:11:15.000]   I think that's a good idea.
[00:11:15.000 --> 00:11:16.000]   I think that's a good idea.
[00:11:16.000 --> 00:11:17.000]   I think that's a good idea.
[00:11:17.000 --> 00:11:18.000]   I think that's a good idea.
[00:11:18.000 --> 00:11:19.000]   I think that's a good idea.
[00:11:19.000 --> 00:11:20.000]   I think that's a good idea.
[00:11:20.000 --> 00:11:21.000]   I think that's a good idea.
[00:11:21.000 --> 00:11:22.000]   I think that's a good idea.
[00:11:22.000 --> 00:11:23.000]   I think that's a good idea.
[00:11:23.000 --> 00:11:24.000]   I think that's a good idea.
[00:11:24.000 --> 00:11:25.000]   I think that's a good idea.
[00:11:25.000 --> 00:11:26.000]   I think that's a good idea.
[00:11:26.000 --> 00:11:27.000]   I think that's a good idea.
[00:11:27.000 --> 00:11:28.000]   I think that's a good idea.
[00:11:28.000 --> 00:11:33.000]   I think that's a good idea.
[00:11:33.000 --> 00:11:34.000]   I think that's a good idea.
[00:11:34.000 --> 00:11:35.000]   I think that's a good idea.
[00:11:35.000 --> 00:11:36.000]   I think that's a good idea.
[00:11:36.000 --> 00:11:37.000]   I think that's a good idea.
[00:11:37.000 --> 00:11:38.000]   I think that's a good idea.
[00:11:38.000 --> 00:11:39.000]   I think that's a good idea.
[00:11:39.000 --> 00:11:40.000]   I think that's a good idea.
[00:11:40.000 --> 00:11:41.000]   I think that's a good idea.
[00:11:41.000 --> 00:11:42.000]   I think that's a good idea.
[00:11:42.000 --> 00:11:43.000]   I think that's a good idea.
[00:11:43.000 --> 00:11:44.000]   I think that's a good idea.
[00:11:44.000 --> 00:11:45.000]   I think that's a good idea.
[00:11:45.000 --> 00:11:46.000]   I think that's a good idea.
[00:11:46.000 --> 00:11:47.000]   I think that's a good idea.
[00:11:47.000 --> 00:11:48.000]   I think that's a good idea.
[00:11:48.000 --> 00:11:49.000]   I think that's a good idea.
[00:11:49.000 --> 00:11:50.000]   I think that's a good idea.
[00:11:50.000 --> 00:11:51.000]   I think that's a good idea.
[00:11:51.000 --> 00:11:52.000]   I think that's a good idea.
[00:11:52.000 --> 00:11:53.000]   I think that's a good idea.
[00:11:53.000 --> 00:11:54.000]   I think that's a good idea.
[00:11:54.000 --> 00:11:55.000]   I don't even have to think about it.
[00:11:55.000 --> 00:11:56.000]   It's a single button click.
[00:11:56.000 --> 00:11:57.000]   I can get it.
[00:11:57.000 --> 00:11:58.000]   Even iTunes is a little bit more.
[00:11:58.000 --> 00:11:59.000]   But once you've got it set up,
[00:11:59.000 --> 00:12:00.000]   it's just easier.
[00:12:00.000 --> 00:12:01.000]   The same thing with Amazon.
[00:12:01.000 --> 00:12:02.000]   It's pretty easy.
[00:12:02.000 --> 00:12:04.000]   Although I think Amazon could do a better job
[00:12:04.000 --> 00:12:06.000]   of making it transparent too.
[00:12:06.000 --> 00:12:08.000]   Well, that was another interesting metric.
[00:12:08.000 --> 00:12:11.000]   In the same poll, the audience that is doing
[00:12:11.000 --> 00:12:13.000]   the most illegal downloading,
[00:12:13.000 --> 00:12:15.000]   you see the percentage of people who report
[00:12:15.000 --> 00:12:17.000]   that they download illegally has been steadily
[00:12:17.000 --> 00:12:20.000]   trending downwards since 2004, 2005,
[00:12:20.000 --> 00:12:22.000]   and the same audience is saying
[00:12:22.000 --> 00:12:24.000]   that they are buying more stuff by iTunes.
[00:12:24.000 --> 00:12:26.000]   I don't know possibly it's because ever since
[00:12:26.000 --> 00:12:28.000]   2005 they are aware that if they tell people
[00:12:28.000 --> 00:12:31.000]   they steal music online, they can get sued by the
[00:12:31.000 --> 00:12:32.000]   RIAA.
[00:12:32.000 --> 00:12:33.000]   But it's interesting.
[00:12:33.000 --> 00:12:35.000]   I would like to see that when I was reading
[00:12:35.000 --> 00:12:37.000]   the study, I wanted to see that break broken
[00:12:37.000 --> 00:12:39.000]   down more to see if iTunes is actually stealing
[00:12:39.000 --> 00:12:41.000]   business away from peer to peer, so to speak.
[00:12:41.000 --> 00:12:43.000]   Or if it's to bring new people in.
[00:12:43.000 --> 00:12:48.000]   Now, the question is also is if it's true that
[00:12:48.000 --> 00:12:51.000]   we're going to go to 40% of all of the
[00:12:51.000 --> 00:12:55.000]   music is downloaded and Apple already has 19%
[00:12:55.000 --> 00:12:58.000]   of the overall market when it's not that big yet.
[00:12:58.000 --> 00:13:00.000]   Is anyone going to be able to catch Apple?
[00:13:00.000 --> 00:13:02.000]   I mean, is Apple just going to keep on moving
[00:13:02.000 --> 00:13:04.000]   down this path and having near total
[00:13:04.000 --> 00:13:05.000]   control over this market?
[00:13:05.000 --> 00:13:09.000]   Well, I think the music industry doesn't
[00:13:09.000 --> 00:13:10.000]   want that to happen.
[00:13:10.000 --> 00:13:12.000]   So they're going to continue to offer better
[00:13:12.000 --> 00:13:15.000]   and better deals to Amazon and the other makers.
[00:13:15.000 --> 00:13:18.000]   The number of titles that's available unlocked
[00:13:18.000 --> 00:13:23.000]   unprotected by Amazon MP3 out leads the iTunes
[00:13:23.000 --> 00:13:26.000]   plus catalog by a considerable stretch.
[00:13:26.000 --> 00:13:28.000]   I think there's some like six and a half million
[00:13:28.000 --> 00:13:30.000]   songs in the iTunes library versus four and a half
[00:13:30.000 --> 00:13:33.000]   million songs on Amazon MP3.
[00:13:33.000 --> 00:13:34.000]   Which is more songs.
[00:13:34.000 --> 00:13:36.000]   Only like 10% of what I actually want though.
[00:13:36.000 --> 00:13:37.000]   That's the problem.
[00:13:37.000 --> 00:13:38.000]   When I go to Amazon.
[00:13:38.000 --> 00:13:39.000]   I can't find it.
[00:13:39.000 --> 00:13:41.000]   I was a little bit surprised.
[00:13:41.000 --> 00:13:43.000]   Most of the stuff you can find you can find on Amazon.
[00:13:43.000 --> 00:13:45.000]   That's not a really big gap.
[00:13:45.000 --> 00:13:48.000]   I mean, I was running a column and trying to talk
[00:13:48.000 --> 00:13:51.000]   about Amazon MP3 and wanted to use it.
[00:13:51.000 --> 00:13:53.000]   I wanted to say, but of course the deeper you go into
[00:13:53.000 --> 00:13:55.000]   the catalog, the less likely you're going to find
[00:13:55.000 --> 00:13:56.000]   on Amazon MP3.
[00:13:56.000 --> 00:13:58.000]   And so I plucked out what's the more most obscure
[00:13:58.000 --> 00:13:59.000]   musician I can think of.
[00:13:59.000 --> 00:14:02.000]   And I was thinking of this British music hall
[00:14:02.000 --> 00:14:06.000]   ukulele player of the 1930s, George Formby.
[00:14:06.000 --> 00:14:08.000]   They're not going to have George Formby records.
[00:14:08.000 --> 00:14:10.000]   And they had more George Formby records on Amazon
[00:14:10.000 --> 00:14:12.000]   MP3 than iTunes did.
[00:14:12.000 --> 00:14:13.000]   I'm like, oh damn.
[00:14:13.000 --> 00:14:14.000]   No, no, no, they're good.
[00:14:14.000 --> 00:14:15.000]   That's similar.
[00:14:15.000 --> 00:14:16.000]   Do we think that Amazon is really the only one that
[00:14:16.000 --> 00:14:19.000]   could catch Apple at this point?
[00:14:19.000 --> 00:14:20.000]   I think so.
[00:14:20.000 --> 00:14:23.000]   Well, I think that you're going to see a lot of other
[00:14:23.000 --> 00:14:25.000]   creative stuff like the subscription model that you've
[00:14:25.000 --> 00:14:28.000]   talked about and it's going to be a, you know, a variety
[00:14:28.000 --> 00:14:29.000]   of different things.
[00:14:29.000 --> 00:14:31.000]   I'm not even sure that number is going to be meaningful
[00:14:31.000 --> 00:14:33.000]   because it's not going to be, you know, you're going
[00:14:33.000 --> 00:14:36.000]   to have to look at dollars coming into the, to the
[00:14:36.000 --> 00:14:38.000]   industry, not individual song sales.
[00:14:38.000 --> 00:14:42.000]   Or what Amazon have to do to catch up?
[00:14:42.000 --> 00:14:44.000]   They'd have to come up with an iTunes like client.
[00:14:44.000 --> 00:14:46.000]   They'd have to come up with a better store.
[00:14:46.000 --> 00:14:49.000]   Yeah, make it easier to just get it, you know, onto your
[00:14:49.000 --> 00:14:51.000]   iPod and take it really.
[00:14:51.000 --> 00:14:56.000]   To me, the, I mean, I'm, I, when I look at it, I mean, I'm
[00:14:56.000 --> 00:15:01.000]   very, I think Air is a perfect match for an Amazon music
[00:15:01.000 --> 00:15:02.000]   store.
[00:15:02.000 --> 00:15:03.000]   You know, the Adobe's Air.
[00:15:03.000 --> 00:15:04.000]   Yeah.
[00:15:04.000 --> 00:15:05.000]   Yeah.
[00:15:05.000 --> 00:15:06.000]   Well, you don't even need Air.
[00:15:06.000 --> 00:15:10.000]   If you tried Photoshop Express, their new online photo
