
[00:00:00.000 --> 00:00:04.000]   [music]
[00:07:34.200 --> 00:07:39.680]   on the home button on, well, there's a home button on the, on the touch as well as the
[00:07:39.680 --> 00:07:40.680]   iPhone, right?
[00:07:40.680 --> 00:07:43.680]   And was there some talk where if you double click on that, it would take you to like a
[00:07:43.680 --> 00:07:44.680]   place of your choosing?
[00:07:44.680 --> 00:07:45.680]   Doesn't it?
[00:07:45.680 --> 00:07:47.440]   Well, we lost Chris again.
[00:07:47.440 --> 00:07:48.440]   Doesn't it do?
[00:07:48.440 --> 00:07:51.640]   I think it does volume control, but let's get Chris back because he's the, he's the, he's
[00:07:51.640 --> 00:07:54.200]   the arbiter of all things.
[00:07:54.200 --> 00:07:55.200]   So Chris, I'm sorry.
[00:07:55.200 --> 00:07:56.200]   We lost you again.
[00:07:56.200 --> 00:07:57.200]   Yeah.
[00:07:57.200 --> 00:07:59.200]   My, my connection today is hinky.
[00:07:59.200 --> 00:08:00.960]   Are you on wireless?
[00:08:00.960 --> 00:08:03.040]   No, I'm wired.
[00:08:03.040 --> 00:08:05.880]   It's just an ounce of bunnies and stuff.
[00:08:05.880 --> 00:08:07.760]   So we were talking about buttons.
[00:08:07.760 --> 00:08:08.760]   We were talking about button.
[00:08:08.760 --> 00:08:09.760]   Ethernet cables.
[00:08:09.760 --> 00:08:10.760]   Yeah.
[00:08:10.760 --> 00:08:11.760]   Wouldn't that be nice to have?
[00:08:11.760 --> 00:08:14.760]   We were talking about buttons at what, when you double tap the home button, doesn't it
[00:08:14.760 --> 00:08:16.080]   do something special on the touch?
[00:08:16.080 --> 00:08:20.520]   What happens with the iPod touch, which is a very nice feature is that you double tap
[00:08:20.520 --> 00:08:26.840]   it and up a little screen that will allow you to adjust volume and use next and previous
[00:08:26.840 --> 00:08:27.840]   buttons.
[00:08:27.840 --> 00:08:30.000]   And also you can go directly to the now playing screen.
[00:08:30.000 --> 00:08:34.160]   And that's a, that's a minor glitch with the iPhone that when you back yourself into other
[00:08:34.160 --> 00:08:37.360]   parts of the interface and you need to get back to the iPod area, you have to tap like
[00:08:37.360 --> 00:08:39.560]   three or four times to get back there.
[00:08:39.560 --> 00:08:41.280]   This allows you to do it just with the home button.
[00:08:41.280 --> 00:08:44.800]   It feels to me, and it's, it's one of the things it does bug me with the iPhone.
[00:08:44.800 --> 00:08:47.720]   It feels to me like pressing the back button in the browser.
[00:08:47.720 --> 00:08:51.120]   You kind of dig yourself up out of that hole so you can go back down another hole.
[00:08:51.120 --> 00:08:54.240]   And I, just to me, that's a UI mistake.
[00:08:54.240 --> 00:08:59.880]   I noticed when I get a call and if I'm listening to music and I get a call and I just, I love
[00:08:59.880 --> 00:09:00.880]   the way the music paused.
[00:09:00.880 --> 00:09:01.880]   It's very cool.
[00:09:01.880 --> 00:09:02.880]   And it's really nice.
[00:09:02.880 --> 00:09:03.880]   It's very classy.
[00:09:03.880 --> 00:09:07.720]   And then you have your call and then all of a sudden the craft work starts blaring again.
[00:09:07.720 --> 00:09:11.760]   And it takes like five clicks, you know, to get there to be able to pause it if you don't
[00:09:11.760 --> 00:09:12.920]   want to listen to anyone.
[00:09:12.920 --> 00:09:17.760]   That's why, I mean, I have to say you've got to start using the earbuds and the little
[00:09:17.760 --> 00:09:20.840]   clicker thing in there because the pause is just a single click.
[00:09:20.840 --> 00:09:22.080]   Double click goes to next song.
[00:09:22.080 --> 00:09:23.080]   And then the rockers handy.
[00:09:23.080 --> 00:09:26.840]   I think those little devices really make a big difference because the rocker you can
[00:09:26.840 --> 00:09:28.360]   turn it down right away.
[00:09:28.360 --> 00:09:29.360]   Yeah.
[00:09:29.360 --> 00:09:34.360]   Anyway, so the touch thumbs up of a PC magazine seemed to love it.
[00:09:34.360 --> 00:09:38.280]   I'm actually going to put my thumb in the middle on this one because the display is
[00:09:38.280 --> 00:09:39.280]   not good.
[00:09:39.280 --> 00:09:41.440]   Well, there's already complaints about that.
[00:09:41.440 --> 00:09:42.640]   It's the contrast in that.
[00:09:42.640 --> 00:09:44.160]   But some people are returning them.
[00:09:44.160 --> 00:09:45.800]   What is exactly not good about it?
[00:09:45.800 --> 00:09:46.800]   Yeah.
[00:09:46.800 --> 00:09:47.800]   Well, okay.
[00:09:47.800 --> 00:09:48.800]   Well, here are the good ones and the bad ones.
[00:09:48.800 --> 00:09:54.440]   The good ones are darker than the iPhone and it has a yellow or cast.
[00:09:54.440 --> 00:09:56.680]   The bad ones are really dark.
[00:09:56.680 --> 00:10:01.600]   So for example, I was watching Chinatown on both the iPhone and the iPod touch on the
[00:10:01.600 --> 00:10:02.600]   bad one.
[00:10:02.600 --> 00:10:05.440]   It is so dark, it almost has an X-ray effect.
[00:10:05.440 --> 00:10:10.200]   So that you see anything bright, the contrast is completely blown out and there's no contrast
[00:10:10.200 --> 00:10:12.440]   adjustment on this thing, just brightness.
[00:10:12.440 --> 00:10:15.240]   So if you get a bad one, yes, you should take it back to Apple.
[00:10:15.240 --> 00:10:19.800]   However, even the good ones, you lose all detail in any dark area.
[00:10:19.800 --> 00:10:23.840]   So if you're looking at a film noir, if you're looking at something like Chinatown, you're
[00:10:23.840 --> 00:10:27.040]   really going to be lost a lot of the time, even when you have brightness cranked all
[00:10:27.040 --> 00:10:28.960]   the way up, which is too bad.
[00:10:28.960 --> 00:10:30.440]   So obviously it's a different display.
[00:10:30.440 --> 00:10:31.440]   They're using on this one.
[00:10:31.440 --> 00:10:33.920]   It has a different pixel density.
[00:10:33.920 --> 00:10:38.160]   I spoke with Apple about it yesterday and their answer was, "Huh, well, we've never seen
[00:10:38.160 --> 00:10:39.160]   that before."
[00:10:39.160 --> 00:10:40.960]   Well, they're going to hear about it.
[00:10:40.960 --> 00:10:41.960]   Yeah.
[00:10:41.960 --> 00:10:45.120]   I mean, it's around the web now and we said, "Great, we'll send you ours."
[00:10:45.120 --> 00:10:46.680]   And so they're going to see one.
[00:10:46.680 --> 00:10:52.280]   Yeah, DSL reports has a long forum post on the issues.
[00:10:52.280 --> 00:10:55.480]   So there's at least, so we've always thought that we know, in fact, there are two different
[00:10:55.480 --> 00:10:56.480]   iPhone screens there.
[00:10:56.480 --> 00:10:58.960]   So there are at least two different iTouch screens as well.
[00:10:58.960 --> 00:10:59.960]   Yeah.
[00:10:59.960 --> 00:11:00.960]   Yeah.
[00:11:00.960 --> 00:11:04.080]   And we're not sure what differentiates them or we're not sure how Apple is treating the
[00:11:04.080 --> 00:11:05.400]   issue right now.
[00:11:05.400 --> 00:11:10.320]   And there are other little things like you can enter contact events on your iPod Touch.
[00:11:10.320 --> 00:11:11.320]   Great.
[00:11:11.320 --> 00:11:12.320]   And you can enter calendar events?
[00:11:12.320 --> 00:11:13.320]   No.
[00:11:13.320 --> 00:11:14.320]   Isn't that bizarre?
[00:11:14.320 --> 00:11:15.320]   It is bizarre.
[00:11:15.320 --> 00:11:16.800]   And again, it was another question to Apple.
[00:11:16.800 --> 00:11:21.960]   I said, "This seems a little arbitrary to me that I can put contacts in making it kind
[00:11:21.960 --> 00:11:23.680]   of like a personal information manager.
[00:11:23.680 --> 00:11:27.400]   And yet, why can't I do calendars?"
[00:11:27.400 --> 00:11:34.800]   And their answer was, "Well, you should really look at contacts as being a bonus."
[00:11:34.800 --> 00:11:38.680]   Not that we turned off calendars, but you looked at it, we forgot to turn off contacts.
[00:11:38.680 --> 00:11:40.640]   You're lucky we didn't break both your arms.
[00:11:40.640 --> 00:11:44.440]   That's a bonus.
[00:11:44.440 --> 00:11:46.440]   Only one kneecap, Mr. Mann.
[00:11:46.440 --> 00:11:48.000]   That is lame.
[00:11:48.000 --> 00:11:51.200]   I mean, is that something that sounds to me like some kind of cheesy last minute, you
[00:11:51.200 --> 00:11:53.640]   know, guys sitting around a table kind of decision.
[00:11:53.640 --> 00:11:56.720]   I mean, is there a functional reason to not allow you to do contact stuff?
[00:11:56.720 --> 00:11:58.640]   Do they want to not feel like a PDA?
[00:11:58.640 --> 00:12:00.760]   Like you've got to buy the phone to get the PDA like feeling?
[00:12:00.760 --> 00:12:01.800]   It's not a functional reason.
[00:12:01.800 --> 00:12:02.960]   There's an economic reason.
[00:12:02.960 --> 00:12:05.000]   I think that I hate it when I would come.
[00:12:05.000 --> 00:12:10.000]   I've seen this before when I see companies arbitrarily cripple something just because
[00:12:10.000 --> 00:12:12.400]   they want to make more money on another product.
[00:12:12.400 --> 00:12:13.400]   That's cheesy.
[00:12:13.400 --> 00:12:14.400]   That's just cheesy.
[00:12:14.400 --> 00:12:16.680]   I mean, didn't tell did that with a Celeron and we called them on that.
[00:12:16.680 --> 00:12:18.840]   And it's just really bad.
[00:12:18.840 --> 00:12:20.280]   I hacked my iPhone.
[00:12:20.280 --> 00:12:25.280]   You know, Alex, you were touting this in ROGAMIBA, or no, I'm sorry, the Ambrosia software,
[00:12:25.280 --> 00:12:26.280]   or ringtone.
[00:12:26.280 --> 00:12:27.280]   Yeah.
[00:12:27.280 --> 00:12:30.280]   And Apple's response was to put out 742, which broke it, right?
[00:12:30.280 --> 00:12:36.120]   Well, no, no, it broke all the other hacks currently with iTunes 1.1, and I think in an
[00:12:36.120 --> 00:12:39.080]   upcoming update, all of those still work.
[00:12:39.080 --> 00:12:40.080]   Oh, good.
[00:12:40.080 --> 00:12:43.360]   So, you know, Itoner has really, it's not just like a little hack, like just changed
[00:12:43.360 --> 00:12:44.360]   the name.
[00:12:44.360 --> 00:12:48.800]   They're really, you know, Andrews really dig it into the tune there is digging into the
[00:12:48.800 --> 00:12:50.560]   what they need to do to make it really work.
[00:12:50.560 --> 00:12:54.440]   ROGAMIBA has a free one as well, and I guess that one no longer works.
[00:12:54.440 --> 00:12:57.920]   Yeah, but I think the only one that works currently is Itoner.
[00:12:57.920 --> 00:13:00.360]   I have one that works, but I'm going to talk about that as my software.
[00:13:00.360 --> 00:13:01.360]   Okay.
[00:13:01.360 --> 00:13:03.640]   Because it requires jailbreaking the phone.
[00:13:03.640 --> 00:13:04.640]   Right.
[00:13:04.640 --> 00:13:06.360]   The great thing about this one is you don't have to do anything to your iPhone.
[00:13:06.360 --> 00:13:07.360]   Right.
[00:13:07.360 --> 00:13:09.840]   You don't have to do anything there to make it work at all works.
[00:13:09.840 --> 00:13:11.120]   It all makes sense at all.
[00:13:11.120 --> 00:13:15.000]   You know, so that's the thing that, and I'm afraid I've been too afraid of really, you
[00:13:15.000 --> 00:13:17.000]   know, playing with my phone.
[00:13:17.000 --> 00:13:18.000]   Oh, yeah.
[00:13:18.000 --> 00:13:20.400]   I am totally, I have not done a thing.
[00:13:20.400 --> 00:13:21.400]   I'm usually going crazy.
[00:13:21.400 --> 00:13:23.960]   I'm crazy, but you know why I went crazy?
[00:13:23.960 --> 00:13:26.360]   Because somebody sent me a second phone.
[00:13:26.360 --> 00:13:33.080]   I have the same exact reluctance to mess with my main phone because I, you know, I didn't
[00:13:33.080 --> 00:13:35.880]   want to end up with a brick when Apple does an update or whatever.
[00:13:35.880 --> 00:13:40.840]   But now I feel much more confident because I have a pawnbroker.
[00:13:40.840 --> 00:13:45.560]   Because apparently there's quite a few iPhones being pawned in the ball, ballmer area.
[00:13:45.560 --> 00:13:48.400]   He says, we have a lot of, we have a lot of universities here.
[00:13:48.400 --> 00:13:54.200]   A lot of kids go back to school to decide they need the money, whatever something happens.
[00:13:54.200 --> 00:13:56.640]   And we were getting a lot of funds and I said, well, good, I'll buy it from you.
[00:13:56.640 --> 00:13:59.880]   So no, no, no, let me just send it to you because I'd like to hear what happens.
[00:13:59.880 --> 00:14:03.240]   So I hacked this one up the gills because I, you know, I could.
[00:14:03.240 --> 00:14:04.240]   Right.
[00:14:04.240 --> 00:14:06.120]   And is still working pretty well.
[00:14:06.120 --> 00:14:07.120]   Yeah.
[00:14:07.120 --> 00:14:08.120]   What I'll broke.
[00:14:08.120 --> 00:14:10.880]   Well, let me, let me, I'll tell you actually the whole saga.
[00:14:10.880 --> 00:14:14.040]   So it was a one oh two, the latest firmware version.
[00:14:14.040 --> 00:14:17.600]   There has been, as we record this and I have to say, I should begin every podcast, every
[00:14:17.600 --> 00:14:19.360]   Mac break weekly this way.
[00:14:19.360 --> 00:14:22.240]   It's Tuesday 11 30 in the morning.
[00:14:22.240 --> 00:14:27.200]   As we record this September 18th so far at this time, no invites from Apple to appear
[00:14:27.200 --> 00:14:28.800]   anywhere.
[00:14:28.800 --> 00:14:31.400]   No firmware updates.
[00:14:31.400 --> 00:14:34.600]   The thing of course will happen as soon as we get off this recording.
[00:14:34.600 --> 00:14:38.760]   But as of now it's one oh two a shoebie.
[00:14:38.760 --> 00:14:43.120]   You know, she'll be my assistant did this first and he's actually got a very good step
[00:14:43.120 --> 00:14:46.600]   by step that he took from the eye on lock.no site.
[00:14:46.600 --> 00:14:47.600]   You could use that as well.
[00:14:47.600 --> 00:14:48.880]   Although I followed Shubbies.
[00:14:48.880 --> 00:14:50.400]   First thing you have to do is jailbreak it.
[00:14:50.400 --> 00:14:55.120]   Now that just merely means you're, you're making it so that you could put stuff on the
[00:14:55.120 --> 00:14:58.760]   phone and the jailbreak is very simple.
[00:14:58.760 --> 00:14:59.760]   There are a number of them.
[00:14:59.760 --> 00:15:02.520]   As I activate, I fantastic.
[00:15:02.520 --> 00:15:04.720]   I used and this is going to be my pick.
[00:15:04.720 --> 00:15:07.440]   So I should well, I'll just give you my pick now.
[00:15:07.440 --> 00:15:14.040]   I used app tap, which is from no river and it is really, really excellent.
[00:15:14.040 --> 00:15:18.720]   It actually is the first thing you should do even if you don't plan to unlock your phone
[00:15:18.720 --> 00:15:22.640]   because it what it does is allows you to put applications.
[00:15:22.640 --> 00:15:27.840]   It's the standalone application tool.
[00:15:27.840 --> 00:15:28.840]   It's very straightforward.
[00:15:28.840 --> 00:15:30.000]   You just hook up your phone.
[00:15:30.000 --> 00:15:32.120]   The key on this is to get out of iTunes.
[00:15:32.120 --> 00:15:33.840]   I actually turned off the iTunes helper.
[00:15:33.840 --> 00:15:35.600]   So iTunes would stop launching.
[00:15:35.600 --> 00:15:38.920]   iTunes has this bad habit of launching again and again and again.
[00:15:38.920 --> 00:15:41.880]   But if you turn off iTunes helper, you don't see iTunes.
[00:15:41.880 --> 00:15:46.040]   This is a desktop application that you run and it just runs right over the USB and gets
[00:15:46.040 --> 00:15:47.040]   to the phone.
[00:15:47.040 --> 00:15:48.040]   Wow.
[00:15:48.040 --> 00:15:49.040]   Yeah.
[00:15:49.040 --> 00:15:55.480]   It is so easy that I'm thinking it's iphone.noriver.com/beta.
[00:15:55.480 --> 00:15:58.280]   I'm thinking there really isn't a lot of negatives to this.
[00:15:58.280 --> 00:16:04.160]   You run app tap, it puts it on your phone and then you have, it will install other applications.
[00:16:04.160 --> 00:16:06.560]   So it adds an icon to that fourth row.
[00:16:06.560 --> 00:16:10.760]   You click that icon and you can install other applications and there's a lot of good applications.
