
[00:00:00.000 --> 00:00:04.000]   [ Sound Effects ]
[00:07:42.000 --> 00:07:47.000]   And the chip will, according to sources, be featured in future Mac Pro models that could arrive
[00:07:47.000 --> 00:07:50.000]   as early as first quarter of 2010.
[00:07:50.000 --> 00:07:52.000]   It'll be, as you said, the i9.
[00:07:52.000 --> 00:07:54.000]   6-core dual socket.
[00:07:54.000 --> 00:07:57.000]   [LAUGHTER]
[00:07:57.000 --> 00:08:04.000]   32 nanometer chips, 12 megabytes of L3 cache if paired with another chip.
[00:08:04.000 --> 00:08:11.000]   The processors will offer 12 physical, 6 by 2, and then hyperthread it to get 24 logic
[00:08:11.000 --> 00:08:13.000]   threads.
[00:08:13.000 --> 00:08:15.000]   [SCREAMS]
[00:08:15.000 --> 00:08:17.000]   And it's so much fun.
[00:08:17.000 --> 00:08:24.000]   If you get i-stat menu, which, by the way, if you don't have i-stat menu, I'm just going to
[00:08:24.000 --> 00:08:26.000]   give you a bonus pick.
[00:08:26.000 --> 00:08:30.000]   There is no machine that I will work on that doesn't have i-stat menu because it shows me my--
[00:08:30.000 --> 00:08:35.000]   I use menu meters, but i-stat menu shows me my chip action, it shows me my network action,
[00:08:35.000 --> 00:08:40.000]   it shows me everything is all sitting there right in front of me so I can know when something's going crazy.
[00:08:40.000 --> 00:08:45.000]   I mostly know when Firefox is using up all my CPU power for no apparent reason, usually
[00:08:45.000 --> 00:08:46.000]   because Flash is running it.
[00:08:46.000 --> 00:08:48.000]   To use i-stat server too, that's kind of fun.
[00:08:48.000 --> 00:08:50.000]   Then you can see on your iPhone how your Mac is doing.
[00:08:50.000 --> 00:08:51.000]   [LAUGHTER]
[00:08:51.000 --> 00:08:52.000]   I haven't used that.
[00:08:52.000 --> 00:08:53.000]   I haven't used that server.
[00:08:53.000 --> 00:08:55.000]   These guys at i-stat, these guys are good.
[00:08:55.000 --> 00:09:00.000]   Yeah, and so the-- but what's great is if you work with an application that knows what
[00:09:00.000 --> 00:09:05.000]   you really get tuned to is what applications know how to use all those processors.
[00:09:05.000 --> 00:09:12.000]   You turn on-- there's a Adobe's media compressor knows how to use all of them, but oddly enough,
[00:09:12.000 --> 00:09:13.000]   Apple's compressor doesn't.
[00:09:13.000 --> 00:09:14.000]   Really?
[00:09:14.000 --> 00:09:15.000]   It doesn't use them all.
[00:09:15.000 --> 00:09:18.000]   You can't set it to-- I thought you could set it to use more cores.
[00:09:18.000 --> 00:09:19.000]   I think you can.
[00:09:19.000 --> 00:09:22.000]   When it first started, I think it's now doing much better in the last update.
[00:09:22.000 --> 00:09:25.000]   Don't you tell it how many cores you want to use?
[00:09:25.000 --> 00:09:29.000]   Yeah, the-- well with QMaster.
[00:09:29.000 --> 00:09:34.000]   But what was funny, Cinema 4D uses every little ounce of every processor that's like a little
[00:09:34.000 --> 00:09:36.000]   processor that's left there.
[00:09:36.000 --> 00:09:41.000]   And then you have some of them that you see picking up one or two little processors and
[00:09:41.000 --> 00:09:42.000]   that's all they're using.
[00:09:42.000 --> 00:09:43.000]   And so you know, well, they have--
[00:09:43.000 --> 00:09:45.000]   You're wimpy, wimpy, wimpy.
[00:09:45.000 --> 00:09:46.000]   Yeah, exactly.
[00:09:46.000 --> 00:09:47.000]   But it's fun to watch it.
[00:09:47.000 --> 00:09:53.000]   I know the 16-- I know the 8-core or 16-core depending on how you want to talk about it
[00:09:53.000 --> 00:09:54.000]   is considerably faster.
[00:09:54.000 --> 00:10:00.000]   So what apps need to have this kind of-- well, I mean, you're really going to notice it when
[00:10:00.000 --> 00:10:03.000]   you're doing things that are CPU intensive.
[00:10:03.000 --> 00:10:07.000]   So for us, 3D is the big thing that 3D and compression are the big things that affect us
[00:10:07.000 --> 00:10:10.000]   a lot when it comes to using up all those cores.
[00:10:10.000 --> 00:10:14.000]   And another thing to remember is that there are other things that impact that.
[00:10:14.000 --> 00:10:18.000]   So you've got to make sure if you're going to be using a lot of CPU power, like for instance,
[00:10:18.000 --> 00:10:22.000]   with compression, you need to be then rendering in and out of raids, preferably two different
[00:10:22.000 --> 00:10:26.000]   raids, one raid to the other raid because that's going to give you the most throughput.
[00:10:26.000 --> 00:10:31.000]   Then you're going to have the processors being able to get to that data as fast as they
[00:10:31.000 --> 00:10:32.000]   need to.
[00:10:32.000 --> 00:10:37.600]   And then what you start running into is this 32- and 64-bit wall, where the 32-bit wall,
[00:10:37.600 --> 00:10:40.000]   which is that you suddenly start running out of RAM.
[00:10:40.000 --> 00:10:44.000]   When you get good at using all of that up, you suddenly need more RAM.
[00:10:44.000 --> 00:10:50.000]   But it's really a lot of these really heavy CPU-- some of the compositors and 3D applications
[00:10:50.000 --> 00:10:54.000]   are the ones that-- that's where we hit the RAM wall, typically.
[00:10:54.000 --> 00:10:55.000]   You have hit the RAM wall.
[00:10:55.000 --> 00:10:56.000]   Yeah.
[00:10:56.000 --> 00:10:57.000]   Please back off.
[00:10:57.000 --> 00:11:00.000]   Yeah, well, and that's where we go, oh, we really need these to be 64-bit, which is
[00:11:00.000 --> 00:11:05.000]   available on a lot of the applications on the PC side and just haven't quite made it over
[00:11:05.000 --> 00:11:06.000]   to that.
[00:11:06.000 --> 00:11:07.000]   Yeah.
[00:11:07.000 --> 00:11:08.000]   Excellent.
[00:11:08.000 --> 00:11:11.000]   So we're starting to see a real gulf and performance between-- we're starting to see
[00:11:11.000 --> 00:11:16.000]   a two-class citizenship starting to unfold because it used to be that the Mac Pros, the
[00:11:16.000 --> 00:11:21.000]   difference between a Mac Pro and an iMac or even a PowerBook was oftentimes a difference
[00:11:21.000 --> 00:11:23.000]   of-- so you need--
[00:11:23.000 --> 00:11:24.000]   Thank you.
[00:11:24.000 --> 00:11:27.000]   --tower, do you need-- well, do you need extra slots?
[00:11:27.000 --> 00:11:31.000]   Well, it seems as though most people will be extremely well served by an i7 iMac.
[00:11:31.000 --> 00:11:35.000]   Even a MacBook is more than powerful enough for most people's needs.
[00:11:35.000 --> 00:11:41.000]   Are we looking at a situation where now Apple has to just make the Mac Pro so ungodly deep
[00:11:41.000 --> 00:11:46.000]   thought-like in performance to justify its existence in the-- in the line up?
[00:11:46.000 --> 00:11:52.100]   I think it's continuing just to-- I think that the Mac Pro is just continuing, fortunately
[00:11:52.100 --> 00:11:55.000]   for us, to develop along with the technology.
[00:11:55.000 --> 00:11:58.000]   We're not talking about a redesign of the Mac Pro.
[00:11:58.000 --> 00:12:01.000]   What we're really talking about is Intel making an upgrade to the chip set.
[00:12:01.000 --> 00:12:03.000]   Apple has been making some upgrades.
[00:12:03.000 --> 00:12:08.000]   I mean, the design of the machine hasn't changed for, I don't know, five or six years, eight
[00:12:08.000 --> 00:12:09.000]   years, something like that.
[00:12:09.000 --> 00:12:12.000]   The only thing that's really changed is how we put those chips in.
[00:12:12.000 --> 00:12:15.000]   We have been changing bus speeds, which makes a big difference.
[00:12:15.000 --> 00:12:18.000]   But a lot of that stuff has been minor tweaks to the system.
[00:12:18.000 --> 00:12:23.000]   And a lot of us were afraid that as Apple moved towards an iPhone reality that they were
[00:12:23.000 --> 00:12:26.000]   moved more and more away from the Us Pro's.
[00:12:26.000 --> 00:12:29.000]   And we had this conversation on the show.
[00:12:29.000 --> 00:12:34.000]   I was the nattering Nelly saying, "Oh, they're all a consumer company.
[00:12:34.000 --> 00:12:36.000]   They dropped the word computer from the net."
[00:12:36.000 --> 00:12:37.000]   Right.
[00:12:37.000 --> 00:12:38.000]   And so that was a real concern.
[00:12:38.000 --> 00:12:42.000]   And it's great to see-- but what we're really looking at here when we look at this acceleration
[00:12:42.000 --> 00:12:43.000]   is Intel, not so much Apple.
[00:12:43.000 --> 00:12:48.000]   I mean, Apple might make some-- they're making progress.
[00:12:48.000 --> 00:12:50.000]   And these are great machines.
[00:12:50.000 --> 00:12:54.000]   We had a guy in freelancing for us over the last month.
[00:12:54.000 --> 00:12:59.000]   And he said the Mac Pro was one of the best PCs he's used.
[00:12:59.000 --> 00:13:03.000]   I mean, it's a really, really well-built machine because he was using it primarily for some
[00:13:03.000 --> 00:13:07.000]   PC applications that aren't on the Mac for one of our projects.
[00:13:07.000 --> 00:13:14.000]   And so the-- and he said it was just-- he went out and bought a Mac with no intention of
[00:13:14.000 --> 00:13:15.000]   putting OS10 on it.
[00:13:15.000 --> 00:13:21.000]   It was literally only about putting a PC software on it.
[00:13:21.000 --> 00:13:24.000]   It runs extremely fast on that side.
[00:13:24.000 --> 00:13:30.000]   So it's a great well-built machine that is benefiting a great deal from Intel continuing
[00:13:30.000 --> 00:13:32.000]   to innovate and build better chips.
[00:13:32.000 --> 00:13:34.000]   And I think that that's fortunate.
[00:13:34.000 --> 00:13:35.000]   I think there's a huge difference now.
[00:13:35.000 --> 00:13:38.000]   I remember a time when I wasn't sure if the desktop was really worth it.
[00:13:38.000 --> 00:13:40.000]   I was really happy with my laptop existence.
[00:13:40.000 --> 00:13:43.000]   But after we finished the last sprint over Thanksgiving weekend,
[00:13:43.000 --> 00:13:46.000]   I brought one of those 16 Prox up to my house.
[00:13:46.000 --> 00:13:49.000]   I was like, "If I'm going to do work, I need a full machine.
[00:13:49.000 --> 00:13:50.000]   I can't do this anymore."
[00:13:50.000 --> 00:13:58.000]   I think, though, to answer your query or your supposition, Andy, I think this is just what happens.
[00:13:58.000 --> 00:14:01.000]   You've been around long enough to know that processors get faster.
[00:14:01.000 --> 00:14:08.000]   I don't think it's Apple saying, "Well, we've got to keep the Mac Pro a monster just so we
[00:14:08.000 --> 00:14:10.000]   have the product lines equal."
[00:14:10.000 --> 00:14:11.000]   I think it's just what happens.
[00:14:11.000 --> 00:14:17.000]   What I think is happening for sure is that Intel -- I think this really comes from Intel.
[00:14:17.000 --> 00:14:19.000]   - Apple pickles it, of course.
[00:14:19.000 --> 00:14:20.000]   - Yeah.
[00:14:20.000 --> 00:14:21.000]   Apple -- Oh.
[00:14:21.000 --> 00:14:24.000]   Well, in fact, their second story is the cell processor is going bye-bye.
[00:14:24.000 --> 00:14:25.000]   - Yeah.
[00:14:25.000 --> 00:14:27.000]   - And I was the one who said, "Oh, my God.
[00:14:27.000 --> 00:14:31.000]   Apple's leaving PowerPC at the wrong time.
[00:14:31.000 --> 00:14:33.000]   Cell is the hottest thing out there.
[00:14:33.000 --> 00:14:34.000]   It's the future of chips.
[00:14:34.000 --> 00:14:35.000]   It has multi-core.
[00:14:35.000 --> 00:14:38.000]   It had eight cores with a ninth controller.
[00:14:38.000 --> 00:14:39.000]   It's brilliant.
[00:14:39.000 --> 00:14:42.000]   Of course, PS3 used it.
[00:14:42.000 --> 00:14:48.000]   I mean, IBM, which makes it said -- this is the last one.
[00:14:48.000 --> 00:14:50.000]   - Boy, did they pick the right one.
[00:14:50.000 --> 00:14:53.000]   - Well, and the question is whether IBM would have --
[00:14:53.000 --> 00:14:56.000]   - Maybe if Apple had -- I think we talked about that a little bit last week.
[00:14:56.000 --> 00:14:58.000]   - We did talk about this.
[00:14:58.000 --> 00:14:59.000]   - I think we talked about this a little bit.
[00:14:59.000 --> 00:15:00.000]   - Oh, okay.
[00:15:00.000 --> 00:15:02.000]   - But I think that Intel's doing a lot of great stuff.
[00:15:02.000 --> 00:15:08.000]   I do think I will say that we have a ton -- not a ton.
[00:15:08.000 --> 00:15:09.000]   - Well, we might have a ton.
[00:15:09.000 --> 00:15:11.000]   It might be actually that much weight now.
[00:15:11.000 --> 00:15:12.000]   We have a bunch of --
[00:15:12.000 --> 00:15:13.000]   - A metric ton.
[00:15:13.000 --> 00:15:18.000]   - Yeah, we have about five or six of the iMacs that we do production on at the office.
[00:15:18.000 --> 00:15:23.000]   We do the internal podcast, so the non-client work is typically done on iMacs because it's
[00:15:23.000 --> 00:15:24.000]   a little lighter.
[00:15:24.000 --> 00:15:29.000]   So all the Mac brakes and everything else, those are all edited and put together on iMacs,
[00:15:29.000 --> 00:15:31.000]   and they work great.
[00:15:31.000 --> 00:15:38.000]   And every person that I've talked to who got the new 27-inch iMac, the new i7s -- I've
[00:15:38.000 --> 00:15:41.000]   talked to a couple of people with i7s -- and they just said it's just one of the best machines
[00:15:41.000 --> 00:15:42.000]   they've ever had.
[00:15:42.000 --> 00:15:44.000]   - Yeah, I was very impressed with it.
[00:15:44.000 --> 00:15:47.000]   - And I'm looking at getting that -- right now I have a 30-inch monitor.
[00:15:47.000 --> 00:15:51.000]   I'm looking at swapping that out for the iMac and sending that one back to the office so
[00:15:51.000 --> 00:15:59.000]   that I have -- I'm actually going to use the iMac as my PC so that I can switch the monitor.
[00:15:59.000 --> 00:16:02.000]   - When you say that, you mean you're going to run Windows on it.
[00:16:02.000 --> 00:16:03.000]   - You're going to run Windows on it.
[00:16:03.000 --> 00:16:05.000]   - For the Windows -- there's a couple of Windows applications that I have to --
[00:16:05.000 --> 00:16:06.000]   - That is disgusting.
[00:16:06.000 --> 00:16:08.000]   - I have a 3D scanner wrong with it.
[00:16:08.000 --> 00:16:10.000]   - I have this 3D scanner that only runs a 3D scanner.
[00:16:10.000 --> 00:16:12.000]   - You have to -- I have to hook it into something.
[00:16:12.000 --> 00:16:13.000]   - I'm surrounded by PCs.
[00:16:13.000 --> 00:16:15.000]   I have two Macs here and like 12 PCs.
[00:16:15.000 --> 00:16:16.000]   - Right.
[00:16:16.000 --> 00:16:19.000]   - So there are uses for the idea of having it just having the PC that doesn't have to ever
[00:16:19.000 --> 00:16:22.000]   really lift anything heavy, just having it sitting in the background.
[00:16:22.000 --> 00:16:25.000]   And being able to switch up to it is --
[00:16:25.000 --> 00:16:28.000]   - I'm hoping that that works because I'm not sure if it's going to work because of the
[00:16:28.000 --> 00:16:31.000]   logic that's required to go back and forth between the monitor.
[00:16:31.000 --> 00:16:40.000]   - In any event, I think Intel is saying we are -- in order to skunk AMD and any potential
[00:16:40.000 --> 00:16:48.000]   competition, we want to have a range of chips that go from the 24 core or 24 threads to
[00:16:48.000 --> 00:16:55.000]   two threads, even to the Atom processor, which is really a very slow chip, and make sure
[00:16:55.000 --> 00:16:59.000]   that every -- you know, the scale processors, which are going in portable devices, we want
[00:16:59.000 --> 00:17:00.000]   to own it all.
[00:17:00.000 --> 00:17:02.000]   - This is what Apple is doing with the iPod.
[00:17:02.000 --> 00:17:03.000]   I mean, you know, it's the same thing.
[00:17:03.000 --> 00:17:05.000]   They're really, you know, owning that entire landscape.
[00:17:05.000 --> 00:17:07.000]   - That's clearly a good market strategy.
[00:17:07.000 --> 00:17:11.000]   And Apple's just taking advantage of it saying, well, if they're going to make it this way,
[00:17:11.000 --> 00:17:16.000]   this is good because it does answer that problem, that product differentiation problem.
[00:17:16.000 --> 00:17:19.000]   And there's -- I think now, Andy, there's a pretty -- like, don't you think there's a
[00:17:19.000 --> 00:17:24.000]   pretty uniform, almost linear scaling, which is -- it has been from time to time in the
