;FFMETADATA1
album=MacBreak Weekly December 2007
artist=Leo Laporte, Merlin Mann, Alex Lindsay, Scott Bourne, Andy Ihnatko, and Chris Breen
comment=http://twit.tv/mbw70
genre=Podcast
title=MacBreak Weekly 70: Happy Life Day
date=2007

[00:00:00.000 --> 00:00:04.000]   [ Sound Effects ]
[00:06:56.000 --> 00:06:58.000]   I'm just sort of picking up on something you said earlier.
[00:06:58.000 --> 00:07:00.000]   Just to clear things up.
[00:07:00.000 --> 00:07:03.000]   Mr. Man, I'm your love and love son.
[00:07:03.000 --> 00:07:04.000]   [ Laughs ]
[00:07:04.000 --> 00:07:05.000]   I'm hoping there's not going to be...
[00:07:05.000 --> 00:07:07.000]   Maybe there are previous attempts
[00:07:07.000 --> 00:07:09.000]   where the kid just didn't make the grade
[00:07:09.000 --> 00:07:10.000]   after the pictures.
[00:07:10.000 --> 00:07:11.000]   It's room in the river?
[00:07:11.000 --> 00:07:12.000]   Yeah.
[00:07:12.000 --> 00:07:13.000]   I dropped for the police station.
[00:07:13.000 --> 00:07:14.000]   Merlin's been watching.
[00:07:14.000 --> 00:07:15.000]   Are there like four...
[00:07:15.000 --> 00:07:17.000]   Are there like four Merlin Man Moses,
[00:07:17.000 --> 00:07:20.000]   like, saving the Israelites?
[00:07:20.000 --> 00:07:21.000]   Yeah, exactly.
[00:07:21.000 --> 00:07:22.000]   All my also rans.
[00:07:22.000 --> 00:07:24.000]   They're out there just talking really fast.
[00:07:24.000 --> 00:07:25.000]   Not getting much done.
[00:07:25.000 --> 00:07:26.000]   [ Laughs ]
[00:07:26.000 --> 00:07:27.000]   Who's my daddy's doing that?
[00:07:27.000 --> 00:07:29.000]   This is the eighth-read basket
[00:07:29.000 --> 00:07:31.000]   that Merlin Man has purchased.
[00:07:31.000 --> 00:07:33.000]   Now, I have to ask you, Merlin,
[00:07:33.000 --> 00:07:35.000]   'cause I've been watching all your pictures on Flickr.
[00:07:35.000 --> 00:07:37.000]   Are those public or are those...
[00:07:37.000 --> 00:07:39.000]   Yeah, most of them are public.
[00:07:39.000 --> 00:07:40.000]   Yeah.
[00:07:40.000 --> 00:07:41.000]   They're great pictures you've been taken
[00:07:41.000 --> 00:07:43.000]   with that 50-millimeter lens of...
[00:07:43.000 --> 00:07:44.000]   Oh, thanks.
[00:07:44.000 --> 00:07:46.000]   The Life with Eleanor series.
[00:07:46.000 --> 00:07:48.000]   Oh, you're nice.
[00:07:48.000 --> 00:07:50.000]   You know, it's really...
[00:07:50.000 --> 00:07:52.000]   Gosh, what do you say?
[00:07:52.000 --> 00:07:53.000]   It's a lot of fun.
[00:07:53.000 --> 00:07:55.000]   And in the 50-millimeter lens,
[00:07:55.000 --> 00:07:57.000]   it's something that might actually be interesting to people.
[00:07:57.000 --> 00:07:59.000]   I just can't say enough about that lens.
[00:07:59.000 --> 00:08:01.000]   And if you're gonna try and take stuff really fast
[00:08:01.000 --> 00:08:03.000]   and you don't have time to think and get all fancy,
[00:08:03.000 --> 00:08:04.000]   it's a hell of a lens.
[00:08:04.000 --> 00:08:06.000]   But how do you get a baby to wink on command?
[00:08:06.000 --> 00:08:07.000]   That's what I'm curious about.
[00:08:07.000 --> 00:08:09.000]   I don't understand that.
[00:08:09.000 --> 00:08:12.000]   A lot of kind of idle threats
[00:08:12.000 --> 00:08:14.000]   that we'll probably never follow through on.
[00:08:14.000 --> 00:08:16.000]   You know, we want to raise her to be very strong
[00:08:16.000 --> 00:08:18.000]   and, you know, happy.
[00:08:18.000 --> 00:08:21.000]   But, you know, she's young.
[00:08:21.000 --> 00:08:23.000]   She's developing slowly.
[00:08:23.000 --> 00:08:25.000]   All the stuff that she's written a screenplay
[00:08:25.000 --> 00:08:26.000]   that has no second act.
[00:08:26.000 --> 00:08:28.000]   So, you know, we were doing all kinds of things
[00:08:28.000 --> 00:08:31.000]   to try and really bring her along, but she's still a baby.
[00:08:31.000 --> 00:08:32.000]   She's adorable.
[00:08:32.000 --> 00:08:35.000]   Merlin Man's photos are Flickr.com/photo/merlinman
[00:08:35.000 --> 00:08:36.000]   with two ends.
[00:08:36.000 --> 00:08:38.000]   And yeah, there's some great pictures,
[00:08:38.000 --> 00:08:40.000]   just beautiful pictures of her.
[00:08:40.000 --> 00:08:41.000]   She's a beautiful baby.
[00:08:41.000 --> 00:08:42.000]   Well, I appreciate you having me back.
[00:08:42.000 --> 00:08:43.000]   I mean, I just...
[00:08:43.000 --> 00:08:45.000]   Oh, you know, we never have you back.
[00:08:45.000 --> 00:08:46.000]   Oh, that is stuff out of the way.
[00:08:46.000 --> 00:08:47.000]   I mean, I've missed being with you guys,
[00:08:47.000 --> 00:08:49.000]   and it's awfully nice of you to have me back.
[00:08:49.000 --> 00:08:51.000]   And thank you for your patience with my...
[00:08:51.000 --> 00:08:52.000]   Well, no, no.
[00:08:52.000 --> 00:08:53.000]   I figured you made a deal with Madelyn,
[00:08:53.000 --> 00:08:56.000]   and she'd castrate you if you didn't take some time off.
[00:08:56.000 --> 00:08:57.000]   Oh, that's too late for that.
[00:08:57.000 --> 00:08:58.000]   That's...
[00:08:58.000 --> 00:08:59.000]   It already happened, huh?
[00:08:59.000 --> 00:09:01.000]   I'll get those back when Eleanor starts calling.
[00:09:01.000 --> 00:09:02.000]   Only child.
[00:09:02.000 --> 00:09:03.000]   She's a singleton.
[00:09:03.000 --> 00:09:06.000]   So, just out of curiosity, is this a return for good,
[00:09:06.000 --> 00:09:07.000]   or are you going to take some more time off
[00:09:07.000 --> 00:09:09.000]   and come back in February as planned?
[00:09:09.000 --> 00:09:12.000]   No, the plan, I mean, really has just been to...
[00:09:12.000 --> 00:09:13.000]   I mean, if there's one piece of advice,
[00:09:13.000 --> 00:09:14.000]   because, you know, once you have a child,
[00:09:14.000 --> 00:09:16.000]   you're entitled to give everybody advice about their life.
[00:09:16.000 --> 00:09:18.000]   The only piece of advice that would give people
[00:09:18.000 --> 00:09:21.000]   is for as long as you can, trying to avoid commitments.
[00:09:21.000 --> 00:09:22.000]   Oh, yeah.
[00:09:22.000 --> 00:09:23.000]   It's mostly just...
[00:09:23.000 --> 00:09:24.000]   It hasn't been a thing of like,
[00:09:24.000 --> 00:09:25.000]   it's not like I'm not on the internet.
[00:09:25.000 --> 00:09:26.000]   I'm on Twitter 60 times a day.
[00:09:26.000 --> 00:09:28.000]   I know, you know, I noticed that by the way.
[00:09:28.000 --> 00:09:30.000]   No, it's just a question of, I think,
[00:09:30.000 --> 00:09:32.000]   trying to not have more commitments than you can manage,
[00:09:32.000 --> 00:09:34.000]   because there's always going to be something more important
[00:09:34.000 --> 00:09:36.000]   that you need to be working on.
[00:09:36.000 --> 00:09:37.000]   So, that's what it's been.
[00:09:37.000 --> 00:09:39.000]   And as far as the show, yeah, I mean,
[00:09:39.000 --> 00:09:41.000]   as far as I'm concerned, you know,
[00:09:41.000 --> 00:09:43.000]   once we start back on a regular schedule...
[00:09:43.000 --> 00:09:45.000]   Go on, start back until January anyway.
[00:09:45.000 --> 00:09:46.000]   This is our last show of the year, so...
[00:09:46.000 --> 00:09:47.000]   Yeah, yeah, I mean, I don't see any reason
[00:09:47.000 --> 00:09:48.000]   why not.
[00:09:48.000 --> 00:09:49.000]   Good.
[00:09:49.000 --> 00:09:52.000]   And I can pimp myself talking at Macworld for the first time.
[00:09:52.000 --> 00:09:53.000]   Oh, excellent.
[00:09:53.000 --> 00:09:55.000]   Will that be part of the conference schedule?
[00:09:55.000 --> 00:09:56.000]   Yeah.
[00:09:56.000 --> 00:09:58.000]   No, I'll be out front.
[00:09:58.000 --> 00:09:59.000]   (laughter)
[00:09:59.000 --> 00:10:01.000]   Passing out flyers.
[00:10:01.000 --> 00:10:03.000]   If me and Frank Chiu will be out front
[00:10:03.000 --> 00:10:05.000]   talking about the 12 galaxies.
[00:10:05.000 --> 00:10:06.000]   (laughter)
[00:10:06.000 --> 00:10:09.000]   Because we're going to be also on the show
[00:10:09.000 --> 00:10:10.000]   floor there in the West Hall,
[00:10:10.000 --> 00:10:12.000]   and that you can get into without a conference pass.
[00:10:12.000 --> 00:10:13.000]   So, that's what I asked.
[00:10:13.000 --> 00:10:15.000]   No, I'm speaking on the stuff that I talk about.
[00:10:15.000 --> 00:10:18.000]   I'm in the Visual Track talk about the stuff I talk about.
[00:10:18.000 --> 00:10:20.000]   The stuff you're talking about.
[00:10:20.000 --> 00:10:24.000]   Well, you know, your Merlin's mannerisms compiled
[00:10:24.000 --> 00:10:26.000]   by John Hoffman has been a very big hit.
[00:10:26.000 --> 00:10:33.000]   I want to say I deeply regret my mistake on the last program
[00:10:33.000 --> 00:10:34.000]   offering.
[00:10:34.000 --> 00:10:35.000]   I just said, you know, I don't know what I was thinking.
[00:10:35.000 --> 00:10:37.000]   I said, well, send me an email and I'll send you a copy.
[00:10:37.000 --> 00:10:38.000]   You hate email.
[00:10:38.000 --> 00:10:39.000]   Why would you ever say that?
[00:10:39.000 --> 00:10:41.000]   Well, I really hate email now.
[00:10:41.000 --> 00:10:42.000]   Let me tell you.
[00:10:42.000 --> 00:10:45.000]   And I thought, well, I could easily set up an auto responder
[00:10:45.000 --> 00:10:47.000]   and I won't have to do anything.
[00:10:47.000 --> 00:10:51.000]   And I struggled with Apple Mail for a long time
[00:10:51.000 --> 00:10:53.000]   and never got a working auto responder.
[00:10:53.000 --> 00:10:56.000]   In fact, the people who first sent out notes to me
[00:10:56.000 --> 00:10:59.000]   know because they got seven or eight blank emails from me.
[00:10:59.000 --> 00:11:02.000]   In fact, they would have continued getting blank emails from me
[00:11:02.000 --> 00:11:04.000]   at the order of a dozen or so a day
[00:11:04.000 --> 00:11:05.000]   had I not turned that thing off.
[00:11:05.000 --> 00:11:08.000]   So, I've been hand answering all of these.
[00:11:08.000 --> 00:11:10.000]   I'd like to tell people stop.
[00:11:10.000 --> 00:11:13.000]   Please stop.
[00:11:13.000 --> 00:11:14.000]   I've sent out Merlin.
[00:11:14.000 --> 00:11:16.000]   You'd be glad to know more than a thousand of these.
[00:11:16.000 --> 00:11:17.000]   That's ridiculous.
[00:11:17.000 --> 00:11:20.000]   I mean, half of them don't even make any sense.
[00:11:20.000 --> 00:11:22.000]   What am I on on this show?
[00:11:22.000 --> 00:11:23.000]   I just, I...
[00:11:23.000 --> 00:11:24.000]   (laughter)
[00:11:24.000 --> 00:11:26.000]   Paging Merlin Man.
[00:11:26.000 --> 00:11:27.000]   No, they're great.
[00:11:27.000 --> 00:11:30.000]   But they're out of context, you know, in many cases.
[00:11:30.000 --> 00:11:32.000]   And as Merlin pointed out in his email,
[00:11:32.000 --> 00:11:34.000]   giving permission for us to do this,
[00:11:34.000 --> 00:11:36.000]   some of his best stuffs on Twitter.
[00:11:36.000 --> 00:11:39.000]   So, what I'd love to see is a compilation of Merlin's Twitters.
[00:11:39.000 --> 00:11:41.000]   Yeah, that would really...
[00:11:41.000 --> 00:11:43.000]   I think it's fun that it's like a haiku for you,
[00:11:43.000 --> 00:11:45.000]   isn't it, that 140-carat limit?
[00:11:45.000 --> 00:11:47.000]   It's just like with Delicious.
[00:11:47.000 --> 00:11:49.000]   This is gotta be the most boring episode of this show ever.
[00:11:49.000 --> 00:11:52.000]   Just like with Delicious, you know, you gotta fit that into whatever
[00:11:52.000 --> 00:11:53.000]   100-some characters.
[00:11:53.000 --> 00:11:55.000]   I think it's a form type.
[00:11:55.000 --> 00:11:56.000]   It's just like poems.
[00:11:56.000 --> 00:11:57.000]   Yeah.
[00:11:57.000 --> 00:11:58.000]   Well, you're quite good at it.
[00:11:58.000 --> 00:11:59.000]   See you next year, everybody.
[00:11:59.000 --> 00:12:01.000]   Thank you, Merlin Man, ladies and gentlemen.
[00:12:01.000 --> 00:12:03.000]   Anyway, please, if you want the Merlin's mannerisms,
[00:12:03.000 --> 00:12:05.000]   it is a PDF, it is available for download,
[00:12:05.000 --> 00:12:06.000]   and it couldn't be more simple.
[00:12:06.000 --> 00:12:13.000]   You just go to leoville.com/merlin.pdf.
[00:12:13.000 --> 00:12:15.000]   And that's all I've been sending people.
[00:12:15.000 --> 00:12:16.000]   I'm sorry, I got it wrong.
[00:12:16.000 --> 00:12:17.000]   Already, I got it wrong.
[00:12:17.000 --> 00:12:18.000]   It's twit.tv.
[00:12:18.000 --> 00:12:20.000]   You email Leo if you have time.
[00:12:20.000 --> 00:12:22.000]   Oh, God, help me!
[00:12:22.000 --> 00:12:23.000]   [laughter]
[00:12:23.000 --> 00:12:24.000]   Twit.
[00:12:24.000 --> 00:12:25.000]   A thousand of them.
[00:12:25.000 --> 00:12:27.000]   Twit.tv/merlin.pdf.
[00:12:27.000 --> 00:12:29.000]   So, that's all you need to do.
[00:12:29.000 --> 00:12:32.000]   And then, if you go to Lulu and search for Merlin's mannerisms,
[00:12:32.000 --> 00:12:34.000]   you can buy a printed version at cost.
[00:12:34.000 --> 00:12:35.000]   Are you kidding me?
[00:12:35.000 --> 00:12:36.000]   Oh, yeah.
[00:12:36.000 --> 00:12:39.000]   Oh, and not only that, Paul Stewart made an I-Cal version.
[00:12:39.000 --> 00:12:41.000]   So, you just add that as an I-Cal calendar.
[00:12:41.000 --> 00:12:42.000]   Lord.
[00:12:42.000 --> 00:12:46.000]   And every day of the year for 2008, you'll have a Merlin's mannerism.
[00:12:46.000 --> 00:12:47.000]   What a blessing.
[00:12:47.000 --> 00:12:49.000]   Isn't it great?
[00:12:49.000 --> 00:12:52.000]   I think Merlin, I'm sorry to kind of take this away from you.
[00:12:52.000 --> 00:12:56.000]   It's baffling to me, but it's very sweet.
[00:12:56.000 --> 00:12:58.000]   We had a guy send me an email saying,
[00:12:58.000 --> 00:13:01.000]   "I've registered merlin's mannerisms.com, and I'd like your permission."
[00:13:01.000 --> 00:13:04.000]   And I said, "You know, I think Merlin would probably prefer you to do that."
[00:13:04.000 --> 00:13:05.000]   Don't do that.
[00:13:05.000 --> 00:13:06.000]   He has a website.
[00:13:06.000 --> 00:13:08.000]   It's called 43folders.com.
[00:13:08.000 --> 00:13:10.000]   Am I still doing that?
[00:13:10.000 --> 00:13:12.000]   Is that still up even?
[00:13:12.000 --> 00:13:13.000]   Do you post to it?
[00:13:13.000 --> 00:13:14.000]   You must...
[00:13:14.000 --> 00:13:15.000]   Yeah, there's stuff all the time.
[00:13:15.000 --> 00:13:16.000]   We're going to edit all this out, right?
[00:13:16.000 --> 00:13:18.000]   You'll fix all of this in post.
[00:13:18.000 --> 00:13:21.000]   I think that's Merlin's mannerism number 32, as a matter of...
[00:13:21.000 --> 00:13:28.000]   It'll be a pure, like, 11 minutes of solid, mac-pundatry discussion of the news and issues of the day.
[00:13:28.000 --> 00:13:33.000]   Thursday, July 17th, 2008.
[00:13:33.000 --> 00:13:35.000]   It's like an iPod bowling ball.
[00:13:35.000 --> 00:13:37.000]   Mac Break Weekly, number 27.
